Date/Time,2071_O_NOSD,4312_O_MCKP,4431_O_WBG,4465_O_SOHL,5571_O_BUFF,5624_O_BUFF,6227_O_ELIB,7459_O_SEWI,8185_O_SWPK,8581_O_SOSD
2016-07-03 05:15:00,3697.4666666666662,,,,,1854.0666666666666,,,,
2016-07-03 05:30:00,3608.666666666666,,,,,2020.9333333333332,,,,
2016-07-03 05:45:00,3802.6,,,,,1842.8666666666666,,,,
2016-07-03 06:00:00,3930.133333333333,,,,,1750.466666666667,,,,
2016-07-03 06:15:00,4059.333333333334,,,,,1974.0,,,,
2016-07-03 06:30:00,4070.5333333333333,,,,,2238.6,,,,
2016-07-03 06:45:00,4203.6,,,,,2215.0666666666666,,,,
2016-07-03 07:00:00,4152.266666666666,,,,,2018.4,,,,
2016-07-03 07:15:00,3964.733333333333,,,,,1929.0,,,,
2016-07-03 07:30:00,3883.0,,,,,3161.8,,,,
2016-07-03 07:45:00,4661.933333333333,,,,,2735.133333333333,,,,
2016-07-03 08:00:00,5172.866666666667,,,,,2083.733333333333,,,,
2016-07-03 08:15:00,4520.933333333333,,,,,2446.6666666666665,,,,
2016-07-03 08:30:00,3311.733333333333,,,,,1892.9333333333332,,,,
2016-07-03 08:45:00,2919.666666666666,,,,,1388.8666666666666,,,,
2016-07-03 09:00:00,2487.866666666667,,,,,1024.6,,,,
2016-07-03 09:15:00,2261.133333333333,,,,,841.6666666666665,,,,
2016-07-03 09:30:00,1748.666666666667,,,,,935.2,,,,
2016-07-03 09:45:00,1655.1333333333334,,,,,808.2,,,,
2016-07-03 10:00:00,1472.4,,,,,751.3333333333335,,,,
2016-07-03 10:15:00,1325.2666666666667,,,,,792.6666666666665,,,,
2016-07-03 10:30:00,1162.7333333333333,,,,,815.7333333333332,,,,
2016-07-03 10:45:00,989.8,,,,,785.2,,,,
2016-07-03 11:00:00,793.6666666666665,,,,,727.8666666666667,,,,
2016-07-03 11:15:00,869.2,,,,,626.2,,,,
2016-07-03 11:30:00,654.4666666666667,,,,,596.6666666666666,,,,
2016-07-03 11:45:00,565.0,,,,,498.2,,,,
2016-07-03 12:00:00,523.9333333333333,,,,,464.53333333333336,,,,
2016-07-03 12:15:00,484.66666666666674,,,,,448.73333333333335,,,,
2016-07-03 12:30:00,449.86666666666673,,,,,448.0,,,,
2016-07-03 12:45:00,419.66666666666674,,,,,479.73333333333335,,,,
2016-07-03 13:00:00,362.4666666666666,,,,,394.86666666666673,,,,
2016-07-03 13:15:00,343.53333333333336,,,,,320.8666666666667,,,,
2016-07-03 13:30:00,300.73333333333335,,,,,356.9333333333333,,,,
2016-07-03 13:45:00,297.1333333333333,,,,,332.73333333333335,,,,
2016-07-03 14:00:00,293.73333333333335,,,,,342.6,,,,
2016-07-03 14:15:00,301.46666666666664,,,,,365.26666666666665,,,,
2016-07-03 14:30:00,274.2,,,,,356.9333333333333,,,,
2016-07-03 14:45:00,358.6,,,,,349.0,,445.66666666666674,,
2016-07-03 15:00:00,322.26666666666665,,,,,374.86666666666673,,305.6,,
2016-07-03 15:15:00,291.26666666666665,,,,,360.06666666666666,,237.7333333333333,,
2016-07-03 15:30:00,289.0,,,,,360.8,,224.06666666666663,,
2016-07-03 15:45:00,302.06666666666666,,,,,344.66666666666674,,218.06666666666663,,
2016-07-03 16:00:00,396.26666666666665,,,,,470.13333333333327,,229.7333333333333,,
2016-07-03 16:15:00,342.2,,,,,405.4666666666666,,242.9333333333333,,
2016-07-03 16:30:00,319.0,,,,,401.33333333333326,,253.2,,
2016-07-03 16:45:00,310.53333333333336,,,,,458.26666666666665,,274.06666666666666,,
2016-07-03 17:00:00,373.06666666666666,,,,,526.6666666666666,,342.26666666666665,,
2016-07-03 17:15:00,322.3333333333333,,,,,487.0,,394.13333333333327,,
2016-07-03 17:30:00,361.53333333333336,,,,,673.0,,266.73333333333335,,
2016-07-03 17:45:00,361.0,,,,,525.7333333333332,,285.6,,
2016-07-03 18:00:00,386.86666666666673,,,,,520.8,,274.93333333333334,,
2016-07-03 18:15:00,789.8666666666667,,,,,519.5333333333333,,302.53333333333336,,
2016-07-03 18:30:00,561.8666666666667,,,,,502.9333333333333,,276.93333333333334,,
2016-07-03 18:45:00,482.86666666666673,,,,,513.2666666666668,,296.3333333333333,,
2016-07-03 19:00:00,564.0,,,,,504.13333333333327,386.71428571428567,342.0,,
2016-07-03 19:15:00,494.2,,,,,459.0,376.4,366.4666666666666,,
2016-07-03 19:30:00,496.53333333333336,,,,,,449.73333333333335,511.4,,
2016-07-03 19:45:00,521.6,,,,475.5,475.5,867.6666666666665,473.86666666666673,,
2016-07-03 20:00:00,582.0666666666667,,,,417.53333333333336,417.53333333333336,513.1333333333333,526.0,,
2016-07-03 20:15:00,801.4666666666667,,,,449.86666666666673,449.86666666666673,643.0666666666667,599.0666666666667,,
2016-07-03 20:30:00,773.3333333333335,,,,497.66666666666674,497.66666666666674,615.4666666666667,611.2,,
2016-07-03 20:45:00,1035.4666666666667,,,,497.13333333333327,497.13333333333327,628.4,896.2666666666668,,
2016-07-03 21:00:00,1163.6,,,,584.6666666666666,584.6666666666666,623.3333333333334,1665.0,,
2016-07-03 21:15:00,2264.133333333333,,,,586.5333333333333,586.5333333333333,890.0,692.8,,
2016-07-03 21:30:00,1319.0,,,,650.3333333333334,650.3333333333334,967.5333333333333,895.5333333333333,,
2016-07-03 21:45:00,1922.666666666667,,,,698.6666666666665,698.6666666666665,1255.2666666666667,1118.6666666666667,,
2016-07-03 22:00:00,3629.333333333334,,,,630.6666666666666,630.6666666666666,2321.333333333333,1361.2,,
2016-07-03 22:15:00,2307.333333333333,,,,675.4666666666667,675.4666666666667,2684.6,755.5333333333333,,
2016-07-03 22:30:00,1707.466666666667,,,,657.4,657.4,1831.8,1300.0666666666666,,
2016-07-03 22:45:00,1452.8,,,,659.6,659.6,1851.9333333333332,1429.666666666667,,
