Date/Time,5388_O_OHRA,9991_O_ALTO,5635_O_SEWY,8445_O_LNPL,9063_O_COLS,1400_O_MCCA,4749_O_JEFF,9267_O_SQHL
2026-05-07 01:00:00,42.73333333,31.93333333,34.0,35.8,53.0,28.2,75.93333333,35.8
2026-05-07 01:15:00,38.53333333,32.86666667,33.0,34.06666667,47.33333333,32.53333333,73.13333333,30.66666667
2026-05-07 01:30:00,36.53333333,32.73333333,33.53333333,37.6,50.8,29.2,75.93333333,33.8
2026-05-07 01:45:00,37.13333333,34.13333333,34.13333333,38.0,48.06666667,29.6,85.13333333,30.86666667
2026-05-07 02:00:00,36.73333333,34.06666667,34.33333333,39.66666667,47.13333333,30.2,92.26666667,35.46666667
2026-05-07 02:15:00,36.86666667,32.2,35.8,38.13333333,55.26666667,28.73333333,65.93333333,33.33333333
2026-05-07 02:30:00,42.6,32.8,33.0,36.4,53.46666667,27.66666667,59.4,34.73333333
2026-05-07 02:45:00,44.86666667,31.6,32.8,36.06666667,52.86666667,30.73333333,63.93333333,33.66666667
2026-05-07 03:00:00,44.0,31.53333333,33.73333333,37.0,54.6,32.46666667,59.0,33.53333333
2026-05-07 03:15:00,40.8,31.0,32.53333333,35.6,59.2,33.06666667,68.8,31.06666667
2026-05-07 03:30:00,42.86666667,31.53333333,29.53333333,38.13333333,57.53333333,30.73333333,58.86666667,31.33333333
2026-05-07 03:45:00,43.06666667,32.26666667,30.0,39.86666667,61.4,31.4,58.2,31.06666667
2026-05-07 04:00:00,44.26666667,33.66666667,29.86666667,36.66666667,64.2,31.93333333,69.13333333,34.13333333
2026-05-07 04:15:00,46.13333333,35.93333333,34.8,36.26666667,66.0,34.53333333,65.46666667,30.66666667
2026-05-07 04:30:00,44.86666667,34.86666667,30.86666667,39.46666667,60.8,32.6,66.66666667,33.33333333
2026-05-07 04:45:00,48.6,31.73333333,30.66666667,38.46666667,59.2,31.33333333,62.33333333,35.86666667
2026-05-07 05:00:00,47.26666667,34.8,32.86666667,36.33333333,72.6,40.6,60.2,46.46666667
2026-05-07 05:15:00,47.4,33.2,32.86666667,36.2,62.33333333,34.86666667,58.4,42.86666667
2026-05-07 05:30:00,47.4,30.06666667,32.6,37.66666667,64.2,41.4,57.93333333,47.06666667
2026-05-07 05:45:00,42.46666667,33.06666667,37.26666667,36.66666667,67.53333333,33.13333333,57.4,41.6
2026-05-07 06:00:00,46.8,41.66666667,41.2,44.33333333,65.86666667,35.66666667,60.6,44.66666667
2026-05-07 06:15:00,53.06666667,43.66666667,41.06666667,87.73333333,73.8,34.8,71.4,55.06666667
2026-05-07 06:30:00,52.6,54.8,42.53333333,83.06666667,76.46666667,35.4,123.4,76.06666667
2026-05-07 06:45:00,50.66666667,43.86666667,48.2,120.86666667,96.13333333,38.0,61.6,73.73333333
2026-05-07 07:00:00,57.2,44.0,58.33333333,131.66666667,87.53333333,35.46666667,166.2,82.53333333
2026-05-07 07:15:00,59.4,43.8,73.53333333,119.53333333,65.4,35.0,68.53333333,95.6
2026-05-07 07:30:00,60.0,39.26666667,70.4,103.53333333,57.2,44.8,68.33333333,120.6
2026-05-07 07:45:00,55.6,34.33333333,71.06666667,98.86666667,57.8,46.53333333,65.06666667,143.4
2026-05-07 08:00:00,58.4,37.86666667,64.33333333,87.86666667,57.86666667,51.6,65.26666667,70.26666667
2026-05-07 08:15:00,62.13333333,32.2,52.73333333,67.4,59.13333333,41.53333333,112.0,74.8
2026-05-07 08:30:00,68.26666667,35.33333333,44.0,71.93333333,54.4,38.06666667,86.66666667,64.46666667
2026-05-07 08:45:00,62.4,40.26666667,42.6,66.0,52.0,32.8,46.46666667,55.0
2026-05-07 09:00:00,65.2,35.26666667,49.46666667,53.26666667,54.6,37.53333333,171.8,44.2
2026-05-07 09:15:00,65.73333333,31.93333333,59.2,43.93333333,54.13333333,38.26666667,56.13333333,53.06666667
2026-05-07 09:30:00,57.66666667,28.53333333,67.53333333,47.0,65.8,38.93333333,43.13333333,50.46666667
2026-05-07 09:45:00,56.66666667,29.13333333,57.93333333,43.66666667,65.06666667,39.93333333,42.6,49.66666667
2026-05-07 10:00:00,50.13333333,28.93333333,48.6,44.53333333,66.6,41.86666667,37.66666667,59.53333333
2026-05-07 10:15:00,42.93333333,29.93333333,40.26666667,40.93333333,71.8,39.6,35.4,47.93333333
2026-05-07 10:30:00,42.46666667,34.06666667,41.66666667,42.2,75.93333333,39.6,33.26666667,51.4
2026-05-07 10:45:00,43.33333333,34.2,41.06666667,40.66666667,82.2,37.0,42.46666667,54.53333333
2026-05-07 11:00:00,42.53333333,32.93333333,37.66666667,39.4,80.33333333,37.46666667,33.53333333,51.93333333
2026-05-07 11:15:00,42.93333333,32.06666667,40.13333333,39.06666667,84.26666667,35.06666667,34.2,41.6
2026-05-07 11:30:00,43.46666667,33.53333333,40.46666667,38.66666667,81.53333333,34.73333333,91.8,41.4
2026-05-07 11:45:00,48.46666667,33.6,39.66666667,37.46666667,78.86666667,1041.33333333,35.8,61.8
2026-05-07 12:00:00,39.86666667,33.73333333,39.53333333,37.4,73.26666667,45.0,41.66666667,54.8
2026-05-07 12:15:00,38.73333333,32.33333333,39.53333333,36.26666667,60.73333333,37.53333333,37.53333333,61.53333333
2026-05-07 12:30:00,42.2,32.46666667,40.4,39.86666667,50.0,36.8,43.4,56.33333333
2026-05-07 12:45:00,42.46666667,32.6,37.0,38.4,47.4,37.0,238.8,39.53333333
2026-05-07 13:00:00,40.46666667,34.93333333,36.86666667,41.8,42.0,38.86666667,42.4,39.86666667
2026-05-07 13:15:00,50.93333333,32.06666667,39.53333333,41.2,36.8,34.46666667,35.0,38.86666667
2026-05-07 13:30:00,43.06666667,31.2,36.2,40.8,35.2,37.33333333,40.4,41.6
2026-05-07 13:45:00,42.8,31.46666667,36.66666667,43.6,35.6,35.86666667,51.8,40.33333333
2026-05-07 14:00:00,46.53333333,32.8,35.73333333,42.06666667,32.2,34.66666667,71.2,54.06666667
2026-05-07 14:15:00,38.0,34.2,37.86666667,42.6,35.33333333,37.2,37.33333333,38.66666667
2026-05-07 14:30:00,19.0,34.26666667,42.53333333,39.26666667,34.06666667,36.4,33.4,39.93333333
2026-05-07 14:45:00,39.93333333333333,32.93333333,41.93333333,42.2,41.0,37.4,49.73333333,58.46666667
2026-05-07 15:00:00,40.6,36.93333333,40.8,45.6,39.0,38.06666667,43.73333333,43.73333333
2026-05-07 15:15:00,40.53333333333333,46.13333333,40.26666667,48.13333333,41.66666667,40.13333333,54.4,43.73333333
2026-05-07 15:30:00,41.13333333333333,41.93333333,40.53333333,46.46666667,44.46666667,40.13333333,37.33333333,44.66666667
2026-05-07 15:45:00,41.6,38.2,39.73333333,44.0,45.93333333,40.8,37.4,66.8
2026-05-07 16:00:00,42.333333333333336,39.4,41.2,47.0,46.53333333,40.93333333,37.93333333,86.4
2026-05-07 16:15:00,41.266666666666666,39.53333333,42.0,52.33333333,49.26666667,42.46666667,39.53333333,71.6
2026-05-07 16:30:00,43.53333333333333,45.66666667,45.6,49.53333333,46.33333333,44.8,38.4,54.93333333
2026-05-07 16:45:00,44.13333333333333,40.86666667,47.46666667,43.93333333,49.0,44.66666667,42.33333333,41.73333333
2026-05-07 17:00:00,45.0,39.06666667,46.86666667,45.2,45.33333333,43.8,43.8,49.26666667
2026-05-07 17:15:00,45.46666666666667,47.26666667,44.06666667,45.6,43.66666667,43.26666667,42.13333333,87.6
2026-05-07 17:30:00,46.93333333333333,42.86666667,39.53333333,47.13333333,45.26666667,45.26666667,42.2,64.46666667
2026-05-07 17:45:00,46.4,40.2,43.13333333,47.13333333,49.06666667,46.86666667,64.2,47.66666667
2026-05-07 18:00:00,46.46666666666667,41.86666667,46.53333333,45.4,52.8,41.33333333,45.73333333,45.13333333
2026-05-07 18:15:00,47.733333333333334,40.33333333,44.73333333,46.06666667,53.06666667,43.13333333,42.73333333,43.73333333
2026-05-07 18:30:00,45.53333333333333,40.0,40.66666667,48.0,51.8,42.2,44.4,46.86666667
2026-05-07 18:45:00,45.53333333333333,44.0,39.86666667,45.86666667,51.13333333,2556.4,57.0,45.2
2026-05-07 19:00:00,45.733333333333334,43.0,42.26666667,47.33333333,53.6,549.53333333,42.93333333,44.66666667
2026-05-07 19:15:00,43.0,40.46666667,38.73333333,46.66666667,53.4,81.54545455,37.8,46.46666667
2026-05-07 19:30:00,38.333333333333336,45.0,49.73333333,44.53333333,56.26666667,16.0,31.2,45.73333333
2026-05-07 19:45:00,37.733333333333334,39.26666667,69.33333333,45.13333333,55.53333333,28.0,31.06666667,42.73333333
2026-05-07 20:00:00,40.93333333333333,40.06666667,38.93333333,46.93333333,57.0,,36.13333333,43.0
2026-05-07 20:15:00,40.93333333333333,44.13333333,34.26666667,60.0,55.4,,44.6,21.0
2026-05-07 20:30:00,39.53333333333333,42.46666667,33.13333333,51.0,54.73333333,,35.33333333,
2026-05-07 20:45:00,35.733333333333334,45.8,32.2,39.93333333333333,54.0,,36.73333333,
2026-05-07 21:00:00,33.13333333333333,42.73333333,34.26666667,40.46666666666667,54.2,,32.93333333,
2026-05-07 21:15:00,32.666666666666664,44.46666667,30.86666667,38.733333333333334,57.33333333,,43.73333333,
2026-05-07 21:30:00,34.13333333333333,44.26666667,31.4,38.13333333333333,63.2,45.75,44.0,
2026-05-07 21:45:00,38.53333333333333,43.13333333,30.6,34.93333333333333,72.06666667,44.86666666666667,33.33333333,
2026-05-07 22:00:00,39.333333333333336,44.4,33.46666667,34.666666666666664,72.33333333,46.266666666666666,33.6,
2026-05-07 22:15:00,42.666666666666664,38.13333333,33.73333333,35.06666666666667,73.2,46.53333333333333,61.93333333,
2026-05-07 22:30:00,43.8,37.33333333,35.86666667,35.2,73.66666667,44.86666666666667,41.53333333,
2026-05-07 22:45:00,42.06666666666667,35.26666667,43.26666667,34.13333333333333,72.86666667,44.733333333333334,34.26666667,
2026-05-07 23:00:00,41.4,37.13333333,46.13333333,34.733333333333334,73.86666667,45.53333333333333,35.26666667,37.8
2026-05-07 23:15:00,41.46666666666667,40.46666667,39.6,35.2,74.06666667,43.53333333333333,34.26666667,38.53333333333333
2026-05-07 23:30:00,44.13333333333333,43.86666667,41.4,36.06666666666667,73.26666667,44.4,37.86666667,38.333333333333336
2026-05-07 23:45:00,42.8,41.86666667,40.73333333,33.333333333333336,77.66666667,44.6,35.73333333,39.333333333333336
2026-05-08 00:00:00,43.8,43.66666667,42.46666667,33.86666666666667,83.93333333,42.733333333333334,35.2,40.46666666666667
2026-05-08 00:15:00,42.53333333333333,43.46666667,37.13333333,34.6,78.53333333,44.46666666666667,39.33333333,46.86666666666667
2026-05-08 00:30:00,40.46666666666667,43.8,36.73333333,41.4,78.46666667,41.4,36.6,60.733333333333334
2026-05-08 00:45:00,39.06666666666667,42.13333333,35.73333333,43.4,75.6,43.46666666666667,36.4,62.2
2026-05-08 01:00:00,40.2,52.6,37.0,42.13333333333333,73.6,42.53333333333333,39.33333333,57.13333333333333
2026-05-08 01:15:00,39.86666666666667,44.73333333,37.93333333,41.46666666666667,66.46666667,42.0,44.13333333,48.13333333333333
2026-05-08 01:30:00,40.0,44.86666667,46.46666667,39.93333333333333,65.53333333,37.53333333333333,45.26666667,39.333333333333336
2026-05-08 01:45:00,38.4,43.53333333,48.4,41.666666666666664,65.53333333,40.666666666666664,41.0,36.733333333333334
2026-05-08 02:00:00,40.46666666666667,45.73333333,45.66666667,44.733333333333334,64.66666667,39.13333333333333,38.86666667,39.6
2026-05-08 02:15:00,41.6,42.53333333,49.46666667,48.6,66.8,40.666666666666664,39.26666667,43.4
2026-05-08 02:30:00,41.733333333333334,44.33333333,48.73333333,42.8,66.4,40.06666666666667,40.46666667,41.2
2026-05-08 02:45:00,41.53333333333333,44.73333333,50.13333333,42.86666666666667,63.8,39.46666666666667,47.46666667,38.0
2026-05-08 03:00:00,42.06666666666667,43.93333333,50.26666667,42.8,63.4,42.8,48.86666667,40.93333333333333
2026-05-08 03:15:00,40.4,44.26666667,50.73333333,44.333333333333336,66.06666667,44.93333333333333,47.73333333,42.93333333333333
2026-05-08 03:30:00,40.6,42.66666667,50.06666667,43.6,62.06666667,43.86666666666667,48.0,38.266666666666666
2026-05-08 03:45:00,40.93333333333333,45.86666667,52.53333333,45.666666666666664,59.46666667,48.333333333333336,48.26666667,40.0
2026-05-08 04:00:00,41.2,45.66666667,58.0,48.13333333333333,59.4,52.13333333333333,49.26666667,42.0
2026-05-08 04:15:00,43.333333333333336,45.53333333,58.4,55.4,63.46666667,51.2,48.93333333,41.666666666666664
2026-05-08 04:30:00,52.6,48.06666667,59.4,47.333333333333336,59.0,50.06666666666667,48.66666667,45.13333333333333
2026-05-08 04:45:00,52.666666666666664,53.26666667,59.13333333,49.53333333333333,65.8,54.666666666666664,51.46666667,48.86666666666667
2026-05-08 05:00:00,60.4,54.26666667,55.86666667,49.13333333333333,69.93333333,54.0,51.86666667,49.6
2026-05-08 05:15:00,66.26666666666667,52.46666667,54.66666667,49.2,90.86666667,52.2,51.0,47.8
2026-05-08 05:30:00,62.0,64.0,58.86666667,48.266666666666666,86.66666667,51.333333333333336,48.33333333,46.666666666666664
2026-05-08 05:45:00,76.53333333333333,68.2,61.46666667,51.13333333333333,96.33333333,54.333333333333336,44.53333333,49.4
2026-05-08 06:00:00,59.266666666666666,62.26666667,61.73333333,58.46666666666667,105.6,52.2,43.6,55.86666666666667
2026-05-08 06:15:00,66.26666666666667,67.66666667,64.0,97.06666666666666,107.13333333,53.733333333333334,44.0,61.666666666666664
2026-05-08 06:30:00,58.13333333333333,70.93333333,62.86666667,109.13333333333334,118.46666667,55.86666666666667,45.66666667,62.93333333333333
2026-05-08 06:45:00,56.86666666666667,68.06666667,65.33333333,85.73333333333333,125.06666667,57.93333333333333,48.0,60.6
2026-05-08 07:00:00,58.13333333333333,63.8,69.73333333,94.4,123.13333333,60.86666666666667,49.8,57.0
2026-05-08 07:15:00,60.666666666666664,57.53333333,68.73333333,98.06666666666666,127.93333333,62.8,279.33333333,59.53333333333333
2026-05-08 07:30:00,65.46666666666667,58.13333333,72.06666667,86.73333333333333,113.93333333,63.93333333333333,52.73333333,62.333333333333336
2026-05-08 07:45:00,67.6,60.6,77.46666667,95.13333333333334,85.93333333,65.86666666666666,50.6,81.93333333333334
2026-05-08 08:00:00,70.46666666666667,66.46666667,75.46666667,85.33333333333333,89.73333333,63.0,59.0,80.0
2026-05-08 08:15:00,72.53333333333333,62.46666667,71.26666667,73.53333333333333,88.0,63.2,662.13333333,85.73333333333333
2026-05-08 08:30:00,67.0,59.2,66.86666667,70.93333333333334,100.93333333,61.86666666666667,109.06666667,109.86666666666666
2026-05-08 08:45:00,76.66666666666667,60.53333333,66.93333333,71.66666666666667,85.93333333,62.6,135.06666667,88.0
2026-05-08 09:00:00,77.0,57.26666667,61.73333333,74.46666666666667,80.73333333,63.06666666666667,72.13333333,108.13333333333334
2026-05-08 09:15:00,79.53333333333333,62.4,67.4,77.33333333333333,88.8,64.0,165.93333333,71.46666666666667
2026-05-08 09:30:00,73.26666666666667,62.2,74.53333333,80.93333333333334,92.06666667,63.2,54.33333333,75.26666666666667
2026-05-08 09:45:00,73.86666666666666,62.33333333,75.2,76.13333333333334,95.8,62.13333333333333,56.2,79.33333333333333
2026-05-08 10:00:00,89.8,62.66666667,71.73333333,82.46666666666667,97.13333333,65.86666666666666,151.0,76.66666666666667
2026-05-08 10:15:00,71.8,66.2,69.66666667,76.2,101.2,63.13333333333333,49.73333333,69.86666666666666
2026-05-08 10:30:00,68.13333333333334,63.46666667,67.06666667,79.13333333333334,99.93333333,64.2,50.73333333,65.6
2026-05-08 10:45:00,69.2,63.13333333,63.0,71.6,94.06666667,60.8,51.6,67.4
2026-05-08 11:00:00,71.73333333333333,67.86666667,60.6,64.33333333333333,93.73333333,59.333333333333336,132.53333333,64.46666666666667
2026-05-08 11:15:00,76.2,66.66666667,56.46666667,61.53333333333333,86.86666667,58.6,56.53333333,68.53333333333333
2026-05-08 11:30:00,69.73333333333333,65.46666667,55.2,61.266666666666666,81.33333333,55.86666666666667,72.6,65.2
2026-05-08 11:45:00,71.06666666666666,61.06666667,53.46666667,60.86666666666667,83.53333333,57.46666666666667,1209.53333333,61.733333333333334
2026-05-08 12:00:00,67.13333333333334,62.4,51.73333333,62.46666666666667,78.46666667,54.8,87.33333333,64.93333333333334
2026-05-08 12:15:00,64.93333333333334,60.93333333,48.6,59.666666666666664,85.4,48.93333333333333,75.4,61.8
2026-05-08 12:30:00,64.66666666666667,63.2,46.33333333,61.86666666666667,84.73333333,45.93333333333333,64.46666667,62.8
2026-05-08 12:45:00,67.53333333333333,72.33333333,,58.666666666666664,82.6,43.93333333333333,81.86666667,61.46666666666667
2026-05-08 13:00:00,65.2,72.4,,54.333333333333336,77.73333333,43.53333333333333,42.86666667,57.733333333333334
2026-05-08 13:15:00,60.8,74.0,,55.13333333333333,80.26666667,46.2,74.46666667,54.666666666666664
2026-05-08 13:30:00,69.0,77.63636364,,55.333333333333336,80.6,47.86666666666667,43.86666667,54.13333333333333
2026-05-08 13:45:00,69.33333333333333,,,55.4,84.4,53.13333333333333,42.26666667,65.4
2026-05-08 14:00:00,55.0,,,57.733333333333334,76.13333333,48.266666666666666,45.0,56.86666666666667
2026-05-08 14:15:00,53.6,,,58.86666666666667,64.53333333,53.8,95.53333333,66.26666666666667
2026-05-08 14:30:00,61.266666666666666,,,61.2,90.93333333,55.13333333333333,49.46666667,65.73333333333333
2026-05-08 14:45:00,61.333333333333336,,,64.8,77.2,56.333333333333336,49.8,60.666666666666664
2026-05-08 15:00:00,63.93333333333333,,,62.266666666666666,71.13333333,50.13333333333333,48.66666667,67.66666666666667
2026-05-08 15:15:00,59.666666666666664,,,63.46666666666667,81.8,50.266666666666666,56.2,63.53333333333333
2026-05-08 15:30:00,55.2,,,62.666666666666664,80.2,55.0,57.6,57.2
2026-05-08 15:45:00,58.733333333333334,,,61.46666666666667,79.0,52.266666666666666,76.33333333,56.86666666666667
2026-05-08 16:00:00,54.93333333333333,,,63.4,59.06666667,52.13333333333333,66.06666667,59.46666666666667
2026-05-08 16:15:00,53.86666666666667,,,62.8,67.26666667,57.06666666666667,47.73333333,59.53333333333333
2026-05-08 16:30:00,57.46666666666667,,,65.26666666666667,53.73333333,57.4,51.4,57.93333333333333
2026-05-08 16:45:00,71.46666666666667,,,69.6,52.73333333,57.0,48.06666667,58.4
2026-05-08 17:00:00,65.4,,22.84615385,70.93333333333334,55.8,61.06666666666667,47.2,61.13333333333333
2026-05-08 17:15:00,63.2,,,68.66666666666667,53.26666667,59.6,60.06666667,58.6
2026-05-08 17:30:00,74.6,,,68.4,51.73333333,59.53333333333333,49.73333333,57.86666666666667
2026-05-08 17:45:00,64.6,,,65.13333333333334,55.06666667,58.6,38.33333333,65.33333333333333
2026-05-08 18:00:00,105.2,,,67.0,59.0,56.666666666666664,41.33333333,64.13333333333334
2026-05-08 18:15:00,67.8,,,66.53333333333333,60.0,57.13333333333333,39.06666667,63.13333333333333
2026-05-08 18:30:00,63.0,,,64.2,64.86666667,53.6,43.13333333,69.26666666666667
2026-05-08 18:45:00,68.93333333333334,,,69.0,58.93333333,56.93333333333333,68.06666667,64.4
2026-05-08 19:00:00,80.6,,,74.0,64.06666667,57.733333333333334,68.13333333,64.66666666666667
2026-05-08 19:15:00,95.4,,,70.13333333333334,57.46666667,56.666666666666664,63.2,73.93333333333334
2026-05-08 19:30:00,80.06666666666666,,,77.53333333333333,56.93333333,55.666666666666664,45.4,69.73333333333333
2026-05-08 19:45:00,68.06666666666666,,,76.53333333333333,55.13333333,56.333333333333336,40.26666667,67.6
2026-05-08 20:00:00,63.6,,,77.4,60.0,56.266666666666666,49.86666667,65.93333333333334
2026-05-08 20:15:00,59.266666666666666,,,81.66666666666667,60.93333333,59.2,49.46666667,63.13333333333333
2026-05-08 20:30:00,59.333333333333336,,,78.0,58.93333333,55.266666666666666,84.53333333,63.53333333333333
2026-05-08 20:45:00,62.46666666666667,,,72.8,59.8,56.13333333333333,44.13333333,60.266666666666666
2026-05-08 21:00:00,61.93333333333333,,,73.2,63.53333333,57.733333333333334,65.86666667,63.333333333333336
2026-05-08 21:15:00,65.0,,,68.06666666666666,59.06666667,57.0,54.4,64.33333333333333
2026-05-08 21:30:00,64.2,,,70.86666666666666,53.93333333,53.13333333333333,40.8,62.266666666666666
2026-05-08 21:45:00,58.86666666666667,,,69.8,53.13333333,54.8,42.8,60.333333333333336
2026-05-08 22:00:00,60.06666666666667,,,69.33333333333333,52.46666667,55.266666666666666,45.2,57.266666666666666
2026-05-08 22:15:00,58.8,,62.84615385,71.0,53.26666667,55.86666666666667,52.8,58.13333333333333
2026-05-08 22:30:00,62.4,,66.33333333,87.2,62.6,55.333333333333336,41.13333333,60.06666666666667
2026-05-08 22:45:00,68.6,,60.06666667,80.33333333333333,67.2,52.333333333333336,48.73333333,60.13333333333333
2026-05-08 23:00:00,63.733333333333334,,55.66666667,95.06666666666666,63.46666667,52.93333333333333,89.06666667,58.333333333333336
2026-05-08 23:15:00,68.0,,56.46666667,73.4,67.06666667,52.13333333333333,64.93333333,53.86666666666667
2026-05-08 23:30:00,70.4,,56.33333333,78.2,59.0,53.333333333333336,59.26666667,54.06666666666667
2026-05-08 23:45:00,70.26666666666667,,55.73333333,123.0,62.93333333,53.13333333333333,139.46666667,52.86666666666667
2026-05-09 00:00:00,66.66666666666667,,52.53333333,253.33333333333334,66.13333333,55.86666666666667,58.8,51.333333333333336
2026-05-09 00:15:00,64.73333333333333,,53.8,321.4,67.6,59.53333333333333,46.06666667,50.266666666666666
2026-05-09 00:30:00,62.46666666666667,,51.4,450.06666666666666,57.2,60.2,46.13333333,50.666666666666664
2026-05-09 00:45:00,67.2,,49.2,362.1333333333333,50.46666667,55.666666666666664,43.46666667,51.2
2026-05-09 01:00:00,55.13333333333333,,50.33333333,172.53333333333333,48.93333333,56.06666666666667,61.33333333,51.46666666666667
2026-05-09 01:15:00,51.46666666666667,,51.8,218.53333333333333,50.8,54.53333333333333,67.53333333,48.53333333333333
2026-05-09 01:30:00,52.333333333333336,,50.8,231.0,49.33333333,52.0,65.93333333,48.666666666666664
2026-05-09 01:45:00,52.666666666666664,,46.33333333,94.6,49.73333333,48.4,66.46666667,47.86666666666667
2026-05-09 02:00:00,47.0,,51.6,70.26666666666667,52.6,49.93333333333333,57.33333333,50.93333333333333
2026-05-09 02:15:00,43.6,,48.66666667,68.13333333333334,53.2,50.666666666666664,54.46666667,50.2
2026-05-09 02:30:00,46.333333333333336,,49.6,65.33333333333333,54.0,52.0,50.46666667,57.2
2026-05-09 02:45:00,46.93333333333333,,49.86666667,65.13333333333334,52.0,50.2,48.46666667,58.6
2026-05-09 03:00:00,46.2,,48.53333333,63.13333333333333,56.73333333,50.2,45.86666667,56.86666666666667
2026-05-09 03:15:00,47.2,,47.8,61.6,55.86666667,48.53333333333333,46.06666667,52.333333333333336
2026-05-09 03:30:00,43.666666666666664,,48.53333333,65.6,56.06666667,51.0,54.53333333,50.333333333333336
2026-05-09 03:45:00,46.333333333333336,,47.4,66.6,51.0,49.06666666666667,54.06666667,49.4
2026-05-09 04:00:00,41.53333333333333,,51.6,67.13333333333334,51.93333333,47.6,44.46666667,47.333333333333336
2026-05-09 04:15:00,43.13333333333333,,48.73333333,65.6,46.26666667,49.06666666666667,46.2,49.0
2026-05-09 04:30:00,41.6,,44.26666667,71.73333333333333,43.4,50.733333333333334,41.53333333,50.06666666666667
2026-05-09 04:45:00,50.4,,51.8,69.4,37.8,51.8,39.2,55.13333333333333
2026-05-09 05:00:00,44.333333333333336,,61.53333333,63.06666666666667,28.8,54.53333333333333,36.4,60.13333333333333
2026-05-09 05:15:00,51.93333333333333,,65.6,55.46666666666667,27.06666667,60.0,32.53333333,55.93333333333333
2026-05-09 05:30:00,54.333333333333336,,65.33333333,48.06666666666667,30.53333333,63.8,32.2,48.333333333333336
2026-05-09 05:45:00,48.46666666666667,,61.13333333,46.333333333333336,34.0,62.333333333333336,34.93333333,44.06666666666667
2026-05-09 06:00:00,46.13333333333333,,58.26666667,44.666666666666664,36.86666667,64.13333333333334,33.26666667,40.333333333333336
2026-05-09 06:15:00,51.666666666666664,,54.73333333,44.06666666666667,39.4,61.86666666666667,35.73333333,38.333333333333336
2026-05-09 06:30:00,40.2,,49.13333333,44.93333333333333,37.13333333,56.86666666666667,34.73333333,37.6
2026-05-09 06:45:00,37.86666666666667,,49.46666667,43.13333333333333,33.86666667,50.0,36.0,39.0
2026-05-09 07:00:00,38.06666666666667,,48.26666667,42.333333333333336,33.33333333,45.46666666666667,32.86666667,38.2
2026-05-09 07:15:00,45.46666666666667,,48.66666667,45.06666666666667,30.13333333,48.333333333333336,35.13333333,45.93333333333333
2026-05-09 07:30:00,46.2,,46.53333333,46.4,32.53333333,46.333333333333336,38.06666667,41.6
2026-05-09 07:45:00,42.53333333333333,,45.53333333,43.93333333333333,34.2,44.93333333333333,39.53333333,38.8
2026-05-09 08:00:00,51.8,,47.4,43.93333333333333,28.2,47.266666666666666,39.4,39.266666666666666
2026-05-09 08:15:00,47.13333333333333,,48.26666667,44.0,34.4,47.93333333333333,38.33333333,41.53333333333333
2026-05-09 08:30:00,44.733333333333334,,51.33333333,41.8,42.66666667,48.6,40.73333333,39.46666666666667
2026-05-09 08:45:00,48.86666666666667,,46.53333333,44.46666666666667,55.86666667,48.06666666666667,35.33333333,42.6
2026-05-09 09:00:00,41.06666666666667,,49.0,43.13333333333333,32.26666667,46.13333333333333,36.2,42.333333333333336
2026-05-09 09:15:00,42.4,,44.33333333,40.46666666666667,27.0,48.13333333333333,111.53333333,42.2
2026-05-09 09:30:00,41.06666666666667,,43.26666667,40.4,28.86666667,47.6,61.4,39.2
2026-05-09 09:45:00,43.266666666666666,,45.2,42.4,29.06666667,45.93333333333333,36.22222222,39.86666666666667
2026-05-09 10:00:00,37.266666666666666,,40.53333333,42.733333333333334,24.8,46.4,,40.13333333333333
2026-05-09 10:15:00,37.06666666666667,,44.93333333,43.06666666666667,25.26666667,45.2,,39.4
2026-05-09 10:30:00,33.266666666666666,,43.46666667,42.0,28.66666667,42.266666666666666,,37.733333333333334
2026-05-09 10:45:00,35.0,,41.93333333,40.2,26.53333333,44.46666666666667,,36.6
2026-05-09 11:00:00,34.06666666666667,,40.53333333,38.8,28.66666667,42.733333333333334,,34.8
2026-05-09 11:15:00,35.666666666666664,,37.66666667,37.06666666666667,25.8,38.666666666666664,,37.46666666666667
2026-05-09 11:30:00,34.6,,39.33333333,41.4,24.46666667,35.2,,34.666666666666664
2026-05-09 11:45:00,67.8,,36.0,45.46666666666667,26.33333333,31.0,,36.266666666666666
2026-05-09 12:00:00,35.86666666666667,,42.0,42.8,23.53333333,30.6,,34.6
2026-05-09 12:15:00,40.46666666666667,,39.46666667,41.8,21.06666667,26.733333333333334,,33.666666666666664
2026-05-09 12:30:00,37.8,,33.6,40.266666666666666,22.06666667,27.6,,31.8
2026-05-09 12:45:00,30.266666666666666,,31.46666667,34.8,26.0,29.733333333333334,,32.8
2026-05-09 13:00:00,29.4,,33.2,33.06666666666667,21.2,27.866666666666667,,31.8
2026-05-09 13:15:00,26.2,,34.0,32.333333333333336,20.4,27.466666666666665,,31.8
2026-05-09 13:30:00,26.733333333333334,,35.66666667,31.666666666666668,21.6,27.866666666666667,,30.266666666666666
2026-05-09 13:45:00,28.0,,34.6,33.46666666666667,21.6,29.733333333333334,31.75,30.466666666666665
2026-05-09 14:00:00,27.533333333333335,,37.0,32.6,22.86666667,30.533333333333335,37.6,28.866666666666667
2026-05-09 14:15:00,27.6,,34.26666667,33.13333333333333,22.2,29.066666666666666,103.0,30.466666666666665
