Date/Time,6257_O_PETE,7946_O_MONG,8206_O_CPLS,8290_O_SQHL,6708_O_SLRK,4210_O_WLKG,8940_O_MUNH,1772_O_MNDU_MN,8862_O_BKTN,7661_O_JNTN,1969_O_MRSD,2925_O_CLVL,1875_O_LWCV,4462_O_WASH,6912_O_FRHL,4128_O_DOWN,1266_O_WBG
2023-11-30 01:15:00,48.0,,78.06666666666666,75.8,60.2,81.66666666666667,50.4,,74.2,38.4,59.666666666666664,,109.0,69.66666666666667,,66.66666666666667,90.26666666666667
2023-11-30 01:30:00,46.333333333333336,,78.73333333333333,72.8,58.8,82.26666666666667,62.8,,73.13333333333334,38.93333333333333,63.2,,82.4,83.66666666666667,,66.53333333333333,169.53333333333333
2023-11-30 01:45:00,47.6,,79.4,73.0,58.06666666666667,99.0,72.86666666666666,,68.2,39.733333333333334,66.86666666666666,,101.46666666666667,67.4,,81.26666666666667,167.8
2023-11-30 02:00:00,46.2,,88.33333333333333,72.26666666666667,56.666666666666664,103.86666666666666,61.13333333333333,,65.0,40.266666666666666,64.33333333333333,,92.13333333333334,71.53333333333333,,71.8,137.73333333333332
2023-11-30 02:15:00,66.73333333333333,,87.53333333333333,71.2,57.86666666666667,99.86666666666666,54.4,,61.6,38.6,68.2,,92.46666666666667,71.06666666666666,,62.733333333333334,98.26666666666667
2023-11-30 02:30:00,82.6,,93.46666666666667,75.86666666666666,56.333333333333336,100.13333333333334,57.46666666666667,,62.93333333333333,38.13333333333333,69.26666666666667,,89.33333333333333,68.13333333333334,,111.93333333333334,81.06666666666666
2023-11-30 02:45:00,66.06666666666666,,120.6,77.6,55.733333333333334,102.13333333333334,55.2,,63.666666666666664,35.8,67.13333333333334,,82.73333333333333,69.06666666666666,,92.06666666666666,83.06666666666666
2023-11-30 03:00:00,53.86666666666667,,116.4,90.8,58.8,120.53333333333333,44.86666666666667,,62.86666666666667,35.333333333333336,65.73333333333333,,91.46666666666667,70.66666666666667,,56.46666666666667,85.8
2023-11-30 03:15:00,49.333333333333336,,116.0,100.26666666666667,61.266666666666666,137.2,59.0,,59.2,40.2,62.93333333333333,,93.26666666666667,72.53333333333333,,55.733333333333334,87.66666666666667
2023-11-30 03:30:00,49.2,,126.46666666666667,115.73333333333333,60.13333333333333,141.66666666666666,56.13333333333333,,64.66666666666667,40.6,64.93333333333334,,100.26666666666667,71.6,,68.26666666666667,91.33333333333333
2023-11-30 03:45:00,52.13333333333333,,123.86666666666666,124.73333333333333,60.46666666666667,143.86666666666667,63.86666666666667,,63.8,40.266666666666666,62.93333333333333,,102.93333333333334,68.4,,70.33333333333333,104.6
2023-11-30 04:00:00,48.733333333333334,,130.93333333333334,110.8,57.8,150.4,59.46666666666667,,66.66666666666667,41.0,62.93333333333333,,112.6,78.06666666666666,,75.46666666666667,123.26666666666667
2023-11-30 04:15:00,48.8,,123.33333333333333,114.26666666666667,58.0,147.66666666666666,59.93333333333333,,61.46666666666667,40.2,64.46666666666667,,136.33333333333334,74.0,,75.46666666666667,122.53333333333333
2023-11-30 04:30:00,50.266666666666666,,117.86666666666666,110.06666666666666,60.13333333333333,147.26666666666668,69.26666666666667,,62.53333333333333,39.4,69.8,,140.13333333333333,72.86666666666666,,76.66666666666667,117.46666666666667
2023-11-30 04:45:00,48.666666666666664,,121.8,113.13333333333334,57.06666666666667,149.6,64.8,,63.6,36.8,79.53333333333333,,149.66666666666666,126.46666666666667,,83.06666666666666,115.4
2023-11-30 05:00:00,51.733333333333334,,108.53333333333333,126.6,60.266666666666666,151.6,61.733333333333334,,63.0,40.0,69.53333333333333,,169.4,105.93333333333334,,84.66666666666667,134.06666666666666
2023-11-30 05:15:00,53.6,,116.06666666666666,91.0,64.0,154.46666666666667,38.0,,62.46666666666667,39.733333333333334,70.73333333333333,,202.66666666666666,126.4,,100.0,190.46666666666667
2023-11-30 05:30:00,51.53333333333333,,358.6,109.6,63.93333333333333,158.8,67.13333333333334,,64.13333333333334,41.06666666666667,86.4,,183.46666666666667,122.46666666666667,,100.2,206.4
2023-11-30 05:45:00,50.93333333333333,,167.2,125.73333333333333,63.0,170.66666666666666,60.2,,63.6,36.46666666666667,111.6,,139.4,86.4,,125.53333333333333,251.53333333333333
2023-11-30 06:00:00,51.666666666666664,,148.2,104.2,60.666666666666664,178.4,63.06666666666667,,63.266666666666666,35.8,140.4,,161.93333333333334,140.0,,122.93333333333334,229.46666666666667
2023-11-30 06:15:00,54.93333333333333,,137.4,132.26666666666668,66.2,182.8,74.4,,65.73333333333333,40.266666666666666,168.06666666666666,,172.26666666666668,129.2,,140.46666666666667,146.73333333333332
2023-11-30 06:30:00,53.4,,162.93333333333334,134.8,59.86666666666667,192.46666666666667,71.73333333333333,,64.0,40.86666666666667,187.0,,171.33333333333334,94.46666666666667,,195.73333333333332,131.66666666666666
2023-11-30 06:45:00,54.86666666666667,,171.0,160.93333333333334,63.53333333333333,204.46666666666667,79.2,,66.06666666666666,43.06666666666667,205.6,,178.13333333333333,167.73333333333332,,157.26666666666668,154.6
2023-11-30 07:00:00,49.53333333333333,,223.2,168.26666666666668,64.33333333333333,251.13333333333333,68.4,,66.53333333333333,160.33333333333334,205.06666666666666,,174.06666666666666,175.53333333333333,,230.66666666666666,149.53333333333333
2023-11-30 07:15:00,51.2,,387.46666666666664,144.0,62.4,345.46666666666664,101.0,,64.46666666666667,43.333333333333336,184.26666666666668,,198.6,202.73333333333332,,132.26666666666668,115.33333333333333
2023-11-30 07:30:00,51.333333333333336,,257.73333333333335,140.86666666666667,64.13333333333334,331.73333333333335,109.53333333333333,,67.2,41.333333333333336,163.46666666666667,,239.13333333333333,219.53333333333333,,113.13333333333334,182.4
