Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-18 23:00:00,50.733333333333334,,110.86666666666666,103.8,92.93333333333334,79.8,76.2,70.4,68.73333333333333,81.66666666666667,73.13333333333334,45.53333333333333,123.8,0.0,90.93333333333334
2019-06-18 23:15:00,58.2,,113.86666666666666,102.26666666666667,91.73333333333333,72.26666666666667,78.6,73.6,68.93333333333334,84.73333333333333,69.0,51.13333333333333,111.2,0.0,87.06666666666666
2019-06-18 23:30:00,53.266666666666666,,128.4,103.4,82.93333333333334,73.8,79.66666666666667,79.8,80.73333333333333,92.26666666666667,66.73333333333333,55.6,140.0,0.0,82.93333333333334
2019-06-18 23:45:00,56.46666666666667,,149.13333333333333,111.86666666666666,91.66666666666667,75.33333333333333,81.06666666666666,76.33333333333333,88.93333333333334,83.13333333333334,72.73333333333333,58.733333333333334,122.53333333333333,0.0,89.33333333333333
2019-06-19 00:00:00,60.666666666666664,,143.86666666666667,108.86666666666666,104.93333333333334,72.0,79.8,81.26666666666667,98.73333333333333,99.93333333333334,80.86666666666666,59.333333333333336,106.4,0.0,102.0
2019-06-19 00:15:00,58.666666666666664,,135.0,110.0,97.33333333333333,80.53333333333333,79.0,82.93333333333334,99.86666666666666,114.6,73.93333333333334,63.06666666666667,110.13333333333334,0.0,962.4
2019-06-19 00:30:00,61.93333333333333,,142.93333333333334,112.13333333333334,91.0,83.6,78.73333333333333,82.46666666666667,94.06666666666666,174.13333333333333,76.6,65.6,125.46666666666667,0.0,153.66666666666666
2019-06-19 00:45:00,65.86666666666666,,137.26666666666668,106.53333333333333,94.6,93.4,82.53333333333333,80.73333333333333,102.66666666666667,134.13333333333333,84.4,64.0,124.86666666666666,0.0,82.13333333333334
2019-06-19 01:00:00,63.53333333333333,,145.46666666666667,113.93333333333334,100.4,90.13333333333334,90.6,81.93333333333334,144.6,150.2,77.73333333333333,63.8,124.53333333333333,0.0,113.0
2019-06-19 01:15:00,60.266666666666666,,154.93333333333334,120.8,88.6,92.93333333333334,85.93333333333334,80.33333333333333,97.4,165.46666666666667,84.66666666666667,62.733333333333334,136.8,0.0,89.4
2019-06-19 01:30:00,61.4,,148.66666666666666,126.46666666666667,108.0,92.46666666666667,82.33333333333333,82.86666666666666,94.93333333333334,132.4,82.93333333333334,65.2,142.33333333333334,0.0,89.13333333333334
2019-06-19 01:45:00,78.66666666666667,,185.46666666666667,128.33333333333334,101.4,88.86666666666666,80.93333333333334,89.66666666666667,105.06666666666666,109.26666666666667,84.8,63.666666666666664,157.46666666666667,0.0,86.86666666666666
2019-06-19 02:00:00,77.2,,165.2,133.6,110.0,103.46666666666667,88.13333333333334,87.2,103.66666666666667,139.13333333333333,85.46666666666667,65.06666666666666,146.2,0.0,80.4
2019-06-19 02:15:00,80.93333333333334,,162.4,122.6,99.8,101.26666666666667,80.2,81.86666666666666,100.46666666666667,145.4,86.73333333333333,62.53333333333333,147.0,0.0,95.2
2019-06-19 02:30:00,78.66666666666667,,179.86666666666667,139.26666666666668,92.06666666666666,86.73333333333333,81.73333333333333,85.33333333333333,100.53333333333333,120.66666666666667,87.26666666666667,57.93333333333333,164.33333333333334,0.0,82.46666666666667
2019-06-19 02:45:00,74.73333333333333,,1002.0,130.0,95.33333333333333,93.13333333333334,81.66666666666667,85.86666666666666,101.8,132.93333333333334,87.33333333333333,60.46666666666667,181.33333333333334,0.0,82.8
2019-06-19 03:00:00,80.53333333333333,,232.8,244.13333333333333,108.26666666666667,309.73333333333335,95.53333333333333,87.4,101.8,143.53333333333333,88.53846153846153,60.06666666666667,178.4,0.0,79.86666666666666
2019-06-19 03:15:00,69.46666666666667,,268.93333333333334,153.8,101.53333333333333,398.6666666666667,89.33333333333333,82.13333333333334,104.2,196.93333333333334,91.07692307692308,59.13333333333333,141.8,0.0,79.93333333333334
