Date/Time,1032_O_TRAF,2071_O_NOSD,8528_O_WEX,3422_O_HICK,3929_O_CFT,8185_O_SWPK,3514_O_HiPK,5391_O_BLOO,4488_O_LEET
2016-01-10 04:00:00,11.533333333333333,,,,4.066666666666666,10.666666666666666,,7.333333333333333,
2016-01-10 04:15:00,14.666666666666666,,,,3.933333333333333,14.666666666666666,,7.733333333333333,
2016-01-10 04:30:00,29.6,,,,3.8,18.333333333333332,,9.333333333333334,
2016-01-10 04:45:00,122.4,,,,4.133333333333334,23.733333333333334,,17.066666666666666,
2016-01-10 05:00:00,471.6666666666667,,,,5.333333333333333,28.0,,18.666666666666668,
2016-01-10 05:15:00,314.26666666666665,,,,4.4,53.266666666666666,,19.266666666666666,
2016-01-10 05:30:00,176.6,,,,5.933333333333334,63.93333333333333,,22.666666666666668,
2016-01-10 05:45:00,69.93333333333334,,,,6.666666666666667,46.2,,15.533333333333333,
2016-01-10 06:00:00,310.8666666666667,,,,5.733333333333333,216.8,,12.666666666666666,
2016-01-10 06:15:00,124.6,,,,6.0,62.53333333333333,,13.533333333333333,
2016-01-10 06:30:00,72.38461538461539,,,,6.133333333333334,88.93333333333334,,18.4,
2016-01-10 06:45:00,10.466666666666667,,,,8.266666666666667,88.26666666666667,,33.06666666666667,
2016-01-10 07:00:00,10.8,,,,7.133333333333334,41.53333333333333,,37.333333333333336,
2016-01-10 07:15:00,13.2,,,,4.8,41.53333333333333,,28.666666666666668,
2016-01-10 07:30:00,31.733333333333334,,,,3.466666666666667,46.0,,29.2,
2016-01-10 07:45:00,12.2,,,,3.7333333333333334,31.133333333333333,,15.733333333333333,
2016-01-10 08:00:00,11.266666666666667,,,,3.2666666666666666,18.133333333333333,,9.333333333333334,
2016-01-10 08:15:00,10.333333333333334,,,,2.2666666666666666,14.466666666666667,,9.666666666666666,
2016-01-10 08:30:00,11.466666666666667,,,,2.0,16.0,,10.866666666666667,
2016-01-10 08:45:00,12.266666666666667,,,,3.7333333333333334,17.6,,11.2,
2016-01-10 09:00:00,12.333333333333334,,,,4.066666666666666,17.066666666666666,,12.333333333333334,
2016-01-10 09:15:00,13.066666666666666,,,,4.0,21.0,,11.666666666666666,
2016-01-10 09:30:00,14.933333333333334,,,,6.6,19.133333333333333,,13.733333333333333,
2016-01-10 09:45:00,13.733333333333333,,,,6.733333333333333,19.066666666666666,,14.466666666666667,
2016-01-10 10:00:00,12.4,,,,7.066666666666666,18.666666666666668,,16.0,
2016-01-10 10:15:00,14.466666666666667,,,,7.6,20.0,,17.333333333333332,
2016-01-10 10:30:00,12.733333333333333,,,,7.533333333333333,16.466666666666665,,17.133333333333333,
2016-01-10 10:45:00,19.333333333333332,,,,7.133333333333334,16.333333333333332,,18.333333333333332,
2016-01-10 11:00:00,11.733333333333333,,,,6.466666666666667,16.666666666666668,,18.666666666666668,19.53846153846154
2016-01-10 11:15:00,8.733333333333333,,,,5.733333333333333,17.6,,15.666666666666666,19.733333333333334
2016-01-10 11:30:00,10.2,,,,5.266666666666667,14.066666666666666,,14.866666666666667,24.733333333333334
2016-01-10 11:45:00,9.2,,,,4.533333333333333,17.0,,21.266666666666666,14.933333333333334
2016-01-10 12:00:00,6.0,,,,3.6666666666666665,18.266666666666666,,18.6,8.466666666666667
2016-01-10 12:15:00,10.0,,,,2.6666666666666665,15.066666666666666,,12.8,9.933333333333334
2016-01-10 12:30:00,11.0,,,,3.533333333333333,9.066666666666666,,13.733333333333333,9.466666666666667
2016-01-10 12:45:00,9.533333333333333,,,,3.066666666666667,8.533333333333333,,9.533333333333333,9.733333333333333
2016-01-10 13:00:00,6.733333333333333,,,,4.0,8.066666666666666,,11.533333333333333,9.6
2016-01-10 13:15:00,8.2,,,,2.4,7.666666666666667,,9.6,10.866666666666667
2016-01-10 13:30:00,7.133333333333334,,,,3.0,6.466666666666667,,8.466666666666667,11.266666666666667
2016-01-10 13:45:00,6.733333333333333,,,,2.8,7.0,,8.733333333333333,11.866666666666667
2016-01-10 14:00:00,5.466666666666667,,,,2.2,6.666666666666667,,14.6,11.0
2016-01-10 14:15:00,6.266666666666667,,,,2.4,6.8,,59.06666666666667,10.933333333333334
2016-01-10 14:30:00,7.666666666666667,,,,2.933333333333333,6.466666666666667,,21.4,14.4
2016-01-10 14:45:00,9.333333333333334,,,,3.533333333333333,7.2,,13.2,15.866666666666667
2016-01-10 15:00:00,7.866666666666666,,,,3.066666666666667,8.0,,11.666666666666666,15.8
2016-01-10 15:15:00,8.666666666666666,,,,3.1333333333333333,7.8,,18.066666666666666,14.4
2016-01-10 15:30:00,10.266666666666667,,,,3.6666666666666665,7.2,,14.266666666666667,14.333333333333334
2016-01-10 15:45:00,10.533333333333333,,,,3.533333333333333,9.133333333333333,,13.333333333333334,16.666666666666668
2016-01-10 16:00:00,10.6,,,,3.8,9.4,,19.8,18.533333333333335
2016-01-10 16:15:00,12.066666666666666,,,,4.8,9.733333333333333,,17.866666666666667,19.6
2016-01-10 16:30:00,21.733333333333334,,,,4.933333333333334,11.933333333333334,,19.933333333333334,22.266666666666666
