Date/Time,1282_O_BCVW,1502_O_BLPK,2071_O_NOSD,2281_O_HiPK,4431_O_WBG,4492_O_MOON,4632_O_BNAR,4669_O_ELIB,4880_O_ELIB,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,7543_O_MILL,8749_O_CRFT,8941_O_MTLE
2017-04-15 23:30:00,1097.8,,1110.8,,795.3333333333335,,,1715.466666666667,1191.2666666666667,798.3333333333335,798.3333333333335,928.2,1564.9333333333334,,1939.571428571429,
2017-04-15 23:45:00,1074.4,,1116.0666666666666,,748.6,,,1515.6,1214.3333333333333,807.1333333333333,807.1333333333333,961.9333333333333,1495.2666666666669,,1897.333333333333,
2017-04-16 00:00:00,1108.2666666666667,,1058.0,,758.0,,,1325.4666666666667,1155.1333333333334,808.9333333333333,808.9333333333333,965.4666666666667,1495.8666666666666,,1963.8,
2017-04-16 00:15:00,1105.3333333333333,,1016.1333333333333,,768.6666666666665,,,1203.7333333333333,1215.8,820.5333333333333,820.5333333333333,976.2666666666668,1474.9333333333334,,2054.4,
2017-04-16 00:30:00,1080.8666666666666,,969.0,,862.6,,,1112.8,1150.4,817.8,817.8,1006.1333333333333,1508.0666666666666,,2012.9333333333332,
2017-04-16 00:45:00,1064.8,,955.5333333333333,,1013.0666666666667,,,1044.4,1146.0,821.7333333333332,821.7333333333332,1039.9333333333334,1585.7333333333331,,1894.9333333333332,
2017-04-16 01:00:00,1012.4666666666667,,943.1333333333333,,1088.4,,,1015.7333333333332,1133.4,911.7333333333332,911.7333333333332,1016.4666666666667,1548.1333333333334,,1885.2666666666669,
2017-04-16 01:15:00,956.6,,940.9333333333333,,1145.9333333333334,,,1002.4666666666667,1090.1333333333334,847.4,847.4,1008.1333333333333,1587.2666666666669,,1810.4,
2017-04-16 01:30:00,914.9333333333333,,931.6666666666665,,1284.4666666666667,,,965.6,1054.8666666666666,864.2666666666668,864.2666666666668,970.7333333333332,1634.333333333333,,1736.6,
2017-04-16 01:45:00,910.8666666666667,,959.8666666666667,,1261.6666666666667,,,919.3333333333335,1055.5333333333333,878.4666666666667,878.4666666666667,938.1333333333333,1781.9333333333334,,1699.6,
2017-04-16 02:00:00,927.5333333333333,,965.4666666666667,,1193.9333333333334,,,884.2,1037.5333333333333,883.6,883.6,917.7333333333332,1858.2666666666669,,1656.2666666666669,
2017-04-16 02:15:00,930.9333333333333,,969.6666666666665,,1251.0,,,885.6666666666665,1019.0,889.1333333333333,889.1333333333333,897.6,1828.8666666666666,,1622.1333333333334,
