Date/Time,4431_O_WBG,5267_O_HIPK,5571_O_BUFF,7841_O_nan
2016-05-06 19:00:00,288.53333333333336,388.8,299.93333333333334,279.8666666666667
2016-05-06 19:15:00,343.3333333333333,375.4666666666666,358.06666666666666,336.46666666666664
2016-05-06 19:30:00,413.86666666666673,406.0,435.53333333333336,381.2
2016-05-06 19:45:00,423.33333333333326,456.13333333333327,479.26666666666665,400.33333333333326
2016-05-06 20:00:00,439.33333333333326,429.9333333333333,557.6,381.66666666666674
2016-05-06 20:15:00,441.0,457.4666666666666,733.4,394.9333333333333
2016-05-06 20:30:00,458.26666666666665,473.4,797.6666666666665,412.86666666666673
2016-05-06 20:45:00,511.53333333333336,522.0,1067.2,589.9333333333333
2016-05-06 21:00:00,534.7333333333332,666.5333333333333,1505.4,1107.6666666666667
2016-05-06 21:15:00,544.4666666666667,780.0666666666667,1327.6,702.2666666666668
2016-05-06 21:30:00,534.3333333333334,797.5333333333333,851.8,934.0666666666667
2016-05-06 21:45:00,994.8666666666667,1002.8,768.0,978.2
2016-05-06 22:00:00,726.0,942.6,791.4666666666667,721.5333333333333
2016-05-06 22:15:00,762.6,976.4666666666667,792.2666666666668,799.0666666666667
2016-05-06 22:30:00,758.8666666666667,1046.0,1013.2666666666668,799.5333333333333
2016-05-06 22:45:00,755.3333333333335,816.2,1129.7333333333333,736.4666666666667
2016-05-06 23:00:00,886.1333333333333,1070.0666666666666,1041.8666666666666,719.0666666666667
2016-05-06 23:15:00,807.0666666666667,1122.4666666666667,973.4,757.2
2016-05-06 23:30:00,827.5333333333333,1649.8,958.8666666666667,772.4
2016-05-06 23:45:00,801.6,1936.7333333333331,1043.2666666666667,874.8666666666667
2016-05-07 00:00:00,836.9333333333333,2277.0,962.3333333333335,1000.8
2016-05-07 00:15:00,767.2666666666668,2338.8,904.6,1121.3333333333333
2016-05-07 00:30:00,1225.3333333333333,2366.4666666666667,1093.8666666666666,1197.0666666666666
2016-05-07 00:45:00,1476.0666666666666,2453.4,1047.9333333333334,1120.1333333333334
2016-05-07 01:00:00,1519.0,2472.0,960.2666666666668,1071.0666666666666
2016-05-07 01:15:00,1995.4,2563.733333333333,828.4,1070.1333333333334
2016-05-07 01:30:00,2615.6,2735.2,1194.5333333333333,1038.9333333333334
2016-05-07 01:45:00,2636.6,2816.4,1470.333333333333,1103.6666666666667
2016-05-07 02:00:00,2159.266666666667,3119.266666666667,2054.733333333333,1229.1333333333334
2016-05-07 02:15:00,1826.8,3076.6,2332.5333333333333,1243.7333333333333
2016-05-07 02:30:00,1771.2666666666669,3200.0,1893.1333333333332,1267.5333333333333
2016-05-07 02:45:00,1987.8,3280.866666666667,1651.0,1295.0666666666666
2016-05-07 03:00:00,2350.5333333333333,3043.5333333333333,1467.0,1188.0
2016-05-07 03:15:00,2366.4,2932.0,1215.8,1160.6
2016-05-07 03:30:00,2351.4666666666667,3339.066666666666,1149.1333333333334,1199.7333333333333
2016-05-07 03:45:00,2290.266666666667,3454.2,1250.8666666666666,1182.5333333333333
2016-05-07 04:00:00,2209.6,3452.266666666667,1188.7333333333333,1166.7333333333333
2016-05-07 04:15:00,2302.5333333333333,4053.933333333333,1174.9333333333334,1184.9333333333334
2016-05-07 04:30:00,2267.0666666666666,4531.333333333333,1102.8,1161.7333333333333
2016-05-07 04:45:00,2118.133333333333,4598.333333333333,1309.3333333333333,1162.2
2016-05-07 05:00:00,2203.8,4502.733333333334,1567.4,1120.2666666666667
2016-05-07 05:15:00,2863.333333333333,4207.066666666667,1481.7333333333331,1082.2666666666667
2016-05-07 05:30:00,4234.466666666666,4447.6,1708.533333333333,989.4666666666667
2016-05-07 05:45:00,3742.733333333333,4581.533333333334,1347.8,945.0666666666667
2016-05-07 06:00:00,3968.066666666666,4646.6,1434.6,989.2666666666668
2016-05-07 06:15:00,2706.5333333333333,4849.466666666666,1215.8,1038.5333333333333
2016-05-07 06:30:00,2035.533333333333,5009.466666666666,1185.6666666666667,1000.0666666666667
2016-05-07 06:45:00,2354.133333333333,5038.333333333333,1155.8666666666666,1081.4
2016-05-07 07:00:00,1906.0666666666666,5290.333333333333,949.9333333333333,837.5333333333333
2016-05-07 07:15:00,1411.2,5388.733333333334,670.3333333333334,866.1333333333333
2016-05-07 07:30:00,1098.5333333333333,6078.4,602.7333333333332,746.0666666666667
2016-05-07 07:45:00,1090.2666666666667,6250.0,468.8,888.8
2016-05-07 08:00:00,893.8666666666667,5908.8,425.4,981.1333333333333
2016-05-07 08:15:00,783.0666666666667,4618.666666666667,380.0,854.4
2016-05-07 08:30:00,691.5333333333333,5379.933333333333,570.6,524.8
2016-05-07 08:45:00,567.6666666666666,4539.733333333334,832.5333333333333,439.0
2016-05-07 09:00:00,460.13333333333327,3185.0,564.9333333333333,440.73333333333335
2016-05-07 09:15:00,493.13333333333327,2638.6,363.8,438.06666666666666
2016-05-07 09:30:00,452.86666666666673,2884.666666666666,405.06666666666666,415.86666666666673
2016-05-07 09:45:00,430.6,4075.5333333333333,815.5333333333333,406.33333333333326
2016-05-07 10:00:00,413.6,4840.2,492.6,382.8
2016-05-07 10:15:00,455.33333333333326,3817.733333333333,423.86666666666673,364.0
2016-05-07 10:30:00,395.73333333333335,3674.5333333333333,405.73333333333335,336.3333333333333
2016-05-07 10:45:00,382.13333333333327,3236.933333333333,421.9333333333333,336.0
2016-05-07 11:00:00,378.33333333333326,3061.333333333333,403.4666666666666,349.53333333333336
2016-05-07 11:15:00,392.06666666666666,2392.4666666666667,358.26666666666665,345.9333333333333
2016-05-07 11:30:00,491.86666666666673,1891.2,334.26666666666665,338.53333333333336
2016-05-07 11:45:00,502.66666666666674,1578.4,316.46666666666664,330.0
2016-05-07 12:00:00,338.4,1299.0,3191.2,478.53333333333336
2016-05-07 12:15:00,316.6666666666667,1036.6666666666667,711.3333333333335,586.0666666666667
2016-05-07 12:30:00,277.6,694.2,572.3333333333334,282.8
2016-05-07 12:45:00,254.9333333333333,605.5333333333333,235.26666666666668,278.46666666666664
