Date/Time,1502_O_BLPK,1768_O_WLKG,2071_O_NOSD,2281_O_HiPK,2557_O_SHADY,2661_O_ELOT,3555_O_SCLL,4387_O_EDWD,4431_O_WBG,4530_O_CNTP,4710_O_SQHN,5179_O_SHRP,5571_O_BUFF,5679_O_BLOO,6561_O_MRSD,6582_O_OAKD,6949_O_CHWK,7543_O_MILL,8100_O_PTBZ,8356_O_OHRA,8941_O_MTLE,8997_O_XXXX
2017-11-19 12:30:00,444.13333333333327,,,,590.4666666666667,289.6666666666667,,,349.0,,507.9333333333333,427.86666666666673,443.66666666666674,391.2,,,275.8666666666667,418.66666666666674,,409.2,,146.73333333333332
2017-11-19 12:45:00,510.06666666666666,,,,469.26666666666665,294.4,,,338.6666666666667,,401.66666666666674,404.66666666666674,466.8,359.86666666666673,,,246.2,404.2,,409.13333333333327,,148.4
2017-11-19 13:00:00,444.4,,,,432.06666666666666,326.73333333333335,,,332.6,,512.4666666666667,441.2,488.4666666666666,363.73333333333335,,,283.06666666666666,390.9333333333333,,390.86666666666673,,153.46666666666667
2017-11-19 13:15:00,462.26666666666665,,,,419.33333333333326,290.1333333333333,,,348.8,,501.0,489.86666666666673,469.4666666666666,337.2,,,334.8666666666667,401.26666666666665,,417.9333333333333,,147.8
2017-11-19 13:30:00,531.3333333333334,,,,385.8,283.06666666666666,,,364.4,,372.86666666666673,485.4666666666666,474.53333333333336,273.26666666666665,,,358.6,314.6666666666667,,384.9333333333333,,148.93333333333334
2017-11-19 13:45:00,518.8666666666667,,,,342.93333333333334,333.8666666666667,,,359.8,,432.6,537.4,522.5333333333333,260.06666666666666,,,609.0666666666667,267.26666666666665,,319.6,,150.86666666666667
2017-11-19 14:00:00,646.2,,,,315.3333333333333,363.66666666666674,,,375.6,,493.53333333333336,504.9333333333333,544.6,433.2,,,478.4,979.1333333333333,,339.8666666666667,,152.13333333333333
2017-11-19 14:15:00,765.4,,,,343.0,391.06666666666666,,,430.13333333333327,,632.5333333333333,526.8666666666667,571.1333333333333,567.2666666666668,378.0,,724.9333333333333,433.73333333333335,,352.53333333333336,,160.33333333333334
2017-11-19 14:30:00,882.3333333333335,,,,395.6,426.0,,,506.86666666666673,,527.8,565.6666666666666,628.2666666666668,422.53333333333336,405.4,,508.6,461.66666666666674,,374.73333333333335,,171.26666666666668
2017-11-19 14:45:00,859.9333333333333,,,,443.06666666666666,408.13333333333327,,,551.5333333333333,,543.2,647.8,704.4666666666667,396.9333333333333,493.73333333333335,,446.4,662.8666666666667,,355.9333333333333,,184.2
