Date/Time,1282_O_BCVW,1404_O_TROY,2071_O_NOSD,2281_O_HiPK,3555_O_SCLL,4431_O_WBG,4831_O_HIPK,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6582_O_OAKD,6809_O_SQHS,7460_O_FRHL,7543_O_MILL,7635_O_BRAD,8183_O_MILL,8698_O_NOSD,8941_O_MTLE
2017-07-10 22:30:00,,,,,,644.5333333333333,,,,526.2666666666668,666.1333333333333,870.9333333333333,,50395.73333333333,1078.9333333333334,668.3333333333334,907.4666666666667,40.333333333333336
2017-07-10 22:45:00,,,,,,660.8666666666667,,,,478.53333333333336,605.6666666666666,800.0,,50807.8,1243.9333333333334,665.8,583.4666666666667,26.86666666666667
2017-07-10 23:00:00,,,,,,729.5333333333333,,,,492.06666666666666,591.0666666666667,670.7333333333332,,50814.2,1004.4,662.6,549.9333333333333,28.93333333333333
2017-07-10 23:15:00,,,,,,751.3333333333335,,,,451.4666666666666,644.9333333333333,625.7333333333332,,51008.8,890.8666666666667,634.2,565.3333333333334,23.93333333333333
2017-07-10 23:30:00,,,,,,843.2666666666668,,,,409.9333333333333,645.4666666666667,621.7333333333332,,51368.0,913.3333333333335,652.6,534.8666666666667,17.866666666666667
2017-07-10 23:45:00,,,,,,944.8,,,,398.33333333333326,602.4666666666667,634.7333333333332,,51379.53333333333,1244.5333333333333,569.3333333333334,537.4,21.0
2017-07-11 00:00:00,,,,,,886.0,,,,414.13333333333327,609.7333333333332,647.0666666666667,,51554.66666666666,1031.2666666666667,474.0,485.33333333333326,17.866666666666667
2017-07-11 00:15:00,,,,,,1077.9333333333334,,,,411.4,635.6666666666666,635.6,,51983.93333333333,1101.6666666666667,461.73333333333335,481.53333333333336,29.86666666666667
2017-07-11 00:30:00,,,,,,833.4666666666667,,,,431.2,690.6666666666665,624.0666666666667,,51754.2,921.0666666666667,483.0,478.33333333333326,29.33333333333333
2017-07-11 00:45:00,,,,,,702.4666666666667,,,,438.9333333333333,674.2,626.8666666666667,,51865.46666666667,804.4,472.9333333333333,488.4666666666666,20.4
2017-07-11 01:00:00,,,,,,744.7333333333332,,,,434.53333333333336,617.0666666666667,624.1333333333333,,51993.73333333333,874.5333333333333,488.06666666666666,470.4,12.933333333333335
2017-07-11 01:15:00,,,,,,797.2666666666668,,,,438.06666666666666,591.6,638.6,,52187.4,943.1333333333333,519.0,490.4666666666666,11.133333333333333
2017-07-11 01:30:00,,,,,,713.5333333333333,,,,440.4,613.2666666666668,672.8,,52054.26666666667,1222.3333333333333,566.0666666666667,517.0,14.866666666666667
2017-07-11 01:45:00,,,,,,732.5333333333333,,,,430.13333333333327,688.2,708.3333333333335,,52475.4,790.3333333333335,591.9333333333333,541.6,18.4
2017-07-11 02:00:00,,,,,,808.6666666666665,,,,469.53333333333336,729.2666666666668,697.8,,52494.2,783.0,592.0,576.4,16.866666666666667
2017-07-11 02:15:00,,,,,,763.1333333333333,,,,469.53333333333336,809.7333333333332,760.4666666666667,,52446.46666666667,791.0,9989.6,564.6,21.33333333333333
2017-07-11 02:30:00,,,,,,744.2,,,,484.4,856.4,941.1333333333333,,52798.4,835.4666666666667,6553.266666666666,634.8666666666667,20.466666666666665
2017-07-11 02:45:00,,,,,,807.8666666666667,,,,498.13333333333327,853.8,734.6666666666665,,52825.53333333333,835.4,8259.666666666666,657.4666666666667,22.4
2017-07-11 03:00:00,,,,,,826.9333333333333,,,,495.2,839.2666666666668,681.4666666666667,,52772.66666666666,879.7333333333332,1622.8666666666666,527.1333333333333,17.466666666666665
2017-07-11 03:15:00,,,,,,800.8666666666667,,,,463.4,767.6666666666665,697.6,,52724.53333333333,1114.6,688.0666666666667,524.8,5.866666666666666
2017-07-11 03:30:00,,,,,,830.8666666666667,,,,457.66666666666674,735.4666666666667,747.3333333333335,,52706.06666666666,1784.9333333333334,690.0666666666667,519.8,0.0
2017-07-11 03:45:00,,,,,,854.0,,,,478.06666666666666,797.2,816.5333333333333,,52374.13333333333,1370.8,693.3333333333335,532.5333333333333,0.0
2017-07-11 04:00:00,,,,,,968.7333333333332,,,,518.6666666666666,884.4,854.4,1145.3333333333333,52692.86666666667,1217.2666666666667,704.3333333333335,608.9333333333333,0.3333333333333333
2017-07-11 04:15:00,,,,,,931.2,,,,552.5333333333333,810.8,800.1333333333333,1318.0,52974.2,1144.2,688.7333333333332,621.8,0.0
2017-07-11 04:30:00,,,,,,893.1333333333333,,,,544.7333333333332,792.8666666666667,831.4666666666667,957.4666666666667,53161.4,1318.7333333333333,704.7333333333332,665.6,0.2
2017-07-11 04:45:00,,,,,,892.6666666666665,,,,555.1333333333333,861.7333333333332,834.4666666666667,911.4666666666667,53444.26666666667,1490.6,695.8,686.1333333333333,0.6666666666666666
2017-07-11 05:00:00,,,,,,1128.8,,,,714.2666666666668,1146.8,854.0,1147.5333333333333,53296.86666666667,1351.7333333333333,777.0,1402.6,0.0
2017-07-11 05:15:00,,,,,,1324.4,,,,1096.2666666666667,1173.2666666666667,1455.4,1491.6,54152.8,1898.9333333333332,765.8666666666667,1340.7333333333333,0.0
2017-07-11 05:30:00,,,,,,1301.3333333333333,,,,819.0666666666667,1146.8666666666666,1155.8,1300.4,54328.8,1585.0,814.8666666666667,1302.9333333333334,0.0
2017-07-11 05:45:00,,,,,,1105.8,,,,773.6,1300.3333333333333,1170.5333333333333,1279.7333333333333,54333.66666666666,1152.8666666666666,883.7333333333332,1332.7333333333333,0.0
2017-07-11 06:00:00,,,,,,1458.2,,,,823.3333333333335,1479.8,1201.6666666666667,1312.8666666666666,55367.73333333333,1112.6,952.8666666666667,1357.6666666666667,0.0
2017-07-11 06:15:00,,,,,,1434.466666666667,,,,885.9333333333333,1531.9333333333334,1216.5333333333333,1551.533333333333,55190.2,1349.8,937.0,1491.333333333333,0.0
2017-07-11 06:30:00,,,,,,1499.666666666667,,,,903.2,1561.2,1209.0,1964.1333333333332,55284.6,1082.3333333333333,981.7333333333332,1555.8666666666666,0.0
2017-07-11 06:45:00,,,,,,1534.8666666666666,,,,945.2666666666668,1662.0666666666666,1241.8,2035.7333333333331,55254.13333333333,922.8666666666667,978.2,1444.0,0.0
2017-07-11 07:00:00,,,,,,1659.8666666666666,,,,951.1333333333333,1555.466666666667,1291.4666666666667,2065.4,55555.86666666667,823.0666666666667,985.5333333333333,1420.533333333333,0.0
2017-07-11 07:15:00,,,,,,1508.6,,,,959.8,1503.2,1350.4,2290.2,55404.8,705.2,1046.2,1454.1333333333334,0.0
2017-07-11 07:30:00,,,,,,1456.4,,,,1009.6666666666665,1666.4,1405.4,2148.133333333333,55634.26666666667,727.5333333333333,1058.4666666666667,1468.2666666666669,0.0
2017-07-11 07:45:00,,,,,,1427.0666666666666,,,,1015.2666666666668,1651.1333333333334,1349.2,2264.133333333333,56023.0,625.0,1067.7333333333333,1470.0,0.0
2017-07-11 08:00:00,,,,,,1397.0,,,,847.9333333333333,1460.0,1285.2,1615.333333333333,56354.06666666666,607.4666666666667,1141.8666666666666,1288.2666666666667,0.0
2017-07-11 08:15:00,,,,,,1386.7333333333331,,,,851.3333333333335,1439.466666666667,1232.4666666666667,1293.8,56009.46666666667,614.8,1120.2666666666667,1483.9333333333334,0.0
2017-07-11 08:30:00,,,,,,1221.6,,,,781.4666666666667,1575.666666666667,1214.0,1745.466666666667,56246.66666666666,558.8,997.4,1240.8,0.0
2017-07-11 08:45:00,,,,,,1235.7333333333333,,,,796.1333333333333,1734.466666666667,,1650.4,56391.86666666668,503.06666666666666,957.8666666666667,959.2,0.0
2017-07-11 09:00:00,,,,,,1175.6666666666667,,,,658.7333333333332,1218.4666666666667,,1576.8666666666666,55848.93333333333,477.9333333333333,868.8666666666667,980.6,0.0
2017-07-11 09:15:00,,,,,,1058.8666666666666,,,,613.8,1094.8666666666666,,1372.6,54911.0,478.53333333333336,845.4,1115.4666666666667,0.0
2017-07-11 09:30:00,,,,,,1016.8666666666667,,,,616.0666666666667,944.5333333333333,,1198.8,54220.66666666666,542.8,714.2666666666668,1953.666666666667,0.0
2017-07-11 09:45:00,,,,,,977.6,,,,597.2,846.8666666666667,,953.3333333333335,54141.6,526.6,656.9333333333333,1919.8666666666666,0.0
2017-07-11 10:00:00,,,,,,954.7333333333332,,,,517.0,734.0,,1129.4,54358.46666666667,542.2,613.7333333333332,2373.6,0.0
2017-07-11 10:15:00,,,,,,839.6666666666665,,,,486.9333333333333,628.7333333333332,,905.6,53775.73333333333,506.4666666666666,537.7333333333332,2070.6,0.0
2017-07-11 10:30:00,437.25,,,,,814.4666666666667,,,,423.9333333333333,535.9333333333333,,692.0666666666667,54412.8,559.7333333333332,493.8,1334.1333333333334,0.0
2017-07-11 10:45:00,424.8,,,,,845.2666666666668,,,,404.0,479.4,,612.7333333333332,54689.0,724.5333333333333,477.8,2936.8,0.0
2017-07-11 11:00:00,430.9333333333333,,,,,780.5333333333333,,,,379.0,425.13333333333327,,576.1333333333333,54505.0,677.8,440.0,2908.666666666666,0.0
2017-07-11 11:15:00,391.26666666666665,,,,,848.5333333333333,,,,354.0,388.33333333333326,,599.6666666666666,55098.26666666667,646.7333333333332,408.66666666666674,3810.133333333333,0.0
2017-07-11 11:30:00,399.26666666666665,,,,,999.3333333333335,,,,336.0,346.46666666666664,,687.1333333333333,53632.2,693.7333333333332,395.4,4866.466666666666,0.0
2017-07-11 11:45:00,381.66666666666674,,,,,1036.0,,,,321.3333333333333,334.8,,401.0,50183.33333333334,1014.4666666666667,371.9333333333333,14264.53846153846,0.0
2017-07-11 12:00:00,375.86666666666673,,,,,1019.3333333333335,,,,306.8666666666667,326.2,,363.6,49899.0,1303.2666666666667,369.2,12121.0,0.0
2017-07-11 12:15:00,373.13333333333327,,,,,1004.3333333333335,,,,287.06666666666666,333.2,,352.4,48336.26666666667,1373.0,361.13333333333327,11497.333333333336,0.0
2017-07-11 12:30:00,388.33333333333326,,,,,1112.1333333333334,,,,303.6666666666667,352.06666666666666,,391.4666666666666,48612.73333333333,1739.9333333333334,376.6,7426.133333333332,0.0
2017-07-11 12:45:00,430.33333333333326,,,,,,,,,317.6,387.13333333333327,,511.2,49764.86666666667,2084.5333333333333,368.4,2074.0,0.0
2017-07-11 13:00:00,456.6,,,,,67.0,,,,311.26666666666665,458.33333333333326,,465.73333333333335,47451.26666666667,1518.2,396.73333333333335,2801.133333333333,0.0
2017-07-11 13:15:00,531.3333333333334,,,,,,,,,323.46666666666664,620.4666666666667,,471.4,47239.4,1612.2,491.4,2045.333333333333,0.0
2017-07-11 13:30:00,595.2666666666668,,,,,,,,,343.3333333333333,665.0666666666667,,530.3333333333334,47767.26666666667,1628.1333333333334,528.9333333333333,1853.9333333333332,0.0
2017-07-11 13:45:00,634.7333333333332,,,,,,,,,848.2666666666668,549.2666666666668,,820.8666666666667,49048.4,1231.0,505.2,1616.2,0.0
2017-07-11 14:00:00,617.3333333333334,,,,,,,,,1447.1333333333334,735.2,,781.7333333333332,53882.2,1019.2666666666668,658.8666666666667,2982.4666666666667,0.0
2017-07-11 14:15:00,726.2666666666668,,,,,,,,,746.5333333333333,687.3333333333335,,687.6,55815.26666666667,935.8,688.4666666666667,2000.4,0.0
2017-07-11 14:30:00,1003.5333333333333,,,,,3623.75,,,,601.2,760.0,,728.1333333333333,55520.66666666666,1493.8,707.0666666666667,2529.8,0.0
2017-07-11 14:45:00,1059.9333333333334,,,,,1260.1333333333334,,,,582.9333333333333,976.5333333333333,,922.2666666666668,53885.26666666667,1997.533333333333,736.4,2301.733333333333,0.0
2017-07-11 15:00:00,1167.0666666666666,,,,,1150.0666666666666,,,,747.8,1034.2666666666667,,877.8,54371.6,1105.9333333333334,888.8666666666667,2345.4,0.0
2017-07-11 15:15:00,1121.9333333333334,,,,,1069.8666666666666,,,,721.4666666666667,962.4,,912.4666666666667,51952.53333333333,1170.2666666666667,1171.6666666666667,1092.4666666666667,0.0
2017-07-11 15:30:00,1086.2,,,,,996.3333333333335,,,,677.8,928.4,,1057.7333333333333,51900.46666666667,1222.1333333333334,942.4666666666667,2783.8,0.0
2017-07-11 15:45:00,1071.1333333333334,,,,,959.6,,,,688.8,964.0666666666667,,1040.6,52060.73333333333,2413.866666666667,974.2,1688.2666666666669,0.0
2017-07-11 16:00:00,1104.1333333333334,,,,,980.2,,,,687.5333333333333,941.2666666666668,,891.9333333333333,53182.13333333333,2758.0,911.3333333333335,1278.8,0.0
2017-07-11 16:15:00,1060.4,,,,,934.3333333333335,,,,735.6666666666665,897.5333333333333,,1049.2666666666667,54716.2,906.7333333333332,1027.4,2723.6,0.0
2017-07-11 16:30:00,470.13333333333327,,,,,872.6,,,,694.8666666666667,882.6,,1042.2666666666667,55317.93333333333,845.9333333333333,949.6,2910.8,0.0
2017-07-11 16:45:00,511.2,,,,,772.9333333333333,,,,561.8666666666667,840.6666666666665,,873.1333333333333,54195.66666666666,793.7333333333332,916.7333333333332,1719.9333333333334,0.0
2017-07-11 17:00:00,582.5333333333333,,,,,720.2,,,,516.6666666666666,956.6666666666665,,788.3333333333335,53988.66666666666,732.0,786.6666666666665,1070.3333333333333,0.0
2017-07-11 17:15:00,622.4666666666667,,,,,900.7333333333332,,,,561.6,732.7333333333332,,755.0666666666667,53930.2,899.0,794.5333333333333,2235.333333333333,0.0
2017-07-11 17:30:00,1222.3333333333333,,,,,982.4,,,,470.86666666666673,479.4,,528.6,53292.66666666666,818.6666666666665,528.4,684.8,0.0
