Date/Time,1519_O_WHLL,2251_O_MILL,2794_O_LWCV,4431_O_WBG,5676_O_ELIB,7752_O_ELIZ
2016-02-06 22:45:00,2257.933333333333,,3246.933333333333,2013.2666666666669,,2807.5333333333333
2016-02-06 23:00:00,2676.4,,3214.133333333333,2053.8,,2830.5333333333333
2016-02-06 23:15:00,2337.866666666667,,3276.6,2786.2,,3010.933333333333
2016-02-06 23:30:00,2195.933333333333,,3150.866666666667,3083.933333333333,,4072.4666666666662
2016-02-06 23:45:00,2116.133333333333,,3138.0,2398.4,,3778.0
2016-02-07 00:00:00,2182.8,,3169.733333333333,2459.333333333333,,2821.733333333333
2016-02-07 00:15:00,2199.266666666667,,3450.5333333333333,2506.933333333333,,3148.066666666666
2016-02-07 00:30:00,2147.933333333333,,4772.733333333334,3142.4,,3731.6
2016-02-07 00:45:00,2420.4,,6893.866666666668,3002.0,,3475.266666666667
2016-02-07 01:00:00,2354.4666666666667,,3909.733333333333,2475.8,,3574.5333333333333
2016-02-07 01:15:00,2463.6666666666665,,4054.066666666666,2411.333333333333,,3555.133333333333
2016-02-07 01:30:00,2518.6666666666665,,4700.866666666667,2857.2,,3484.6
2016-02-07 01:45:00,2158.4666666666667,,3968.933333333333,3463.266666666667,,3839.0
2016-02-07 02:00:00,2378.133333333333,,3723.933333333333,2771.2,,4141.266666666666
2016-02-07 02:15:00,2574.4666666666667,,3475.8,3152.933333333333,,4245.8
2016-02-07 02:30:00,2647.866666666667,,4025.0,3364.066666666666,,4880.4
2016-02-07 02:45:00,2730.333333333333,,3593.266666666667,2970.266666666667,,4744.466666666666
2016-02-07 03:00:00,2776.733333333333,,3789.4,3359.6,,4971.4
2016-02-07 03:15:00,2998.666666666666,,3869.866666666667,3074.6,,4539.533333333334
2016-02-07 03:30:00,2998.333333333333,,3868.4,2978.933333333333,,4568.4
2016-02-07 03:45:00,2833.4666666666667,,3993.666666666666,2904.8,,5455.2
2016-02-07 04:00:00,2750.4666666666667,,3984.333333333334,2920.4,,4529.2
2016-02-07 04:15:00,2522.333333333333,,4108.133333333333,3190.066666666666,,4624.6
2016-02-07 04:30:00,2342.8,,4289.333333333333,3606.0,,4793.333333333333
2016-02-07 04:45:00,2555.5333333333333,,4961.466666666666,4403.933333333333,,4829.066666666667
2016-02-07 05:00:00,2569.0,,4962.0,4495.8,,4535.2
2016-02-07 05:15:00,2403.5333333333333,,4908.866666666667,4013.333333333334,,4649.533333333334
2016-02-07 05:30:00,2335.733333333333,,4946.066666666667,3879.933333333333,,5063.666666666667
2016-02-07 05:45:00,2333.4666666666667,,4860.6,3839.8,,5801.6
2016-02-07 06:00:00,2518.333333333333,,4794.8,3917.333333333334,,5841.133333333332
2016-02-07 06:15:00,2717.266666666667,,4684.133333333333,4151.6,,5541.866666666668
2016-02-07 06:30:00,2549.0666666666666,,4596.133333333333,4331.533333333334,,5093.2
2016-02-07 06:45:00,2808.266666666667,,4645.266666666666,3511.733333333333,,5036.6
2016-02-07 07:00:00,3207.4,,4819.133333333333,3291.4666666666667,,4751.933333333333
2016-02-07 07:15:00,3606.066666666666,,4841.533333333334,3806.4666666666662,,4244.933333333333
2016-02-07 07:30:00,3681.933333333333,,5399.266666666666,5473.266666666666,,5267.733333333334
2016-02-07 07:45:00,3898.866666666667,,5469.533333333334,5647.466666666666,,6122.0666666666675
2016-02-07 08:00:00,3306.066666666666,,5679.133333333332,4394.533333333334,,4795.466666666666
2016-02-07 08:15:00,2668.933333333333,,5869.6,4188.8,,5199.2
2016-02-07 08:30:00,2354.933333333333,,5786.266666666666,4616.733333333334,,5799.733333333334
2016-02-07 08:45:00,2228.333333333333,,6248.0666666666675,4448.2,,6144.9333333333325
2016-02-07 09:00:00,2233.266666666667,,6428.666666666668,3216.066666666666,,8567.333333333334
2016-02-07 09:15:00,1961.466666666667,,6492.2,2906.733333333333,,7678.533333333334
2016-02-07 09:30:00,1586.8666666666666,,5743.533333333334,2627.0,,6609.8
2016-02-07 09:45:00,1534.8666666666666,,5327.066666666667,2441.6,,6151.0
2016-02-07 10:00:00,1535.466666666667,,4699.8,1773.8,,5585.733333333334
2016-02-07 10:15:00,1565.0666666666666,,4233.933333333333,1480.0666666666666,,5167.266666666666
2016-02-07 10:30:00,1360.6,,3829.5333333333333,1461.2666666666669,,4401.333333333333
2016-02-07 10:45:00,1341.8666666666666,,3669.4666666666662,1452.333333333333,,3495.2
2016-02-07 11:00:00,1300.8666666666666,,3189.4,1415.2666666666669,,2992.0
2016-02-07 11:15:00,1228.8,,2282.333333333333,1258.8666666666666,,2909.266666666667
2016-02-07 11:30:00,1343.0666666666666,,2462.733333333333,1220.2666666666667,,3088.333333333333
2016-02-07 11:45:00,1471.6,1786.0,1942.666666666667,1168.6,,2559.8
2016-02-07 12:00:00,1478.7333333333331,1757.8,1955.533333333333,1326.3333333333333,,2512.0
2016-02-07 12:15:00,1418.0666666666666,1754.2,1939.8666666666666,1630.8,,2115.933333333333
2016-02-07 12:30:00,1514.666666666667,1782.0,1944.8,1816.2,,2163.4
2016-02-07 12:45:00,1615.1333333333334,1771.466666666667,1941.1333333333332,2032.533333333333,,1774.6
2016-02-07 13:00:00,1685.8666666666666,1746.1333333333334,1837.9333333333332,2077.4666666666667,,1561.533333333333
2016-02-07 13:15:00,1798.1333333333334,2602.266666666667,1844.0666666666666,2037.4,,1622.0
2016-02-07 13:30:00,1811.1333333333332,1984.0666666666666,2063.0,1966.9333333333332,,1772.7333333333331
2016-02-07 13:45:00,1797.666666666667,2380.8,2618.933333333333,1934.7333333333331,,1991.466666666667
2016-02-07 14:00:00,1854.6,2320.6666666666665,2526.6,1944.2,,2053.933333333333
2016-02-07 14:15:00,1949.7333333333331,2725.266666666667,2034.0666666666666,1958.9333333333332,,2350.0666666666666
2016-02-07 14:30:00,1984.6,2106.933333333333,2069.8,1952.333333333333,,2246.266666666667
2016-02-07 14:45:00,1966.4,2037.1333333333332,2131.6666666666665,2022.6,,2188.266666666667
2016-02-07 15:00:00,1998.8666666666666,2024.9333333333332,2082.0,1983.0666666666666,,2159.0666666666666
2016-02-07 15:15:00,1957.9333333333332,2208.2,1986.666666666667,2016.666666666667,,2156.866666666667
2016-02-07 15:30:00,1907.7333333333331,1994.1333333333332,1945.1333333333332,1914.333333333333,,2145.866666666667
2016-02-07 15:45:00,1909.533333333333,2096.133333333333,1787.466666666667,2000.0,,2117.133333333333
2016-02-07 16:00:00,1827.0,1950.466666666667,1829.2,1861.6,,2128.266666666667
2016-02-07 16:15:00,1853.0666666666666,1876.8,1913.9333333333332,1879.8666666666666,,2158.733333333333
2016-02-07 16:30:00,1824.9333333333332,2041.4,1838.8,1792.1333333333334,,2246.2
2016-02-07 16:45:00,1905.333333333333,1863.466666666667,1799.666666666667,1737.8666666666666,,2230.4666666666667
2016-02-07 17:00:00,2175.0666666666666,2257.4666666666667,1832.533333333333,1619.2,,2166.6666666666665
2016-02-07 17:15:00,2071.4666666666667,2219.8,1914.2666666666669,1530.533333333333,,2248.6666666666665
2016-02-07 17:30:00,1986.4,1919.533333333333,2014.2666666666669,1965.466666666667,,2141.2
2016-02-07 17:45:00,2045.7333333333331,1705.1333333333334,2090.0,1951.1333333333332,,2050.733333333333
2016-02-07 18:00:00,2091.0666666666666,1856.4,2271.133333333333,1880.333333333333,,2001.0666666666666
2016-02-07 18:15:00,2149.266666666667,2063.6,2377.933333333333,1860.8666666666666,,1911.466666666667
2016-02-07 18:30:00,2284.733333333333,2233.6,2698.133333333333,1854.0666666666666,,1821.6
2016-02-07 18:45:00,2611.133333333333,2394.866666666667,2372.4,1861.533333333333,,1820.9333333333332
2016-02-07 19:00:00,2736.933333333333,2649.133333333333,2223.5333333333333,1748.7333333333331,,1782.533333333333
2016-02-07 19:15:00,2794.866666666667,2592.4,2246.4666666666667,1825.2666666666669,,2006.333333333333
2016-02-07 19:30:00,2430.733333333333,2789.666666666666,2386.5333333333333,1949.7333333333331,,2137.0666666666666
2016-02-07 19:45:00,2299.133333333333,2756.333333333333,2503.333333333333,2005.2,,2138.2
2016-02-07 20:00:00,2343.5333333333333,2763.266666666667,3259.0,2093.4666666666667,,2137.4
2016-02-07 20:15:00,2213.266666666667,3595.666666666666,4415.066666666667,2343.733333333333,,3444.2
2016-02-07 20:30:00,2225.4666666666667,4177.133333333333,3528.0,2789.933333333333,,2373.933333333333
2016-02-07 20:45:00,2315.133333333333,3243.4,2767.866666666667,3348.8,,2188.333333333333
2016-02-07 21:00:00,2293.6666666666665,3436.866666666667,3414.8,2407.8,,2212.266666666667
2016-02-07 21:15:00,2215.866666666667,3693.666666666666,3353.933333333333,2550.8,,2091.333333333333
2016-02-07 21:30:00,2173.0666666666666,3604.5333333333333,3299.666666666666,2479.4,,2397.4
2016-02-07 21:45:00,2102.2,3825.333333333334,3582.4666666666667,3304.133333333333,,2018.8
2016-02-07 22:00:00,2143.0,4500.0,3321.333333333333,2799.2,,2228.6666666666665
2016-02-07 22:15:00,2152.5333333333333,4560.333333333333,3672.4666666666662,3415.8,,2417.0666666666666
2016-02-07 22:30:00,2109.6,3933.933333333333,5484.533333333334,5860.4,,2784.4
2016-02-07 22:45:00,2115.733333333333,4022.933333333333,3978.2,6754.6,,3514.2
2016-02-07 23:00:00,2219.0666666666666,4482.066666666667,4020.333333333334,6723.133333333332,,3621.133333333333
2016-02-07 23:15:00,2262.0666666666666,4465.666666666667,4103.466666666666,6413.0666666666675,,4064.2
2016-02-07 23:30:00,2325.733333333333,4453.266666666666,4250.266666666666,4609.2,,3875.666666666666
2016-02-07 23:45:00,2288.6666666666665,4542.933333333333,4272.0,3936.6,,4279.333333333333
2016-02-08 00:00:00,2334.6666666666665,4519.4,4382.866666666667,3279.733333333333,,3516.5333333333333
2016-02-08 00:15:00,2398.266666666667,4468.866666666667,4770.533333333334,3488.866666666667,,3211.666666666666
2016-02-08 00:30:00,2420.8,4271.8,5178.933333333333,3655.333333333334,,3280.333333333333
2016-02-08 00:45:00,2454.4,5771.133333333332,4972.133333333333,3672.5333333333333,,3704.266666666667
2016-02-08 01:00:00,2429.5333333333333,5293.533333333334,4900.866666666667,3670.133333333333,,4231.0
2016-02-08 01:15:00,2437.8,6728.0,4855.066666666667,3938.2,,3668.6
2016-02-08 01:30:00,2500.266666666667,6450.6,4910.0,4290.133333333333,,4449.533333333334
2016-02-08 01:45:00,2553.0666666666666,4979.066666666667,4903.533333333334,4734.533333333334,,3874.866666666667
2016-02-08 02:00:00,2609.333333333333,4826.4,4966.466666666666,6312.333333333332,,4282.2
2016-02-08 02:15:00,2549.133333333333,4577.6,4990.0,6662.533333333334,,4254.066666666667
2016-02-08 02:30:00,2571.333333333333,4274.266666666666,5068.333333333333,5635.533333333334,,4256.0
2016-02-08 02:45:00,2635.8,4435.333333333333,5384.266666666666,5388.466666666666,,3996.866666666667
2016-02-08 03:00:00,2734.6,4502.933333333333,4992.6,5016.066666666667,,4257.4
2016-02-08 03:15:00,2854.333333333333,4493.466666666666,5019.133333333333,5107.6,,4190.2
