Date/Time,1754_O_CLRN,8677_O_ELZT,1947_O_ELZT,1342_O_ELZT,1854_O_GIBS,6773_O_MCKP,3319_O_ELZT,4530_O_CNTP,5571_O_BUFF,4431_O_WBG,8131_O_DVBG,3764_O_MTVN,5624_O_BUFF,8257_O_OAKL,5957_O_BLDL
2019-09-19 07:00:00,1417.1333333333334,1281.8666666666666,1398.3333333333333,871.4666666666667,906.4666666666667,488.0,749.2,669.0666666666667,,739.0,818.5333333333333,905.5333333333333,883.8,,
2019-09-19 07:15:00,1522.2,1506.6,1011.6,764.3333333333334,908.4,505.73333333333335,729.0666666666667,670.0,,678.2,824.5333333333333,969.6,850.9333333333333,,
2019-09-19 07:30:00,1436.6666666666667,1334.0666666666666,935.7333333333333,700.2666666666667,994.0,549.0666666666667,602.8,683.3333333333334,,669.0666666666667,799.7333333333333,857.2,809.3333333333334,,
2019-09-19 07:45:00,1497.2666666666667,1482.0,881.2,610.8,1079.6,565.6,594.6666666666666,715.3333333333334,,800.9333333333333,878.4666666666667,821.5333333333333,728.6,,
2019-09-19 08:00:00,1562.4666666666667,1792.7333333333333,857.4666666666667,584.4666666666667,1100.5333333333333,575.4,510.8,726.8666666666667,,975.9333333333333,944.4666666666667,813.4666666666667,639.4666666666667,,
2019-09-19 08:15:00,1532.1333333333334,1508.4,830.1333333333333,539.8666666666667,1005.6666666666666,581.1333333333333,545.9333333333333,895.6,,1092.2666666666667,976.4666666666667,697.6,623.8,,
2019-09-19 08:30:00,1105.4666666666667,960.7333333333333,950.6666666666666,627.7333333333333,984.2,593.2666666666667,643.8,976.4666666666667,,1102.0666666666666,893.2666666666667,795.9333333333333,583.4666666666667,,
2019-09-19 08:45:00,1176.7333333333333,712.6666666666666,991.9333333333333,738.0,958.2,575.4,692.9333333333333,885.0666666666667,,1029.2666666666667,763.1333333333333,783.8666666666667,524.4,,
2019-09-19 09:00:00,856.3333333333334,725.0,876.2,710.9333333333333,938.2,577.4,706.4,757.9333333333333,,821.4666666666667,689.9333333333333,769.1333333333333,412.4,,
2019-09-19 09:15:00,739.5333333333333,663.6666666666666,991.0,659.8,855.2,574.2666666666667,657.3333333333334,717.4666666666667,,810.7333333333333,625.5333333333333,736.2,409.3333333333333,,
2019-09-19 09:30:00,732.0,622.6666666666666,1062.6,648.2666666666667,796.9333333333333,564.4666666666667,670.2666666666667,692.2666666666667,,813.8,531.1333333333333,740.1333333333333,358.8666666666667,,
2019-09-19 09:45:00,712.5333333333333,586.4666666666667,869.0,681.6,778.2666666666667,559.6666666666666,692.2,716.1333333333333,,671.8666666666667,484.3333333333333,772.0666666666667,355.6666666666667,,
2019-09-19 10:00:00,646.4,579.5333333333333,999.3333333333334,678.8666666666667,768.7333333333333,570.8,699.3333333333334,690.6,,554.5333333333333,423.6,779.0,286.73333333333335,,
2019-09-19 10:15:00,642.6666666666666,515.5333333333333,780.4,654.5333333333333,758.0666666666667,565.6666666666666,680.9333333333333,668.1333333333333,,453.2,484.0,746.2,274.93333333333334,,
2019-09-19 10:30:00,591.8,451.6,673.9333333333333,593.5333333333333,721.0,578.0,625.6666666666666,724.4,,403.26666666666665,502.8666666666667,629.0,336.3333333333333,,
2019-09-19 10:45:00,586.8666666666667,413.53333333333336,692.7333333333333,530.4666666666667,668.2666666666667,533.9333333333333,563.6,743.5333333333333,,407.6666666666667,492.53333333333336,579.0666666666667,347.2,,
2019-09-19 11:00:00,706.9333333333333,408.4,544.6,497.53333333333336,620.2666666666667,496.46666666666664,1159.4,690.1333333333333,,399.46666666666664,468.26666666666665,555.8,379.6666666666667,,
2019-09-19 11:15:00,694.0,396.26666666666665,614.6,474.73333333333335,587.0666666666667,462.4,815.2666666666667,646.6666666666666,,393.8666666666667,445.53333333333336,540.3333333333334,408.3333333333333,,
2019-09-19 11:30:00,545.7333333333333,381.6,570.5333333333333,471.3333333333333,596.8666666666667,470.4,507.26666666666665,611.8666666666667,,395.06666666666666,416.8,519.7333333333333,370.73333333333335,,
2019-09-19 11:45:00,488.73333333333335,366.06666666666666,659.0666666666667,454.6,583.7333333333333,506.53333333333336,480.8,497.53333333333336,,386.6666666666667,410.26666666666665,495.2,335.53333333333336,,
2019-09-19 12:00:00,474.0,368.46666666666664,471.4,419.53333333333336,557.8,470.1333333333333,463.46666666666664,422.46666666666664,,384.06666666666666,432.4,483.3333333333333,330.53333333333336,,
2019-09-19 12:15:00,468.46666666666664,329.06666666666666,429.53333333333336,417.8666666666667,547.4,25371.0,450.8,421.6,,368.0,396.4,460.3333333333333,334.8,,
2019-09-19 12:30:00,439.73333333333335,330.8,489.8666666666667,400.2,521.1333333333333,14275.066666666668,446.6666666666667,432.46666666666664,,386.8666666666667,460.06666666666666,455.8,311.46666666666664,,
2019-09-19 12:45:00,436.46666666666664,337.3333333333333,632.1333333333333,419.53333333333336,513.8,5938.066666666667,430.53333333333336,382.0,,370.26666666666665,376.6,452.6666666666667,315.73333333333335,,
2019-09-19 13:00:00,420.6666666666667,327.0,759.8666666666667,396.53333333333336,480.6666666666667,1863.6666666666667,411.46666666666664,376.6,,359.26666666666665,365.06666666666666,420.4,311.73333333333335,,
2019-09-19 13:15:00,416.6,323.2,676.2666666666667,372.06666666666666,460.2,968.0666666666667,402.53333333333336,361.8666666666667,,347.8,363.73333333333335,411.8,313.46666666666664,,
