Date/Time,7924_O_DMBR,2366_O_DMBR,4074_O_SQHN,3671_O_LGNR,5712_O_IOCY_IO,2239_O_MRVL,4876_O_DMBR,3844_O_FRHL,2020_O_CASM_CA,1039_O_BRHT,6393_O_MRVL,5012_O_PTBR,7209_O_MTLE,8014_O_MWSH,1384_O_KSLW_KS,6712_O_MNNH_MN,4674_O_GNFD,7993_O_WLKG,7710_O_ELIB,8750_O_DOWN,4431_O_WBG,6132_O_MONG,8508_O_XXXX,4436_O_XXXX
2022-03-01 19:15:00,683.2666666666667,486.3333333333333,,731.8,716.8666666666667,290.93333333333334,,747.8666666666667,1144.4,686.7333333333333,653.5333333333333,755.7333333333333,1053.1333333333334,1048.8,1025.6,5769.8,859.0666666666667,731.0666666666667,659.6,,423.46666666666664,716.9333333333333,,
2022-03-01 19:30:00,757.8,532.7333333333333,,695.1333333333333,953.4,274.53333333333336,,639.8,1211.6,536.6,741.2,643.0666666666667,1110.9333333333334,1024.2666666666667,1045.5333333333333,5709.2,775.6666666666666,614.9333333333333,563.6666666666666,,468.2,837.6666666666666,,
2022-03-01 19:45:00,753.2666666666667,571.4,,576.2666666666667,1230.2666666666667,278.73333333333335,,530.0,1018.5333333333333,426.93333333333334,673.1333333333333,517.1333333333333,1050.0666666666666,874.7333333333333,1464.8666666666666,5790.2,634.1333333333333,552.3333333333334,458.4,,505.4,928.4,,
2022-03-01 20:00:00,761.6,535.2,,458.4,1543.3333333333333,299.26666666666665,,434.73333333333335,631.3333333333334,341.46666666666664,592.8,440.26666666666665,871.7333333333333,694.7333333333333,1099.0666666666666,5953.666666666667,576.4,406.3333333333333,359.6,,688.8666666666667,1023.6666666666666,,
2022-03-01 20:15:00,911.7333333333333,629.1333333333333,,502.8666666666667,1599.6,296.06666666666666,,354.2,535.6,428.73333333333335,486.1333333333333,376.1333333333333,632.7333333333333,591.7333333333333,926.7333333333333,6028.2,411.6,345.4,291.06666666666666,,585.9333333333333,1028.8,,
2022-03-01 20:30:00,1072.8666666666666,742.4666666666667,,1119.4666666666667,1435.4,239.53333333333333,,287.4,482.26666666666665,313.6,386.1333333333333,289.06666666666666,382.73333333333335,488.73333333333335,1046.9333333333334,6039.266666666666,302.0,380.0,232.93333333333334,,630.6,1250.2,,
2022-03-01 20:45:00,1096.4,860.4666666666667,,1586.0666666666666,1028.2666666666667,183.0,,216.53333333333333,585.7333333333333,342.2,349.06666666666666,244.0,260.3333333333333,677.9333333333333,1096.2666666666667,5952.066666666667,293.3333333333333,226.0,196.73333333333332,,742.0666666666667,939.9333333333333,,
2022-03-01 21:00:00,1141.1333333333334,956.2,,963.4666666666667,1233.2,175.93333333333334,,197.86666666666667,674.8666666666667,463.93333333333334,313.8666666666667,186.86666666666667,192.26666666666668,503.06666666666666,1250.4,6075.466666666666,241.66666666666666,194.46666666666667,180.66666666666666,,775.4666666666667,822.0666666666667,,
2022-03-01 21:15:00,1107.2666666666667,897.8,,640.3333333333334,1788.1333333333334,204.86666666666667,,201.53333333333333,648.3333333333334,624.6666666666666,282.6666666666667,183.33333333333334,171.26666666666668,471.6,847.3333333333334,6197.066666666667,254.33333333333334,189.93333333333334,207.06666666666666,,819.2,991.1333333333333,,
2022-03-01 21:30:00,990.1333333333333,731.6666666666666,,589.8,1374.1333333333334,227.8,,200.46666666666667,638.3333333333334,659.9333333333333,304.6666666666667,199.0,167.26666666666668,468.8666666666667,881.9333333333333,6381.066666666667,219.06666666666666,219.93333333333334,226.13333333333333,,768.4666666666667,484.93333333333334,,
2022-03-01 21:45:00,764.8666666666667,530.4,,555.8,1427.5333333333333,238.0,,214.6,622.1333333333333,786.0,296.26666666666665,185.26666666666668,171.53333333333333,475.53333333333336,1043.9333333333334,6510.866666666667,305.06666666666666,225.66666666666666,225.46666666666667,,619.8666666666667,515.6666666666666,,
2022-03-01 22:00:00,595.4,410.73333333333335,,576.0666666666667,1536.4,245.2,,253.4,654.0666666666667,695.4,288.4,212.53333333333333,178.4,397.46666666666664,1840.4,6487.666666666667,271.46666666666664,217.6,238.93333333333334,,570.6666666666666,570.2,,
2022-03-01 22:15:00,539.3333333333334,356.2,,580.8,1561.7333333333333,253.0,,272.6,591.2666666666667,605.0,305.4,211.26666666666668,175.13333333333333,420.06666666666666,2461.6666666666665,6615.733333333334,407.93333333333334,220.13333333333333,247.0,,514.9333333333333,613.9333333333333,,
2022-03-01 22:30:00,581.8666666666667,337.06666666666666,,412.0,1642.8,250.6,,250.0,522.8666666666667,662.9333333333333,214.26666666666668,216.46666666666667,209.86666666666667,401.26666666666665,3810.6,6552.266666666666,345.4,232.33333333333334,274.6,,474.6,482.93333333333334,,
2022-03-01 22:45:00,529.4666666666667,273.3333333333333,,403.2,1669.6,248.86666666666667,,308.46666666666664,518.4666666666667,541.0,246.4,283.6666666666667,227.6,449.3333333333333,3962.6666666666665,6220.666666666667,387.2,245.06666666666666,271.8666666666667,,391.46666666666664,150.26666666666668,,
2022-03-01 23:00:00,589.5333333333333,267.3333333333333,,370.73333333333335,1678.4666666666667,257.0,,317.46666666666664,569.4666666666667,570.6666666666666,275.4,349.6,358.73333333333335,379.8,3136.3333333333335,6460.066666666667,318.26666666666665,257.46666666666664,303.6666666666667,,387.6666666666667,148.4,,
