Date/Time,1282_O_BCVW,1404_O_TROY,2071_O_NOSD,2281_O_HiPK,2319_O_DWNTN,3283_O_LEET,3555_O_SCLL,4431_O_WBG,4530_O_CNTP,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6582_O_OAKD,6809_O_SQHS,7134_O_LWCV,7543_O_MILL,8183_O_MILL,8304_O_SQHS,8698_O_NOSD,8699_O_BLOO,8850_O_LWCV,8941_O_MTLE
2017-09-01 20:45:00,,797.9333333333333,1233.5333333333333,,663.1333333333333,,1069.4,987.0,,902.8666666666667,902.8666666666667,1050.6,,1110.8,,1133.4666666666667,1097.8666666666666,1051.9333333333334,1049.9333333333334,,,
2017-09-01 21:00:00,,835.8,1252.6,,656.0666666666667,,1104.3333333333333,895.4,,916.4,916.4,1109.6666666666667,,1136.9333333333334,,1128.0666666666666,1075.0666666666666,1071.9333333333334,1032.0666666666666,,,
2017-09-01 21:15:00,,933.0,1315.4,,656.1333333333333,,1248.7333333333333,880.9333333333333,,910.6666666666665,910.6666666666665,1086.7333333333333,,1087.0666666666666,,1090.6666666666667,1081.8666666666666,1047.1333333333334,988.2,,,
2017-09-01 21:30:00,,966.0666666666667,1306.0666666666666,,645.8666666666667,,1238.7333333333333,861.8,,870.8,870.8,1076.2,,1075.8,,1110.3333333333333,1082.0666666666666,1043.8666666666666,1002.3333333333335,,,
2017-09-01 21:45:00,,927.1333333333333,1319.2666666666667,,655.6,,1157.0666666666666,960.1333333333333,,868.8,868.8,1106.4,,1077.2666666666667,,1092.0,1011.2,1029.4666666666667,1003.3333333333335,,,
2017-09-01 22:00:00,,898.4666666666667,1281.8666666666666,,654.7333333333332,,1191.1333333333334,1092.0,,875.8,875.8,1149.6666666666667,,1069.5333333333333,,1081.4666666666667,1006.9333333333333,1023.6666666666665,1034.9333333333334,,,
2017-09-01 22:15:00,,1049.1333333333334,1332.9333333333334,,640.0666666666667,,1249.6,1068.6666666666667,,863.7333333333332,863.7333333333332,1162.9333333333334,,1049.0,,1102.3333333333333,982.2,1011.5333333333333,1166.6666666666667,,,
2017-09-01 22:30:00,,877.2,1284.5333333333333,,643.0,,1315.7333333333333,1084.2,,867.3333333333335,867.3333333333335,1453.2,,1061.6666666666667,,1125.5333333333333,989.2666666666668,1017.8666666666667,1334.4,,,
2017-09-01 22:45:00,,870.1333333333333,1263.6666666666667,,692.2666666666668,,1299.1333333333334,1057.6666666666667,,867.1333333333333,867.1333333333333,1172.6,,1108.5333333333333,,1142.8,984.4666666666667,1068.9333333333334,1495.333333333333,,,
2017-09-01 23:00:00,,984.2,1242.8,,684.9333333333333,,1257.6,1000.2,,857.9333333333333,857.9333333333333,1176.5333333333333,,1158.5333333333333,,1125.6,1057.2,1099.0666666666666,1375.8,,,
2017-09-01 23:15:00,,918.2,1263.8666666666666,,676.8666666666667,,1213.1333333333334,965.3333333333335,,848.4,848.4,1307.6666666666667,,1149.6666666666667,,1227.8,1077.3333333333333,1092.3333333333333,1037.4,,,
2017-09-01 23:30:00,,942.0666666666667,1246.2666666666667,,662.3333333333334,,1203.8666666666666,964.1333333333333,,835.2,835.2,1284.6,,1147.2,,1108.9333333333334,1047.2,1081.3333333333333,1537.6,,,
2017-09-01 23:45:00,,851.4666666666667,1230.5333333333333,,636.1333333333333,,1316.8666666666666,946.8,,810.2666666666668,810.2666666666668,1240.0,,1130.4666666666667,,1100.2,1017.6666666666665,1088.0,1449.8,,,
2017-09-02 00:00:00,,818.0,1233.4666666666667,,615.0,,1275.0666666666666,934.4666666666667,,798.8666666666667,798.8666666666667,1198.3333333333333,,1124.5333333333333,,1070.2,1006.8,1079.6,1063.6,,,
2017-09-02 00:15:00,,833.3333333333335,1272.9333333333334,,611.3333333333334,,1190.2,924.5333333333333,,808.8,808.8,1238.2,,1115.6666666666667,,1092.2666666666667,998.7333333333332,1078.4666666666667,913.0,,,
2017-09-02 00:30:00,,879.0666666666667,1250.3333333333333,,607.7333333333332,,1071.1333333333334,920.4,,819.7333333333332,819.7333333333332,1225.8666666666666,,1109.2666666666667,,1114.5333333333333,1007.2666666666668,1084.6666666666667,978.0,,,
2017-09-02 00:45:00,,789.2,1233.4666666666667,,602.7333333333332,,1056.9333333333334,910.4,,798.8666666666667,798.8666666666667,1136.8,,1115.1333333333334,,1087.8666666666666,994.8666666666667,1084.0666666666666,1019.4666666666667,,,
2017-09-02 01:00:00,,781.9333333333333,1200.3333333333333,,592.3333333333334,,1023.8,909.9333333333333,,762.1333333333333,762.1333333333333,1099.4,,1099.0666666666666,,1100.8666666666666,1004.2666666666668,1076.0,999.9333333333333,,,
