Date/Time,2071_O_NOSD,2281_O_HiPK,2427_O_ELIB,4431_O_WBG,4841_O_STDT,5571_O_BUFF,5624_O_BUFF,6189_O_LARM,6227_O_ELIB,7220_O_SHADY,7543_O_MILL,7568_O_GIBS,8185_O_SWPK
2016-09-13 21:00:00,566.4,,1402.666666666667,875.2,,1266.8,1266.8,732.1333333333333,493.66666666666674,461.4,,327.6666666666667,8272.533333333333
2016-09-13 21:15:00,540.4,,870.0833333333335,1096.6666666666667,,1340.4666666666667,1340.4666666666667,568.4666666666667,503.53333333333336,584.6,,353.46666666666664,8642.466666666667
2016-09-13 21:30:00,562.6666666666666,,598.6363636363636,1211.1333333333334,,1298.4,1298.4,622.4666666666667,502.2,707.0,,371.13333333333327,8878.8
2016-09-13 21:45:00,575.8666666666667,,688.6666666666665,1135.5333333333333,,1355.8666666666666,1355.8666666666666,643.4,506.53333333333336,687.8666666666667,,457.53333333333336,8881.0
2016-09-13 22:00:00,657.6,,780.4,1114.8,,1264.6,1264.6,583.2666666666668,522.6666666666666,557.2666666666668,,588.2,9276.8
2016-09-13 22:15:00,825.7333333333332,,815.7333333333332,1026.8666666666666,,1263.8,1263.8,627.5333333333333,556.3333333333334,569.4,,467.53333333333336,8818.0
2016-09-13 22:30:00,746.2666666666668,,687.6,1006.0,,1105.0,1105.0,693.4666666666667,612.3333333333334,593.3333333333334,,447.06666666666666,9348.933333333332
2016-09-13 22:45:00,830.0,,740.3333333333335,961.9333333333333,,1505.0,1505.0,688.4,1032.0,649.3333333333334,,426.2,9567.066666666668
2016-09-13 23:00:00,816.5333333333333,,843.8,967.7333333333332,,692.9333333333333,692.9333333333333,705.2,841.3333333333335,690.0,,398.13333333333327,9604.4
2016-09-13 23:15:00,818.4666666666667,,879.6,1190.3333333333333,,905.4,905.4,763.8,705.7333333333332,705.4,,452.4,9941.4
2016-09-13 23:30:00,905.7333333333332,,987.6,1246.1333333333334,,1400.1333333333334,1400.1333333333334,840.8,819.5333333333333,709.7333333333332,,393.53333333333336,10534.2
2016-09-13 23:45:00,919.0,,1112.3333333333333,1080.4,,950.4666666666667,950.4666666666667,1039.8666666666666,958.6,702.8666666666667,,394.13333333333327,10317.866666666667
2016-09-14 00:00:00,970.2,,1196.6666666666667,997.2666666666668,,1064.0666666666666,1064.0666666666666,1166.8,1031.8,799.6666666666665,,447.4666666666666,10934.6
2016-09-14 00:15:00,1089.0,,1353.8666666666666,973.1333333333333,,1126.1333333333334,1126.1333333333334,1234.9333333333334,1107.0666666666666,832.4666666666667,,460.26666666666665,11465.133333333333
2016-09-14 00:30:00,1075.2666666666667,,1337.6,995.2,,942.6,942.6,1328.4666666666667,826.6,843.5333333333333,,454.33333333333326,11433.4
2016-09-14 00:45:00,1103.4,,1097.7333333333333,1048.9333333333334,,888.6666666666665,888.6666666666665,1381.0,758.8,938.6,,454.53333333333336,11665.733333333335
2016-09-14 01:00:00,1105.3333333333333,,926.8666666666667,1025.4666666666667,,1055.8666666666666,1055.8666666666666,1373.0666666666666,749.4,912.0666666666667,,482.9333333333333,12257.533333333333
2016-09-14 01:15:00,1113.9333333333334,,850.2666666666668,966.6,,1448.0666666666666,1448.0666666666666,1325.4,784.5333333333333,945.9333333333333,,499.73333333333335,12509.8
2016-09-14 01:30:00,1131.7333333333333,,869.4,886.4,,2339.2,2339.2,1080.0,782.0,892.4,,513.7333333333332,12724.733333333335
2016-09-14 01:45:00,1104.2666666666667,,951.4,924.4,,2531.6,2531.6,1060.2,883.8666666666667,1359.6,,526.4666666666667,12941.133333333333
2016-09-14 02:00:00,1137.7333333333333,,1329.1333333333334,956.0666666666667,,539.3333333333334,539.3333333333334,1255.6,1105.0666666666666,1736.0666666666666,,513.7333333333332,12698.466666666667
2016-09-14 02:15:00,1121.0666666666666,,1253.5333333333333,927.7333333333332,,1571.333333333333,1571.333333333333,1539.0666666666666,955.2,1547.8,,495.73333333333335,12498.333333333336
2016-09-14 02:30:00,1160.0666666666666,,1078.0666666666666,1009.0666666666667,,1385.533333333333,1385.533333333333,1459.2666666666669,977.6,1485.2666666666669,,486.4,12855.866666666667
2016-09-14 02:45:00,1162.4,,1061.6666666666667,1042.7333333333333,,517.2,517.2,1463.9333333333334,994.8,1491.4,,506.73333333333335,12880.933333333332
2016-09-14 03:00:00,1139.4,,1108.8,992.8,,1198.3333333333333,1198.3333333333333,1352.0666666666666,1056.1333333333334,1468.333333333333,,545.3333333333334,13438.133333333333
2016-09-14 03:15:00,1141.6,,1177.0666666666666,1022.7333333333332,,1015.8666666666667,1015.8666666666667,1147.2666666666667,1242.3333333333333,1342.8,,587.6,13351.533333333333
2016-09-14 03:30:00,1159.8,,1349.1333333333334,993.6666666666665,,934.7333333333332,934.7333333333332,1147.2666666666667,1346.5333333333333,1416.0666666666666,,614.6666666666666,13637.666666666664
2016-09-14 03:45:00,1157.1333333333334,,1578.2666666666669,935.8666666666667,,1858.0666666666666,1858.0666666666666,1275.6,1481.9333333333334,1447.7333333333331,,650.5333333333333,12679.333333333336
2016-09-14 04:00:00,1168.0,,1648.2,1008.3333333333335,,1587.333333333333,1587.333333333333,1437.333333333333,1525.0666666666666,1702.9333333333334,,675.5333333333333,13082.8
2016-09-14 04:15:00,1240.8666666666666,,1617.2,945.4666666666667,,1704.2,1704.2,1842.666666666667,1425.8666666666666,1829.0666666666666,,648.1333333333333,13857.466666666667
2016-09-14 04:30:00,1289.2,,1566.8,1114.0666666666666,,2107.5333333333333,2107.5333333333333,2355.333333333333,1426.8,1617.6,,669.6666666666666,13387.2
2016-09-14 04:45:00,1258.6666666666667,,1519.2666666666669,1072.8,,1309.9333333333334,1309.9333333333334,2494.0666666666666,1436.466666666667,1547.333333333333,,645.8,13539.2
2016-09-14 05:00:00,1229.5333333333333,,1561.0,1097.0666666666666,,898.9333333333333,898.9333333333333,2525.6666666666665,1489.2,1669.4,,624.1333333333333,14617.133333333333
2016-09-14 05:15:00,1273.6,,1702.2666666666669,1220.8,,1440.533333333333,1440.533333333333,2982.066666666666,1653.0666666666666,1339.9333333333334,,656.6,14948.8
2016-09-14 05:30:00,1271.2,,2697.933333333333,1567.466666666667,,1910.1333333333332,1910.1333333333332,3695.2,2539.333333333333,1316.6,,690.7333333333332,14940.8
2016-09-14 05:45:00,1274.6,,2985.066666666666,1729.2666666666669,,2031.0,2031.0,4066.933333333333,3022.4,1286.7333333333333,,658.1333333333333,14805.466666666667
2016-09-14 06:00:00,1284.5333333333333,,3703.666666666666,2008.333333333333,,966.8666666666667,966.8666666666667,4516.2,3592.5333333333333,1513.8,,631.1333333333333,15280.2
2016-09-14 06:15:00,1333.9333333333334,,4359.733333333334,1748.4,,1078.4666666666667,1078.4666666666667,4822.866666666667,4018.0,1783.533333333333,,683.9333333333333,15790.733333333335
2016-09-14 06:30:00,1373.5333333333333,,4131.466666666666,1391.0666666666666,,1934.8,1934.8,4894.6,4365.266666666666,1965.2666666666669,,717.6666666666665,15546.133333333333
2016-09-14 06:45:00,1418.2666666666669,,4247.266666666666,1133.4,,1890.4,1890.4,5041.533333333334,4454.533333333334,2065.4666666666667,,718.4666666666667,15357.933333333332
2016-09-14 07:00:00,1472.466666666667,,5012.933333333333,1044.8666666666666,,1055.3333333333333,1055.3333333333333,4972.933333333333,4735.533333333334,2054.733333333333,,721.7333333333332,16004.466666666667
2016-09-14 07:15:00,1465.6,,5927.9333333333325,914.0,,1466.9333333333334,1466.9333333333334,5008.866666666667,5241.866666666667,2134.4,,712.9333333333333,16235.866666666667
2016-09-14 07:30:00,1493.466666666667,,5888.0666666666675,799.9333333333333,,1076.4,1076.4,4471.2,3944.0,2757.4,,710.0666666666667,15738.533333333333
2016-09-14 07:45:00,1647.0,,4895.533333333334,696.7333333333332,,2772.2,2772.2,4113.066666666667,4436.733333333334,3789.5333333333333,,657.9333333333333,15286.4
2016-09-14 08:00:00,1824.0666666666666,,5772.4,589.7333333333332,,3082.6,3082.6,4139.133333333333,4909.666666666667,3501.866666666667,,643.9333333333333,14592.4
2016-09-14 08:15:00,1877.8,,5728.9333333333325,467.66666666666674,,2424.0,2424.0,4664.466666666666,4577.133333333333,2194.6666666666665,,647.8,13460.4
2016-09-14 08:30:00,1892.6,,4934.6,341.26666666666665,,2282.6666666666665,2282.6666666666665,4962.333333333333,4093.4666666666662,1750.466666666667,,698.4666666666667,12667.266666666665
2016-09-14 08:45:00,1794.4,,3851.2,287.8,,2261.0,2261.0,4108.066666666667,3795.2,1224.9333333333334,,712.1333333333333,12538.4
2016-09-14 09:00:00,1441.333333333333,,3188.5333333333333,289.73333333333335,,3107.4666666666667,3107.4666666666667,3292.733333333333,3062.6,857.3333333333335,,746.4,11791.466666666667
2016-09-14 09:15:00,1603.8,,1429.466666666667,277.6,,2111.266666666667,2111.266666666667,2651.6,1438.0666666666666,819.5333333333333,,760.8,10859.733333333334
2016-09-14 09:30:00,1808.9333333333332,,1099.4,287.3333333333333,,1088.1333333333334,1088.1333333333334,1240.5333333333333,1219.8666666666666,1760.7333333333331,,724.8666666666667,9687.0
2016-09-14 09:45:00,1602.666666666667,,1006.3333333333335,296.0833333333333,,653.3333333333334,653.3333333333334,682.7333333333332,1163.0,2336.0,,674.0666666666667,7896.6
