Date/Time,3780_O_HZWD,2071_O_NOSD,6227_O_ELIB,3653_O_MARS,8581_O_SOSD,5624_O_BUFF,5571_O_BUFF,4431_O_WBG,3555_O_SCLL,7543_O_MILL,1639_O_ELIB
2016-10-20 01:00:00,34.266666666666666,79.2,96.8,5.866666666666666,,,,144.33333333333334,92.53333333333333,88.4,102.86666666666666
2016-10-20 01:15:00,43.93333333333333,84.06666666666666,97.66666666666667,5.2,,,,163.6,92.53333333333333,113.53333333333333,105.13333333333334
2016-10-20 01:30:00,45.93333333333333,81.6,100.8,5.0,,,,175.2,92.2,112.66666666666667,98.0
2016-10-20 01:45:00,69.0,84.66666666666667,105.8,5.333333333333333,,,,146.33333333333334,99.46666666666667,115.6,107.73333333333333
2016-10-20 02:00:00,46.0,88.93333333333334,103.93333333333334,4.666666666666667,,,,149.4,96.2,128.93333333333334,104.2
2016-10-20 02:15:00,39.666666666666664,95.4,98.46666666666667,5.4,,,,155.73333333333332,94.93333333333334,121.26666666666667,102.13333333333334
2016-10-20 02:30:00,37.4,130.2,100.33333333333333,9.066666666666666,,,,143.86666666666667,98.0,120.53333333333333,98.53333333333333
2016-10-20 02:45:00,42.0,148.4,86.66666666666667,8.8,,,,137.93333333333334,114.73333333333333,89.53333333333333,95.4
2016-10-20 03:00:00,33.733333333333334,63.86666666666667,70.66666666666667,8.733333333333333,,,,133.6,98.8,75.26666666666667,79.4
2016-10-20 03:15:00,29.533333333333335,47.53333333333333,44.06666666666667,8.466666666666667,,,,158.0,95.73333333333333,55.733333333333334,47.86666666666667
2016-10-20 03:30:00,24.866666666666667,37.93333333333333,46.53333333333333,7.733333333333333,,,,137.0,95.93333333333334,43.46666666666667,47.46666666666667
2016-10-20 03:45:00,24.066666666666666,33.733333333333334,46.666666666666664,5.533333333333333,,,,127.8,92.4,42.93333333333333,48.4
2016-10-20 04:00:00,23.533333333333335,38.333333333333336,53.666666666666664,5.733333333333333,,,,157.86666666666667,103.8,43.666666666666664,54.666666666666664
2016-10-20 04:15:00,28.533333333333335,41.8,55.86666666666667,5.266666666666667,,,,169.26666666666668,96.66666666666667,50.733333333333334,60.06666666666667
