Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-19 05:00:00,1841.0,,884.7333333333333,1604.6666666666667,2097.6666666666665,1158.5333333333333,777.1333333333333,1696.8,1970.8,2341.0,1915.6,989.4,1344.4,0.0,11917.733333333334
2019-06-19 05:15:00,2120.266666666667,,1053.9333333333334,1497.6,2600.3333333333335,1229.3333333333333,783.4,1848.3333333333333,1904.9333333333334,2190.4,1678.9333333333334,1060.3333333333333,1322.6,0.0,10181.2
2019-06-19 05:30:00,1198.6,,876.7333333333333,1780.5333333333333,2727.4666666666667,1711.8,807.8,1814.8666666666666,1829.8,2173.4666666666667,1616.6666666666667,1094.8666666666666,1087.5333333333333,0.0,6483.4
2019-06-19 05:45:00,1185.1333333333334,,825.6666666666666,1742.0,2533.0,2856.5333333333333,855.7333333333333,1644.2666666666667,1807.4,1969.0666666666666,1701.6666666666667,1214.0666666666666,1352.0,0.0,6527.533333333334
2019-06-19 06:00:00,1752.8666666666666,,715.2,1707.8666666666666,2259.3333333333335,1878.4666666666667,900.9333333333333,1604.8666666666666,1996.6,2075.5333333333333,1791.8666666666666,1673.8666666666666,1383.3333333333333,0.0,8873.2
2019-06-19 06:15:00,2483.266666666667,,718.9333333333333,1533.9333333333334,2393.4,1881.0,906.8666666666667,1623.6,2720.4,2237.733333333333,1907.6666666666667,1809.0,1427.4,0.0,10266.2
2019-06-19 06:30:00,2079.0,,785.6666666666666,1693.0,2279.2,2296.6,937.6,1515.4,2794.0,2256.5333333333333,2055.6666666666665,1377.4,1377.0,0.0,10444.0
2019-06-19 06:45:00,1307.5333333333333,,724.3333333333334,1366.5333333333333,1963.6,2495.733333333333,987.0666666666667,1456.5333333333333,2945.6,3195.6,2542.866666666667,1493.4,1047.6666666666667,0.0,8337.4
2019-06-19 07:00:00,1261.1333333333334,,678.0,1643.4666666666667,1779.7333333333333,2059.0666666666666,985.0666666666667,1552.9333333333334,2991.5333333333333,3959.266666666667,3372.0,2286.6,1451.4666666666667,0.0,5580.666666666667
2019-06-19 07:15:00,1791.2666666666667,,677.2,1564.8666666666666,2145.5333333333333,1779.0,934.3333333333334,1571.2666666666667,2367.2,3910.0666666666666,2346.6923076923076,3624.4,1706.2666666666667,0.0,5340.933333333333
2019-06-19 07:30:00,2202.866666666667,,733.5333333333333,1748.6666666666667,1890.0666666666666,1344.2666666666667,907.2,1615.0666666666666,1785.2,3691.5333333333333,5966.384615384615,4634.133333333333,1959.5333333333333,0.0,4946.666666666667
2019-06-19 07:45:00,1214.6,,771.2666666666667,2556.866666666667,2054.0666666666666,1275.5333333333333,821.8,1759.6666666666667,1622.6666666666667,3709.3333333333335,3510.266666666667,4739.266666666666,2224.0666666666666,0.0,4319.866666666667
