Date/Time,6105_O_GNFD,1285_O_DOWN,4827_O_HMTP,5306_O_SEWY,6165_O_GNFD,1127_O_MRSD,2831_O_GLOS,5127_O_HIPK,7946_O_MONG,8253_O_BATP,5381_O_SQHL,8343_O_PNHL,6321_O_DOYL,3457_O_MTLE,6828_O_MTLE,8231_O_GNFD,2419_O_USCL
2025-06-20 22:00:00,,,196.06666666666700,101.06666666666700,76.73333333333330,,101.46666666666700,,140.4,,,,,,,,
2025-06-20 22:15:00,,,86.13333333333330,78.13333333333330,83.06666666666670,,72.0,,112.06666666666700,,,,,,,,
2025-06-20 22:30:00,,,97.26666666666670,64.26666666666670,78.8,,62.46666666666670,,115.53333333333300,,,,,,,,
2025-06-20 22:45:00,,,124.13333333333300,70.46666666666670,48.666666666666700,,70.33333333333330,,122.8,,,,,,,,
2025-06-20 23:00:00,,,94.6,101.4,42.53333333333330,,98.33333333333330,,119.26666666666700,,,,,,,,
2025-06-20 23:15:00,,,58.6,133.0,38.53333333333330,,105.06666666666700,,122.6,,,,,,,,
2025-06-20 23:30:00,,,57.666666666666700,111.13333333333300,34.8,,105.8,,132.33333333333300,,,,,,,,
2025-06-20 23:45:00,,,65.66666666666670,118.53333333333300,34.93333333333330,,124.0,,123.86666666666700,,,,,,,,
2025-06-21 00:00:00,,,72.26666666666670,106.0,37.0,,124.26666666666700,,130.8,,44.666666666666700,,,,,,
2025-06-21 00:15:00,,,74.66666666666670,123.93333333333300,39.06666666666670,,114.4,,123.06666666666700,,39.2,,,,,,
2025-06-21 00:30:00,,,67.2,136.26666666666700,40.93333333333330,,119.26666666666700,,123.26666666666700,,42.733333333333300,,,,,,
2025-06-21 00:45:00,,,65.8,148.06666666666700,60.06666666666670,,124.13333333333300,,143.2,,40.666666666666700,,,,,,
2025-06-21 01:00:00,,,64.53333333333330,131.73333333333300,65.0,,127.26666666666700,,147.0,,45.06666666666670,,,,,,
2025-06-21 01:15:00,,,64.2,133.46666666666700,63.666666666666700,,132.33333333333300,,140.33333333333300,,61.4,,,,,,
2025-06-21 01:30:00,,,67.86666666666670,133.13333333333300,55.13333333333330,,139.13333333333300,,139.86666666666700,,55.2,,,,,,
2025-06-21 01:45:00,,,62.86666666666670,140.2,50.666666666666700,,146.86666666666700,,146.0,,57.86666666666670,,,,,,
2025-06-21 02:00:00,,,64.33333333333330,154.6,49.4,,164.53333333333300,,146.73333333333300,,57.0,,,,,,
2025-06-21 02:15:00,,,69.06666666666670,175.33333333333300,52.86666666666670,,185.86666666666700,,136.26666666666700,,51.4,,,,,,
2025-06-21 02:30:00,,,69.4,182.06666666666700,58.6,,198.93333333333300,,129.2,,54.6,,,,,,
2025-06-21 02:45:00,,,72.46666666666670,198.2,60.6,,188.06666666666700,,131.73333333333300,,59.13333333333330,,,,,,
2025-06-21 03:00:00,,,75.8,203.4,70.0,,173.8,,145.2,,61.8,,,,,,
2025-06-21 03:15:00,,,73.93333333333330,190.8,81.06666666666670,,155.26666666666700,,137.46666666666700,,66.86666666666670,,,,,,
2025-06-21 03:30:00,,,73.93333333333330,183.93333333333300,81.73333333333330,,154.93333333333300,,143.46666666666700,,71.8,,,,,,
2025-06-21 03:45:00,,,75.13333333333330,187.53333333333300,95.66666666666670,,153.86666666666700,,137.26666666666700,,75.53333333333330,,,,,,
2025-06-21 04:00:00,,,196.4,202.13333333333300,110.33333333333300,,152.86666666666700,,143.26666666666700,,84.33333333333330,,,,,,
2025-06-21 04:15:00,,,82.26666666666670,199.86666666666700,87.46666666666670,,161.26666666666700,,146.2,,78.46666666666670,,,,,,
2025-06-21 04:30:00,,,78.93333333333330,196.6,68.53333333333330,,181.06666666666700,,153.2,,79.8,,,,,,
