Date/Time,1502_O_BLPK,1561_O_SWPK,2071_O_NOSD,3555_O_SCLL,4388_O_BLPK,4431_O_WBG,4530_O_CNTP,4669_O_ELIB,5179_O_SHRP,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6218_O_WSTD,6582_O_OAKD,7543_O_MILL,7970_O_MILL,7999_O_SWVL,8941_O_MTLE
2018-01-17 18:30:00,,5888.2,6842.133333333332,,537.1333333333333,6643.9333333333325,4853.066666666667,5829.333333333332,4802.866666666667,,8671.133333333333,3710.733333333333,4551.066666666667,6383.133333333332,3872.733333333333,5830.9333333333325,4305.266666666666,3782.066666666666
2018-01-17 18:45:00,,6536.8,7364.666666666668,,571.2,6665.2,5185.266666666666,6584.6,5590.266666666666,,8701.733333333334,3686.4666666666662,5325.6,6267.333333333332,3987.8,6495.733333333334,4921.733333333334,4197.733333333334
2018-01-17 19:00:00,,6643.466666666666,7745.333333333332,,588.6,6632.0,5187.733333333334,7427.866666666668,6002.666666666668,,8802.266666666666,3941.2,5334.666666666667,6188.866666666668,4377.8,7212.133333333332,5228.666666666667,4636.866666666667
2018-01-17 19:15:00,,7976.2,8797.066666666668,,640.6666666666666,6527.6,5464.533333333334,7433.733333333334,6459.466666666666,,8634.2,4585.0,5728.733333333334,6126.666666666668,4807.733333333334,7731.333333333332,5892.2,4692.8
2018-01-17 19:30:00,,7664.866666666668,9016.4,,615.6,6502.266666666666,6119.0,7372.4,7448.333333333332,,8894.133333333333,5260.866666666667,6845.0666666666675,6111.333333333332,5477.8,8777.0,6696.266666666666,5231.266666666666
2018-01-17 19:45:00,,7418.0666666666675,8980.666666666666,,549.2,6688.2,6611.333333333332,7377.866666666668,7652.8,,9208.8,5787.0,7157.866666666668,6063.133333333332,6169.133333333332,9085.666666666666,6701.333333333332,5395.133333333333
2018-01-17 20:00:00,,7436.866666666668,8898.2,,536.2666666666668,6728.2,6795.333333333332,10320.133333333333,7544.6,,9583.533333333333,6096.0666666666675,7091.8,5883.866666666668,6690.266666666666,8920.933333333332,6463.9333333333325,6036.333333333332
2018-01-17 20:15:00,,7311.466666666666,8881.266666666666,,525.5333333333333,7041.133333333332,6977.9333333333325,7049.266666666666,7409.4,,9779.8,7464.866666666668,7852.266666666666,5716.666666666668,7129.533333333334,8847.666666666666,6198.333333333332,6594.466666666666
2018-01-17 20:30:00,,7406.4,9073.866666666667,,554.2,6961.6,7071.6,6993.2,7370.9333333333325,,9561.2,7642.4,8345.4,5404.333333333333,8014.266666666666,8703.4,6141.0,6678.0666666666675
2018-01-17 20:45:00,,7632.733333333334,8838.333333333334,,577.8,7358.533333333334,7245.0,7016.6,7353.733333333334,,9287.866666666667,7499.4,8503.0,4927.6,8228.6,8710.066666666668,6491.266666666666,6706.133333333332
2018-01-17 21:00:00,,7810.333333333332,8715.2,,577.6666666666666,7695.333333333332,7432.466666666666,6931.666666666668,7347.333333333332,,9346.6,7262.533333333334,7763.2,4398.333333333333,8093.866666666668,8905.266666666666,6652.8,6645.133333333332
2018-01-17 21:15:00,,8078.2,8867.6,,618.1333333333333,7898.266666666666,7396.0,7136.0,7140.333333333332,,9259.4,7239.533333333334,7556.8,4055.2,7978.6,8682.266666666666,6807.866666666668,7191.0
2018-01-17 21:30:00,,8409.133333333333,8776.133333333333,,643.6666666666666,7564.266666666666,7307.333333333332,7541.333333333332,7115.0666666666675,,9362.0,7152.9333333333325,7342.466666666666,3822.866666666667,7960.4,8517.133333333333,7156.266666666666,6613.0666666666675
2018-01-17 21:45:00,,8367.666666666666,8838.6,,674.0,7857.4,7044.6,7942.866666666668,7133.0666666666675,,9295.866666666667,7145.866666666668,7248.2,3695.2,8095.133333333332,8616.8,7376.133333333332,6385.866666666668
2018-01-17 22:00:00,,8232.666666666666,8878.6,,706.0,7778.466666666666,7065.0,8076.533333333334,7104.0666666666675,,9417.933333333332,7241.2,7326.6,3641.133333333333,8065.0,8449.266666666666,7331.133333333332,6266.4
2018-01-17 22:15:00,,8157.266666666666,8980.533333333333,,724.0666666666667,7613.733333333334,7123.666666666668,7921.9333333333325,7397.333333333332,,9450.133333333333,7104.466666666666,7673.733333333334,3555.733333333333,7928.9333333333325,8618.066666666668,7152.8,6122.9333333333325
2018-01-17 22:30:00,,8082.533333333334,9103.933333333332,,734.7333333333332,7508.0,6570.2,7681.866666666668,3208.3636363636365,,9335.066666666668,7014.866666666668,7761.6,3449.933333333333,7714.9333333333325,8732.0,7034.2,6107.866666666668
2018-01-17 22:45:00,,8152.8,9131.0,,751.0666666666667,7527.333333333332,6752.6,7397.866666666668,6683.0666666666675,,9346.866666666667,7077.2,7944.533333333334,3290.666666666666,7724.133333333332,8823.4,7167.8,6236.2
2018-01-17 23:00:00,,7881.666666666668,9162.4,,762.2,7600.2,6875.866666666668,7324.266666666666,7474.733333333334,,9369.733333333334,7495.866666666668,14624.466666666667,3232.333333333333,7645.0,8873.2,6852.6,6467.8
2018-01-17 23:15:00,,7763.8,9039.6,,762.8666666666667,8315.666666666666,6932.4,7389.466666666666,7750.2,,9293.4,8135.533333333334,7850.266666666666,2980.2,7812.4,8829.4,6592.133333333332,6529.666666666668
2018-01-17 23:30:00,,8001.466666666666,9127.0,,712.8,7807.466666666666,6871.6,7501.466666666666,7767.4,,9333.733333333334,8104.466666666666,7862.666666666668,2753.2,7866.733333333334,8914.333333333334,6504.6,6553.8
2018-01-17 23:45:00,,7654.133333333332,9108.733333333334,,694.2666666666668,7844.533333333334,6862.333333333332,7402.9333333333325,7595.866666666668,,9225.666666666666,7695.866666666668,7922.533333333334,2577.0,8186.8,8931.866666666667,6585.533333333334,6582.866666666668
2018-01-18 00:00:00,,7602.0,9068.8,,661.2666666666668,7937.533333333334,6965.333333333332,7331.133333333332,7470.8,,9216.466666666667,7501.866666666668,7837.6,2580.133333333333,8437.333333333334,9004.733333333334,6564.733333333334,6558.666666666668
2018-01-18 00:15:00,,7553.666666666668,9035.0,,650.2666666666668,7797.9333333333325,7005.266666666666,7209.0666666666675,7348.6,,9005.466666666667,7499.266666666666,7731.0666666666675,2745.4666666666667,8558.2,8997.533333333333,6538.4,6458.6
2018-01-18 00:30:00,,7521.6,8991.866666666667,,622.9333333333333,7647.666666666668,6990.133333333332,7237.866666666668,7392.4,,8912.733333333334,7520.666666666668,7806.266666666666,2755.733333333333,8402.2,8913.266666666666,6288.866666666668,6416.333333333332
2018-01-18 00:45:00,,7482.0666666666675,8983.533333333333,,598.7333333333332,7709.533333333334,7088.866666666668,7322.466666666666,7423.666666666668,,8867.866666666667,7579.133333333332,7920.133333333332,2751.5333333333333,8218.066666666668,8966.266666666666,6237.133333333332,6300.733333333334
2018-01-18 01:00:00,,7472.666666666668,8879.4,,577.8,7566.0666666666675,6987.2,7117.666666666668,7378.9333333333325,,8823.133333333333,7604.6,7894.533333333334,2724.0,8109.6,9058.2,6140.0666666666675,6239.533333333334
2018-01-18 01:15:00,,7340.133333333332,8812.266666666666,,574.1333333333333,7213.333333333332,6983.6,7044.733333333334,7215.4,,8823.533333333333,7416.266666666666,7635.0666666666675,2679.4666666666667,8051.733333333334,8840.0,6066.466666666666,6146.8
2018-01-18 01:30:00,,7204.8,8583.666666666666,,557.2,7194.866666666668,6973.866666666668,6880.4,7105.266666666666,,8827.066666666668,7327.266666666666,7457.866666666668,2638.733333333333,7957.133333333332,8730.933333333332,6061.0666666666675,6121.866666666668
2018-01-18 01:45:00,,7181.2,8491.533333333333,,568.0,7177.4,6808.0,6696.133333333332,6979.466666666666,,8811.933333333332,7307.133333333332,7051.266666666666,2601.133333333333,7939.533333333334,8649.466666666667,6012.0,6031.266666666666
2018-01-18 02:00:00,,7134.6,8417.933333333332,,524.8,7118.666666666668,6620.4,6589.333333333332,6898.9333333333325,,8831.733333333334,7418.8,7090.533333333334,2527.6,7949.8,8509.666666666666,6014.6,5958.8
2018-01-18 02:15:00,,7022.8,8314.466666666667,,547.2,7145.466666666666,6582.6,6506.6,6653.8,,8820.933333333332,7328.866666666668,7288.2,2421.266666666667,7781.9333333333325,8267.066666666668,5991.733333333334,5842.666666666668
2018-01-18 02:30:00,,6880.533333333334,8154.733333333334,,508.2,7095.266666666666,6559.133333333332,6465.666666666668,6597.733333333334,,8834.133333333333,7242.8,7280.533333333334,2402.4,7689.733333333334,8115.333333333332,5996.133333333332,5700.6
