Date/Time,2648_O_BLOO,2999_O_NOHU,4431_O_WBG,5165_O_GIBS,6227_O_ELIB,7506_O_BLOO,7588_O_WBG,8622_O_ALPK,8972_O_SHADY
2015-09-25 21:45:00,693.5333333333333,,,,,,,,770.2666666666668
2015-09-25 22:00:00,698.3333333333335,,,,,,,,728.7333333333332
2015-09-25 22:15:00,679.7333333333332,,,,,,,,690.7333333333332
2015-09-25 22:30:00,689.4666666666667,,,,,,,,689.8666666666667
2015-09-25 22:45:00,694.7333333333332,,,,,,,,691.2666666666668
2015-09-25 23:00:00,704.8666666666667,,,,,,,,731.4666666666667
2015-09-25 23:15:00,714.5333333333333,,,,,,,,766.6
2015-09-25 23:30:00,756.9333333333333,,,,,,,,819.1333333333333
2015-09-25 23:45:00,749.6,,,,,,,,817.2666666666668
2015-09-26 00:00:00,698.0666666666667,,,,,,,,706.8
2015-09-26 00:15:00,743.8,,,,,,,,739.6666666666665
2015-09-26 00:30:00,785.6666666666665,,,,,,,,749.0
2015-09-26 00:45:00,774.6,,,,,,,,732.5333333333333
2015-09-26 01:00:00,801.9333333333333,,,,,,,,807.8
2015-09-26 01:15:00,964.8666666666667,,,,,,,,899.0
2015-09-26 01:30:00,1047.8666666666666,,,,,,,,1020.9333333333333
2015-09-26 01:45:00,1104.3333333333333,,,,,,,,1038.0
2015-09-26 02:00:00,1019.3333333333335,,,,,,,,976.4
2015-09-26 02:15:00,974.9333333333333,,,,,,,,945.7333333333332
2015-09-26 02:30:00,961.8,,,,,,,,948.5333333333333
2015-09-26 02:45:00,949.1333333333333,,,,,,,,948.4
2015-09-26 03:00:00,942.6,,,,,,,,927.2
2015-09-26 03:15:00,921.5333333333333,,,,,,,,930.3333333333335
2015-09-26 03:30:00,923.5333333333333,,,,,,,,914.5333333333333
2015-09-26 03:45:00,951.5333333333333,,,,,,,,928.2
2015-09-26 04:00:00,953.9333333333333,,,,,,,,937.2666666666668
2015-09-26 04:15:00,943.8666666666667,,,,,,,,954.3333333333335
2015-09-26 04:30:00,932.2666666666668,,,,,,,,940.3333333333335
2015-09-26 04:45:00,924.8666666666667,,,,,,,,929.9333333333333
2015-09-26 05:00:00,936.4666666666667,,,,,,,,937.0
2015-09-26 05:15:00,970.8,,,,,,,,1007.0
2015-09-26 05:30:00,958.8666666666667,,,,,,,,915.3333333333335
2015-09-26 05:45:00,956.7333333333332,,,,,,,,927.1333333333333
2015-09-26 06:00:00,955.3333333333335,,,,,,,,884.4666666666667
