Date/Time,6189_O_LARM,2071_O_NOSD,5624_O_BUFF,5571_O_BUFF,6227_O_ELIB,8185_O_SWPK,7568_O_GIBS,7220_O_SHADY,2427_O_ELIB,2281_O_HiPK,4841_O_STDT
2016-09-14 13:15:00,852.2666666666667,55.666666666666664,44.333333333333336,44.333333333333336,66.13333333333334,60.06666666666667,63.53333333333333,138.46666666666667,69.73333333333333,,
2016-09-14 13:30:00,63.666666666666664,58.733333333333334,40.6,40.6,59.4,69.26666666666667,61.46666666666667,99.86666666666666,65.53333333333333,,
2016-09-14 13:45:00,59.266666666666666,59.53333333333333,38.86666666666667,38.86666666666667,56.666666666666664,80.86666666666666,64.66666666666667,66.46666666666667,56.266666666666666,,
2016-09-14 14:00:00,62.46666666666667,60.06666666666667,38.6,38.6,60.333333333333336,105.73333333333333,63.666666666666664,58.06666666666667,58.0,,
2016-09-14 14:15:00,69.0,52.2,40.46666666666667,40.46666666666667,60.8,153.46666666666667,70.53333333333333,59.46666666666667,61.8,,
2016-09-14 14:30:00,88.16666666666667,60.06666666666667,47.8,47.8,64.06666666666666,206.53333333333333,85.33333333333333,70.73333333333333,59.0,,
2016-09-14 14:45:00,,65.13333333333334,50.666666666666664,50.666666666666664,69.53333333333333,198.33333333333334,75.73333333333333,74.0,62.93333333333333,,
2016-09-14 15:00:00,,152.73333333333332,51.93333333333333,51.93333333333333,80.6,181.33333333333334,72.6,82.0,78.46666666666667,,
2016-09-14 15:15:00,,171.0,51.733333333333334,51.733333333333334,71.46666666666667,162.8,71.73333333333333,74.06666666666666,76.86666666666666,,
2016-09-14 15:30:00,99.4,94.33333333333333,52.266666666666666,52.266666666666666,70.66666666666667,154.33333333333334,98.13333333333334,63.6,71.66666666666667,,
2016-09-14 15:45:00,70.66666666666667,80.8,65.2,65.2,67.06666666666666,155.46666666666667,73.2,57.86666666666667,68.2,,
2016-09-14 16:00:00,69.0,71.73333333333333,81.6,81.6,69.0,141.86666666666667,65.46666666666667,58.666666666666664,66.86666666666666,,
2016-09-14 16:15:00,60.266666666666666,64.86666666666666,52.6,52.6,65.0,147.8,56.4,61.8,62.06666666666667,,
2016-09-14 16:30:00,54.266666666666666,60.06666666666667,42.333333333333336,42.333333333333336,58.0,149.2,55.46666666666667,58.666666666666664,60.86666666666667,,
2016-09-14 16:45:00,45.86666666666667,52.8,47.86666666666667,47.86666666666667,52.93333333333333,120.0,45.8,55.46666666666667,55.53333333333333,,
2016-09-14 17:00:00,39.8,54.2,42.8,42.8,53.666666666666664,129.6,45.2,49.86666666666667,56.4,,
2016-09-14 17:15:00,47.06666666666667,52.666666666666664,39.93333333333333,39.93333333333333,53.53333333333333,145.6,39.46666666666667,51.86666666666667,51.666666666666664,,
2016-09-14 17:30:00,48.0,53.06666666666667,39.666666666666664,39.666666666666664,50.93333333333333,146.86666666666667,31.866666666666667,49.8,52.2,,
2016-09-14 17:45:00,43.06666666666667,46.13333333333333,44.06666666666667,44.06666666666667,44.06666666666667,150.26666666666668,23.066666666666666,49.266666666666666,45.46666666666667,,
2016-09-14 18:00:00,41.13333333333333,43.6,49.13333333333333,49.13333333333333,42.8,148.26666666666668,25.0,42.93333333333333,43.0,,
2016-09-14 18:15:00,39.53333333333333,43.2,56.266666666666666,56.266666666666666,39.333333333333336,249.73333333333332,26.933333333333334,37.2,40.8,,
2016-09-14 18:30:00,37.666666666666664,39.53333333333333,70.4,70.4,31.466666666666665,214.8,25.6,28.133333333333333,33.2,,
2016-09-14 18:45:00,23.866666666666667,28.533333333333335,165.66666666666666,165.66666666666666,22.266666666666666,202.0,24.0,27.466666666666665,27.866666666666667,,
2016-09-14 19:00:00,21.933333333333334,29.0,65.4,65.4,21.6,208.26666666666668,24.533333333333335,22.866666666666667,30.466666666666665,,
2016-09-14 19:15:00,19.533333333333335,27.8,72.46666666666667,72.46666666666667,26.2,188.66666666666666,29.4,21.066666666666666,23.866666666666667,,
2016-09-14 19:30:00,20.133333333333333,31.666666666666668,63.06666666666667,63.06666666666667,27.8,184.26666666666668,32.8,21.266666666666666,26.666666666666668,,
2016-09-14 19:45:00,21.733333333333334,28.333333333333332,49.733333333333334,49.733333333333334,24.133333333333333,185.6,34.06666666666667,23.533333333333335,35.53333333333333,,
2016-09-14 20:00:00,24.533333333333335,35.733333333333334,49.86666666666667,49.86666666666667,29.333333333333332,169.13333333333333,30.8,25.866666666666667,29.333333333333332,,
2016-09-14 20:15:00,24.933333333333334,34.4,42.8,42.8,26.333333333333332,181.53333333333333,31.066666666666666,27.266666666666666,30.4,,
2016-09-14 20:30:00,26.266666666666666,30.266666666666666,50.0,50.0,28.4,177.8,32.86666666666667,27.2,30.4,,
2016-09-14 20:45:00,28.466666666666665,30.0,48.46666666666667,48.46666666666667,26.933333333333334,173.66666666666666,32.93333333333333,28.533333333333335,31.666666666666668,,
2016-09-14 21:00:00,28.0,29.733333333333334,55.2,55.2,30.0,170.0,33.13333333333333,27.933333333333334,31.6,,
2016-09-14 21:15:00,27.466666666666665,28.733333333333334,50.266666666666666,50.266666666666666,33.0,170.26666666666668,39.6,30.266666666666666,34.93333333333333,,
2016-09-14 21:30:00,29.866666666666667,32.0,53.6,53.6,29.333333333333332,162.13333333333333,33.06666666666667,29.666666666666668,33.8,,
2016-09-14 21:45:00,30.066666666666666,59.1,56.2,56.2,29.6,160.0,31.533333333333335,29.733333333333334,35.6,,
2016-09-14 22:00:00,32.8,45.54545454545455,59.86666666666667,59.86666666666667,31.133333333333333,166.93333333333334,35.666666666666664,30.4,37.93333333333333,,
2016-09-14 22:15:00,34.6,40.4,59.0,59.0,31.333333333333332,157.2,40.666666666666664,31.0,39.733333333333334,,
2016-09-14 22:30:00,33.93333333333333,39.2,63.53333333333333,63.53333333333333,33.4,161.2,39.0,33.53333333333333,40.13333333333333,,
2016-09-14 22:45:00,36.0,46.266666666666666,60.93333333333333,60.93333333333333,35.266666666666666,168.2,39.6,34.86666666666667,42.06666666666667,,
2016-09-14 23:00:00,37.06666666666667,48.53333333333333,62.13333333333333,62.13333333333333,36.13333333333333,143.13333333333333,40.46666666666667,33.6,41.0,,
2016-09-14 23:15:00,39.53333333333333,45.4,71.8,71.8,36.6,145.8,40.06666666666667,35.53333333333333,41.2,,
2016-09-14 23:30:00,39.06666666666667,46.8,54.6,54.6,35.333333333333336,153.8,40.13333333333333,37.06666666666667,41.733333333333334,,
2016-09-14 23:45:00,41.53333333333333,43.666666666666664,56.4,56.4,37.0,143.0,42.2,37.86666666666667,41.266666666666666,,
2016-09-15 00:00:00,44.86666666666667,44.2,49.6,49.6,36.53333333333333,148.2,43.6,38.666666666666664,41.46666666666667,,
2016-09-15 00:15:00,42.0,44.333333333333336,62.266666666666666,62.266666666666666,38.86666666666667,145.33333333333334,43.13333333333333,40.86666666666667,43.333333333333336,,
2016-09-15 00:30:00,42.4,47.333333333333336,63.6,63.6,39.333333333333336,137.13333333333333,43.06666666666667,39.733333333333334,45.8,,
2016-09-15 00:45:00,42.53333333333333,44.2,73.8,73.8,39.266666666666666,135.33333333333334,46.4,40.46666666666667,44.06666666666667,,
2016-09-15 01:00:00,39.666666666666664,46.0,79.86666666666666,79.86666666666666,40.6,139.33333333333334,47.13333333333333,40.266666666666666,44.93333333333333,,
2016-09-15 01:15:00,40.4,49.2,84.06666666666666,84.06666666666666,41.666666666666664,137.33333333333334,46.13333333333333,39.266666666666666,45.86666666666667,,
2016-09-15 01:30:00,39.666666666666664,45.93333333333333,86.6,86.6,41.733333333333334,140.0,49.666666666666664,39.666666666666664,44.4,,
2016-09-15 01:45:00,41.2,43.46666666666667,63.93333333333333,63.93333333333333,40.13333333333333,142.06666666666666,50.2,39.4,43.53333333333333,,
2016-09-15 02:00:00,40.0,47.53333333333333,81.26666666666667,81.26666666666667,38.46666666666667,146.86666666666667,51.8,40.13333333333333,43.0,,
2016-09-15 02:15:00,41.8,45.733333333333334,79.73333333333333,79.73333333333333,40.8,148.2,48.0,39.0,43.6,,
2016-09-15 02:30:00,43.2,44.4,103.8,103.8,40.0,140.66666666666666,50.13333333333333,40.53333333333333,44.06666666666667,,
2016-09-15 02:45:00,46.46666666666667,45.53333333333333,94.73333333333333,94.73333333333333,39.93333333333333,144.13333333333333,46.53333333333333,41.13333333333333,45.46666666666667,,
2016-09-15 03:00:00,45.86666666666667,52.86666666666667,105.6,105.6,42.46666666666667,141.06666666666666,45.06666666666667,43.06666666666667,44.8,,
2016-09-15 03:15:00,47.13333333333333,48.46666666666667,64.66666666666667,64.66666666666667,41.4,140.46666666666667,44.733333333333334,42.2,44.86666666666667,,
2016-09-15 03:30:00,45.333333333333336,47.53333333333333,82.93333333333334,82.93333333333334,42.333333333333336,143.26666666666668,45.4,42.53333333333333,46.733333333333334,,
2016-09-15 03:45:00,46.666666666666664,46.93333333333333,104.46666666666667,104.46666666666667,43.733333333333334,141.06666666666666,44.93333333333333,42.93333333333333,45.266666666666666,,
2016-09-15 04:00:00,47.6,48.266666666666666,108.66666666666667,108.66666666666667,41.53333333333333,148.33333333333334,44.8,45.13333333333333,45.93333333333333,,
2016-09-15 04:15:00,48.06666666666667,49.333333333333336,109.6,109.6,41.666666666666664,139.53333333333333,49.733333333333334,44.6,44.733333333333334,,
2016-09-15 04:30:00,50.733333333333334,47.333333333333336,82.4,82.4,42.93333333333333,136.33333333333334,49.86666666666667,46.333333333333336,48.86666666666667,,
2016-09-15 04:45:00,50.333333333333336,47.6,70.73333333333333,70.73333333333333,43.666666666666664,150.53333333333333,49.46666666666667,48.333333333333336,45.06666666666667,,
2016-09-15 05:00:00,50.53333333333333,45.46666666666667,84.73333333333333,84.73333333333333,42.733333333333334,145.26666666666668,50.13333333333333,48.2,50.266666666666666,,
2016-09-15 05:15:00,45.6,45.666666666666664,84.06666666666666,84.06666666666666,43.733333333333334,145.46666666666667,48.8,48.4,51.733333333333334,,
2016-09-15 05:30:00,49.0,46.733333333333334,90.26666666666667,90.26666666666667,46.4,147.33333333333334,48.333333333333336,48.06666666666667,51.2,,
2016-09-15 05:45:00,44.8,47.0,104.0,104.0,47.53333333333333,153.86666666666667,45.86666666666667,46.93333333333333,52.06666666666667,,
2016-09-15 06:00:00,46.06666666666667,46.93333333333333,82.0,82.0,48.06666666666667,151.26666666666668,44.8,46.333333333333336,52.733333333333334,,
2016-09-15 06:15:00,45.13333333333333,47.13333333333333,101.73333333333333,101.73333333333333,50.2,157.13333333333333,42.6,45.93333333333333,54.13333333333333,,
2016-09-15 06:30:00,47.4,45.93333333333333,83.2,83.2,48.8,157.8,42.733333333333334,48.666666666666664,56.666666666666664,,
2016-09-15 06:45:00,47.53333333333333,46.13333333333333,81.33333333333333,81.33333333333333,49.06666666666667,161.73333333333332,43.4,49.6,52.2,,
2016-09-15 07:00:00,45.2,49.2,76.33333333333333,76.33333333333333,46.333333333333336,157.4,37.666666666666664,47.4,50.4,,
2016-09-15 07:15:00,43.4,48.733333333333334,74.6,74.6,44.266666666666666,140.46666666666667,90.6,44.46666666666667,47.666666666666664,,
2016-09-15 07:30:00,46.4,47.8,68.86666666666666,68.86666666666666,45.53333333333333,232.93333333333334,161.0,43.8,47.46666666666667,,
2016-09-15 07:45:00,55.2,50.333333333333336,54.6,54.6,43.2,255.46666666666667,40.333333333333336,44.8,48.2,,
2016-09-15 08:00:00,99.66666666666667,55.266666666666666,50.0,50.0,44.46666666666667,215.93333333333334,35.733333333333334,42.93333333333333,48.0,,
2016-09-15 08:15:00,58.666666666666664,56.8,57.86666666666667,57.86666666666667,44.93333333333333,214.46666666666667,33.46666666666667,40.8,47.13333333333333,,
2016-09-15 08:30:00,43.13333333333333,51.4,58.266666666666666,58.266666666666666,44.46666666666667,212.93333333333334,33.266666666666666,40.2,46.4,,
2016-09-15 08:45:00,43.2,51.86666666666667,49.266666666666666,49.266666666666666,40.666666666666664,198.53333333333333,46.333333333333336,40.0,42.8,,
2016-09-15 09:00:00,41.8,46.86666666666667,48.53333333333333,48.53333333333333,36.4,169.4,32.46666666666667,39.4,40.2,,
2016-09-15 09:15:00,42.13333333333333,48.333333333333336,46.733333333333334,46.733333333333334,38.53333333333333,158.93333333333334,49.666666666666664,34.666666666666664,38.46666666666667,,
2016-09-15 09:30:00,43.666666666666664,46.93333333333333,46.2,46.2,40.333333333333336,144.8,33.06666666666667,33.13333333333333,40.333333333333336,,
2016-09-15 09:45:00,57.8,46.8,42.86666666666667,42.86666666666667,40.53333333333333,71.06666666666666,31.0,31.6,37.333333333333336,,
2016-09-15 10:00:00,36.266666666666666,43.2,39.6,39.6,37.733333333333334,82.33333333333333,33.46666666666667,33.2,32.46666666666667,,
2016-09-15 10:15:00,40.53333333333333,41.666666666666664,41.8,41.8,38.46666666666667,79.53333333333333,27.6,42.53333333333333,31.466666666666665,65.8,
2016-09-15 10:30:00,33.86666666666667,44.2,37.86666666666667,37.86666666666667,45.6,66.93333333333334,25.933333333333334,46.0,48.13333333333333,30.933333333333334,
2016-09-15 10:45:00,33.733333333333334,39.266666666666666,41.53333333333333,41.53333333333333,41.53333333333333,63.6,23.4,38.4,34.8,31.333333333333332,
2016-09-15 11:00:00,40.666666666666664,38.53333333333333,41.86666666666667,41.86666666666667,39.333333333333336,60.86666666666667,22.466666666666665,29.666666666666668,33.333333333333336,33.0,
2016-09-15 11:15:00,115.53333333333333,39.8,43.0,43.0,35.4,54.666666666666664,24.6,28.133333333333333,32.266666666666666,32.4,
2016-09-15 11:30:00,168.86666666666667,41.13333333333333,45.8,45.8,42.06666666666667,51.13333333333333,91.73333333333333,24.4,38.13333333333333,32.666666666666664,
2016-09-15 11:45:00,105.93333333333334,38.46666666666667,44.266666666666666,44.266666666666666,36.2,45.46666666666667,38.666666666666664,26.4,34.666666666666664,31.466666666666665,
2016-09-15 12:00:00,38.4,35.93333333333333,38.06666666666667,38.06666666666667,39.13333333333333,43.46666666666667,101.6,28.4,36.333333333333336,43.06666666666667,
2016-09-15 12:15:00,35.8,37.86666666666667,38.8,38.8,39.86666666666667,44.8,39.53333333333333,36.6,38.6,35.93333333333333,
2016-09-15 12:30:00,32.93333333333333,33.6,37.0,37.0,37.13333333333333,40.8,27.066666666666666,37.53333333333333,33.13333333333333,29.933333333333334,
2016-09-15 12:45:00,33.8,37.06666666666667,33.4,33.4,33.333333333333336,34.0,21.4,35.266666666666666,35.333333333333336,33.2,
2016-09-15 13:00:00,37.733333333333334,36.06666666666667,38.13333333333333,38.13333333333333,34.93333333333333,34.8,110.6,32.46666666666667,48.06666666666667,37.266666666666666,
2016-09-15 13:15:00,33.733333333333334,31.933333333333334,32.13333333333333,32.13333333333333,37.733333333333334,32.333333333333336,90.86666666666666,32.53333333333333,38.733333333333334,33.4,
2016-09-15 13:30:00,30.2,27.933333333333334,29.466666666666665,29.466666666666665,39.0,32.733333333333334,25.333333333333332,32.6,39.53333333333333,31.333333333333332,
2016-09-15 13:45:00,29.133333333333333,24.8,24.466666666666665,24.466666666666665,32.666666666666664,27.466666666666665,22.533333333333335,27.8,34.6,29.066666666666666,
2016-09-15 14:00:00,204.26666666666668,26.733333333333334,29.733333333333334,29.733333333333334,26.2,27.866666666666667,28.466666666666665,25.533333333333335,24.533333333333335,28.733333333333334,
2016-09-15 14:15:00,76.4,28.2,32.53333333333333,32.53333333333333,29.0,27.333333333333332,23.4,25.933333333333334,27.2,25.533333333333335,
2016-09-15 14:30:00,132.73333333333332,27.8,51.0,51.0,27.066666666666666,25.6,24.933333333333334,26.6,26.2,25.533333333333335,
2016-09-15 14:45:00,38.8,25.4,189.73333333333332,189.73333333333332,27.133333333333333,28.0,23.6,25.933333333333334,26.4,25.866666666666667,
2016-09-15 15:00:00,33.266666666666666,26.6,87.66666666666667,87.66666666666667,27.866666666666667,29.4,21.066666666666666,29.4,25.4,27.933333333333334,
2016-09-15 15:15:00,28.2,27.8,40.266666666666666,40.266666666666666,27.066666666666666,34.46666666666667,22.8,28.866666666666667,27.533333333333335,23.866666666666667,
2016-09-15 15:30:00,27.0,26.533333333333335,47.53333333333333,47.53333333333333,27.466666666666665,36.6,23.266666666666666,25.8,26.066666666666666,22.933333333333334,
2016-09-15 15:45:00,44.4,26.733333333333334,38.333333333333336,38.333333333333336,29.333333333333332,41.0,37.333333333333336,27.2,27.6,25.133333333333333,
2016-09-15 16:00:00,29.0,25.866666666666667,34.4,34.4,28.333333333333332,50.666666666666664,22.866666666666667,28.8,30.6,28.666666666666668,
2016-09-15 16:15:00,28.066666666666666,27.333333333333332,38.13333333333333,38.13333333333333,28.133333333333333,49.4,26.0,26.933333333333334,25.466666666666665,28.4,
2016-09-15 16:30:00,29.733333333333334,27.0,89.46666666666667,89.46666666666667,32.666666666666664,,29.933333333333334,28.666666666666668,31.933333333333334,28.333333333333332,
2016-09-15 16:45:00,31.6,28.6,52.6,52.6,40.4,,18.133333333333333,28.8,37.333333333333336,29.466666666666665,
2016-09-15 17:00:00,28.066666666666666,27.133333333333333,37.86666666666667,37.86666666666667,33.0,,17.6,27.4,65.73333333333333,28.466666666666665,
2016-09-15 17:15:00,27.6,27.133333333333333,40.733333333333334,40.733333333333334,29.6,,15.8,27.533333333333335,30.8,27.533333333333335,
2016-09-15 17:30:00,31.533333333333335,27.4,41.53333333333333,41.53333333333333,28.666666666666668,,16.2,27.133333333333333,32.733333333333334,27.8,
2016-09-15 17:45:00,28.333333333333332,27.4,56.06666666666667,56.06666666666667,34.06666666666667,,15.533333333333333,31.8,32.93333333333333,31.733333333333334,
2016-09-15 18:00:00,26.333333333333332,23.866666666666667,39.666666666666664,39.666666666666664,30.666666666666668,,18.933333333333334,29.066666666666666,29.066666666666666,27.066666666666666,
2016-09-15 18:15:00,27.733333333333334,28.133333333333333,38.2,38.2,33.0,,19.666666666666668,27.4,29.466666666666665,27.133333333333333,
2016-09-15 18:30:00,34.0,26.8,40.06666666666667,40.06666666666667,44.733333333333334,,23.2,25.6,34.06666666666667,29.6,
2016-09-15 18:45:00,35.0,27.2,42.6,42.6,51.93333333333333,,33.46666666666667,28.066666666666666,35.666666666666664,29.266666666666666,
2016-09-15 19:00:00,35.6,27.133333333333333,39.93333333333333,39.93333333333333,61.0,,28.666666666666668,29.466666666666665,38.266666666666666,36.333333333333336,
2016-09-15 19:15:00,34.53333333333333,25.866666666666667,41.6,41.6,45.8,,28.066666666666666,30.2,54.86666666666667,42.266666666666666,
2016-09-15 19:30:00,36.6,23.933333333333334,50.333333333333336,50.333333333333336,37.86666666666667,,26.0,30.466666666666665,43.4,33.13333333333333,
2016-09-15 19:45:00,33.13333333333333,29.8,46.13333333333333,46.13333333333333,41.733333333333334,,26.8,30.933333333333334,44.46666666666667,31.0,
2016-09-15 20:00:00,34.333333333333336,27.333333333333332,57.666666666666664,57.666666666666664,38.266666666666666,,31.866666666666667,33.06666666666667,61.666666666666664,31.266666666666666,
2016-09-15 20:15:00,34.266666666666666,26.866666666666667,56.666666666666664,56.666666666666664,39.0,,34.13333333333333,32.266666666666666,52.333333333333336,30.8,
2016-09-15 20:30:00,34.0,25.4,57.6,57.6,39.2,,36.4,34.6,59.13333333333333,31.733333333333334,
2016-09-15 20:45:00,32.666666666666664,26.133333333333333,51.86666666666667,51.86666666666667,37.733333333333334,,33.13333333333333,32.46666666666667,49.86666666666667,29.333333333333332,
2016-09-15 21:00:00,34.0,27.933333333333334,61.0,61.0,40.2,,36.4,33.86666666666667,46.86666666666667,27.6,
2016-09-15 21:15:00,34.333333333333336,26.866666666666667,62.46666666666667,62.46666666666667,36.733333333333334,,40.266666666666666,32.266666666666666,45.93333333333333,30.133333333333333,
2016-09-15 21:30:00,33.46666666666667,37.666666666666664,87.73333333333333,87.73333333333333,36.93333333333333,,38.46666666666667,33.06666666666667,44.0,30.2,
2016-09-15 21:45:00,32.86666666666667,32.266666666666666,83.53333333333333,83.53333333333333,36.86666666666667,,40.0,33.93333333333333,48.2,31.866666666666667,
2016-09-15 22:00:00,33.266666666666666,33.333333333333336,99.73333333333333,99.73333333333333,34.13333333333333,,39.06666666666667,35.333333333333336,40.8,50.733333333333334,
2016-09-15 22:15:00,31.866666666666667,33.6,89.13333333333334,89.13333333333334,34.266666666666666,,41.13333333333333,33.733333333333334,39.46666666666667,39.8,
2016-09-15 22:30:00,35.0,33.93333333333333,100.2,100.2,33.733333333333334,,40.666666666666664,32.6,38.333333333333336,33.53333333333333,
2016-09-15 22:45:00,34.666666666666664,38.333333333333336,106.2,106.2,33.2,,41.4,33.733333333333334,37.86666666666667,32.86666666666667,
2016-09-15 23:00:00,38.53333333333333,40.8,95.46666666666667,95.46666666666667,37.53333333333333,,40.333333333333336,30.333333333333332,35.733333333333334,34.53333333333333,
2016-09-15 23:15:00,38.733333333333334,40.93333333333333,85.53333333333333,85.53333333333333,35.53333333333333,,42.2,31.6,38.53333333333333,37.13333333333333,
2016-09-15 23:30:00,39.0,41.733333333333334,62.13333333333333,62.13333333333333,36.0,,45.0,30.666666666666668,44.53333333333333,36.53333333333333,
2016-09-15 23:45:00,41.266666666666666,40.53333333333333,84.8,84.8,34.46666666666667,,48.13333333333333,33.46666666666667,40.46666666666667,37.333333333333336,
2016-09-16 00:00:00,45.333333333333336,40.266666666666666,79.26666666666667,79.26666666666667,39.06666666666667,,37.2,34.8,40.93333333333333,37.333333333333336,
2016-09-16 00:15:00,43.266666666666666,39.666666666666664,66.33333333333333,66.33333333333333,38.93333333333333,,40.0,50.53333333333333,43.333333333333336,38.333333333333336,
2016-09-16 00:30:00,41.733333333333334,39.4,113.33333333333333,113.33333333333333,41.0,,37.333333333333336,48.4,41.13333333333333,38.8,
2016-09-16 00:45:00,46.333333333333336,45.8,107.33333333333333,107.33333333333333,42.46666666666667,,39.6,42.0,47.8,39.333333333333336,
2016-09-16 01:00:00,46.86666666666667,45.0,113.6,113.6,44.666666666666664,,45.53333333333333,40.93333333333333,48.06666666666667,37.733333333333334,
2016-09-16 01:15:00,48.06666666666667,40.733333333333334,94.46666666666667,94.46666666666667,48.6,,41.6,42.733333333333334,53.46666666666667,37.666666666666664,
2016-09-16 01:30:00,49.666666666666664,41.53333333333333,94.33333333333333,94.33333333333333,47.46666666666667,,42.2,42.46666666666667,50.86666666666667,35.8,
2016-09-16 01:45:00,50.0,40.06666666666667,160.2,160.2,50.2,,42.4,44.6,52.8,37.93333333333333,
2016-09-16 02:00:00,50.53333333333333,44.86666666666667,196.53333333333333,196.53333333333333,51.666666666666664,,43.2,46.4,55.4,40.06666666666667,
2016-09-16 02:15:00,55.46666666666667,43.6,163.0,163.0,53.93333333333333,,42.4,47.733333333333334,54.4,43.6,
2016-09-16 02:30:00,53.93333333333333,44.266666666666666,121.93333333333334,121.93333333333334,53.266666666666666,,40.93333333333333,49.0,57.6,56.53333333333333,
2016-09-16 02:45:00,55.93333333333333,42.53333333333333,69.73333333333333,69.73333333333333,55.2,,45.0,47.53333333333333,57.86666666666667,61.46666666666667,
2016-09-16 03:00:00,55.53333333333333,43.2,147.93333333333334,147.93333333333334,56.06666666666667,,45.266666666666666,50.8,58.86666666666667,65.93333333333334,
2016-09-16 03:15:00,53.733333333333334,42.46666666666667,83.8,83.8,57.93333333333333,,42.4,52.733333333333334,59.6,56.93333333333333,
2016-09-16 03:30:00,59.333333333333336,48.2,86.4,86.4,58.13333333333333,,44.266666666666666,52.333333333333336,65.06666666666666,61.2,
2016-09-16 03:45:00,60.666666666666664,48.8,90.0,90.0,60.13333333333333,,44.0,55.6,59.93333333333333,64.86666666666666,
2016-09-16 04:00:00,59.8,50.733333333333334,224.26666666666668,224.26666666666668,58.93333333333333,,45.266666666666666,56.6,62.53333333333333,61.53333333333333,
2016-09-16 04:15:00,65.0,51.666666666666664,218.86666666666667,218.86666666666667,58.06666666666667,,55.266666666666666,56.06666666666667,62.0,54.666666666666664,
2016-09-16 04:30:00,61.53333333333333,52.13333333333333,117.2,117.2,61.13333333333333,,53.6,57.53333333333333,64.53333333333333,56.266666666666666,
2016-09-16 04:45:00,64.26666666666667,51.666666666666664,142.8,142.8,60.0,,48.266666666666666,57.2,65.73333333333333,53.2,
2016-09-16 05:00:00,62.0,54.93333333333333,304.53333333333336,304.53333333333336,59.53333333333333,,50.8,61.86666666666667,61.86666666666667,54.6,
2016-09-16 05:15:00,65.8,53.6,246.33333333333334,246.33333333333334,59.53333333333333,,56.266666666666666,64.73333333333333,66.2,57.0,
2016-09-16 05:30:00,63.733333333333334,54.666666666666664,321.6666666666667,321.6666666666667,60.53333333333333,,70.53333333333333,67.8,68.86666666666666,50.6,
2016-09-16 05:45:00,62.6,50.266666666666666,242.0,242.0,60.8,,54.0,61.6,64.46666666666667,48.86666666666667,
2016-09-16 06:00:00,62.93333333333333,56.46666666666667,243.26666666666668,243.26666666666668,62.2,,58.4,61.8,62.8,51.4,
2016-09-16 06:15:00,65.6,51.733333333333334,266.6666666666667,266.6666666666667,60.46666666666667,,57.2,60.8,61.2,57.2,
2016-09-16 06:30:00,71.8,61.266666666666666,181.53333333333333,181.53333333333333,61.8,,50.93333333333333,63.266666666666666,67.26666666666667,71.26666666666667,
2016-09-16 06:45:00,38.857142857142854,62.4,338.1333333333333,338.1333333333333,62.06666666666667,,54.46666666666667,61.0,68.66666666666667,71.4,
2016-09-16 07:00:00,80.6,67.33333333333333,100.06666666666666,100.06666666666666,64.73333333333333,,51.733333333333334,64.13333333333334,69.66666666666667,67.93333333333334,
2016-09-16 07:15:00,74.8,67.6,101.33333333333333,101.33333333333333,66.14285714285714,,60.333333333333336,63.53333333333333,70.13333333333334,77.86666666666666,
2016-09-16 07:30:00,73.13333333333334,64.26666666666667,180.06666666666666,180.06666666666666,26.714285714285715,,56.266666666666666,71.33333333333333,77.6,75.93333333333334,
2016-09-16 07:45:00,78.93333333333334,72.33333333333333,175.06666666666666,175.06666666666666,59.8,,62.0,79.8,78.6,88.13333333333334,
2016-09-16 08:00:00,79.6,70.86666666666666,91.06666666666666,91.06666666666666,80.4,,61.13333333333333,84.86666666666666,86.33333333333333,88.53333333333333,
2016-09-16 08:15:00,82.26666666666667,70.6,65.93333333333334,65.93333333333334,86.33333333333333,,64.26666666666667,84.13333333333334,99.66666666666667,85.53333333333333,
2016-09-16 08:30:00,83.53333333333333,68.93333333333334,64.66666666666667,64.66666666666667,88.4,,64.2,83.66666666666667,94.33333333333333,100.66666666666667,
2016-09-16 08:45:00,83.06666666666666,85.4,66.26666666666667,66.26666666666667,86.46666666666667,,72.26666666666667,81.8,100.53333333333333,100.6,
2016-09-16 09:00:00,84.26666666666667,82.46666666666667,69.6,69.6,96.46666666666667,,97.73333333333333,74.66666666666667,93.73333333333333,108.86666666666666,
2016-09-16 09:15:00,77.66666666666667,83.13333333333334,69.86666666666666,69.86666666666666,91.93333333333334,,66.93333333333334,67.6,79.8,94.33333333333333,
2016-09-16 09:30:00,80.13333333333334,93.6,54.4,54.4,82.06666666666666,,59.733333333333334,79.26666666666667,69.2,108.33333333333333,
2016-09-16 09:45:00,77.4,110.53333333333333,54.53333333333333,54.53333333333333,100.6,,59.86666666666667,70.4,102.26666666666667,119.6,
2016-09-16 10:00:00,89.2,139.06666666666666,75.4,75.4,171.06666666666666,,59.666666666666664,64.2,135.26666666666668,117.86666666666666,
2016-09-16 10:15:00,94.13333333333334,116.66666666666667,86.66666666666667,86.66666666666667,106.53333333333333,,61.733333333333334,64.93333333333334,85.86666666666666,98.33333333333333,
2016-09-16 10:30:00,86.33333333333333,105.26666666666667,55.2,55.2,65.86666666666666,,60.2,62.6,81.6,79.8,
2016-09-16 10:45:00,66.46666666666667,105.2,57.4,57.4,45.0,,59.8,54.46666666666667,66.26666666666667,88.2,
2016-09-16 11:00:00,66.13333333333334,92.06666666666666,55.86666666666667,55.86666666666667,44.8,,56.46666666666667,55.06666666666667,69.06666666666666,85.8,
