Date/Time,3415_O_EDTW,8271_O_VAKT,5355_O_PTBR,6046_O_PTBR,7523_O_OITP,7807_O_FRHL,3989_O_OAKL,6132_O_MONG,2284_O_XXXX,7234_O_HIPK,1216_O_RGSQ,5518_O_WDER,8750_O_DOWN,7665_O_BEVR,1259_O_SHLR,2315_O_NJHD,8935_O_MOON,4431_O_WBG
2023-02-24 03:45:00,,,,,,2331.133333333333,,1310.6,,,,,925.7333333333333,,,,,
2023-02-24 04:00:00,,,,,,2380.9333333333334,,1435.5333333333333,,,,,881.2,,,,,
2023-02-24 04:15:00,,,,,,2481.866666666667,,1599.7333333333333,,,,,808.6666666666666,,,,,
2023-02-24 04:30:00,,,,,,2272.8,,1803.2,,,,,707.8666666666667,,,,,
2023-02-24 04:45:00,,,,,,1846.4,,1992.4,,,,,538.0666666666667,,,,,
2023-02-24 05:00:00,,,,,,1818.9333333333334,,1975.0,,,,,463.93333333333334,,,,,
2023-02-24 05:15:00,,,,,,1641.0,,1965.4,,,,,461.6666666666667,,,,,
2023-02-24 05:30:00,,,,,,1359.5333333333333,,1900.0666666666666,,,,,608.6666666666666,,,,,
2023-02-24 05:45:00,,,,,,1081.0,,1542.7333333333333,,,,,25172.133333333335,,,,,
2023-02-24 06:00:00,,,,,,957.7333333333333,,1066.4666666666667,,,,,6250.6,,,,,
2023-02-24 06:15:00,,,,,,896.7333333333333,,838.4,,,,,595.3333333333334,,,,,
2023-02-24 06:30:00,,,,,,699.6,,693.4666666666667,,,,,354.6666666666667,,,,,
2023-02-24 06:45:00,,,,,,683.4,,661.7333333333333,,,,,726.8,,,,,
2023-02-24 07:00:00,,,,,,659.8666666666667,,592.2666666666667,,,,,1369.7333333333333,,,,,
2023-02-24 07:15:00,,,,,,424.3333333333333,,608.4666666666667,,,,,650.4666666666667,,,,,
2023-02-24 07:30:00,,,,,,389.73333333333335,,639.1333333333333,,,,,957.6,,,,,
2023-02-24 07:45:00,,,,,,416.3333333333333,,653.7333333333333,,,,,2173.0,,,,,
2023-02-24 08:00:00,,,,,,447.6666666666667,,468.06666666666666,,,380.8333333333333,,551.1333333333333,,,,,
2023-02-24 08:15:00,,,,,,468.2,,398.6,,,402.0,,1300.2,,,,,
2023-02-24 08:30:00,,,,,,513.5333333333333,,351.8,,,441.8666666666667,,987.8,290.5,,,,
2023-02-24 08:45:00,,,,,,548.9333333333333,,347.73333333333335,,,466.06666666666666,,1057.0666666666666,302.26666666666665,,,,
2023-02-24 09:00:00,,,,,,481.4,,350.06666666666666,,,442.53333333333336,,1147.0666666666666,274.2,,,,
