Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,1217_O_MEKE,9675_O_SHAD,1989_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,6721_O_ETNA
2025-09-13 16:00:00,36.53333333,77.13333333,82.4,,,,34.33333333,35.66666667,,41.53333333,,
2025-09-13 16:15:00,38.13333333,79,81.26666667,,,,36.26666667,36.86666667,,49.33333333,,
2025-09-13 16:30:00,38.33333333,75.86666667,85.73333333,,,,30.2,37.93333333,,47.06666667,,
2025-09-13 16:45:00,41.13333333,77.66666667,82.86666667,,,,30.66666667,477.3333333,,45.33333333,,
2025-09-13 17:00:00,39.8,81.73333333,78.13333333,,,,61.6,65.2,,43.6,,
2025-09-13 17:15:00,42.93333333,78.46666667,81.53333333,,,,33.73333333,52.33333333,,48.4,,
2025-09-13 17:30:00,41.46666667,81.93333333,91.6,,,,29.66666667,64.53333333,,42.66666667,,
2025-09-13 17:45:00,42.26666667,80.86666667,97.6,,,,58.06666667,69.53333333,,45.53333333,,
2025-09-13 18:00:00,41.73333333,82.93333333,105.6,,,,58.86666667,820.2,,57.33333333,,
2025-09-13 18:15:00,42.8,79.93333333,110.2,,,,60.33333333,114.6,,45.6,,
2025-09-13 18:30:00,42.46666667,77.6,120.6666667,,,,60.33333333,59.13333333,,43.66666667,,
2025-09-13 18:45:00,41.93333333,81.86666667,131.8666667,,,,70.86666667,44.66666667,,41.4,,
2025-09-13 19:00:00,39.73333333,79.2,135.9333333,,,,67.46666667,49.6,,42.13333333,,
2025-09-13 19:15:00,40.86666667,80.6,139.4,,,,58.26666667,56.86666667,,38.53333333,,
2025-09-13 19:30:00,43.06666667,77.46666667,142.2666667,,,,52.06666667,58.73333333,,40.6,,
2025-09-13 19:45:00,44.66666667,78.06666667,146.5333333,,,,67.66666667,48,,45.86666667,,
2025-09-13 20:00:00,44.46666667,76.13333333,140.3333333,,,,71.4,45.86666667,,46.33333333,,
2025-09-13 20:15:00,46.4,80.06666667,145.4,,,,64.06666667,48.86666667,,48.93333333,,
2025-09-13 20:30:00,47.6,79.13333333,140.2,,,,50.66666667,48.73333333,,47.53333333,,
2025-09-13 20:45:00,58,81.06666667,148.6,,,,47.6,52.33333333,,57.26666667,,
2025-09-13 21:00:00,55.06666667,80.8,146.1333333,,,,47.33333333,95,,57.73333333,,
2025-09-13 21:15:00,50.93333333,74,140.8,,,,47.46666667,50,,54.66666667,,
2025-09-13 21:30:00,51,71.06666667,149.5333333,,,,49.33333333,49.13333333,,50.6,,
2025-09-13 21:45:00,52.73333333,72.26666667,144.7333333,,,,52.2,50.33333333,,46.2,,
2025-09-13 22:00:00,53.26666667,69.53333333,148.6,,,,51.06666667,51.13333333,,48.2,,
2025-09-13 22:15:00,52.66666667,69.4,131.1333333,,,,49.66666667,50.53333333,,51.06666667,,
2025-09-13 22:30:00,50.4,69.8,123.0666667,,,,45.6,51.2,,55.2,,
2025-09-13 22:45:00,51.53333333,73.26666667,126.0666667,96.2,,,47.66666667,51.6,,52.86666667,,
2025-09-13 23:00:00,56.73333333,71,120.9333333,57.53333333,,,49.73333333,52.8,,48.66666667,,
