Date/Time,2071_O_NOSD,7635_O_BRAD,8941_O_MTLE,4431_O_WBG,6809_O_SQHS,8183_O_MILL,4831_O_HIPK,2281_O_HiPK,1282_O_BCVW,5679_O_BLOO,5624_O_BUFF,5571_O_BUFF,7460_O_FRHL,7543_O_MILL,8698_O_NOSD,6582_O_OAKD,1404_O_TROY
2017-08-01 01:30:00,103.26666666666667,,13.4,,100.46666666666667,,,88.86666666666666,,64.2,62.266666666666666,62.266666666666666,,68.26666666666667,69.86666666666666,,
2017-08-01 01:45:00,102.46666666666667,,12.933333333333334,,99.13333333333334,,,114.33333333333333,,62.06666666666667,66.93333333333334,66.93333333333334,,71.93333333333334,75.2,,
2017-08-01 02:00:00,97.53333333333333,,13.933333333333334,,98.33333333333333,,,92.93333333333334,,63.06666666666667,68.13333333333334,68.13333333333334,,67.86666666666666,77.6,,
2017-08-01 02:15:00,100.93333333333334,,14.133333333333333,,103.73333333333333,,,96.46666666666667,,60.86666666666667,70.2,70.2,,67.53333333333333,80.4,,
2017-08-01 02:30:00,107.86666666666666,,12.866666666666667,,113.53333333333333,,,98.4,,61.86666666666667,72.53333333333333,72.53333333333333,,74.06666666666666,96.0,,
2017-08-01 02:45:00,103.93333333333334,,14.066666666666666,,118.6,,,101.0,,60.266666666666666,87.6,87.6,,71.46666666666667,94.13333333333334,,
2017-08-01 03:00:00,108.8,,15.666666666666666,,127.4,,,100.4,,61.93333333333333,71.2,71.2,,71.46666666666667,89.86666666666666,,
2017-08-01 03:15:00,114.66666666666667,,15.933333333333334,,163.66666666666666,,,99.0,,63.4,82.06666666666666,82.06666666666666,,68.66666666666667,90.6,,
2017-08-01 03:30:00,116.8,,17.266666666666666,,175.33333333333334,,,110.4,,64.73333333333333,73.86666666666666,73.86666666666666,,71.66666666666667,96.93333333333334,,
2017-08-01 03:45:00,119.46666666666667,,18.2,,165.93333333333334,,,112.0,,63.733333333333334,66.33333333333333,66.33333333333333,,76.66666666666667,92.86666666666666,,
2017-08-01 04:00:00,122.93333333333334,,17.6,,153.66666666666666,,,113.53333333333333,,70.93333333333334,69.13333333333334,69.13333333333334,,71.86666666666666,99.13333333333334,,
2017-08-01 04:15:00,139.73333333333332,,17.8,,153.2,,,117.06666666666666,,74.0,61.4,61.4,,69.06666666666666,88.93333333333334,,
2017-08-01 04:30:00,179.4,,18.333333333333332,,175.66666666666666,,,111.73333333333333,,68.93333333333334,67.06666666666666,67.06666666666666,,69.86666666666666,108.73333333333333,,
2017-08-01 04:45:00,165.06666666666666,,18.8,,183.4,,,121.2,,71.6,63.53333333333333,63.53333333333333,,74.06666666666666,106.8,,
2017-08-01 05:00:00,147.13333333333333,,18.4,,210.26666666666668,,,139.13333333333333,,71.53333333333333,74.53333333333333,74.53333333333333,,72.0,104.53333333333333,,
2017-08-01 05:15:00,129.53333333333333,,18.733333333333334,,231.26666666666668,,,185.8,,71.13333333333334,68.66666666666667,68.66666666666667,,72.73333333333333,104.73333333333333,,
2017-08-01 05:30:00,127.2,,17.6,,216.13333333333333,,,203.73333333333332,,77.4,68.66666666666667,68.66666666666667,,66.53333333333333,106.46666666666667,,
2017-08-01 05:45:00,131.46666666666667,,16.466666666666665,,202.13333333333333,,,176.53333333333333,,79.06666666666666,70.73333333333333,70.73333333333333,,67.4,159.93333333333334,,
2017-08-01 06:00:00,126.4,,19.733333333333334,,221.6,,,163.33333333333334,,84.46666666666667,64.2,64.2,,71.46666666666667,137.66666666666666,,
2017-08-01 06:15:00,128.46666666666667,,21.733333333333334,,234.66666666666666,,,158.53333333333333,,84.8,78.66666666666667,78.66666666666667,,76.8,122.4,,
2017-08-01 06:30:00,139.0,,20.4,,224.6,,,158.86666666666667,,84.66666666666667,89.53333333333333,89.53333333333333,,72.26666666666667,116.66666666666667,,
2017-08-01 06:45:00,151.06666666666666,,19.933333333333334,,210.46666666666667,,,173.86666666666667,,85.46666666666667,73.66666666666667,73.66666666666667,,75.93333333333334,116.6,,
2017-08-01 07:00:00,175.4,,21.466666666666665,,208.73333333333332,,,175.86666666666667,,90.4,78.8,78.8,,80.73333333333333,114.33333333333333,,
2017-08-01 07:15:00,182.46666666666667,,21.066666666666666,,211.86666666666667,,,174.86666666666667,,123.4,80.8,80.8,,71.53333333333333,113.33333333333333,,
2017-08-01 07:30:00,164.26666666666668,,24.6,,221.93333333333334,,,189.06666666666666,,125.06666666666666,79.13333333333334,79.13333333333334,,76.06666666666666,112.8,,
2017-08-01 07:45:00,196.26666666666668,,25.4,,204.26666666666668,,,196.73333333333332,,139.2,81.8,81.8,,66.06666666666666,129.13333333333333,,
2017-08-01 08:00:00,188.0,,24.066666666666666,,178.53333333333333,,,181.46666666666667,,118.2,80.06666666666666,80.06666666666666,,72.33333333333333,133.73333333333332,,
2017-08-01 08:15:00,172.33333333333334,,24.333333333333332,,168.33333333333334,,,173.06666666666666,,106.06666666666666,77.06666666666666,77.06666666666666,,94.4,150.53333333333333,,
2017-08-01 08:30:00,140.53333333333333,,22.866666666666667,,193.66666666666666,,,176.13333333333333,,103.2,73.53333333333333,73.53333333333333,,134.4,167.8,,
2017-08-01 08:45:00,130.2,,21.8,,161.33333333333334,,,177.53333333333333,,107.13333333333334,59.86666666666667,59.86666666666667,,164.0,158.06666666666666,,
2017-08-01 09:00:00,86.33333333333333,,18.666666666666668,,148.73333333333332,,,182.33333333333334,,112.6,59.53333333333333,59.53333333333333,,173.93333333333334,157.06666666666666,,
