Date/Time,4164_O_ROSS,6035_O_WLKG,5464_O_SQHL,4450_O_CRFT,4430_O_WASH,5999_O_DORM,8157_O_NVLL,5514_O_MNMP,7233_O_MEBA,1254_O_MTLE
2025-04-19 23:30:00,1002.5333333333333,1013.4,846.7333333333333,901.1333333333333,808.4,919.6666666666666,1002.2,1470.9333333333334,3048.0666666666666,924.3333333333334
2025-04-19 23:45:00,1025.0666666666666,1122.8,893.2666666666667,960.1333333333333,870.8,922.4,978.2666666666667,1325.4666666666667,2844.6,989.4666666666667
2025-04-20 00:00:00,966.5333333333333,1134.4666666666667,901.4666666666667,965.7333333333333,943.6666666666666,634.6,873.8666666666667,1200.7333333333333,2599.733333333333,996.4666666666667
2025-04-20 00:15:00,808.2666666666667,1113.2666666666667,889.4666666666667,961.6666666666666,1023.4666666666667,485.93333333333334,602.4666666666667,1206.3333333333333,1692.5333333333333,972.9333333333333
2025-04-20 00:30:00,624.6,1066.3333333333333,820.0666666666667,922.0,1011.7333333333333,483.93333333333334,490.8,1151.2,1191.9333333333334,964.2666666666667
2025-04-20 00:45:00,568.8666666666667,913.2,653.9333333333333,606.3636363636364,1025.7333333333333,502.8,479.8666666666667,1012.6,568.2,954.3333333333334
2025-04-20 01:00:00,590.2666666666667,711.3333333333334,551.6,445.0,990.0,503.8,468.2,804.8666666666667,415.2,612.4666666666667
2025-04-20 01:15:00,569.7333333333333,622.2666666666667,503.8666666666667,423.14285714285717,877.4,521.2666666666667,465.4,645.2666666666667,368.1333333333333,492.46666666666664
2025-04-20 01:30:00,588.4,610.2666666666667,510.6,330.38461538461536,816.0,601.2,463.8,560.0,362.6666666666667,470.53333333333336
2025-04-20 01:45:00,617.4666666666667,594.5333333333333,511.8666666666667,289.8666666666667,692.0,959.8,526.7333333333333,494.8666666666667,374.8,489.0
2025-04-20 02:00:00,951.7333333333333,570.1333333333333,522.6,313.4,532.4666666666667,2030.0666666666666,554.5333333333333,441.53333333333336,388.1333333333333,486.8666666666667
2025-04-20 02:15:00,2145.2,589.0666666666667,591.5333333333333,485.93333333333334,506.46666666666664,3171.866666666667,1180.2,417.8666666666667,403.53333333333336,521.8666666666667
2025-04-20 02:30:00,3593.6,696.0666666666667,841.5333333333333,780.8,511.6,3475.733333333333,2223.5333333333333,396.26666666666665,349.2,595.8
2025-04-20 02:45:00,3643.133333333333,1664.0666666666666,1873.4666666666667,1782.9333333333334,632.4666666666667,3359.4666666666667,2721.4,389.8,323.53333333333336,1213.8666666666666
2025-04-20 03:00:00,3386.4,2268.6,2642.733333333333,2421.3333333333335,682.7333333333333,3233.6666666666665,3499.733333333333,383.4,309.73333333333335,2137.4666666666667
2025-04-20 03:15:00,3247.4,2778.9333333333334,3542.733333333333,3330.866666666667,708.3333333333334,3191.6,3077.9333333333334,393.8,296.1333333333333,3328.6
2025-04-20 03:30:00,3261.133333333333,3416.4666666666667,3499.8,3386.4,724.4,2843.8,2701.2,426.1333333333333,283.6666666666667,3635.0666666666666
2025-04-20 03:45:00,2703.2,3396.0666666666666,3437.0,3219.0,915.4666666666667,2117.9333333333334,2196.2,438.46666666666664,280.2,3502.8
2025-04-20 04:00:00,2255.866666666667,3191.733333333333,3137.4666666666667,2946.733333333333,2267.133333333333,1493.7333333333333,1851.6666666666667,462.53333333333336,304.0,3265.2
2025-04-20 04:15:00,1984.8,2790.9333333333334,2803.866666666667,2608.133333333333,2924.733333333333,1061.7333333333333,1607.2,484.6666666666667,312.1333333333333,3042.0
