Date/Time,2071_O_NOSD,2229_O_BAHT,2281_O_HiPK,2898_O_AVLN,4431_O_WBG,4576_O_EMSW,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,5708_O_XXXX,5952_O_EDWD,6140_O_FRHL,6196_O_MWSH,6496_O_MTLE,6809_O_SQHS,7543_O_MILL,8183_O_MILL,8941_O_MTLE
2017-06-15 07:45:00,,,,1271.6666666666667,2431.933333333333,1204.4666666666667,,,1019.8,,1646.4,1313.2,1615.2666666666669,,1663.666666666667,2155.133333333333,1084.3333333333333,7219.666666666668
2017-06-15 08:00:00,,,,1255.6666666666667,2237.0666666666666,950.2,,,997.8,,1683.1333333333334,1315.9333333333334,1626.2666666666669,,1646.666666666667,1701.2666666666669,1074.5333333333333,7630.533333333334
2017-06-15 08:15:00,,,,1431.0666666666666,2159.4,1040.4,,,1032.9333333333334,,1669.2666666666669,1248.2,1651.8666666666666,,1637.333333333333,1549.6,1124.8,7952.9333333333325
2017-06-15 08:30:00,,,,1376.7333333333331,1973.0666666666666,1078.4666666666667,,,1062.6666666666667,,1723.466666666667,1243.4666666666667,1646.8666666666666,,1783.6,1469.8666666666666,1135.0666666666666,8090.9333333333325
2017-06-15 08:45:00,,,,1419.0,1718.2666666666669,1043.9333333333334,,,1041.8666666666666,,1927.333333333333,1218.4666666666667,1545.666666666667,,1698.2,1529.0,1159.6,7957.533333333334
2017-06-15 09:00:00,,,,1418.8666666666666,1441.666666666667,1073.2666666666667,,,998.6,,2101.4666666666667,1176.3333333333333,1411.533333333333,,1309.3333333333333,1373.2666666666667,1131.1333333333334,8029.0666666666675
2017-06-15 09:15:00,,,,1396.7333333333331,1115.3333333333333,1196.5333333333333,,,857.3333333333335,,2038.2,1292.8,1287.6666666666667,,892.2,1264.5333333333333,1059.0,8157.133333333332
2017-06-15 09:30:00,,,,1114.8,1114.8666666666666,1270.1333333333334,,,805.6,,1565.0,1399.533333333333,1267.6,,775.8666666666667,1166.0666666666666,1000.6666666666665,8195.066666666668
2017-06-15 09:45:00,,,,898.7333333333332,1042.0,1073.7333333333333,,,761.8,,1460.333333333333,1228.3333333333333,1210.6666666666667,,716.4,1016.2,890.2666666666668,7845.466666666666
2017-06-15 10:00:00,,,,790.0666666666667,1056.2666666666667,798.1333333333333,,,696.9333333333333,,1375.533333333333,1144.8666666666666,1163.6666666666667,,548.1333333333333,931.6,806.6666666666665,7727.0
2017-06-15 10:15:00,,,,674.0666666666667,1005.8666666666667,607.9333333333333,,,695.6666666666665,,1324.3333333333333,1131.4666666666667,1046.8,,547.8,866.1333333333333,741.8666666666667,7772.9333333333325
2017-06-15 10:30:00,,,,574.0,964.2,594.0666666666667,,,657.0,,1233.7333333333333,903.2666666666668,1010.9333333333333,,548.6,849.4,738.8,7342.133333333332
