Date/Time,5867_O_SHAD,4647_O_BLPK,5108_O_BLPK,5926_O_MERK,1125_O_WMIF,8445_O_LNPL,1266_O_WLKG,1275_O_MTLE,5184_O_ROSS,4938_O_MTLE,7919_O_MTLE
2026-07-11 19:00:00,,,,,,33.3333333333333,,,,,
2026-07-11 19:15:00,,,,,,39.0666666666667,,,,,
2026-07-11 19:30:00,,,,,,30.0666666666667,,,,,
2026-07-11 19:45:00,,,,,,27.9333333333333,,,,,
2026-07-11 20:00:00,,,,,,29.1333333333333,,,,,
2026-07-11 20:15:00,,,,,,35.0666666666667,,,,,
2026-07-11 20:30:00,,,,,,36.2,,,,,
2026-07-11 20:45:00,,,,,,36.6,,,,,
2026-07-11 21:00:00,,,,,,40.3333333333333,,,,,
2026-07-11 21:15:00,,,,,,38.3333333333333,,,,,
2026-07-11 21:30:00,,,,,,40.4,,,,,
2026-07-11 21:45:00,,,,,,43.4666666666667,,,,,
2026-07-11 22:00:00,,,,,,64.8,,,,,
2026-07-11 22:15:00,,,,,,73.2,,,,,
2026-07-11 22:30:00,,,,,,55.1333333333333,,,,,
2026-07-11 22:45:00,,,,,,52.4,,,,,
2026-07-11 23:00:00,,,,,,63.2,,,,,
2026-07-11 23:15:00,,,,,,69.4666666666667,,,,,
2026-07-11 23:30:00,,,,,,80.8666666666667,,,,,
2026-07-11 23:45:00,,,,,,80.6,,,,,
2026-07-12 00:00:00,,,,,,69.8,,,,,
2026-07-12 00:15:00,,,,,,65.7333333333333,,,,,
2026-07-12 00:30:00,,,,,,79.0666666666667,,,,,
2026-07-12 00:45:00,,,,,,82.2,,,,,
2026-07-12 01:00:00,,,,,,106.8,,,,,
2026-07-12 01:15:00,,,,,,147.066666666667,,,,,
2026-07-12 01:30:00,,,,,,168.933333333333,,,,,
2026-07-12 01:45:00,,,,,,184.866666666667,,,,,
2026-07-12 02:00:00,,,,,,214.2,,,,,
2026-07-12 02:15:00,,,,,,199.533333333333,,,,,
2026-07-12 02:30:00,,,,,,187.333333333333,,,,,
2026-07-12 02:45:00,,,,,,178.133333333333,,,,,
2026-07-12 03:00:00,,,,,,134.2,,,,,
2026-07-12 03:15:00,,,,,,118.066666666667,,,,,
2026-07-12 03:30:00,,,,,,95.2666666666667,,,,,
2026-07-12 03:45:00,,,,,,92.2666666666667,,,,,
2026-07-12 04:00:00,,,,,,128.333333333333,,,,,
2026-07-12 04:15:00,,,,,,131.133333333333,,,,,
2026-07-12 04:30:00,,,,,,110.2,,,,,
2026-07-12 04:45:00,,,,,,107.8,,,,,
2026-07-12 05:00:00,,,,,,106.333333333333,,,,,
2026-07-12 05:15:00,,,,,,106.533333333333,,,,,
2026-07-12 05:30:00,,,,,,106.6,,,,,
2026-07-12 05:45:00,,,,,,109.733333333333,,,,,
2026-07-12 06:00:00,,,,,,109.866666666667,,,,,
2026-07-12 06:15:00,,,,,,115.6,,,,,
2026-07-12 06:30:00,,,,,,108.266666666667,,,,,
2026-07-12 06:45:00,,,,,,110.2,,,,,
