Date/Time,4431_O_WBG,5571_O_BUFF,4584_O_MOON,5662_O_DOWN,4124_O_FRONT,7956_O_BELL,1040_O_MCCA,6227_O_ELIB,6386_O_SOSI
2016-11-23 17:00:00,122.2,58.0,90.46666666666667,95.46666666666667,130.13333333333333,109.4,70.4,91.4,131.33333333333334
2016-11-23 17:15:00,170.93333333333334,61.53333333333333,93.66666666666667,79.66666666666667,127.8,97.46666666666667,74.53333333333333,100.86666666666666,135.93333333333334
2016-11-23 17:30:00,193.33333333333334,63.93333333333333,88.4,101.53333333333333,134.06666666666666,87.6,78.2,106.33333333333333,124.93333333333334
2016-11-23 17:45:00,215.46666666666667,74.4,81.93333333333334,97.73333333333333,131.53333333333333,101.6,80.13333333333334,99.8,131.4
2016-11-23 18:00:00,325.26666666666665,79.4,96.6,82.53333333333333,130.13333333333333,106.53333333333333,83.86666666666666,106.0,127.53333333333333
2016-11-23 18:15:00,440.3333333333333,76.53333333333333,96.2,99.2,129.6,101.26666666666667,82.66666666666667,104.6,140.26666666666668
2016-11-23 18:30:00,162.26666666666668,82.66666666666667,88.4,90.26666666666667,135.66666666666666,98.13333333333334,85.06666666666666,107.93333333333334,135.26666666666668
2016-11-23 18:45:00,125.13333333333334,84.2,94.6,97.06666666666666,139.66666666666666,105.6,87.4,113.06666666666666,133.86666666666667
2016-11-23 19:00:00,121.26666666666667,75.4,95.26666666666667,100.86666666666666,140.4,96.06666666666666,91.26666666666667,114.6,132.33333333333334
2016-11-23 19:15:00,147.06666666666666,71.4,90.0,103.4,146.06666666666666,92.66666666666667,87.93333333333334,122.8,139.86666666666667
2016-11-23 19:30:00,119.2,71.06666666666666,86.66666666666667,103.4,155.2,95.8,78.8,126.33333333333333,186.33333333333334
2016-11-23 19:45:00,118.2,66.13333333333334,72.0,103.53333333333333,163.06666666666666,76.26666666666667,85.2,129.73333333333332,181.86666666666667
2016-11-23 20:00:00,309.1333333333333,66.6,80.6,98.26666666666667,152.93333333333334,67.13333333333334,82.2,127.06666666666666,155.8
2016-11-23 20:15:00,327.0,73.06666666666666,90.6,108.8,142.2,93.86666666666666,80.6,120.73333333333333,155.93333333333334
2016-11-23 20:30:00,310.1333333333333,76.73333333333333,76.86666666666666,108.86666666666666,143.33333333333334,87.66666666666667,80.2,125.86666666666666,156.6
2016-11-23 20:45:00,210.4,69.06666666666666,86.33333333333333,102.0,149.4,79.0,86.66666666666667,124.8,163.26666666666668
2016-11-23 21:00:00,237.4,71.13333333333334,77.86666666666666,109.8,157.06666666666666,80.66666666666667,84.86666666666666,128.8,182.66666666666666
2016-11-23 21:15:00,165.26666666666668,74.93333333333334,83.4,102.93333333333334,167.66666666666666,80.73333333333333,83.46666666666667,123.06666666666666,193.6
2016-11-23 21:30:00,266.53333333333336,90.46666666666667,75.13333333333334,104.13333333333334,165.46666666666667,88.8,79.13333333333334,124.8,166.66666666666666
