Date/Time,8304_O_SQHS,7543_O_MILL,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,6360_O_PTBR,4363_O_SQHS,2130_O_MTOV,5761_O_SOSD,8356_O_OHRA,2071_O_NOSD,8941_O_MTLE,3555_O_SCLL,2281_O_HiPK,4530_O_CNTP,8183_O_MILL,2535_O_RGSQ,3798_O_BRKN,1637_O_BELL,1502_O_BLPK,5679_O_BLOO
2017-10-10 02:00:00,68.33333333333333,111.6,229.46666666666667,,,47.733333333333334,41.06666666666667,,157.66666666666666,167.53333333333333,71.53333333333333,46.13333333333333,,,,,54.2,94.26666666666667,71.46666666666667,,
2017-10-10 02:15:00,64.86666666666666,129.4,216.93333333333334,,,44.86666666666667,41.0,,122.6,124.86666666666666,74.33333333333333,51.13333333333333,,,,,54.46666666666667,88.53333333333333,74.06666666666666,,
2017-10-10 02:30:00,65.86666666666666,141.2,258.1333333333333,,,47.4,38.0,,159.2,162.93333333333334,80.86666666666666,53.666666666666664,,,,,60.4,100.4,78.2,,
2017-10-10 02:45:00,82.73333333333333,148.13333333333333,319.4,,,46.0,45.733333333333334,,167.93333333333334,204.0,85.4,52.06666666666667,,,,,64.2,106.6,97.4,,
2017-10-10 03:00:00,81.86666666666666,153.66666666666666,448.46666666666664,,,46.4,48.06666666666667,,170.93333333333334,193.13333333333333,81.33333333333333,53.53333333333333,,,,,81.2,107.26666666666667,99.4,,
2017-10-10 03:15:00,89.33333333333333,160.13333333333333,379.46666666666664,,,45.266666666666666,45.13333333333333,,199.53333333333333,173.8,89.46666666666667,52.86666666666667,,,,,71.2,103.8,97.2,,
2017-10-10 03:30:00,122.6,168.86666666666667,345.8,,,44.53333333333333,46.06666666666667,,163.33333333333334,210.86666666666667,91.06666666666666,54.333333333333336,,,,,77.2,102.2,99.26666666666667,,
2017-10-10 03:45:00,133.8,157.53333333333333,349.53333333333336,,,46.86666666666667,42.8,,126.66666666666667,147.86666666666667,91.8,55.06666666666667,,,,,51.8,103.66666666666667,91.33333333333333,,
2017-10-10 04:00:00,102.6,164.2,326.2,,,53.666666666666664,45.266666666666666,,163.0,174.13333333333333,93.93333333333334,66.66666666666667,,,,,91.26666666666667,102.8,89.46666666666667,,
2017-10-10 04:15:00,107.26666666666667,157.93333333333334,330.4,,,49.666666666666664,43.06666666666667,,119.93333333333334,151.13333333333333,106.06666666666666,60.333333333333336,,,,,100.8,102.86666666666666,100.93333333333334,,
