Date/Time,1354_O_SHADY,5571_O_BUFF,5906_O_OH,6294_O_GNFD,8755_O_MTLE,8859_O_SQHL
2015-11-26 14:15:00,,,,491.0,481.4666666666666,
2015-11-26 14:30:00,,,,431.9333333333333,433.86666666666673,
2015-11-26 14:45:00,,,,494.0,450.13333333333327,
2015-11-26 15:00:00,,,,412.66666666666674,452.0,
2015-11-26 15:15:00,,,,451.06666666666666,416.2,
2015-11-26 15:30:00,,,,452.8,413.2,
2015-11-26 15:45:00,,,,460.2,430.33333333333326,
2015-11-26 16:00:00,,,,486.2,414.13333333333327,
2015-11-26 16:15:00,,,,440.9333333333333,442.73333333333335,
2015-11-26 16:30:00,,,,484.73333333333335,441.86666666666673,
2015-11-26 16:45:00,,,,575.5333333333333,458.53333333333336,
2015-11-26 17:00:00,,,,529.6666666666666,547.4,
2015-11-26 17:15:00,,,,569.2666666666668,548.7333333333332,
2015-11-26 17:30:00,,,,810.8,554.3333333333334,
2015-11-26 17:45:00,,,,548.4,590.8,
2015-11-26 18:00:00,,,,745.8,659.2,
2015-11-26 18:15:00,,,,715.5333333333333,1357.5333333333333,
2015-11-26 18:30:00,,,,952.4666666666667,662.8666666666667,
2015-11-26 18:45:00,,,,1182.6,2343.733333333333,
2015-11-26 19:00:00,,,,1162.4,765.0666666666667,
2015-11-26 19:15:00,,,,1100.7333333333333,667.0,
2015-11-26 19:30:00,,,,1248.2666666666667,681.2,
2015-11-26 19:45:00,,,,1323.0666666666666,655.9333333333333,
2015-11-26 20:00:00,,,,1471.8666666666666,622.1333333333333,
2015-11-26 20:15:00,,,,1463.1333333333334,829.8,
2015-11-26 20:30:00,,,,1315.7333333333333,783.6666666666665,
2015-11-26 20:45:00,,,,1272.4,723.8666666666667,
2015-11-26 21:00:00,,,,1657.2,787.3333333333335,
2015-11-26 21:15:00,,,,934.1333333333333,810.5333333333333,
2015-11-26 21:30:00,,,,762.1333333333333,774.0,
2015-11-26 21:45:00,,,,679.0666666666667,706.0,
2015-11-26 22:00:00,,,,643.8666666666667,626.7333333333332,
2015-11-26 22:15:00,,,,606.6666666666666,601.3333333333334,
2015-11-26 22:30:00,,,,582.0666666666667,602.0666666666667,
2015-11-26 22:45:00,,,,571.0,592.4,
2015-11-26 23:00:00,,,,564.6,560.3333333333334,
2015-11-26 23:15:00,,,,555.8666666666667,544.6,
2015-11-26 23:30:00,,,,549.2,519.2666666666668,
2015-11-26 23:45:00,,,,549.3333333333334,515.0666666666667,
2015-11-27 00:00:00,,,,555.2,524.4666666666667,
2015-11-27 00:15:00,,,,555.1333333333333,520.6666666666666,
2015-11-27 00:30:00,,,,556.9333333333333,514.8666666666667,
2015-11-27 00:45:00,,,,542.3333333333334,514.4,
2015-11-27 01:00:00,,,,541.2666666666668,519.4666666666667,
2015-11-27 01:15:00,,,,551.7333333333332,510.6,
2015-11-27 01:30:00,,,,542.9333333333333,511.6,
2015-11-27 01:45:00,,,,542.5333333333333,507.86666666666673,
2015-11-27 02:00:00,,,,542.3333333333334,512.6666666666666,
2015-11-27 02:15:00,,,,530.7333333333332,504.13333333333327,
2015-11-27 02:30:00,,,,533.4,502.2,
2015-11-27 02:45:00,,,,528.4666666666667,506.8,
2015-11-27 03:00:00,,,,534.2,510.53333333333336,
2015-11-27 03:15:00,,,,527.2,513.2,
2015-11-27 03:30:00,,,,523.0666666666667,527.0666666666667,
2015-11-27 03:45:00,,,,517.6,535.4,
2015-11-27 04:00:00,,,,512.3333333333334,513.2,
2015-11-27 04:15:00,,,,506.26666666666665,498.8,
2015-11-27 04:30:00,,,,508.2,487.13333333333327,
2015-11-27 04:45:00,,,,501.13333333333327,477.4,
2015-11-27 05:00:00,,,,493.33333333333326,466.13333333333327,
2015-11-27 05:15:00,,,,498.4,469.33333333333326,
2015-11-27 05:30:00,,,,504.4,466.13333333333327,
2015-11-27 05:45:00,,,,509.6,474.9333333333333,
2015-11-27 06:00:00,,,,512.6666666666666,481.9333333333333,
2015-11-27 06:15:00,,,,521.7333333333332,490.2,
2015-11-27 06:30:00,,,,530.8,486.4666666666666,
2015-11-27 06:45:00,,,,541.0666666666667,498.9333333333333,
2015-11-27 07:00:00,,,,554.9333333333333,517.6,
2015-11-27 07:15:00,,,,576.1333333333333,521.3333333333334,
2015-11-27 07:30:00,,,,605.6,534.4666666666667,
2015-11-27 07:45:00,,,,612.6666666666666,536.8,
2015-11-27 08:00:00,,,,598.5333333333333,543.9333333333333,
2015-11-27 08:15:00,,,,611.9333333333333,544.3333333333334,
2015-11-27 08:30:00,,,,613.6,551.8666666666667,
2015-11-27 08:45:00,,,,599.9333333333333,566.0666666666667,
2015-11-27 09:00:00,,,,611.8,586.0,
2015-11-27 09:15:00,,,,609.8666666666667,582.8666666666667,
2015-11-27 09:30:00,,,,605.5333333333333,577.1333333333333,
2015-11-27 09:45:00,,,,631.2666666666668,586.8,
2015-11-27 10:00:00,,,,602.6,571.4666666666667,
2015-11-27 10:15:00,,,,590.0,572.6,
2015-11-27 10:30:00,,,,633.9333333333333,662.8,
2015-11-27 10:45:00,,,,662.0666666666667,719.4666666666667,
2015-11-27 11:00:00,,,,518.2666666666668,697.6666666666665,
2015-11-27 11:15:00,,,,524.1333333333333,582.0,
2015-11-27 11:30:00,,,,547.1333333333333,527.6,
2015-11-27 11:45:00,,,,509.4666666666666,490.53333333333336,
2015-11-27 12:00:00,,,,498.13333333333327,467.66666666666674,
2015-11-27 12:15:00,,,,511.4,484.4666666666666,
2015-11-27 12:30:00,,,,494.4,515.4666666666667,
2015-11-27 12:45:00,,,,511.26666666666665,531.9333333333333,
2015-11-27 13:00:00,,,,499.9333333333333,547.7333333333332,
2015-11-27 13:15:00,,,,544.3333333333334,541.8666666666667,
2015-11-27 13:30:00,,,,547.0666666666667,532.1333333333333,
2015-11-27 13:45:00,,,,540.0666666666667,518.8666666666667,
2015-11-27 14:00:00,,,,542.0,525.3333333333334,
2015-11-27 14:15:00,,,,545.4666666666667,541.1333333333333,
2015-11-27 14:30:00,,,,638.4666666666667,543.5333333333333,
2015-11-27 14:45:00,,,,613.7333333333332,575.9333333333333,
2015-11-27 15:00:00,,,,654.6,576.4,
2015-11-27 15:15:00,,,,733.2,574.1333333333333,
2015-11-27 15:30:00,,,,642.1333333333333,570.4,
2015-11-27 15:45:00,,,,646.4666666666667,561.2666666666668,
2015-11-27 16:00:00,,,,620.0,603.7333333333332,
2015-11-27 16:15:00,,,,613.9333333333333,690.8,
2015-11-27 16:30:00,,,,624.2666666666668,694.7333333333332,
2015-11-27 16:45:00,,,,647.4,698.8666666666667,
2015-11-27 17:00:00,,,,655.5333333333333,695.8666666666667,
2015-11-27 17:15:00,,,,650.8666666666667,680.4,
2015-11-27 17:30:00,,,,665.4666666666667,680.7333333333332,
2015-11-27 17:45:00,,,,1105.6666666666667,725.0,
2015-11-27 18:00:00,,,,2214.4666666666667,786.9333333333333,
2015-11-27 18:15:00,,,,918.8,1400.8666666666666,
2015-11-27 18:30:00,,,,826.7333333333332,770.6666666666665,
2015-11-27 18:45:00,,,,774.9333333333333,789.8666666666667,
2015-11-27 19:00:00,,,,813.7333333333332,1032.1333333333334,
2015-11-27 19:15:00,,,,791.2666666666668,984.1333333333333,
2015-11-27 19:30:00,,,,804.1333333333333,869.7333333333332,
2015-11-27 19:45:00,,,,816.4,757.0,
2015-11-27 20:00:00,,,,815.8,822.2,
2015-11-27 20:15:00,,,,826.8,874.4,
2015-11-27 20:30:00,,,,800.2666666666668,926.5333333333333,
2015-11-27 20:45:00,,,,785.5333333333333,747.1333333333333,
2015-11-27 21:00:00,,,,772.3333333333335,775.1333333333333,
2015-11-27 21:15:00,,,,753.5333333333333,747.6666666666665,
2015-11-27 21:30:00,,,,731.9333333333333,749.6666666666665,
2015-11-27 21:45:00,,,,735.6666666666665,715.7333333333332,
2015-11-27 22:00:00,,,,737.2,692.9333333333333,
2015-11-27 22:15:00,,,,735.6,697.2666666666668,
2015-11-27 22:30:00,,,,734.6666666666665,736.0666666666667,
2015-11-27 22:45:00,,,,752.2,715.7333333333332,
2015-11-27 23:00:00,,,,787.3333333333335,688.2,
2015-11-27 23:15:00,,,,796.2666666666668,692.4666666666667,
2015-11-27 23:30:00,,,,876.6666666666665,716.4666666666667,
2015-11-27 23:45:00,,,,810.2666666666668,762.6666666666665,
2015-11-28 00:00:00,,,,778.2666666666668,758.2,
2015-11-28 00:15:00,,,,740.1333333333333,710.0666666666667,
2015-11-28 00:30:00,,,,905.6666666666665,719.0666666666667,
2015-11-28 00:45:00,,,,750.0,747.4,
2015-11-28 01:00:00,,,,761.3333333333335,753.9333333333333,
2015-11-28 01:15:00,,,,801.6666666666665,763.6666666666665,
2015-11-28 01:30:00,,,,819.7333333333332,764.9333333333333,
2015-11-28 01:45:00,,,,831.5333333333333,790.3333333333335,
2015-11-28 02:00:00,,,,852.1333333333333,814.2,
2015-11-28 02:15:00,,,,879.2,844.6666666666665,
2015-11-28 02:30:00,,,,930.0,871.1333333333333,
2015-11-28 02:45:00,,,,978.6,906.1333333333333,
2015-11-28 03:00:00,,,,994.1333333333333,903.2666666666668,
2015-11-28 03:15:00,,,,1018.8,965.8,
2015-11-28 03:30:00,,,,1064.0,986.2666666666668,
2015-11-28 03:45:00,,,,1109.8,985.8,
2015-11-28 04:00:00,,,,1111.6,996.2,
2015-11-28 04:15:00,,,,1115.1333333333334,1004.8666666666667,
2015-11-28 04:30:00,,,,1132.2666666666667,1006.8666666666667,
2015-11-28 04:45:00,,,,1157.2666666666667,1002.2666666666668,
2015-11-28 05:00:00,,,,1164.6,1020.0,
2015-11-28 05:15:00,,,,1170.7333333333333,1017.0,
2015-11-28 05:30:00,,,,1160.6666666666667,1007.0666666666667,
2015-11-28 05:45:00,,,,1154.6,1011.1333333333333,
2015-11-28 06:00:00,,,,2710.0666666666666,1061.8666666666666,
2015-11-28 06:15:00,,,,5081.266666666666,351.2,
2015-11-28 06:30:00,,,,2276.933333333333,277.93333333333334,
2015-11-28 06:45:00,,,,355.66666666666674,300.8,
2015-11-28 07:00:00,,,,255.2,242.13333333333333,
2015-11-28 07:15:00,,,,168.26666666666668,158.66666666666666,
2015-11-28 07:30:00,,,,140.13333333333333,197.13333333333333,
2015-11-28 07:45:00,,,,177.86666666666667,274.46666666666664,
2015-11-28 08:00:00,,,,282.73333333333335,221.33333333333331,
2015-11-28 08:15:00,,,,182.33333333333331,154.4,
2015-11-28 08:30:00,,,,151.8,197.6,
2015-11-28 08:45:00,,,,152.0,129.73333333333332,
2015-11-28 09:00:00,,,,174.4,140.26666666666668,
2015-11-28 09:15:00,,,,269.46666666666664,155.8,
2015-11-28 09:30:00,,,,202.66666666666663,171.73333333333332,
2015-11-28 09:45:00,,,,183.66666666666663,282.6,
2015-11-28 10:00:00,,,,178.4,654.4666666666667,
2015-11-28 10:15:00,,,,235.66666666666663,677.4666666666667,
2015-11-28 10:30:00,,,,505.8,417.13333333333327,
2015-11-28 10:45:00,,,,4492.6,273.46666666666664,
2015-11-28 11:00:00,,,,4922.333333333333,227.06666666666663,
2015-11-28 11:15:00,,,,5428.466666666666,205.66666666666663,
2015-11-28 11:30:00,,,,5729.333333333332,211.9333333333333,
2015-11-28 11:45:00,,,,8271.466666666667,234.0,
2015-11-28 12:00:00,,,,9029.8,222.9333333333333,
2015-11-28 12:15:00,,,,9079.4,247.13333333333333,
2015-11-28 12:30:00,,,,7142.133333333332,201.7333333333333,
2015-11-28 12:45:00,,,,6937.4,193.6,
2015-11-28 13:00:00,,,,4781.866666666667,248.06666666666663,
