Date/Time,1295_O_BCVW,3422_O_HICK,4431_O_WBG,4972_O_MTLE,5571_O_BUFF,5624_O_BUFF,8185_O_SWPK
2016-03-03 14:45:00,,,1123.4666666666667,,2031.666666666667,2031.666666666667,1555.6
2016-03-03 15:00:00,,,1171.0,,1910.0666666666666,1910.0666666666666,1523.466666666667
2016-03-03 15:15:00,,,1242.0666666666666,,1776.1333333333334,1776.1333333333334,1454.6
2016-03-03 15:30:00,,,1305.4666666666667,,1688.7333333333331,1688.7333333333331,1518.7333333333331
2016-03-03 15:45:00,,,1272.2666666666667,,1857.0,1857.0,1706.0666666666666
2016-03-03 16:00:00,,,1287.6,,1812.8666666666666,1812.8666666666666,1701.8
2016-03-03 16:15:00,,,1268.3333333333333,,1826.0666666666666,1826.0666666666666,1674.0666666666666
2016-03-03 16:30:00,,,992.8666666666667,,1863.466666666667,1863.466666666667,1685.9333333333334
2016-03-03 16:45:00,,,862.9333333333333,,1799.666666666667,1799.666666666667,1606.8
2016-03-03 17:00:00,,,814.2,,1753.0,1753.0,1511.6
2016-03-03 17:15:00,,,823.9333333333333,,1755.7333333333331,1755.7333333333331,1480.1333333333334
2016-03-03 17:30:00,,,866.3333333333335,,1649.333333333333,1649.333333333333,1447.2666666666669
2016-03-03 17:45:00,,,964.6666666666665,,1571.6,1571.6,1431.7333333333331
2016-03-03 18:00:00,,,993.8666666666667,,1743.8,1743.8,1397.4
2016-03-03 18:15:00,,,1001.3333333333335,,1858.466666666667,1858.466666666667,1338.7333333333333
2016-03-03 18:30:00,,,1076.4666666666667,,2034.2666666666669,2034.2666666666669,1375.666666666667
2016-03-03 18:45:00,,,1231.0,,2164.8,2164.8,1538.1333333333334
2016-03-03 19:00:00,,,1301.3333333333333,,3016.5333333333333,3016.5333333333333,1479.4
2016-03-03 19:15:00,,,1326.3333333333333,,5389.533333333334,5389.533333333334,1645.7333333333331
2016-03-03 19:30:00,,,1507.533333333333,,2842.333333333333,2842.333333333333,1928.6
2016-03-03 19:45:00,,,1618.2,,2759.4666666666667,2759.4666666666667,2167.866666666667
2016-03-03 20:00:00,,,1705.0,,3038.8,3038.8,2436.6666666666665
2016-03-03 20:15:00,,,1668.1333333333334,,3158.133333333333,3158.133333333333,2759.4666666666667
2016-03-03 20:30:00,,,1710.1333333333334,,3239.5333333333333,3239.5333333333333,3113.133333333333
2016-03-03 20:45:00,,,1721.1333333333334,,3466.866666666667,3466.866666666667,3580.2
2016-03-03 21:00:00,,,1633.0,,3352.8,3352.8,3914.333333333334
2016-03-03 21:15:00,,,1630.666666666667,,3474.8,3474.8,4230.2
2016-03-03 21:30:00,,,1723.666666666667,,3886.2,3886.2,4681.2
2016-03-03 21:45:00,,,1922.9333333333332,,4263.8,4263.8,5016.266666666666
2016-03-03 22:00:00,,,2093.266666666667,,4792.866666666667,4792.866666666667,4833.4
2016-03-03 22:15:00,,,1928.0666666666666,,5016.0,5016.0,4791.0
2016-03-03 22:30:00,,,2128.933333333333,,5031.533333333334,5031.533333333334,4955.266666666666
2016-03-03 22:45:00,,,1937.466666666667,,4838.933333333333,4838.933333333333,5112.933333333333
2016-03-03 23:00:00,,,2192.8,,4929.8,4929.8,5327.4
2016-03-03 23:15:00,,,2733.4666666666667,,4796.666666666667,4796.666666666667,5589.333333333332
2016-03-03 23:30:00,,,2298.133333333333,,5261.0,5261.0,5719.8
2016-03-03 23:45:00,,,2730.2,,5959.0666666666675,5959.0666666666675,5968.0666666666675
2016-03-04 00:00:00,,,2655.6,,5513.9333333333325,5513.9333333333325,5972.466666666666
2016-03-04 00:15:00,,,2291.4666666666667,,4972.933333333333,4972.933333333333,6087.4
2016-03-04 00:30:00,,,2305.4666666666667,,4451.466666666666,4451.466666666666,6499.266666666666
2016-03-04 00:45:00,,,2324.4666666666667,,4195.333333333333,4195.333333333333,6801.733333333334
2016-03-04 01:00:00,,,2728.266666666667,,4154.733333333334,4154.733333333334,6736.0666666666675
2016-03-04 01:15:00,,,3077.066666666666,,4312.066666666667,4312.066666666667,6784.466666666666
2016-03-04 01:30:00,,,3400.866666666667,,4819.6,4819.6,6947.533333333334
2016-03-04 01:45:00,,,3023.6,,4557.933333333333,4557.933333333333,6910.333333333332
2016-03-04 02:00:00,,,2959.333333333333,,4086.333333333334,4086.333333333334,6923.0666666666675
2016-03-04 02:15:00,,,3323.266666666667,,4151.2,4151.2,6948.333333333332
2016-03-04 02:30:00,,,3672.133333333333,,4042.666666666666,4042.666666666666,7131.866666666668
2016-03-04 02:45:00,,,3357.4,,5250.933333333333,5250.933333333333,7208.4
2016-03-04 03:00:00,,,3838.066666666666,,5298.133333333333,5298.133333333333,7010.0
2016-03-04 03:15:00,,,4077.2,,4834.666666666667,4834.666666666667,7054.0666666666675
2016-03-04 03:30:00,,,3705.2,,5002.666666666667,5002.666666666667,7022.266666666666
2016-03-04 03:45:00,,,3675.266666666667,,5353.733333333334,5353.733333333334,6794.133333333332
2016-03-04 04:00:00,,,3290.866666666667,,5468.533333333334,5468.533333333334,6160.0
2016-03-04 04:15:00,,,3726.933333333333,,5701.4,5701.4,5937.9333333333325
2016-03-04 04:30:00,,,4154.4,,5966.2,5966.2,5930.6
2016-03-04 04:45:00,,,4401.666666666667,,6349.533333333334,6349.533333333334,5501.333333333332
2016-03-04 05:00:00,,,5229.8,,6641.266666666666,6641.266666666666,5400.333333333333
2016-03-04 05:15:00,,,5162.466666666666,,6747.733333333334,6747.733333333334,5437.8
2016-03-04 05:30:00,,,5574.6,,6540.0,6540.0,5457.866666666667
2016-03-04 05:45:00,,,6265.333333333332,,6501.733333333334,6501.733333333334,5588.0
2016-03-04 06:00:00,,,6307.2,,6102.266666666666,6102.266666666666,5721.133333333332
2016-03-04 06:15:00,,,6396.333333333332,,6523.0666666666675,6523.0666666666675,5862.0
2016-03-04 06:30:00,,,6580.666666666668,,7327.533333333334,7327.533333333334,6098.8
2016-03-04 06:45:00,,,6975.733333333334,,7988.666666666668,7988.666666666668,6102.8
2016-03-04 07:00:00,,,6894.866666666668,,7263.2,7263.2,5971.9333333333325
2016-03-04 07:15:00,,,7149.466666666666,,6500.333333333332,6500.333333333332,6104.0666666666675
2016-03-04 07:30:00,,,7490.666666666668,,5942.533333333334,5942.533333333334,6309.133333333332
2016-03-04 07:45:00,,,7523.466666666666,,6140.2,6140.2,6572.866666666668
2016-03-04 08:00:00,,,6953.4,,5356.6,5356.6,6608.2
2016-03-04 08:15:00,,,6963.733333333334,,5173.066666666667,5173.066666666667,6535.4
2016-03-04 08:30:00,,,6930.466666666666,,4915.8,4915.8,6294.0
2016-03-04 08:45:00,,,6742.266666666666,,4830.066666666667,4830.066666666667,6186.8
2016-03-04 09:00:00,,,5569.533333333334,,4364.6,4364.6,5718.4
2016-03-04 09:15:00,,,4584.666666666667,,5033.533333333334,5033.533333333334,4514.666666666667
2016-03-04 09:30:00,,,4771.8,,4783.2,4783.2,4148.266666666666
2016-03-04 09:45:00,,,3929.933333333333,,4275.133333333333,4275.133333333333,3815.133333333333
2016-03-04 10:00:00,,,2983.4,,3345.333333333333,3345.333333333333,3512.066666666666
2016-03-04 10:15:00,,,2440.266666666667,,3181.133333333333,3181.133333333333,3409.2
2016-03-04 10:30:00,,,1950.1333333333332,,2887.4666666666667,2887.4666666666667,3378.4
2016-03-04 10:45:00,,,2340.5333333333333,,2768.2,2768.2,3587.5333333333333
2016-03-04 11:00:00,,,2374.0,,2728.8,2728.8,3486.866666666667
2016-03-04 11:15:00,,,2274.866666666667,,2958.0,2958.0,3501.8
2016-03-04 11:30:00,,,2630.8,,3176.066666666666,3176.066666666666,3413.866666666667
