Date/Time,1639_O_ELIB,2071_O_NOSD,3555_O_SCLL,3653_O_MARS,3780_O_HZWD,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,6227_O_ELIB,7543_O_MILL,8581_O_SOSD
2016-10-15 14:45:00,719.9333333333333,765.6,755.9333333333333,,,707.0,365.9333333333333,365.9333333333333,569.2,243.9333333333333,
2016-10-15 15:00:00,569.5333333333333,720.6,737.6,,586.1,667.0,373.53333333333336,373.53333333333336,550.4,247.26666666666668,
2016-10-15 15:15:00,635.8666666666667,715.0,698.7333333333332,,594.2,691.4666666666667,424.6,424.6,549.3333333333334,255.13333333333333,
2016-10-15 15:30:00,613.8,720.2666666666668,689.3333333333335,,598.6,681.4,448.66666666666674,448.66666666666674,552.4,394.06666666666666,
2016-10-15 15:45:00,640.6,782.3333333333335,686.7333333333332,,600.0,685.8,481.26666666666665,481.26666666666665,617.8666666666667,481.53333333333336,
2016-10-15 16:00:00,597.0,814.5333333333333,734.4,,666.0,716.0666666666667,520.0666666666667,520.0666666666667,593.7333333333332,526.7333333333332,
2016-10-15 16:15:00,688.6,806.6,732.1333333333333,,762.6,727.6,534.2666666666668,534.2666666666668,548.2,538.5333333333333,
2016-10-15 16:30:00,654.9333333333333,714.8,713.9333333333333,,787.6666666666665,721.6,539.7333333333332,539.7333333333332,561.2,610.2,
2016-10-15 16:45:00,619.2666666666668,687.9333333333333,751.3333333333335,,869.9333333333333,742.8666666666667,543.0,543.0,675.0,621.6,
2016-10-15 17:00:00,695.4,708.2,811.3333333333335,,766.8666666666667,729.3333333333335,574.4666666666667,574.4666666666667,597.6,602.8,
2016-10-15 17:15:00,639.4,733.3333333333335,864.9333333333333,,745.1333333333333,773.6,588.2,588.2,590.8,791.9333333333333,
2016-10-15 17:30:00,688.2666666666668,756.6666666666665,858.4666666666667,,742.5333333333333,790.1333333333333,581.2,581.2,612.6,1591.8666666666666,
2016-10-15 17:45:00,723.2,853.2666666666668,846.9333333333333,,715.7333333333332,848.2,582.4666666666667,582.4666666666667,657.0666666666667,1521.6,
2016-10-15 18:00:00,1151.8,899.5333333333333,840.9333333333333,,765.4666666666667,944.0,606.4666666666667,606.4666666666667,781.8,1298.3333333333333,
2016-10-15 18:15:00,784.8666666666667,898.1333333333333,891.0666666666667,,732.7333333333332,1028.4666666666667,639.9333333333333,639.9333333333333,923.4,1153.3333333333333,
2016-10-15 18:30:00,802.0666666666667,926.6666666666665,918.8666666666667,,762.8666666666667,1081.0666666666666,663.6666666666666,663.6666666666666,878.0666666666667,1102.6666666666667,
2016-10-15 18:45:00,860.6,959.4,941.2,,791.1333333333333,1258.7333333333333,770.6,770.6,1039.0,1156.6666666666667,
2016-10-15 19:00:00,935.5333333333333,1153.2666666666667,982.4,,787.4666666666667,1347.3333333333333,797.6666666666665,797.6666666666665,1069.5333333333333,1324.1333333333334,
2016-10-15 19:15:00,901.9333333333333,1728.466666666667,969.4,,869.4666666666667,1527.1333333333334,842.9333333333333,842.9333333333333,1267.8,1441.7333333333331,
2016-10-15 19:30:00,2521.4,1449.4,1000.7333333333332,,871.6666666666665,1651.9333333333334,938.6,938.6,1369.5333333333333,1584.666666666667,
2016-10-15 19:45:00,3254.5333333333333,1258.6,992.2,,910.4,1801.533333333333,999.9333333333333,999.9333333333333,1535.2,1829.533333333333,
2016-10-15 20:00:00,1412.6,1296.7333333333333,1030.2,,945.9333333333333,1921.2,974.8,974.8,1669.8666666666666,1913.2666666666669,
2016-10-15 20:15:00,1398.2,1395.8666666666666,1024.4,,982.6666666666665,1966.1333333333332,923.8,923.8,1774.1333333333334,2281.5333333333333,
2016-10-15 20:30:00,1381.533333333333,1513.4,990.9333333333333,,1029.6,2035.466666666667,934.5333333333333,934.5333333333333,1829.8666666666666,2396.733333333333,
2016-10-15 20:45:00,1774.8,1418.1333333333334,1029.2666666666667,,1006.4,2190.5333333333333,911.6,911.6,1983.8,2528.2,
