Date/Time,7645_O_MEBA_ME,8431_O_GARF,1256_O_SWVL,1141_O_FNVL,6350_O_BLOO,7858_O_RBN,4527_O_MNMP_MN,3772_O_BRFD,7831_O_CHAL,8525_O_OAMT,2459_O_DORM,6955_O_OAMT,1388_O_CASJ_CA,3936_O_ORCB_OR
2024-11-08 22:00:00,,34.06666666666667,29.133333333333333,35.06666666666667,,,,,22.4,30.333333333333332,10836.0,,,
2024-11-08 22:15:00,,32.0,28.533333333333335,31.0,,,,,19.533333333333335,30.333333333333332,7592.8,,,
2024-11-08 22:30:00,,33.6,29.066666666666666,33.6,,,,,21.466666666666665,31.066666666666666,18694.2,,,
2024-11-08 22:45:00,,33.6,30.733333333333334,31.8,,,,,20.8,30.8,12444.733333333334,,,
2024-11-08 23:00:00,,30.8,29.533333333333335,34.86666666666667,,,,30.133333333333333,21.8,30.666666666666668,11251.866666666667,,,
2024-11-08 23:15:00,,28.866666666666667,31.933333333333334,33.666666666666664,,,,22.266666666666666,27.133333333333333,28.933333333333334,12873.4,,,
2024-11-08 23:30:00,,27.733333333333334,31.133333333333333,34.13333333333333,,,,19.466666666666665,23.066666666666666,27.8,17482.066666666666,,,
2024-11-08 23:45:00,,25.0,31.066666666666666,32.266666666666666,,,,17.466666666666665,22.133333333333333,30.933333333333334,11801.733333333334,,,
2024-11-09 00:00:00,,26.6,30.4,34.8,,,,17.533333333333335,24.666666666666668,28.666666666666668,15557.866666666667,,,
2024-11-09 00:15:00,,25.733333333333334,30.466666666666665,32.0,,,,14.0,51.666666666666664,26.2,13632.4,,,
2024-11-09 00:30:00,,23.0,30.466666666666665,31.733333333333334,,,,13.8,38.46666666666667,27.6,29223.733333333334,,,
2024-11-09 00:45:00,,21.866666666666667,27.733333333333334,32.333333333333336,,,,12.2,35.733333333333334,27.266666666666666,20424.0,,,
2024-11-09 01:00:00,,19.666666666666668,28.2,30.2,,,,13.266666666666667,32.46666666666667,23.933333333333334,11117.733333333334,,,
2024-11-09 01:15:00,,22.866666666666667,28.066666666666666,29.0,,,,12.2,27.0,22.933333333333334,8280.666666666666,,,
2024-11-09 01:30:00,,24.066666666666666,28.6,28.8,,,,12.733333333333333,21.6,22.533333333333335,11711.066666666668,,,
