Date/Time,2648_O_BLOO,7506_O_BLOO,7588_O_WBG,6227_O_ELIB,5165_O_GIBS,2999_O_NOHU,8622_O_ALPK,8972_O_SHADY
2015-09-26 04:45:00,91.53333333333333,,,,,,,82.6
2015-09-26 05:00:00,90.6,,,,,,,81.6
2015-09-26 05:15:00,96.0,,,,,,,86.93333333333334
2015-09-26 05:30:00,95.13333333333334,,,,,,,85.8
2015-09-26 05:45:00,99.73333333333333,,,,,,,88.2
2015-09-26 06:00:00,102.26666666666667,,,,,,,92.13333333333334
2015-09-26 06:15:00,99.46666666666667,,,,,,,88.0
2015-09-26 06:30:00,101.4,,,,,,,90.0
2015-09-26 06:45:00,104.6,,,,,,,92.66666666666667
2015-09-26 07:00:00,101.93333333333334,,,,,,,98.66666666666667
2015-09-26 07:15:00,103.93333333333334,,,,,,,94.93333333333334
2015-09-26 07:30:00,103.66666666666667,,,,,,,103.46666666666667
2015-09-26 07:45:00,104.26666666666667,,,,,,,121.6
2015-09-26 08:00:00,108.13333333333334,,,,,,,126.2
2015-09-26 08:15:00,103.8,,,,,,,103.93333333333334
2015-09-26 08:30:00,104.73333333333333,,,,,,,96.2
2015-09-26 08:45:00,105.86666666666666,,,,,,,92.33333333333333
2015-09-26 09:00:00,102.46666666666667,,,,,,,85.6
2015-09-26 09:15:00,94.2,,,,,,,82.4
2015-09-26 09:30:00,81.26666666666667,,,,,,,72.4
2015-09-26 09:45:00,74.93333333333334,,,,,,,65.66666666666667
2015-09-26 10:00:00,66.13333333333334,,,,,,,62.53333333333333
2015-09-26 10:15:00,56.93333333333333,,,,,,,61.6
2015-09-26 10:30:00,57.333333333333336,,,,,,,59.666666666666664
2015-09-26 10:45:00,54.6,,,,,,,64.2
2015-09-26 11:00:00,54.733333333333334,,,,,,,52.333333333333336
2015-09-26 11:15:00,56.86666666666667,,,,,,,49.93333333333333
2015-09-26 11:30:00,57.4,,,,,,,51.333333333333336
2015-09-26 11:45:00,56.266666666666666,,,,,,,48.86666666666667
2015-09-26 12:00:00,50.733333333333334,,,,,,,54.06666666666667
2015-09-26 12:15:00,58.8,,,,,,,41.8
2015-09-26 12:30:00,35.266666666666666,,,,,,,39.333333333333336
2015-09-26 12:45:00,32.666666666666664,,,,,,,35.666666666666664
2015-09-26 13:00:00,34.0,,,,,,,35.2
2015-09-26 13:15:00,34.46666666666667,,,,,,,33.46666666666667
2015-09-26 13:30:00,36.86666666666667,,,,,,,36.333333333333336
2015-09-26 13:45:00,37.666666666666664,,,,,,,35.8
2015-09-26 14:00:00,38.86666666666667,,,,,,,39.733333333333334
2015-09-26 14:15:00,38.13333333333333,,,,,,,45.0
2015-09-26 14:30:00,36.93333333333333,,,,42.666666666666664,,,40.06666666666667
2015-09-26 14:45:00,36.46666666666667,,,,33.6,,,40.266666666666666
2015-09-26 15:00:00,38.266666666666666,,,,35.333333333333336,,,39.2
2015-09-26 15:15:00,46.2,,,,44.733333333333334,,,42.733333333333334
2015-09-26 15:30:00,46.93333333333333,,,,37.733333333333334,,,45.53333333333333
2015-09-26 15:45:00,42.6,,,,34.666666666666664,,,43.333333333333336
2015-09-26 16:00:00,41.53333333333333,,,,33.333333333333336,,,40.06666666666667
2015-09-26 16:15:00,41.8,,,,35.4,,,47.86666666666667
2015-09-26 16:30:00,40.666666666666664,,,,37.0,,,62.93333333333333
2015-09-26 16:45:00,41.06666666666667,,,,39.266666666666666,,,51.2
2015-09-26 17:00:00,42.0,,,,49.266666666666666,,,59.53333333333333
2015-09-26 17:15:00,48.4,,,,43.2,,,90.86666666666666
2015-09-26 17:30:00,47.8,,,,47.333333333333336,,,67.26666666666667
2015-09-26 17:45:00,45.8,,,,46.6,,,57.333333333333336
2015-09-26 18:00:00,106.93333333333334,,,,48.86666666666667,,,51.13333333333333
2015-09-26 18:15:00,52.333333333333336,,,,51.0,,,53.4
2015-09-26 18:30:00,54.13333333333333,,,,54.333333333333336,,,46.46666666666667
2015-09-26 18:45:00,52.2,,,,54.8,,,45.2
2015-09-26 19:00:00,57.8,,,,60.266666666666666,,,49.6
2015-09-26 19:15:00,59.266666666666666,,,,57.46666666666667,,,50.86666666666667
2015-09-26 19:30:00,61.86666666666667,,,,57.46666666666667,,,55.13333333333333
2015-09-26 19:45:00,62.2,,,,59.93333333333333,,,1043.6
2015-09-26 20:00:00,65.93333333333334,,,,60.86666666666667,,,79.6
2015-09-26 20:15:00,65.8,,,,60.46666666666667,,,59.8
2015-09-26 20:30:00,74.46666666666667,,,,66.93333333333334,,,59.06666666666667
2015-09-26 20:45:00,68.06666666666666,,,,64.4,,,61.2
2015-09-26 21:00:00,70.0,,,,62.93333333333333,,,67.2
2015-09-26 21:15:00,72.13333333333334,,,,63.93333333333333,,,171.66666666666666
2015-09-26 21:30:00,82.93333333333334,,,,70.33333333333333,,,72.86666666666666
2015-09-26 21:45:00,80.13333333333334,,,,70.13333333333334,,,74.66666666666667
2015-09-26 22:00:00,82.0,,,,68.2,,,75.13333333333334
2015-09-26 22:15:00,81.46666666666667,,,,67.13333333333334,,,83.2
2015-09-26 22:30:00,84.2,,,,69.26666666666667,,,78.73333333333333
2015-09-26 22:45:00,82.66666666666667,,,,68.26666666666667,,,78.8
2015-09-26 23:00:00,87.93333333333334,,,,71.26666666666667,,,76.86666666666666
2015-09-26 23:15:00,99.4,,,,75.4,,,123.46666666666667
2015-09-26 23:30:00,137.6,,,,77.66666666666667,,,122.26666666666667
2015-09-26 23:45:00,95.53333333333333,,,,79.4,,,88.73333333333333
2015-09-27 00:00:00,91.0,,,,81.66666666666667,,,87.53333333333333
2015-09-27 00:15:00,103.73333333333333,,,,83.2,,,90.86666666666666
2015-09-27 00:30:00,93.26666666666667,,,,85.6,,,89.46666666666667
2015-09-27 00:45:00,101.8,,,,84.6,,,88.33333333333333
2015-09-27 01:00:00,99.53333333333333,,,,84.4,,,93.0
2015-09-27 01:15:00,97.46666666666667,,,,84.86666666666666,,,88.66666666666667
2015-09-27 01:30:00,93.8,,,,85.8,,,91.66666666666667
2015-09-27 01:45:00,97.53333333333333,,,,87.0,,,88.13333333333334
2015-09-27 02:00:00,97.0,,,,89.33333333333333,,,88.06666666666666
2015-09-27 02:15:00,93.93333333333334,,,,88.06666666666666,,,87.13333333333334
2015-09-27 02:30:00,93.06666666666666,,,,88.4,,,88.2
2015-09-27 02:45:00,92.46666666666667,,,,88.73333333333333,,,90.8
2015-09-27 03:00:00,94.2,,,,88.33333333333333,,,89.73333333333333
2015-09-27 03:15:00,96.6,,,,86.8,,,92.46666666666667
2015-09-27 03:30:00,100.13333333333334,,,,88.53333333333333,,,90.46666666666667
2015-09-27 03:45:00,98.8,,,,90.73333333333333,,,92.6
2015-09-27 04:00:00,97.66666666666667,,,,88.46666666666667,,,92.93333333333334
2015-09-27 04:15:00,99.46666666666667,,,,87.6,,,91.06666666666666
2015-09-27 04:30:00,100.13333333333334,,,,90.06666666666666,,,93.86666666666666
2015-09-27 04:45:00,106.66666666666667,,,,90.06666666666666,,,95.33333333333333
2015-09-27 05:00:00,101.53333333333333,,,,89.6,,,99.73333333333333
2015-09-27 05:15:00,113.73333333333333,,,,86.53333333333333,,,105.2
2015-09-27 05:30:00,118.93333333333334,,,,87.26666666666667,,,120.6
2015-09-27 05:45:00,135.86666666666667,,,,92.46666666666667,,,132.0
2015-09-27 06:00:00,146.73333333333332,,,,94.6,,,135.06666666666666
2015-09-27 06:15:00,145.53333333333333,,,,94.06666666666666,,,132.2
2015-09-27 06:30:00,134.53333333333333,,,,91.33333333333333,,,118.46666666666667
2015-09-27 06:45:00,136.0,,,,88.06666666666666,,,126.46666666666667
2015-09-27 07:00:00,140.6,,,,86.6,,,135.06666666666666
2015-09-27 07:15:00,158.66666666666666,,,,89.26666666666667,,,143.06666666666666
2015-09-27 07:30:00,173.8,,,,89.93333333333334,,,157.2
2015-09-27 07:45:00,178.06666666666666,,,,96.6,,,167.8
2015-09-27 08:00:00,186.2,,,,97.13333333333334,,,171.6
2015-09-27 08:15:00,192.73333333333332,,,,103.6,,,171.46666666666667
2015-09-27 08:30:00,192.73333333333332,,,,107.86666666666666,,,173.73333333333332
2015-09-27 08:45:00,189.6,,,,104.26666666666667,,,171.06666666666666
2015-09-27 09:00:00,188.53333333333333,,,,109.53333333333333,,,158.46666666666667
2015-09-27 09:15:00,175.53333333333333,,,,111.6,,,154.86666666666667
2015-09-27 09:30:00,168.73333333333332,,,,130.46666666666667,,,143.93333333333334
2015-09-27 09:45:00,157.2,,,,141.93333333333334,,,133.06666666666666
2015-09-27 10:00:00,132.6,,,,136.26666666666668,,,78.4
2015-09-27 10:15:00,118.4,,,,115.33333333333333,,,55.733333333333334
2015-09-27 10:30:00,111.4,,,,102.73333333333333,,,63.06666666666667
2015-09-27 10:45:00,107.06666666666666,,,,87.53333333333333,,,63.733333333333334
2015-09-27 11:00:00,86.0,,,,89.0,,,67.73333333333333
2015-09-27 11:15:00,75.2,,,,93.66666666666667,,,63.2
