Date/Time,6030_O_BELL,2071_O_NOSD,1502_O_BLPK,4431_O_WBG,4387_O_EDWD,5571_O_BUFF,3259_O_BRAD,8941_O_MTLE,3555_O_SCLL,8100_O_PTBZ,5679_O_BLOO,6560_O_MTLE,5052_O_PennHills,5060_O_LWCV,3108_O_STDT,1441_O_CARN,7543_O_MILL,6582_O_OAKD,4530_O_CNTP,5624_O_BUFF,4533_O_ALPK,3732_O_BCVW
2018-03-22 22:15:00,,86.2,,239.4,,71.46666666666667,,,30.8,,59.8,,,,,,104.8,63.13333333333333,33.266666666666666,71.46666666666667,,
2018-03-22 22:30:00,,78.53333333333333,,140.46666666666667,,44.46666666666667,,,34.333333333333336,,62.46666666666667,,,,,,117.33333333333333,67.8,31.066666666666666,44.46666666666667,,
2018-03-22 22:45:00,,83.33333333333333,,228.13333333333333,,35.4,,,36.333333333333336,,71.13333333333334,,,,,,119.0,61.53333333333333,31.133333333333333,35.4,,
2018-03-22 23:00:00,,81.73333333333333,,174.93333333333334,,48.6,,,30.6,,71.26666666666667,,,,,,102.8,55.6,26.466666666666665,48.6,,
2018-03-22 23:15:00,,101.06666666666666,,82.33333333333333,,35.0,,,29.666666666666668,,75.33333333333333,,,,,,80.46666666666667,48.8,25.466666666666665,35.0,,
2018-03-22 23:30:00,,91.53333333333333,,76.0,,74.6,,,37.2,,73.4,,,,,,71.73333333333333,44.666666666666664,26.266666666666666,74.6,,
2018-03-22 23:45:00,,97.33333333333333,,61.86666666666667,,159.6,,,36.2,,67.13333333333334,,,,,,72.73333333333333,61.0,25.4,159.6,,
2018-03-23 00:00:00,,97.4,,55.333333333333336,,45.53333333333333,,,55.266666666666666,,53.666666666666664,,,,,,73.13333333333334,81.26666666666667,27.6,45.53333333333333,,
2018-03-23 00:15:00,,93.0,,121.06666666666666,,44.13333333333333,,,41.2,,49.6,,,,,,83.66666666666667,78.46666666666667,33.8,44.13333333333333,,
2018-03-23 00:30:00,,78.46666666666667,,87.6,,41.86666666666667,,,43.93333333333333,,57.266666666666666,,,,,,96.86666666666666,72.4,34.93333333333333,41.86666666666667,,
2018-03-23 00:45:00,,75.46666666666667,,93.66666666666667,,37.666666666666664,,,51.733333333333334,,65.53333333333333,,,,,,84.86666666666666,77.4,34.0,37.666666666666664,,
2018-03-23 01:00:00,,74.8,,77.2,,42.2,,,46.53333333333333,,67.73333333333333,,,,,,88.66666666666667,72.4,40.93333333333333,42.2,,
2018-03-23 01:15:00,,79.4,,70.86666666666666,,46.06666666666667,,,33.93333333333333,,72.53333333333333,,,,,,119.06666666666666,81.26666666666667,33.53333333333333,46.06666666666667,,
2018-03-23 01:30:00,,72.33333333333333,,78.2,,50.266666666666666,,,40.46666666666667,,70.33333333333333,,,,,,116.53333333333333,84.0,34.53333333333333,50.266666666666666,,
2018-03-23 01:45:00,,75.06666666666666,,109.93333333333334,,59.06666666666667,,,46.93333333333333,,74.2,,,,,,98.93333333333334,88.53333333333333,32.733333333333334,59.06666666666667,,
2018-03-23 02:00:00,,78.6,,88.86666666666666,,53.4,,,47.8,,74.86666666666666,,,,,,102.0,93.93333333333334,44.46666666666667,53.4,,
2018-03-23 02:15:00,,82.2,,85.26666666666667,,62.0,,,45.266666666666666,,78.33333333333333,,,,,,111.8,104.26666666666667,59.2,62.0,,
2018-03-23 02:30:00,,84.8,,85.06666666666666,,72.26666666666667,,,50.666666666666664,,78.33333333333333,,,,,,107.33333333333333,104.6,65.13333333333334,72.26666666666667,,
2018-03-23 02:45:00,,88.26666666666667,,79.4,,70.2,,,57.666666666666664,,81.93333333333334,,,,,,118.46666666666667,105.33333333333333,72.4,70.2,,
