Date/Time,5624_O_BUFF,8941_O_MTLE,6196_O_MWSH,7543_O_MILL,2281_O_HiPK,2071_O_NOSD,2229_O_BAHT,4576_O_EMSW,2898_O_AVLN,5952_O_EDWD,6809_O_SQHS,8183_O_MILL,6496_O_MTLE,6140_O_FRHL,5708_O_XXXX
2017-06-16 02:30:00,,74.06666666666666,119.2,129.0,,,,136.13333333333333,112.26666666666667,138.46666666666667,99.66666666666667,186.6,,122.0,
2017-06-16 02:45:00,,73.86666666666666,112.06666666666666,141.0,,,,147.6,116.06666666666666,116.93333333333334,94.33333333333333,179.6,,112.4,
2017-06-16 03:00:00,,78.66666666666667,109.6,130.46666666666667,,,,158.6,109.86666666666666,119.6,95.26666666666667,177.86666666666667,,109.46666666666667,
2017-06-16 03:15:00,,82.6,116.86666666666666,141.6,,,,152.93333333333334,118.53333333333333,130.66666666666666,111.33333333333333,181.86666666666667,,129.66666666666666,
2017-06-16 03:30:00,,78.53333333333333,152.66666666666666,173.13333333333333,,,,146.93333333333334,109.6,152.6,164.0,200.26666666666668,,183.93333333333334,
2017-06-16 03:45:00,,72.6,119.6,168.0,,,,165.46666666666667,105.8,155.8,954.0,182.06666666666666,,219.8,
2017-06-16 04:00:00,,61.666666666666664,113.4,151.33333333333334,,,,156.06666666666666,101.13333333333334,137.8,949.1333333333333,185.93333333333334,,108.8,
2017-06-16 04:15:00,,59.86666666666667,137.13333333333333,171.86666666666667,,,,155.6,98.2,168.2,222.6,157.73333333333332,,133.4,
2017-06-16 04:30:00,,55.13333333333333,152.33333333333334,164.4,,,,134.0,95.66666666666667,176.2,659.5333333333333,163.93333333333334,,163.26666666666668,
2017-06-16 04:45:00,,61.4,101.33333333333333,163.66666666666666,,,,136.46666666666667,100.2,162.93333333333334,893.6666666666666,165.73333333333332,,136.13333333333333,
2017-06-16 05:00:00,,56.2,99.06666666666666,186.2,,,,121.0,92.46666666666667,131.8,696.4,131.26666666666668,,106.0,
2017-06-16 05:15:00,,110.86666666666666,99.33333333333333,168.26666666666668,,,,94.8,87.13333333333334,137.2,352.3333333333333,150.86666666666667,,131.73333333333332,
2017-06-16 05:30:00,,177.86666666666667,94.66666666666667,161.66666666666666,,,,91.66666666666667,94.0,158.33333333333334,146.93333333333334,143.26666666666668,,161.6,
2017-06-16 05:45:00,,224.4,93.26666666666667,163.86666666666667,,,,83.33333333333333,96.8,148.13333333333333,175.0,148.4,,129.26666666666668,
2017-06-16 06:00:00,,198.6,84.0,144.26666666666668,,,,82.33333333333333,93.13333333333334,139.13333333333333,160.26666666666668,154.93333333333334,,139.6,
2017-06-16 06:15:00,,129.66666666666666,103.73333333333333,162.13333333333333,,,,89.66666666666667,89.73333333333333,134.86666666666667,191.66666666666666,151.33333333333334,,169.2,
2017-06-16 06:30:00,,188.26666666666668,107.8,167.2,,,,96.46666666666667,97.6,145.73333333333332,155.46666666666667,158.86666666666667,,170.26666666666668,
2017-06-16 06:45:00,,147.13333333333333,108.8,149.33333333333334,,,,101.8,90.26666666666667,145.0,120.33333333333333,147.66666666666666,,178.06666666666666,
2017-06-16 07:00:00,,108.86666666666666,100.2,138.6,,,,105.0,80.2,122.66666666666667,97.26666666666667,140.66666666666666,,167.33333333333334,
2017-06-16 07:15:00,,114.46666666666667,88.66666666666667,133.2,,,,104.06666666666666,82.46666666666667,117.6,94.46666666666667,132.53333333333333,,135.4,
2017-06-16 07:30:00,,107.53333333333333,90.66666666666667,112.73333333333333,,,,96.46666666666667,102.26666666666667,112.73333333333333,90.06666666666666,117.26666666666667,,102.8,
2017-06-16 07:45:00,,133.6,96.53333333333333,96.13333333333334,,,,98.53333333333333,153.8,89.73333333333333,90.86666666666666,110.8,,85.6,
2017-06-16 08:00:00,,180.06666666666666,95.93333333333334,87.4,,,,93.4,146.4,90.6,91.4,102.86666666666666,,77.73333333333333,
2017-06-16 08:15:00,,167.2,92.66666666666667,87.4,,,,111.46666666666667,156.73333333333332,90.86666666666666,94.0,105.2,,73.2,
2017-06-16 08:30:00,,116.53333333333333,83.4,91.4,,,,103.93333333333334,134.26666666666668,107.6,86.26666666666667,102.06666666666666,,88.06666666666666,
2017-06-16 08:45:00,,112.8,76.0,93.0,,,,113.0,112.8,144.73333333333332,94.93333333333334,100.06666666666666,,120.0,
2017-06-16 09:00:00,,180.0,69.0,90.53333333333333,,,,116.13333333333334,117.6,129.13333333333333,98.93333333333334,110.0,,107.2,
2017-06-16 09:15:00,,61.93333333333333,77.73333333333333,82.73333333333333,,,,105.46666666666667,181.2,105.33333333333333,96.33333333333333,92.6,,109.73333333333333,
2017-06-16 09:30:00,,59.333333333333336,81.6,70.2,,,,133.33333333333334,125.4,92.8,89.06666666666666,82.33333333333333,,96.33333333333333,
2017-06-16 09:45:00,,58.6,78.73333333333333,65.66666666666667,,,,127.0,101.86666666666666,92.53333333333333,79.4,75.6,,77.33333333333333,
2017-06-16 10:00:00,,57.733333333333334,75.93333333333334,67.8,,,,86.93333333333334,88.93333333333334,89.86666666666666,73.53333333333333,75.13333333333334,,71.73333333333333,
2017-06-16 10:15:00,,66.4,69.53333333333333,67.6,,,,67.66666666666667,92.4,90.2,69.66666666666667,76.4,,68.93333333333334,
2017-06-16 10:30:00,,57.13333333333333,77.73333333333333,62.86666666666667,,,,93.93333333333334,95.26666666666667,86.73333333333333,70.2,78.2,,66.93333333333334,
2017-06-16 10:45:00,,44.666666666666664,75.86666666666666,60.0,,,,104.6,122.86666666666666,81.0,70.8,72.73333333333333,,67.06666666666666,
2017-06-16 11:00:00,,33.93333333333333,68.73333333333333,59.8,,,,85.26666666666667,143.46666666666667,83.4,74.8,78.46666666666667,,65.53333333333333,
2017-06-16 11:15:00,,42.266666666666666,67.66666666666667,57.2,,,,102.46666666666667,118.93333333333334,70.33333333333333,74.8,80.93333333333334,,59.13333333333333,
2017-06-16 11:30:00,,34.8,65.53333333333333,51.46666666666667,,,,93.13333333333334,88.66666666666667,67.46666666666667,67.86666666666666,61.6,,53.333333333333336,
2017-06-16 11:45:00,,30.6,67.0,46.86666666666667,,,,83.66666666666667,88.26666666666667,61.46666666666667,67.8,57.4,,47.13333333333333,
2017-06-16 12:00:00,,23.666666666666668,57.53333333333333,44.333333333333336,,,,85.46666666666667,69.73333333333333,61.13333333333333,67.73333333333333,54.0,,45.0,
2017-06-16 12:15:00,,22.0,54.53333333333333,44.333333333333336,,,,83.73333333333333,64.73333333333333,47.333333333333336,52.0,54.53333333333333,,45.4,
2017-06-16 12:30:00,,30.333333333333332,42.93333333333333,37.666666666666664,,,,67.06666666666666,49.4,49.86666666666667,48.53333333333333,52.86666666666667,,43.2,
2017-06-16 12:45:00,,31.666666666666668,61.06666666666667,33.13333333333333,,,,49.4,51.4,38.53333333333333,47.53333333333333,46.0,,42.333333333333336,
2017-06-16 13:00:00,,66.6,99.53333333333333,29.8,,,,48.6,133.6,46.86666666666667,49.53333333333333,43.666666666666664,,41.93333333333333,
2017-06-16 13:15:00,,58.46666666666667,61.0,27.666666666666668,,,,54.6,110.73333333333333,53.0,49.2,55.93333333333333,,39.266666666666666,
2017-06-16 13:30:00,,43.6,56.53333333333333,497.06666666666666,,,,53.4,53.13333333333333,48.333333333333336,51.333333333333336,80.26666666666667,,35.733333333333334,
2017-06-16 13:45:00,,41.266666666666666,91.26666666666667,226.06666666666666,,,,42.06666666666667,48.733333333333334,46.6,50.733333333333334,136.13333333333333,,37.93333333333333,
2017-06-16 14:00:00,,42.333333333333336,212.0,249.8,,,,50.6,73.2,50.13333333333333,53.6,119.53333333333333,,41.266666666666666,
2017-06-16 14:15:00,,44.8,87.73333333333333,96.8,,,,75.93333333333334,72.06666666666666,63.6,111.06666666666666,123.13333333333334,,49.733333333333334,
2017-06-16 14:30:00,,84.86666666666666,77.6,87.2,,,,94.0,58.333333333333336,85.53333333333333,69.6,104.4,,70.4,
2017-06-16 14:45:00,,54.0,65.2,78.26666666666667,,,,127.53333333333333,57.333333333333336,80.33333333333333,76.4,85.66666666666667,,55.666666666666664,
2017-06-16 15:00:00,,50.53333333333333,64.26666666666667,53.86666666666667,,,,98.2,122.73333333333333,90.4,63.733333333333334,61.0,,63.46666666666667,
2017-06-16 15:15:00,,29.6,608.1333333333333,1002.4,,,,83.13333333333334,133.06666666666666,63.266666666666666,56.2,123.8,,61.266666666666666,
2017-06-16 15:30:00,,32.86666666666667,148.26666666666668,453.26666666666665,,,77.7,78.06666666666666,58.53333333333333,48.06666666666667,151.46666666666667,73.33333333333333,,75.93333333333334,
2017-06-16 15:45:00,,33.266666666666666,89.26666666666667,168.8,,,74.46666666666667,44.06666666666667,37.53333333333333,60.733333333333334,108.6,45.46666666666667,,59.13333333333333,
2017-06-16 16:00:00,,44.733333333333334,76.66666666666667,69.13333333333334,,,61.333333333333336,42.53333333333333,38.4,55.06666666666667,101.86666666666666,46.4,,64.8,
2017-06-16 16:15:00,,38.666666666666664,45.2,46.06666666666667,,,69.0,35.86666666666667,42.2,62.6,63.46666666666667,55.2,,58.266666666666666,
