Date/Time,4697_O_SQHL,4915_O_BLPK,8017_O_FYWD,6132_O_MONG,8750_O_DOWN,1587_O_MNNF_MN,7543_O_MTLE,4029_O_GTBG,1640_O_SWVL,1056_O_WLKG,7613_O_STCG,5405_O_SQHL,5565_O_CRCK,8194_O_MCRK,1679_O_SQHL
2022-09-17 13:45:00,,1721.6666666666667,1231.6,,,,1494.3333333333333,717.0666666666667,,986.0,,1975.1333333333334,,,
2022-09-17 14:00:00,,1628.5333333333333,1289.4,,,,1507.4,726.1333333333333,,916.9333333333333,,1935.2,,,
2022-09-17 14:15:00,,1459.8666666666666,1351.6666666666667,,,,1477.6666666666667,751.2,,906.3333333333334,,1933.6666666666667,,,
2022-09-17 14:30:00,,1170.0666666666666,1256.4666666666667,,,,1470.2666666666667,703.8,,836.7333333333333,,1862.0666666666666,,,
2022-09-17 14:45:00,,997.2,1204.6,,,,1429.9333333333334,697.6666666666666,,865.6,,1873.8,,,
2022-09-17 15:00:00,,934.3333333333334,1201.9333333333334,,,,1374.5333333333333,688.3333333333334,,801.9333333333333,,1788.2666666666667,,,
2022-09-17 15:15:00,,987.0666666666667,1201.8,,,,1368.0666666666666,688.2,,712.1333333333333,,1765.0666666666666,,,
2022-09-17 15:30:00,,1067.5333333333333,1208.8,,,,1378.0666666666666,666.0666666666667,,603.4666666666667,,1741.9333333333334,,,
2022-09-17 15:45:00,,1093.0666666666666,1227.8666666666666,,,,1406.7333333333333,659.8,,498.2,,1745.8,,,
2022-09-17 16:00:00,,1183.4,1224.0,,,,1399.8,657.9333333333333,,459.3333333333333,,1724.0,,,
2022-09-17 16:15:00,,1166.9333333333334,1213.1333333333334,,,,1279.2666666666667,690.8,,505.53333333333336,,1733.3333333333333,,,
2022-09-17 16:30:00,,1162.1333333333334,1221.0,,,,1291.1333333333334,736.0,,490.0,,1774.6,,,
2022-09-17 16:45:00,,1204.0666666666666,1218.5333333333333,,,,1423.5333333333333,758.1333333333333,,485.46666666666664,,1779.7333333333333,,,
2022-09-17 17:00:00,,1333.9333333333334,1255.2,,,,1529.9333333333334,774.2,,628.7333333333333,,1771.4,,,
2022-09-17 17:15:00,,1505.4,1292.9333333333334,,,,1574.3333333333333,734.3333333333334,,818.1333333333333,,1827.1333333333334,,,
2022-09-17 17:30:00,,1537.5333333333333,1429.3333333333333,,,,1570.7333333333333,718.0,,852.3333333333334,,1809.2,,,
2022-09-17 17:45:00,,1712.1333333333334,1303.6,,,,1692.4,727.5333333333333,,894.1333333333333,,1844.1333333333334,,,
2022-09-17 18:00:00,,1811.3333333333333,1307.2666666666667,,,,1765.5333333333333,865.0,,898.4666666666667,,2046.4666666666667,,,
2022-09-17 18:15:00,,1924.2,1359.5333333333333,,,,1695.0,1111.3333333333333,,929.6666666666666,,1955.4666666666667,,,
2022-09-17 18:30:00,,2075.5333333333333,1393.5333333333333,,,,1907.4,1325.9333333333334,,962.7333333333333,,1972.0666666666666,,,
2022-09-17 18:45:00,,2284.133333333333,1554.0666666666666,,,,2127.2,1459.7333333333333,,1103.0666666666666,,2066.0,,,
2022-09-17 19:00:00,,2457.6,1697.5333333333333,,,,2306.5333333333333,1616.0666666666666,,1211.4,,2111.0666666666666,,,
2022-09-17 19:15:00,,3348.6666666666665,1854.8,,,,2577.4,1756.4,,1287.4666666666667,,2205.8,,,
2022-09-17 19:30:00,,3522.866666666667,1982.8666666666666,,,,2751.8,1827.4666666666667,,1451.9333333333334,,2283.0,,,
2022-09-17 19:45:00,,4034.0666666666666,2072.5333333333333,,,,2936.9333333333334,1961.6,,1638.6,,2401.0666666666666,,,
2022-09-17 20:00:00,,3810.5333333333333,2122.0,,,,3151.6,2006.8,,1709.2,,2515.9333333333334,,,
2022-09-17 20:15:00,,4139.0,2200.5333333333333,,,,3570.4666666666667,2078.0666666666666,,2484.866666666667,,2620.733333333333,,,
2022-09-17 20:30:00,,4337.8,2294.133333333333,,,,3652.5333333333333,2534.866666666667,,4772.066666666667,,2752.866666666667,,,
2022-09-17 20:45:00,,4476.866666666667,2362.3333333333335,,,,3800.3333333333335,2505.4666666666667,,3732.4666666666667,,2812.2,,,
2022-09-17 21:00:00,,4268.2,2406.5333333333333,,,,3944.133333333333,2599.4666666666667,,4495.6,,2885.133333333333,,,
2022-09-17 21:15:00,,4312.133333333333,2863.133333333333,,,,4016.2,2635.133333333333,,4111.2,,2980.0,,,
2022-09-17 21:30:00,,4247.0,2795.3333333333335,,,,4255.933333333333,2570.3333333333335,,3180.5333333333333,,3234.4,,,
2022-09-17 21:45:00,,4283.4,3008.8,,,,4451.8,2619.266666666667,,3828.133333333333,,3361.9333333333334,,,
2022-09-17 22:00:00,,4332.733333333334,3359.0666666666666,,,,4890.6,2708.9333333333334,,3956.266666666667,,3280.3333333333335,,,
2022-09-17 22:15:00,,4527.266666666666,3668.133333333333,,,532.25,5203.6,2807.0,990.0,4021.3333333333335,,3333.5333333333333,,,
2022-09-17 22:30:00,3563.6,4475.133333333333,3800.6,,,510.26666666666665,5170.066666666667,3040.8,,3922.6,,3520.9333333333334,,,
2022-09-17 22:45:00,3709.2,4742.333333333333,3975.6,,,463.8,5202.666666666667,3757.6666666666665,,3751.4666666666667,,3821.133333333333,,,
2022-09-17 23:00:00,3921.8,4619.4,4057.266666666667,,,455.46666666666664,5148.2,3914.866666666667,,3916.6666666666665,,4408.533333333334,,,
2022-09-17 23:15:00,4240.0,4722.2,4216.333333333333,,,472.26666666666665,5219.8,3660.5333333333333,,3698.6,,4765.533333333334,,,
