Date/Time,2164_O_DMBR,7924_O_LWCV,5809_O_SHGT,6651_O_SHGT,6780_O_FXCP,2130_O_MTOV,2759_O_BRHT,8888_O_MRSD,5624_O_BUFF,2400_O_STGC,7578_O_BVFL,3746_O_DOWN,8941_O_MTLE,5571_O_BUFF,4431_O_WBG,5470_O_SQHS,4667_O_PHLL,2554_O_STCG,4363_O_XXXX,4530_O_CNTP,4463_O_XXXX,8457_O_XXXX
2019-01-11 23:30:00,,,4447.2,5000.8,,7434.266666666666,,,6482.466666666666,,4569.666666666667,,,6482.466666666666,,,,,4105.066666666667,,,
2019-01-11 23:45:00,,,4116.466666666666,5002.2,,7174.066666666667,,,8302.533333333333,,4284.266666666666,,,8302.533333333333,,,,,4284.866666666667,,,
2019-01-12 00:00:00,,,3977.3333333333335,5211.333333333333,,6677.866666666667,,,8101.4,,4165.6,,,8101.4,,,,,4473.866666666667,,,
2019-01-12 00:15:00,,,4164.133333333333,5528.466666666666,,7066.6,,,6595.0,,4066.8,,,6595.0,,,,,4156.6,,,
2019-01-12 00:30:00,,,4528.733333333334,5870.666666666667,,6824.533333333334,,,6928.533333333334,,4367.066666666667,,,6928.533333333334,,,,,3949.6,,,
2019-01-12 00:45:00,,,4702.4,6965.333333333333,,6409.2,,,6813.333333333333,,4737.533333333334,,,6813.333333333333,,,,,3706.866666666667,,,
2019-01-12 01:00:00,,,4713.733333333334,5324.4,,5658.4,,,6266.0,,4706.4,,,6266.0,,,,,3178.8,,,
2019-01-12 01:15:00,,,4453.066666666667,4828.666666666667,,5553.4,,,6865.266666666666,,4011.133333333333,,,6865.266666666666,,,,,2723.5333333333333,,,
2019-01-12 01:30:00,,,4208.0,3296.8,,5323.866666666667,,,7042.933333333333,,3427.0666666666666,,,7042.933333333333,,,,,2679.6666666666665,,,
2019-01-12 01:45:00,,,4155.4,3262.9333333333334,,4942.0,,,6345.0,,3138.8,,,6345.0,,,,,2919.3333333333335,,,
2019-01-12 02:00:00,,,3910.266666666667,3053.6666666666665,,5495.6,,,5911.866666666667,,3099.733333333333,,,5911.866666666667,,,,,3329.6,,,
2019-01-12 02:15:00,,,3419.866666666667,2874.6666666666665,,5427.066666666667,,,5933.533333333334,,3282.2,,,5933.533333333334,,,,,3822.3333333333335,,,
2019-01-12 02:30:00,,,3643.0,2947.0,,4617.0,,,5538.533333333334,,3334.866666666667,,,5538.533333333334,,,,,3678.266666666667,,,
2019-01-12 02:45:00,,,3661.4,3257.0,,4880.8,,,5507.333333333333,,3212.5333333333333,,,5507.333333333333,,,,,3673.3333333333335,,,
2019-01-12 03:00:00,,,3256.133333333333,2997.8,,4818.6,,,5882.2,,3029.6666666666665,,,5882.2,,,,,3679.266666666667,,,
2019-01-12 03:15:00,,,3016.0,2792.2,,4639.266666666666,,,6287.0,,2891.0,,,6287.0,,,,,3565.2,,,
2019-01-12 03:30:00,,,2528.133333333333,2590.133333333333,,4667.8,,,6137.533333333334,,2701.4,,,6137.533333333334,,,,,3564.6666666666665,,,
2019-01-12 03:45:00,,,2489.3333333333335,2425.8,,4648.8,,,5310.066666666667,,2658.6,,,5310.066666666667,,,,,3550.0666666666666,,,
2019-01-12 04:00:00,,,2530.2,2388.9333333333334,,4606.333333333333,,,5023.933333333333,,2661.0,,,5023.933333333333,,,,,3197.4666666666667,,,
2019-01-12 04:15:00,,,2431.6,2525.6666666666665,,4307.333333333333,,,5052.733333333334,,2698.733333333333,,,5052.733333333334,,,,,2979.4,,,
2019-01-12 04:30:00,,,2182.266666666667,2605.0666666666666,,4026.3333333333335,,,5848.533333333334,,2743.133333333333,,,5848.533333333334,,,,,2901.133333333333,,,
2019-01-12 04:45:00,,,2273.5333333333333,2773.4666666666667,,3989.0666666666666,,,6495.666666666667,,2865.133333333333,,,6495.666666666667,,,,,2794.6,,,
2019-01-12 05:00:00,,,2706.4666666666667,2482.8,,3589.2,,,6807.4,,2902.0,,,6807.4,,,,,2771.5333333333333,,,
2019-01-12 05:15:00,,,2725.0666666666666,2403.8,,3305.8,,,6295.8,,2918.2,,,6295.8,,,,,2774.866666666667,,,
2019-01-12 05:30:00,,,2576.3333333333335,2387.8,,3391.0666666666666,,,5659.0,,2953.133333333333,,,5659.0,,,,,2750.266666666667,,,
2019-01-12 05:45:00,,,2788.6666666666665,2307.2,,3328.2,,,5349.333333333333,,2788.6666666666665,,,5349.333333333333,,,,,2679.9333333333334,,,
2019-01-12 06:00:00,,,2743.8,2243.3333333333335,,3260.6,,,5078.066666666667,,2743.8,,,5078.066666666667,,,,,2692.6,,,
2019-01-12 06:15:00,,,2632.2,2249.4,,3354.4,,,4772.866666666667,,2632.2,,,4772.866666666667,,,,,2789.0,,,
2019-01-12 06:30:00,,,2561.8,2221.6,,3256.133333333333,,,4491.266666666666,,2561.8,,,4491.266666666666,,,,,2761.4,,,
2019-01-12 06:45:00,,,2501.733333333333,2132.133333333333,,2936.5333333333333,,,4330.4,,2501.733333333333,,,4330.4,,,,,2748.2,,,
2019-01-12 07:00:00,,,2436.0666666666666,2198.6,,2742.733333333333,,,4168.333333333333,,2436.0666666666666,,,4168.333333333333,,,,,2815.266666666667,,,
2019-01-12 07:15:00,,,2464.2,2158.0,,2818.9333333333334,,,4021.6,,2464.2,,,4021.6,,,,,3120.733333333333,,,
2019-01-12 07:30:00,,,2568.6666666666665,2114.0,,3095.4,,,4078.9333333333334,,2568.6666666666665,,,4078.9333333333334,,,,,3280.4666666666667,,,
2019-01-12 07:45:00,,,2791.266666666667,2043.2666666666667,,3038.4666666666667,,,4088.733333333333,,2791.266666666667,,,4088.733333333333,,,,,3157.0,,,
2019-01-12 08:00:00,,,2527.9333333333334,2006.8666666666666,,3075.2,,,4013.5333333333333,2061.25,2527.9333333333334,,,4013.5333333333333,,,,,3027.9333333333334,,,
2019-01-12 08:15:00,,,2213.866666666667,2134.2,,3409.266666666667,,,3720.0,3004.3333333333335,2213.866666666667,,,3720.0,,,,,2846.8,,,
2019-01-12 08:30:00,,,2069.5333333333333,1931.5333333333333,,3730.2,,,3483.266666666667,3255.2,2069.5333333333333,,,3483.266666666667,,,,,2699.733333333333,,,
2019-01-12 08:45:00,,,1968.7333333333333,2068.733333333333,,3580.4,,,3396.866666666667,3075.4,1968.7333333333333,,,3396.866666666667,,,,,2546.733333333333,,,
2019-01-12 09:00:00,,,1876.6666666666667,2061.0,,3473.733333333333,,,3296.4,2899.0,1876.6666666666667,,,3296.4,,,,,2491.4,,,
2019-01-12 09:15:00,,,1808.8666666666666,2085.8,,3353.0,,,3327.4666666666667,2587.5333333333333,1808.8666666666666,,,3327.4666666666667,,,,,2560.0666666666666,,,
