Date/Time,2020_O_CASM_CA,8931_O_WGSQ,8445_O_BRHT,6132_O_MONG,6274_O_GNFD,8750_O_DOWN,7674_O_WMIF,8335_O_CRHT,6784_O_SQHL,1724_O_DSVL,1542_O_WIMD_WI,4431_O_WBG,3930_O_XXXX
2021-08-06 16:00:00,,,982.5333333333333,1097.7333333333333,1279.7333333333333,799.2666666666667,980.0,,,1514.4,,,
2021-08-06 16:15:00,,,897.1333333333333,1061.9333333333334,1240.6,903.0666666666667,944.6,,,1423.8,,,
2021-08-06 16:30:00,,,870.7333333333333,1029.9333333333334,1205.5333333333333,1027.5333333333333,958.9333333333333,,,1276.3333333333333,,,
2021-08-06 16:45:00,,,1066.8,1055.8,1193.5333333333333,848.4,979.9333333333333,,,1272.1333333333334,,,
2021-08-06 17:00:00,,,920.5333333333333,1037.1333333333334,1165.0666666666666,1340.6,1025.2,,,1280.9333333333334,,,
2021-08-06 17:15:00,,,913.8666666666667,1053.2,1210.4666666666667,1095.2,1013.4666666666667,,,1305.8,,,
2021-08-06 17:30:00,,,1166.6666666666667,1056.4,1223.9333333333334,980.4666666666667,1013.6,,,1281.4,,,
2021-08-06 17:45:00,,,909.1333333333333,1054.5333333333333,1205.6,1045.6666666666667,992.5333333333333,,,1314.4666666666667,,,
2021-08-06 18:00:00,,,1037.6666666666667,1048.6666666666667,1207.1333333333334,1041.5333333333333,1016.8666666666667,,,1340.8,,,
2021-08-06 18:15:00,,,1053.8,1085.8666666666666,1232.2666666666667,841.8,1044.8666666666666,,,1364.2666666666667,,,
2021-08-06 18:30:00,,,957.4666666666667,1115.2,1334.4666666666667,835.0,1081.1333333333334,,,1411.6,,,
2021-08-06 18:45:00,,,1003.8666666666667,1147.2666666666667,1264.7333333333333,823.9333333333333,1099.5333333333333,,,1441.4,,,
2021-08-06 19:00:00,,,863.5333333333333,1167.0,1166.2,806.8,1140.6666666666667,,,1486.4666666666667,,,
2021-08-06 19:15:00,,,1190.4666666666667,1202.1333333333334,1258.4666666666667,794.5333333333333,1192.8,,,1551.0,,,
2021-08-06 19:30:00,,,1098.6666666666667,1228.8,1364.2666666666667,1255.4666666666667,1203.4,,,1581.0666666666666,,,
2021-08-06 19:45:00,,,1133.3333333333333,1256.3333333333333,1365.6666666666667,2013.0,1208.0666666666666,,,1617.7333333333333,,,
2021-08-06 20:00:00,,,1151.6,1325.6666666666667,1430.6,1692.2666666666667,1250.6,,,1651.5333333333333,,,
2021-08-06 20:15:00,,,2004.0666666666666,1412.8,1855.8,1161.7333333333333,1595.4,,,1699.2666666666667,,,
2021-08-06 20:30:00,,,2537.4666666666667,1475.1333333333334,1738.9333333333334,1007.8,1619.4,,,1825.8,,,
2021-08-06 20:45:00,,,2394.6666666666665,1517.6,1698.8,909.6666666666666,1505.8666666666666,,,1882.3333333333333,,,
2021-08-06 21:00:00,,,2526.133333333333,1580.2,2024.2666666666667,750.9333333333333,1549.8,,,1909.1333333333334,,,
2021-08-06 21:15:00,,,2576.5333333333333,1681.4666666666667,1766.2666666666667,648.6,1446.8,,,1920.7333333333333,,,
2021-08-06 21:30:00,,,2327.866666666667,1937.7333333333333,2098.4,538.4666666666667,1602.7333333333333,,,1898.4,,,
2021-08-06 21:45:00,,,4662.266666666666,2039.1333333333334,2093.866666666667,817.6,1741.2666666666667,,,1912.8,,,
2021-08-06 22:00:00,,,4065.4,2028.2,2068.266666666667,1179.4,1933.8,,,2129.6666666666665,,,
2021-08-06 22:15:00,,,2962.2,2058.5333333333333,1952.4666666666667,578.9333333333333,2040.4,,,2242.6666666666665,,,
2021-08-06 22:30:00,,,2537.5333333333333,2064.6666666666665,2156.266666666667,523.4,1929.8,,,2204.8,,,
2021-08-06 22:45:00,,,2282.0666666666666,2137.4,2012.5333333333333,501.46666666666664,2149.266666666667,,,2204.6,,,
2021-08-06 23:00:00,,,2744.733333333333,2248.4,2140.3333333333335,689.8666666666667,2032.8666666666666,,,2201.0666666666666,,,
2021-08-06 23:15:00,,,2542.733333333333,2293.2,2084.3333333333335,537.2,1776.4,,,2314.133333333333,,,
2021-08-06 23:30:00,,,3288.0,2372.4666666666667,2039.0,544.7333333333333,1622.9333333333334,,,2430.9333333333334,,,
2021-08-06 23:45:00,,,2776.866666666667,2191.5333333333333,2103.266666666667,594.4,1634.0,,,2400.8,,,
2021-08-07 00:00:00,,,3072.0666666666666,2329.6,2123.6666666666665,667.3333333333334,1940.8,,,2466.6666666666665,,,
2021-08-07 00:15:00,,,3297.9333333333334,2225.4,2148.0666666666666,794.0666666666667,4702.8,,,2578.2,,,
