Date/Time,5907_O_EDWD,4634_O_NOSD,1272_O_SQHL,7984_O_PLHL,5093_O_MCCA,2467_O_BAVN,1124_O_PLUM,4924_O_WOAK,2748_O_ALPK,5166_O_AMBR,7896_O_PTBZ,4431_O_WBG,7872_O_SPHL
2026-02-24 8:45:00,72.93333333,68.6,88.53333333,35.26666667,145.1333333,82.66666667,86.26666667,67.53333333,62.93333333,86.33333333,,51.8,
2026-02-24 9:00:00,71.2,68.4,81.53333333,35.26666667,153,84.46666667,87.6,70.26666667,64.73333333,86.13333333,,48.33333333,
2026-02-24 9:15:00,63.06666667,60.93333333,78.26666667,38.66666667,151.7333333,83.66666667,105.7333333,62.46666667,67.06666667,80.86666667,,39.06666667,
2026-02-24 9:30:00,57.33333333,61.4,69.26666667,42.33333333,130.2666667,97.4,98.46666667,64.2,65.53333333,77.26666667,,37.6,
2026-02-24 9:45:00,55.66666667,71.73333333,74.33333333,40,135.4,109.8,86,70.46666667,62.86666667,68.06666667,,36.6,
2026-02-24 10:00:00,61.53333333,65.93333333,78.6,35.8,137.5333333,99.06666667,88.26666667,69.8,58,73.4,,40.73333333,
2026-02-24 10:15:00,65.13333333,61.33333333,86.2,35,129,76.86666667,85.86666667,71.66666667,55.73333333,64.2,,43,
2026-02-24 10:30:00,62.73333333,62.8,84.73333333,41,126.3333333,77.46666667,72.6,82.8,55.66666667,65.86666667,,33.46666667,
2026-02-24 10:45:00,63.73333333,55.2,74.26666667,33.13333333,110.2,69.86666667,67.46666667,88.86666667,56.66666667,65.26666667,,28.93333333,
2026-02-24 11:00:00,65.33333333,54.33333333,71.33333333,36.6,112.3333333,63.26666667,68,91.93333333,54.2,118.4,,39.6,
2026-02-24 11:15:00,60.46666667,45.06666667,71.73333333,37.2,101.2,64.6,71.06666667,69.86666667,51.13333333,79.4,,44.26666667,
2026-02-24 11:30:00,63.13333333,49.2,68.46666667,30.46666667,93.73333333,75.53333333,76.53333333,101,50.73333333,79.06666667,,39.33333333,
2026-02-24 11:45:00,60.6,56.33333333,64.26666667,25.66666667,90.46666667,78.8,58.93333333,143.5333333,53.06666667,72.13333333,,40.2,
2026-02-24 12:00:00,57.33333333,46.4,56.26666667,25.26666667,85.46666667,61.73333333,63.06666667,86.13333333,47.6,73.2,,38.4,
2026-02-24 12:15:00,47.53333333,39.2,69.13333333,25.33333333,73.8,59.66666667,62,87.66666667,44,74.06666667,,27.2,
2026-02-24 12:30:00,43.73333333,38.6,52.26666667,26.93333333,75.53333333,55.66666667,59.93333333,143.2,39.93333333,56.73333333,,34.4,
2026-02-24 12:45:00,42.8,35.66666667,37.4,26.66666667,70,49.26666667,58.93333333,94.2,40.33333333,70,,28.53333333,
2026-02-24 13:00:00,39,32.53333333,41.13333333,24.73333333,69.2,52.8,60.6,63.13333333,41.26666667,71.13333333,,29.2,
2026-02-24 13:15:00,43.26666667,26.46666667,39.53333333,27.73333333,68.2,52.93333333,53.86666667,100.8666667,40.33333333,71.4,,30,
2026-02-24 13:30:00,35.26666667,27.8,42,31.53333333,68.26666667,47.8,58.46666667,74.8,39.33333333,70.2,,36.93333333,
2026-02-24 13:45:00,34.26666667,31.53333333,49,29.53333333,67.2,51.93333333,48.8,98.06666667,41.33333333,64.13333333,,45.6,
2026-02-24 14:00:00,44,33.13333333,50.86666667,27,66.46666667,54.06666667,45,89.73333333,33.73333333,66.26666667,,26.06666667,
2026-02-24 14:15:00,42.86666667,31.06666667,53.86666667,26.46666667,2383.866667,46.4,42.4,63.26666667,39.73333333,83.33333333,,37.53333333,
2026-02-24 14:30:00,31.6,27,35,21.53333333,76.93333333,41.8,42.53333333,78.8,41,76.73333333,,37.33333333,
2026-02-24 14:45:00,37.26666667,28.06666667,,21.26666667,70.66666667,42.4,41.73333333,89,37.6,62.8,,32.66666667,
2026-02-24 15:00:00,34.93333333,26.86666667,,25.13333333,68.93333333,42.73333333,47.26666667,91.53333333,36.06666667,66.8,,28.8,
2026-02-24 15:15:00,34.4,29.86666667,,24.46666667,69.6,45.86666667,45.2,60.4,44.4,59,,78.4,
2026-02-24 15:30:00,31.6,31.13333333,,23.66666667,66,43.33333333,53.33333333,95.26666667,37,74.13333333,,43.86666667,
2026-02-24 15:45:00,35.13333333,23.8,,21.8,64.8,40.86666667,47.26666667,81.26666667,39.86666667,60.13333333,,23.73333333,
2026-02-24 16:00:00,32.2,24.26666667,,20.4,61.66666667,38.53333333,41.46666667,105.1333333,37.06666667,61.4,,45.26666667,
2026-02-24 16:15:00,29.86666667,23.26666667,,19.66666667,59.6,40.13333333,46.8,72.6,37.13333333,67.26666667,,42.6,
2026-02-24 16:30:00,29.86666667,26.4,,19.6,66.66666667,43.46666667,53.26666667,77,36.2,59.53333333,,77.13333333,
2026-02-24 16:45:00,33,27.13333333,,20.06666667,59.66666667,37.13333333,50.4,102.2,37.46666667,62.73333333,,36.4,
2026-02-24 17:00:00,32.73333333,30.06666667,,20.4,61.73333333,34.33333333,39.53333333,83.26666667,37.6,54.4,,34.8,
2026-02-24 17:15:00,37.26666667,30.2,,22.13333333,64.93333333,36.8,53.33333333,86.93333333,37.86666667,42.73333333,,89.66666667,
2026-02-24 17:30:00,38.73333333,30.86666667,,22.4,68.26666667,38.33333333,58.73333333,95.13333333,33.13333333,50.66666667,,63.86666667,
2026-02-24 17:45:00,41.4,36,,22,62.33333333,34.33333333,67.93333333,72.86666667,33.73333333,54.26666667,,50.2,
2026-02-24 18:00:00,46.2,37.73333333,,25.26666667,64.4,37.13333333,81.06666667,86.8,34.26666667,61.93333333,,57.8,
2026-02-24 18:15:00,50.66666667,40.13333333,,25.46666667,78.53333333,35.26666667,64.46666667,68.86666667,35.8,56.93333333,,51,
2026-02-24 18:30:00,46.8,35.4,,22.66666667,72.4,35.2,66.33333333,79.33333333,36,61.66666667,,54.33333333,
2026-02-24 18:45:00,43.26666667,35.6,,20.73333333,71.6,42.46666667,75.33333333,91,34.93333333,54.8,,46.06666667,
2026-02-24 19:00:00,43.06666667,37.13333333,,20.33333333,63.8,44.53333333,59.6,73.6,33.06666667,70.46666667,,48.46666667,
2026-02-24 19:15:00,45,33.13333333,,19.53333333,59.86666667,45.4,54.46666667,65.4,33.93333333,72,,28.66666667,
2026-02-24 19:30:00,44.33333333,31,,22.66666667,56.33333333,49.6,50.13333333,54.73333333,29.4,71.13333333,,45.33333333,
2026-02-24 19:45:00,50.53333333,31.33333333,,20.8,52.73333333,46.2,45.33333333,61.86666667,30.93333333,46.53333333,,31.06666667,
2026-02-24 20:00:00,48.6,30.93333333,,23.46666667,52.33333333,40.06666667,42.46666667,57.6,30.26666667,57.13333333,,43.66666667,
2026-02-24 20:15:00,45.4,31.2,,23.26666667,48.6,39.6,46.33333333,51.66666667,32.6,51.6,,33.2,
2026-02-24 20:30:00,46.93333333,30.13333333,,24.53333333,48.33333333,35.8,38.93333333,63.06666667,31.13333333,65.26666667,,29.93333333,
2026-02-24 20:45:00,48.2,29.8,,24.26666667,53.33333333,34.86666667,39.13333333,52.26666667,32.26666667,46.33333333,,29.4,
2026-02-24 21:00:00,46.33333333,30.6,,26.2,51.06666667,28.73333333,37.73333333,57,33.13333333,52.33333333,,29.8,
2026-02-24 21:15:00,45.8,31.4,,25.66666667,51.33333333,29.2,38.26666667,50.26666667,32.46666667,58.6,,29.6,
2026-02-24 21:30:00,45.06666667,29.4,,24.13333333,50.8,30.6,34.93333333,60.66666667,34.26666667,66.2,,35.13333333,
2026-02-24 21:45:00,43.33333333,29.2,,24.33333333,49.6,29.46666667,35.86666667,47.13333333,37,42.06666667,,27.86666667,
2026-02-24 22:00:00,42.13333333,29.66666667,,24.2,52.13333333,32.66666667,34.93333333,55.93333333,32,44.4,,27.93333333,
2026-02-24 22:15:00,40.8,30.2,,23.73333333,49.6,31.93333333,34.86666667,49.66666667,30.93333333,39.93333333,,34.33333333,
2026-02-24 22:30:00,36.73333333,26.6,,24.06666667,47.73333333,31.93333333,36.46666667,48.2,29.46666667,36.46666667,,54.13333333,
2026-02-24 22:45:00,37.8,26.8,,22.8,46.13333333,29.8,37.53333333,42.93333333,27.86666667,55.66666667,,28.53333333,
2026-02-24 23:00:00,35.4,24.33333333,,21,46.33333333,31,34.8,46.53333333,32.4,60.8,,23.73333333,
2026-02-24 23:15:00,35.66666667,26.86666667,,18.6,44.46666667,29.8,33.93333333,56.4,66.4,51.2,,26.13333333,
2026-02-24 23:30:00,35,24.2,,18.8,44.46666667,31,35,47.2,114.7333333,48.4,,20.93333333,
2026-02-24 23:45:00,34.73333333,23.2,,17.53333333,42,31.26666667,34.46666667,39.2,80.6,35.13333333,,21.53333333,
2026-02-25 0:00:00,32.93333333,24.53333333,,16.93333333,43.4,27.06666667,33.73333333,35.6,44.2,36.26666667,,18.86666667,
2026-02-25 0:15:00,37.4,25.2,,15.86666667,42.26666667,29.6,35.86666667,35.33333333,28.46666667,35.86666667,,18.53333333,
2026-02-25 0:30:00,31.6,26.26666667,,16.66666667,41.2,29.26666667,42.53333333,46,25.93333333,31.33333333,,18.53333333,
2026-02-25 0:45:00,34.8,27.86666667,,17.26666667,41.66666667,29.26666667,44.13333333,54.53333333,24.33333333,32.06666667,,21.4,
2026-02-25 1:00:00,39.66666667,25.66666667,,17.26666667,37.06666667,29.06666667,43.13333333,38.93333333,23.46666667,29.26666667,,20.46666667,
2026-02-25 1:15:00,43.8,22.06666667,,17.26666667,37.06666667,23.53333333,41.46666667,35.4,23.66666667,33.26666667,,23,
2026-02-25 1:30:00,42.8,22.26666667,,17.06666667,38.13333333,22.73333333,40.2,29.06666667,26.06666667,28.8,,22.8,
2026-02-25 1:45:00,42.2,21.46666667,,19.26666667,40.2,22,40.2,28.13333333,25.2,28,,29.2,
2026-02-25 2:00:00,32.73333333,23.46666667,,18.33333333,41.13333333,25.33333333,41.4,26.93333333,25.8,29.4,,26.93333333,
2026-02-25 2:15:00,27.4,23.86666667,,19.2,41.8,24.06666667,38.33333333,31.53333333,25.33333333,33,,30.4,
2026-02-25 2:30:00,26.53333333,26.26666667,,19.86666667,47.6,23.86666667,28.4,33.06666667,28.2,38.2,,31.8,
2026-02-25 2:45:00,32.33333333,33.2,,22.6,60.8,23.2,30.6,52.06666667,35.53333333,42.46666667,,29.53333333,
2026-02-25 3:00:00,45.66666667,37,,26,71.13333333,25.73333333,35.33333333,43.93333333,40.8,48.06666667,,31.26666667,
2026-02-25 3:15:00,48.13333333,42.66666667,,30.6,89.53333333,26.13333333,51.66666667,51.26666667,47.93333333,53.33333333,,40.26666667,
2026-02-25 3:30:00,61.73333333,44.6,,33.73333333,99.73333333,31.8,75.33333333,54.2,54.2,53.66666667,,36.4,
2026-02-25 3:45:00,71.86666667,49.2,,36.26666667,96.13333333,37.93333333,109.2,67.4,58,48.53333333,,35.46666667,
2026-02-25 4:00:00,92.66666667,53.26666667,,40.26666667,99.8,46.53333333,131.8666667,79.46666667,52.8,51.2,,58.73333333,
2026-02-25 4:15:00,119.9333333,58,,46,113.9333333,53.2,132.4,96.13333333,50.4,47.66666667,,48,
2026-02-25 4:30:00,132.8,59.13333333,,52,111,57.53333333,131.4666667,276,51.46666667,46.46666667,,49.33333333,
2026-02-25 4:45:00,144.3333333,64,,54.06666667,104.6,62.6,146.8666667,447.4,52,65.4,,53,
2026-02-25 5:00:00,150.6,66.06666667,,54.73333333,108.6666667,62.33333333,167.9333333,187.6666667,54,65.06666667,,54,
2026-02-25 5:15:00,132.4666667,69.53333333,,55.2,100.0666667,57.86666667,200.2666667,110.6,59,58.86666667,,57.4,
2026-02-25 5:30:00,132.5333333,70.73333333,,52.26666667,100.1333333,59.53333333,212.4666667,93.93333333,61.2,81.86666667,,62.46666667,
2026-02-25 5:45:00,141,71.33333333,,57,103.6,59.53333333,403.2,87.26666667,60.46666667,65.93333333,,60.6,
2026-02-25 6:00:00,137.8,73.66666667,,51,117.1333333,56.2,378.9333333,83.93333333,61.2,65.2,,61.66666667,
2026-02-25 6:15:00,124.9333333,68.06666667,,53.2,106.2666667,59.8,309.3333333,137.8,68.33333333,61.33333333,,64.8,
2026-02-25 6:30:00,121,76.2,,50.4,109.2,68.86666667,305.9333333,96.6,56.93333333,58.8,,62.8,
2026-02-25 6:45:00,103.0666667,71.8,,45.66666667,109.6,64.53333333,344.8,90.6,63,67.86666667,,61.13333333,
2026-02-25 7:00:00,97.06666667,64.6,,43.6,111.0666667,60.13333333,277.8,108.2,59.93333333,63.4,,56.8,
2026-02-25 7:15:00,103.5333333,64.6,,40.93333333,112.5333333,61.53333333,288.8666667,85.26666667,56.06666667,71.13333333,,55.53333333,
2026-02-25 7:30:00,96.2,65.73333333,,41.8,113.6666667,71.33333333,220.8666667,72.73333333,56.86666667,85.86666667,,54.6,
2026-02-25 7:45:00,86.86666667,76.2,,37.86666667,123.6,58.4,258.4666667,84.86666667,58.86666667,78.93333333,,61.26666667,
2026-02-25 8:00:00,83.2,69.13333333,,40.73333333,125.3333333,53.6,200.4666667,75.6,58.33333333,78.6,,47.66666667,
2026-02-25 8:15:00,84,58.93333333,,35.46666667,131.2,52.73333333,213.9333333,75.46666667,59,71.13333333,,43.2,
2026-02-25 8:30:00,82.26666667,56.33333333,,32.06666667,123,56.13333333,208.0666667,64.73333333,58.53333333,71.33333333,,43.93333333,
2026-02-25 8:45:00,77.13333333,52.8,,33.4,114.6666667,58.46666667,236.2666667,64.53333333,57.13333333,66.53333333,,39.6,
2026-02-25 9:00:00,77,44.73333333,,33.46666667,111.8,59.46666667,240.4666667,56.93333333,54.6,74.2,,38.13333333,
2026-02-25 9:15:00,71.26666667,41.33333333,,31.86666667,109.3333333,57.8,199.8666667,56.93333333,49.6,67.86666667,,40.4,
2026-02-25 9:30:00,72.13333333,34.8,,32.6,105.6666667,52.26666667,155.9333333,42.06666667,46,66.13333333,,41.13333333,
2026-02-25 9:45:00,65.26666667,35.53333333,,33.53333333,100,50.2,133.7333333,42.73333333,46.53333333,65.93333333,,40,
2026-02-25 10:00:00,69.33333333,35.86666667,,37.86666667,93.86666667,51.26666667,149.4,47.8,45.73333333,59.6,,42.93333333,
2026-02-25 10:15:00,76.73333333,38.86666667,,40.6,86,50,122.7333333,49.06666667,44.26666667,63.2,,44.26666667,
2026-02-25 10:30:00,72.33333333,40.26666667,,40.13333333,88.53333333,53.53333333,117.4,49.13333333,46.53333333,54.46666667,,44.86666667,
2026-02-25 10:45:00,72.6,46.6,,40.2,81.26666667,49.26666667,96.4,48.4,47.4,52.4,,43.53333333,
2026-02-25 11:00:00,72.06666667,40.13333333,,44.46666667,79.2,43.06666667,98.66666667,48.86666667,49.13333333,50.66666667,,47.2,
2026-02-25 11:15:00,78.2,40.8,,46.6,77.2,43.8,92,53.2,51.33333333,51.73333333,,186,
2026-02-25 11:30:00,80.46666667,48.73333333,,45.93333333,76.53333333,46.53333333,90.4,69.8,53.4,71.46666667,,48.06666667,
2026-02-25 11:45:00,82.73333333,49.13333333,,46.53333333,74.53333333,47.8,78.4,88.4,55.66666667,75.2,,47.66666667,
2026-02-25 12:00:00,79.26666667,49.73333333,,47.06666667,88.86666667,46.2,66.33333333,117.2666667,59.26666667,82.93333333,,45.8,
2026-02-25 12:15:00,73.93333333,51.8,,44.93333333,89.86666667,51.93333333,88.33333333,120.1333333,58.46666667,78.4,,51.66666667,
2026-02-25 12:30:00,72.73333333,53,,47.06666667,90.46666667,52.53333333,81.2,103.9333333,62.33333333,70.6,,60.33333333,
2026-02-25 12:45:00,69.4,53.2,,48.33333333,93.93333333,53.26666667,81.2,136.4,58.46666667,70.26666667,,50.4,
2026-02-25 13:00:00,66.46666667,48.26666667,,49,89.93333333,57.53333333,74,125.1333333,58.4,73.6,58.5,59.66666667,
2026-02-25 13:15:00,65.53333333,46.66666667,,49,92.4,64.8,58.13333333,113.6666667,56.8,73.06666667,56.06666667,61.33333333,
2026-02-25 13:30:00,56.93333333,44.26666667,,47.4,85.66666667,70.2,54.8,97.8,52.13333333,65.53333333,55,56.13333333,
2026-02-25 13:45:00,60.46666667,42.86666667,,46.53333333,86.06666667,71.93333333,51.66666667,98.06666667,52.2,64.4,56.93333333,55.66666667,
2026-02-25 14:00:00,51.93333333,39.8,,45.46666667,84.6,65.73333333,53.33333333,100.3333333,49.53333333,58.33333333,50.66666667,78.93333333,
2026-02-25 14:15:00,47.86666667,40.73333333,,45.13333333,76.66666667,64.6,47.73333333,89.73333333,47.86666667,62.86666667,50,94,
2026-02-25 14:30:00,46.86666667,37.06666667,,45.33333333,76.73333333,60.06666667,38.6,78.8,46.86666667,60.33333333,47.8,86.66666667,
2026-02-25 14:45:00,49.6,38.13333333,,44.46666667,72.73333333,61.26666667,44.06666667,85.13333333,45.46666667,56.66666667,49.33333333,55.4,
2026-02-25 15:00:00,60.86666667,41.4,,45.93333333,70,55.4,47.6,80.06666667,46,48.73333333,49.66666667,60.73333333,
2026-02-25 15:15:00,70.4,42.8,,45.46666667,69.26666667,61.06666667,53.93333333,72.73333333,43.93333333,41.53333333,54.06666667,64.73333333,
2026-02-25 15:30:00,59.86666667,38.73333333,,47.8,65.53333333,52.86666667,61.13333333,109,39.53333333,37.13333333,51.53333333,53.26666667,
2026-02-25 15:45:00,55.8,28.93333333,,44.2,52.4,58.46666667,70.6,70.86666667,34.53333333,31.73333333,49.53333333,90.53333333,
2026-02-25 16:00:00,42.46666667,32.93333333,,30.66666667,41.73333333,53,69.06666667,74.6,31.2,46.26666667,41.33333333,59.46666667,
2026-02-25 16:15:00,34.66666667,31.6,,26.4,36.33333333,49.93333333,43.73333333,63.06666667,30.2,27.06666667,37.46666667,78.06666667,
2026-02-25 16:30:00,33.8,30.4,,24.66666667,30.4,41.73333333,28.8,62.4,29,27,35.53333333,86.46666667,
2026-02-25 16:45:00,32.13333333,28.06666667,,26.26666667,29.86666667,37.06666667,34.33333333,52.53333333,23,23.6,40.66666667,52.66666667,
2026-02-25 17:00:00,34.2,24.13333333,,27.46666667,28.66666667,39.73333333,35.8,47.86666667,23.66666667,24.06666667,36.73333333,65.8,
2026-02-25 17:15:00,33.06666667,21.86666667,,26.2,34.06666667,35.73333333,40.26666667,38.73333333,21.13333333,23.13333333,29.6,92.26666667,
2026-02-25 17:30:00,28.86666667,23.26666667,,24.93333333,29.86666667,39,29,32.66666667,21.73333333,27.66666667,37.06666667,193.3333333,
2026-02-25 17:45:00,27.4,22.2,,28.73333333,33.46666667,28.86666667,25.8,32.73333333,21.86666667,28.6,30.06666667,32.13333333,
2026-02-25 18:00:00,31,21.33333333,,26.06666667,36.4,33.13333333,30.93333333,34.33333333,22.93333333,31.13333333,26.13333333,28.33333333,
2026-02-25 18:15:00,29.53333333,22.4,,31.46666667,36.73333333,30.06666667,41.33333333,34.33333333,25.86666667,32.6,27.93333333,37,
2026-02-25 18:30:00,25.33333333,28.06666667,,48.06666667,38.93333333,34.53333333,30.73333333,30.13333333,23.13333333,31.06666667,27.86666667,30.26666667,
2026-02-25 18:45:00,28.26666667,26.13333333,,47.86666667,38.2,35.2,27,30.53333333,22.46666667,27.06666667,33,57.53333333,
2026-02-25 19:00:00,27.73333333,22.66666667,,41.26666667,38,35.73333333,26.06666667,30.33333333,26.4,33.8,36.86666667,232.7333333,
2026-02-25 19:15:00,26.66666667,27.06666667,,37.93333333,41,33.93333333,48.13333333,31.46666667,24.13333333,39.66666667,40.2,23.73333333,
2026-02-25 19:30:00,24.8,26.93333333,,33.66666667,39.53333333,33.93333333,27.33333333,31.6,24.46666667,37.8,31.4,35.4,
2026-02-25 19:45:00,26.33333333,23.93333333,,27.53333333,43.46666667,31.73333333,29.93333333,35.26666667,27.4,41.06666667,30.6,77.53333333,
2026-02-25 20:00:00,28.46666667,24.93333333,,32.53333333,42.8,42.26666667,29.8,36.33333333,27.13333333,34,32.6,50.53333333,
2026-02-25 20:15:00,27.26666667,24.4,,37.93333333,63.53333333,37.46666667,35.93333333,35.66666667,34.6,64.93333333,28,26.13333333,
2026-02-25 20:30:00,27.2,25.33333333,,29.2,95,36.93333333,30.86666667,32.26666667,42.66666667,78,29.53333333,34.33333333,
2026-02-25 20:45:00,29.26666667,26.26666667,,20.8,101.2666667,38.2,30.93333333,32.66666667,56,89.06666667,30.86666667,191,
2026-02-25 21:00:00,29.4,29.46666667,,18.13333333,109.0666667,33.86666667,48.73333333,34.73333333,64.73333333,89.73333333,35.4,26.8,
2026-02-25 21:15:00,52,39.13333333,,17.73333333,114,48.4,58.46666667,42.6,65.73333333,83,55.8,20.4,
2026-02-25 21:30:00,63.93333333,43.8,,18.26666667,120.2,39.26666667,68.2,53.66666667,65.8,89,61,40.53333333,
2026-02-25 21:45:00,70.33333333,50.13333333,,23.46666667,132.2,32.4,69.2,54.26666667,71.46666667,86.46666667,62.53333333,26.4,
2026-02-25 22:00:00,75.6,57.06666667,,26.86666667,138.1333333,45.33333333,77,62.53333333,75.46666667,107.9333333,65.8,25.93333333,
2026-02-25 22:15:00,76.13333333,57.26666667,,35.53333333,138.6666667,57.2,80.86666667,66.13333333,72,105.1333333,61.6,25.4,
2026-02-25 22:30:00,80.33333333,62.8,,29.46666667,153.1333333,64.6,85.26666667,74.6,199.8,127.8666667,65.66666667,26.4,
2026-02-25 22:45:00,86.53333333,67.13333333,,42.93333333,156.1333333,69.06666667,88.8,70.13333333,154.4,101.8666667,70.4,25.13333333,
2026-02-25 23:00:00,89.93333333,65.6,,52.53333333,156.8666667,71,97.73333333,77.73333333,78.46666667,110.7333333,68.6,27.53333333,
2026-02-25 23:15:00,89.33333333,68.8,,57.86666667,168.1333333,69.93333333,92.53333333,68.86666667,90.06666667,85.8,67.66666667,27.73333333,
2026-02-25 23:30:00,91.46666667,84.06666667,,58,168.1333333,71.26666667,96.26666667,76.46666667,78.06666667,82.13333333,70.53333333,27.93333333,
2026-02-25 23:45:00,92.93333333,82.53333333,,61.26666667,166.0666667,74.06666667,110.3333333,70.46666667,74.93333333,67.33333333,64.6,28.73333333,
2026-02-26 0:00:00,92.13333333,71.53333333,,60.53333333,155.7333333,77.06666667,116.1333333,70.26666667,86.46666667,57.93333333,68.4,25.33333333,
2026-02-26 0:15:00,97.8,73.53333333,,65.33333333,154.3333333,81.33333333,112.2,72.06666667,75.2,56.33333333,65.26666667,25.8,
2026-02-26 0:30:00,99.86666667,83.26666667,,65.13333333,148.4666667,77.46666667,111.8666667,74.8,76.53333333,50.13333333,60.33333333,29.53333333,
2026-02-26 0:45:00,87.26666667,93.53333333,,66.26666667,146.0666667,81.8,107,78.46666667,68.46666667,47.26666667,53.33333333,41,
2026-02-26 1:00:00,71.73333333,96.33333333,,60.46666667,146.5333333,77,98,68.8,68.26666667,43.6,49.6,26.66666667,
2026-02-26 1:15:00,80.2,93,,53.06666667,154.8,75.8,77.26666667,56.8,66.6,44.53333333,56.66666667,33.06666667,
2026-02-26 1:30:00,87.73333333,74.86666667,,45.26666667,152.4666667,70.26666667,75,48.13333333,110.9333333,60.86666667,63,54.6,
2026-02-26 1:45:00,87.66666667,56.26666667,,41.93333333,157.6,66.06666667,76.93333333,47.86666667,129.3333333,84.53333333,54.6,53.26666667,
2026-02-26 2:00:00,69.8,56.4,,43.46666667,163.0666667,61.8,95.66666667,46.6,82.13333333,88.6,50.53333333,44.6,
2026-02-26 2:15:00,66.06666667,53.26666667,,41.06666667,174.0666667,62.53333333,104.4666667,50.6,82.73333333,93,47.93333333,78.93333333,
2026-02-26 2:30:00,74.33333333,58.6,,42.46666667,176.2666667,59.66666667,107,48.6,74.13333333,92.73333333,53.06666667,83.06666667,
2026-02-26 2:45:00,95.06666667,57.2,,41.2,179.7333333,54.26666667,120.8666667,59.66666667,67.93333333,91.6,60.26666667,59.46666667,
2026-02-26 3:00:00,111.3333333,57.2,,41.53333333,183.6,48.13333333,125.3333333,58.86666667,66.86666667,86.26666667,64.26666667,59.8,
2026-02-26 3:15:00,127.8,56.53333333,,41.66666667,190.2666667,51.33333333,123.0666667,59.13333333,72.2,131,64.2,57.8,
2026-02-26 3:30:00,114.6,60.66666667,,41.33333333,192.2666667,55.66666667,139.5333333,59.13333333,80.2,98.26666667,61.8,54.73333333,
2026-02-26 3:45:00,106.8666667,57,,43.4,192.1333333,59.4,158,59.8,84.33333333,81.33333333,62.2,60.86666667,
2026-02-26 4:00:00,109.0666667,56.2,,43.8,198.0666667,64.6,154.2666667,57.4,86.4,78.8,56.6,68.53333333,
2026-02-26 4:15:00,113.2,59.8,,46.66666667,204.6666667,66.93333333,159.2666667,66.33333333,91.86666667,108.2,60.6,66.2,
2026-02-26 4:30:00,115.2666667,59.8,,48.6,209.8,74.6,165.4666667,63.66666667,86.13333333,98.46666667,57.73333333,96.73333333,
2026-02-26 4:45:00,116.2666667,59.66666667,,80.86666667,209.8666667,72.53333333,129.7333333,65.66666667,90.46666667,98.33333333,65.26666667,123.0666667,
2026-02-26 5:00:00,119.2666667,61.53333333,,79,217.4,75.2,109.8,75,94.46666667,130.3333333,61.6,151.9333333,
2026-02-26 5:15:00,119.8,59.06666667,,68.46666667,212.3333333,78.46666667,112.2,69.93333333,91.6,113,66.6,149.3333333,
2026-02-26 5:30:00,119.7333333,65,,63.4,216,81.26666667,127.3333333,78,94.73333333,109,69.26666667,129.4666667,
2026-02-26 5:45:00,125.3333333,70.66666667,,65.73333333,214.5333333,81.33333333,145.5333333,79.2,92.53333333,158.6666667,64.33333333,112.0666667,
2026-02-26 6:00:00,133,73.26666667,,72.53333333,222.6,78.66666667,153.8666667,63.4,95.6,130.2666667,67.06666667,212.0666667,
2026-02-26 6:15:00,124.8666667,76.13333333,,75,229.1333333,79.26666667,153.6666667,70.06666667,96,101.5333333,63.26666667,145.5333333,
2026-02-26 6:30:00,114.2666667,85.93333333,,84.06666667,240.4666667,86.53333333,159.9333333,84.26666667,101.1333333,148.4666667,57,115.7333333,
2026-02-26 6:45:00,100.0666667,104.9333333,,85.2,253.4666667,83.26666667,153.3333333,94.6,98,196.4,56.13333333,115.7333333,
2026-02-26 7:00:00,92.53333333,97.33333333,,97.46666667,225.2,86.2,166.4666667,85.66666667,112.5333333,185.7333333,59.13333333,185.2,
2026-02-26 7:15:00,91.6,98.73333333,,101.9333333,237.6,88.8,160.9333333,100,139.1333333,173.6666667,62.73333333,181.0666667,
2026-02-26 7:30:00,88.4,94.53333333,,92.53333333,242.6,85.73333333,144.8,98.86666667,123.6,140.1333333,67.86666667,177.6,
2026-02-26 7:45:00,113,100.8666667,,60,237.6666667,90.66666667,143.9333333,97.6,143.8,106.3333333,76.73333333,133.6,
2026-02-26 8:00:00,100.0666667,120.0666667,,62,154.0666667,94.46666667,100.9333333,101.9333333,91.86666667,107.2,67.46666667,119.4666667,
2026-02-26 8:15:00,100,103.4,,57.93333333,131.7333333,94.33333333,62.8,112.6,92.73333333,95.73333333,80.6,110.6,
2026-02-26 8:30:00,102.6,75.66666667,,53.93333333,157.4,101.7333333,62.13333333,99.4,92.6,99.06666667,83.73333333,128.6,
2026-02-26 8:45:00,102.4,61.86666667,,47.2,186.8666667,95.26666667,118.8666667,83.73333333,94.06666667,135.2,72.86666667,126.8,
2026-02-26 9:00:00,94.93333333,70.66666667,,48.2,182.7333333,83.73333333,152.3333333,80.4,96.86666667,126.8,62.53333333,75.93333333,
2026-02-26 9:15:00,85.13333333,76.66666667,,55.73333333,168.0666667,62.06666667,144.6,76.6,88.8,141.4666667,56.46666667,67.4,
2026-02-26 9:30:00,72.2,84.33333333,,56.66666667,146.6,56.2,119,78.2,70.06666667,151.6666667,49.93333333,80.4,
2026-02-26 9:45:00,64.8,92.6,,48.2,143.0666667,65.8,108.0666667,86.2,68.06666667,149.8666667,67.13333333,113,
2026-02-26 10:00:00,64,89.93333333,,48.86666667,125.2,85,109,151.2666667,72.66666667,147.2666667,55.6,73.66666667,
