Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,4215_O_MEKE,9675_O_SHAD,2925_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,2443_O_ETNA
2025-09-02 07:00:00,,,,,,1049.0666666666700,,,,,,
2025-09-02 07:15:00,,,,,,1004.8666666666700,,,,,,
2025-09-02 07:30:00,,,,,,853.5333333333330,,,,,,
2025-09-02 07:45:00,,,,,,643.2666666666670,,,,,,
2025-09-02 08:00:00,,,,,,604.0,,,,,,
2025-09-02 08:15:00,,,,,,604.1333333333330,,,,,,
2025-09-02 08:30:00,,,,,,566.0,,,,,,
2025-09-02 08:45:00,,,,,,517.3333333333330,,,,,,
2025-09-02 09:00:00,,,,,,457.1333333333330,,,,,,
2025-09-02 09:15:00,,,,,,420.8,,,,,,
2025-09-02 09:30:00,,,,,,360.73333333333300,,,,,,
2025-09-02 09:45:00,,,,,,295.93333333333300,,,,,,
2025-09-02 10:00:00,,,,,,281.4,,,,,,
2025-09-02 10:15:00,,,,,,270.8666666666670,,,,,,
2025-09-02 10:30:00,,,,,,244.8,,,,,,
2025-09-02 10:45:00,,,,,,267.8,,,,,,
2025-09-02 11:00:00,,,,,,284.1333333333330,,,,,,
2025-09-02 11:15:00,,,,,,234.86666666666700,,,,,,
2025-09-02 11:30:00,,,,,,258.53333333333300,,,,,,
2025-09-02 11:45:00,,,,,,301.2,,,,,,
2025-09-02 12:00:00,,,,,,272.93333333333300,,,,,,
2025-09-02 12:15:00,,,,,,206.73333333333300,,,,,,
2025-09-02 12:30:00,,,,,,203.46666666666700,,,,,,
2025-09-02 12:45:00,,,,,,244.46666666666700,,,,,,
2025-09-02 13:00:00,,,,,,264.1333333333330,,,,,,
2025-09-02 13:15:00,,,,,,274.26666666666700,,,,,,
2025-09-02 13:30:00,,,,,,214.0,,,,,,
2025-09-02 13:45:00,,,,,,221.73333333333300,,,,,,
2025-09-02 14:00:00,,,,,,228.4,,,,,,
2025-09-02 14:15:00,,,,,,178.26666666666700,,,,,,
2025-09-02 14:30:00,,,,,,214.4,,,,,,
2025-09-02 14:45:00,,,,,,260.26666666666700,,,,,,
2025-09-02 15:00:00,,,,,,255.26666666666700,,,,,,
2025-09-02 15:15:00,,,,,,264.0,,,,,,
2025-09-02 15:30:00,,,,,,324.93333333333300,,,,,,
2025-09-02 15:45:00,,,,,,284.2,,,,,,
2025-09-02 16:00:00,,,,,,266.8666666666670,,,,,,
2025-09-02 16:15:00,,,,,,273.73333333333300,,,,,,
2025-09-02 16:30:00,,,,,,284.06666666666700,,,,,,
