Date/Time,7543_O_MILL,5571_O_BUFF,2557_O_SHADY,2661_O_ELOT,1768_O_WLKG,2071_O_NOSD,6582_O_OAKD,2281_O_HiPK,8997_O_XXXX,4530_O_CNTP,1502_O_BLPK,4431_O_WBG,8100_O_PTBZ,4710_O_SQHN,6949_O_CHWK,6561_O_MRSD,8356_O_OHRA,5179_O_SHRP,3555_O_SCLL,8941_O_MTLE,5679_O_BLOO,4387_O_EDWD
2017-11-29 00:30:00,,32.8,33.06666666666667,,48.53333333333333,43.46666666666667,92.13333333333334,,,,,200.8,10.8,48.666666666666664,36.0,33.333333333333336,47.13333333333333,62.6,19.0,,38.93333333333333,44.46666666666667
2017-11-29 00:45:00,,31.866666666666667,33.13333333333333,,73.6,49.13333333333333,84.86666666666666,,,,,223.93333333333334,11.066666666666666,41.733333333333334,35.13333333333333,31.666666666666668,43.06666666666667,62.06666666666667,19.533333333333335,,37.733333333333334,53.666666666666664
2017-11-29 01:00:00,,34.0,35.2,,75.6,43.6,87.53333333333333,,,,,122.53333333333333,14.2,43.333333333333336,34.53333333333333,31.333333333333332,46.0,67.8,21.0,,39.13333333333333,48.4
2017-11-29 01:15:00,,34.53333333333333,37.13333333333333,,64.6,42.666666666666664,74.13333333333334,,,,,64.73333333333333,17.666666666666668,34.86666666666667,33.666666666666664,31.466666666666665,49.53333333333333,72.6,20.333333333333332,,36.13333333333333,46.4
2017-11-29 01:30:00,,33.2,38.733333333333334,,63.53333333333333,45.666666666666664,51.8,,,,,61.2,20.266666666666666,36.13333333333333,32.93333333333333,30.8,49.86666666666667,64.46666666666667,18.933333333333334,,35.733333333333334,41.2
2017-11-29 01:45:00,,63.2,39.53333333333333,,58.06666666666667,43.13333333333333,48.8,,,,,61.86666666666667,14.4,33.733333333333334,35.53333333333333,32.2,45.06666666666667,58.86666666666667,20.6,,39.8,41.13333333333333
2017-11-29 02:00:00,,35.53333333333333,36.8,,53.6,43.333333333333336,43.4,,,,,70.4,16.066666666666666,33.333333333333336,33.86666666666667,32.06666666666667,41.4,57.266666666666666,20.466666666666665,,39.2,44.0
2017-11-29 02:15:00,,34.53333333333333,35.4,,56.46666666666667,42.0,38.0,,,,,93.53333333333333,16.2,35.4,38.733333333333334,29.6,42.266666666666666,52.93333333333333,22.533333333333335,,40.6,44.2
2017-11-29 02:30:00,,34.6,36.93333333333333,,56.6,42.6,36.333333333333336,,,,,83.2,11.2,35.8,36.666666666666664,29.666666666666668,39.8,47.13333333333333,21.2,,36.4,43.333333333333336
2017-11-29 02:45:00,,37.733333333333334,38.46666666666667,,50.53333333333333,41.8,34.86666666666667,,,,,87.4,16.133333333333333,35.666666666666664,38.53333333333333,28.4,39.6,40.333333333333336,23.933333333333334,,34.8,40.2
2017-11-29 03:00:00,,38.0,36.733333333333334,,46.53333333333333,39.0,36.0,,,,,46.733333333333334,11.866666666666667,36.266666666666666,37.86666666666667,29.133333333333333,37.0,36.46666666666667,23.533333333333335,,30.866666666666667,39.86666666666667
2017-11-29 03:15:00,,38.2,37.4,,45.13333333333333,41.666666666666664,36.8,,,,,37.06666666666667,8.4,36.733333333333334,36.46666666666667,29.066666666666666,35.666666666666664,38.666666666666664,23.933333333333334,,33.53333333333333,39.666666666666664
2017-11-29 03:30:00,,38.2,35.13333333333333,,41.93333333333333,46.86666666666667,36.266666666666666,,,,,32.4,7.466666666666667,44.666666666666664,35.8,28.666666666666668,34.06666666666667,39.733333333333334,25.0,,34.13333333333333,38.4
2017-11-29 03:45:00,,38.4,35.93333333333333,,42.0,46.13333333333333,36.46666666666667,,,,,32.8,10.133333333333333,37.6,38.06666666666667,32.13333333333333,34.333333333333336,42.46666666666667,24.133333333333333,,35.6,36.2
2017-11-29 04:00:00,,38.8,38.333333333333336,,38.6,41.46666666666667,35.46666666666667,,,,,31.4,9.333333333333334,37.06666666666667,37.06666666666667,30.733333333333334,32.2,37.53333333333333,24.466666666666665,,33.6,37.46666666666667
2017-11-29 04:15:00,,36.733333333333334,38.4,,41.6,42.86666666666667,35.06666666666667,,,,,32.8,7.733333333333333,38.2,37.13333333333333,31.8,32.46666666666667,36.333333333333336,24.066666666666666,,33.733333333333334,37.8
2017-11-29 04:30:00,,40.93333333333333,38.13333333333333,,42.0,42.333333333333336,36.666666666666664,,,,,30.6,7.266666666666667,35.06666666666667,37.666666666666664,30.333333333333332,32.6,40.13333333333333,24.4,,33.333333333333336,35.46666666666667
2017-11-29 04:45:00,,38.8,40.06666666666667,,40.4,44.13333333333333,38.4,,,,,29.533333333333335,9.4,39.13333333333333,38.93333333333333,29.2,33.6,37.333333333333336,26.2,,33.333333333333336,36.13333333333333
2017-11-29 05:00:00,,37.666666666666664,40.0,,41.46666666666667,43.266666666666666,39.06666666666667,,,,,31.733333333333334,4.733333333333333,39.2,40.53333333333333,29.8,35.13333333333333,41.06666666666667,29.066666666666666,,33.8,37.266666666666666
2017-11-29 05:15:00,,39.666666666666664,39.0,,44.13333333333333,42.266666666666666,40.06666666666667,,,,,31.066666666666666,7.666666666666667,39.333333333333336,38.06666666666667,29.466666666666665,34.733333333333334,46.4,26.2,,35.0,36.6
2017-11-29 05:30:00,,40.46666666666667,40.333333333333336,,43.666666666666664,44.53333333333333,40.46666666666667,,,,,29.533333333333335,8.2,42.0,39.666666666666664,33.8,33.93333333333333,45.4,26.533333333333335,,35.6,38.06666666666667
2017-11-29 05:45:00,,41.666666666666664,41.53333333333333,,45.333333333333336,42.93333333333333,42.266666666666666,,,,,35.13333333333333,7.133333333333334,40.86666666666667,40.333333333333336,32.666666666666664,34.4,45.6,25.733333333333334,,36.6,38.13333333333333
2017-11-29 06:00:00,,42.733333333333334,42.333333333333336,,45.86666666666667,48.0,42.6,,,,,33.8,6.0,42.666666666666664,40.53333333333333,35.733333333333334,32.4,48.0,27.066666666666666,,35.6,39.333333333333336
2017-11-29 06:15:00,,44.13333333333333,43.93333333333333,,48.266666666666666,50.86666666666667,43.86666666666667,,,,,39.8,5.933333333333334,41.733333333333334,41.4,36.46666666666667,34.06666666666667,53.6,25.866666666666667,,35.266666666666666,40.2
2017-11-29 06:30:00,,45.86666666666667,41.06666666666667,,48.46666666666667,101.66666666666667,45.46666666666667,,,,,40.06666666666667,6.866666666666666,42.46666666666667,42.13333333333333,37.93333333333333,32.86666666666667,51.53333333333333,24.666666666666668,,36.86666666666667,39.733333333333334
2017-11-29 06:45:00,,49.6,42.666666666666664,,51.333333333333336,57.333333333333336,52.13333333333333,,,,,45.46666666666667,5.6,41.86666666666667,43.8,40.93333333333333,35.666666666666664,54.4,25.8,,40.8,42.6
2017-11-29 07:00:00,,50.93333333333333,46.06666666666667,,50.266666666666666,57.733333333333334,54.86666666666667,,,,,45.733333333333334,7.4,44.266666666666666,46.13333333333333,44.666666666666664,39.0,58.46666666666667,29.066666666666666,,40.13333333333333,45.86666666666667
2017-11-29 07:15:00,,63.0,50.666666666666664,,53.666666666666664,59.266666666666666,55.2,,,,,48.2,8.2,44.8,43.2,51.6,41.733333333333334,71.73333333333333,29.266666666666666,,42.2,47.266666666666666
2017-11-29 07:30:00,,57.733333333333334,55.6,,55.8,67.0,51.666666666666664,,,,,48.733333333333334,7.266666666666667,49.2,47.333333333333336,53.93333333333333,47.333333333333336,69.2,27.333333333333332,,44.733333333333334,49.6
2017-11-29 07:45:00,,57.06666666666667,57.13333333333333,,62.733333333333334,79.26666666666667,55.46666666666667,,,,,70.53333333333333,8.0,50.266666666666666,45.666666666666664,55.266666666666666,47.86666666666667,80.46666666666667,29.8,,46.13333333333333,53.46666666666667
2017-11-29 08:00:00,,52.8,62.666666666666664,,69.66666666666667,83.93333333333334,56.333333333333336,,,,,61.86666666666667,10.0,51.4,46.8,53.266666666666666,47.13333333333333,82.46666666666667,31.2,,49.93333333333333,51.666666666666664
