Date/Time,4514_O_MCCA,8798_O_FRHL,1128_O_HIPK,2610_O_INGM,7783_O_HZWD,5593_O_WLIB,5182_O_DORM,7112_O_FRHL,8637_O_HIPK,8941_O_MTLE,2348_O_HILL,6582_O_OAKD,6312_O_SQHS
2018-09-17 07:15:00,,,,,,,,,,191.66666666666666,,84.86666666666666,
2018-09-17 07:30:00,,,,,,,,,,522.4,,83.06666666666666,
2018-09-17 07:45:00,,,,,,,,,,241.06666666666666,,89.8,
2018-09-17 08:00:00,,,,,,,,,,209.26666666666668,,90.13333333333334,
2018-09-17 08:15:00,,,,,,,,,,175.4,,90.46666666666667,
2018-09-17 08:30:00,,,,,,,,,,291.3333333333333,,92.4,
2018-09-17 08:45:00,,,,,,,,,,150.2,,96.53333333333333,
2018-09-17 09:00:00,,,,,,,,,,125.86666666666666,,97.46666666666667,
2018-09-17 09:15:00,,,,,,,,,,118.86666666666666,,96.06666666666666,
2018-09-17 09:30:00,,,,,,,,,,97.2,,94.73333333333333,
2018-09-17 09:45:00,,,,,,,,,,88.93333333333334,,99.6,
2018-09-17 10:00:00,,,,,,,,,,54.6,,102.2,
2018-09-17 10:15:00,,,,,,,,,,50.46666666666667,,105.6,
2018-09-17 10:30:00,,,,,,,,,,37.8,,111.13333333333334,
2018-09-17 10:45:00,,,,,,,,,,79.86666666666666,,117.93333333333334,
2018-09-17 11:00:00,,,,,,,,,,41.2,,116.4,
2018-09-17 11:15:00,,,,,,,,,,51.8,,109.2,
2018-09-17 11:30:00,,,,,,,,,,49.2,,102.4,
2018-09-17 11:45:00,,,,,,,,,,32.333333333333336,,97.93333333333334,
2018-09-17 12:00:00,,,,,,,,,,38.86666666666667,,93.86666666666666,
2018-09-17 12:15:00,,,,,,,,,,40.6,,89.0,
2018-09-17 12:30:00,,,,,,,,,,56.666666666666664,,79.93333333333334,
2018-09-17 12:45:00,,,,,,,,,,33.86666666666667,,64.33333333333333,
2018-09-17 13:00:00,,,,,,,,,,45.6,,39.13333333333333,
2018-09-17 13:15:00,,,,,,,,,,39.666666666666664,,35.0,
2018-09-17 13:30:00,,,,,,,,,,51.4,,28.866666666666667,
2018-09-17 13:45:00,,,,,,,,,,61.2,,19.533333333333335,
2018-09-17 14:00:00,,,,,,,,,,70.53333333333333,,24.866666666666667,
2018-09-17 14:15:00,,,,,,,,,,56.333333333333336,,27.133333333333333,
2018-09-17 14:30:00,,,,,,,,,,45.4,,27.066666666666666,
2018-09-17 14:45:00,,,,,,,,,,45.86666666666667,,30.333333333333332,
2018-09-17 15:00:00,,,,,,,,,,48.86666666666667,,32.2,
2018-09-17 15:15:00,,,,,,,,,,44.333333333333336,,34.53333333333333,
2018-09-17 15:30:00,,,,,,,,,,34.93333333333333,,40.4,
2018-09-17 15:45:00,,,,,,,,,,28.066666666666666,,52.733333333333334,
2018-09-17 16:00:00,,,,,,,,,,24.866666666666667,,43.46666666666667,
2018-09-17 16:15:00,,,,,,,,,,29.733333333333334,,50.86666666666667,
2018-09-17 16:30:00,,,,,,,,,,41.666666666666664,,40.266666666666666,
2018-09-17 16:45:00,,,,,,,,,,61.266666666666666,,45.86666666666667,
2018-09-17 17:00:00,,,,,,,,,,46.333333333333336,,46.333333333333336,
2018-09-17 17:15:00,,,,,,,,,,36.4,,45.4,
2018-09-17 17:30:00,,,,,,,,,,32.666666666666664,,46.333333333333336,
2018-09-17 17:45:00,,,,,,,,,,33.93333333333333,,60.8,
2018-09-17 18:00:00,,,,,,,,,,36.86666666666667,,48.53333333333333,
2018-09-17 18:15:00,,,,,,,,,,38.666666666666664,,57.4,
2018-09-17 18:30:00,,,,,,,,,,72.0,,64.86666666666666,
2018-09-17 18:45:00,,,,,,,,,,48.6,,70.0,
2018-09-17 19:00:00,,,,,,,,,,50.733333333333334,,68.4,
2018-09-17 19:15:00,,,,,,,,,,58.53333333333333,,72.86666666666666,
2018-09-17 19:30:00,,,,,,,,,,71.53333333333333,,88.46666666666667,
2018-09-17 19:45:00,,,,,,,,,,68.4,,86.93333333333334,
2018-09-17 20:00:00,,,,,,,,,,73.0,,82.46666666666667,
2018-09-17 20:15:00,,,,,,,,,,75.26666666666667,,83.46666666666667,
2018-09-17 20:30:00,,,,,,,,,,67.93333333333334,,82.53333333333333,
2018-09-17 20:45:00,,,,,,,,,,54.8,,100.33333333333333,
2018-09-17 21:00:00,,,,,,,,,,47.53333333333333,,101.4,
2018-09-17 21:15:00,,,,,,,,,,43.266666666666666,,99.46666666666667,
2018-09-17 21:30:00,,,,,,,,,,33.6,,119.26666666666667,
2018-09-17 21:45:00,,,,,,,,,,31.133333333333333,,121.26666666666667,
2018-09-17 22:00:00,,,,,,,,,,32.666666666666664,,118.93333333333334,
2018-09-17 22:15:00,,,,,,,,,,32.86666666666667,,108.86666666666666,
