Date/Time,1502_O_BLPK,1639_O_ELIB,2071_O_NOSD,2281_O_HiPK,2319_O_DWNTN,4209_O_LWCV,4363_O_SQHS,4431_O_WBG,4691_O_SWKY,4919_O_HIPK,5309_O_SQHL,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,6399_O_GLEN,7543_O_MILL,8284_O_SWPK
2017-01-12 17:30:00,,,583.6666666666666,893.0666666666667,552.0,,,,359.0,,583.2,4556.466666666666,4556.466666666666,451.4666666666666,794.6666666666665,222.46666666666667,843.4,466.33333333333326
2017-01-12 17:45:00,,,339.73333333333335,601.0,441.33333333333326,,,,376.4,,570.0,4885.933333333333,4885.933333333333,554.3333333333334,553.0,616.1333333333333,553.4,526.9333333333333
2017-01-12 18:00:00,,,612.2666666666668,492.86666666666673,471.53333333333336,,,,542.8666666666667,,505.8,5289.4,5289.4,603.0666666666667,394.33333333333326,462.8,402.13333333333327,443.26666666666665
2017-01-12 18:15:00,,,639.6,436.6,548.9333333333333,,,,460.6,,607.0,4667.6,4667.6,563.7333333333332,400.26666666666665,479.2,432.8,487.53333333333336
2017-01-12 18:30:00,,,685.2666666666668,569.8666666666667,539.9333333333333,,,,606.0666666666667,,711.4,10108.8,10108.8,588.5333333333333,483.2,614.8666666666667,549.0,579.7333333333332
2017-01-12 18:45:00,,,791.4666666666667,449.2,566.1333333333333,,,,480.4,,873.4666666666667,11169.0,11169.0,750.0666666666667,606.9333333333333,1035.5333333333333,610.0666666666667,629.8
2017-01-12 19:00:00,,,954.4,442.8,668.6666666666666,,,,498.2,,1022.2666666666668,11204.4,11204.4,703.4666666666667,915.8666666666667,6480.8,625.4,886.1333333333333
2017-01-12 19:15:00,,,737.0,527.0,690.6,,,,624.2,,1004.4666666666667,10990.733333333334,10990.733333333334,610.5333333333333,1034.3333333333333,1035.0,574.0666666666667,927.0666666666667
2017-01-12 19:30:00,,,679.8,799.9333333333333,656.4,,,,709.8666666666667,,869.9333333333333,10540.066666666668,10540.066666666668,708.5333333333333,800.4,652.4,969.0,882.7333333333332
2017-01-12 19:45:00,,,637.2666666666668,935.0,471.4,,,,1048.8,,704.7333333333332,11308.533333333333,11308.533333333333,631.2666666666668,1081.0,893.0,1051.2666666666667,688.3333333333335
2017-01-12 20:00:00,,,771.8666666666667,1158.1333333333334,504.0,,,,1976.666666666667,,709.9333333333333,11344.8,11344.8,724.8666666666667,768.8666666666667,1187.0,844.0,570.2666666666668
2017-01-12 20:15:00,,,1478.9333333333334,954.0,587.1333333333333,,,,1584.466666666667,,884.0,7600.0,7600.0,1066.4,682.3333333333334,1191.5333333333333,618.0,759.6666666666665
2017-01-12 20:30:00,,,2455.6666666666665,735.5333333333333,947.9333333333333,,,,1566.1333333333334,,1474.4,6184.6,6184.6,1714.8666666666666,673.3333333333334,1262.6666666666667,603.8666666666667,1130.3333333333333
