Date/Time,1032_O_TRAF,2071_O_NOSD,3422_O_HICK,3514_O_HiPK,3929_O_CFT,4431_O_WBG,4488_O_LEET,5391_O_BLOO,5571_O_BUFF,8185_O_SWPK,8528_O_WEX
2016-01-08 18:45:00,8823.533333333333,,,,,6891.466666666666,,,2664.8,7355.733333333334,
2016-01-08 19:00:00,10353.666666666666,,,,,6588.533333333334,,,2607.4,7465.466666666666,
2016-01-08 19:15:00,9730.666666666666,,,,,6331.533333333334,,,2334.333333333333,7652.0,
2016-01-08 19:30:00,9918.266666666666,,,,,6070.8,,,2676.0666666666666,8012.4,
2016-01-08 19:45:00,9645.4,,,,,5952.533333333334,,,2931.5333333333333,8047.0,
2016-01-08 20:00:00,8988.8,,,,,5979.666666666668,,,2368.2,8348.6,
2016-01-08 20:15:00,9424.466666666667,,,,,6155.133333333332,,,1702.1333333333334,8299.266666666666,
2016-01-08 20:30:00,9706.2,,,,,7084.733333333334,,,1539.8,8418.133333333333,
2016-01-08 20:45:00,10455.0,,,,,6837.6,,,1969.1333333333332,8499.666666666666,
2016-01-08 21:00:00,10073.133333333333,,,,,7186.0666666666675,,,2681.2,8554.533333333333,
2016-01-08 21:15:00,11367.266666666665,,,,,6901.0,,,2048.933333333333,8721.0,
2016-01-08 21:30:00,11525.666666666664,,,,3271.8,7090.2,,,1816.333333333333,9027.733333333334,
2016-01-08 21:45:00,12048.266666666665,,,,2722.733333333333,6769.8,,,1669.533333333333,9554.133333333333,
2016-01-08 22:00:00,11049.2,,,,2525.333333333333,6685.9333333333325,,,1749.0,8634.133333333333,
2016-01-08 22:15:00,10923.4,,,,2502.333333333333,6490.4,,,1672.0,8945.333333333334,
2016-01-08 22:30:00,9577.8,,,,2467.933333333333,6507.0666666666675,,,1344.4,8707.266666666666,
2016-01-08 22:45:00,8243.0,,,,2660.2,6991.9333333333325,,,1386.533333333333,7938.4,
2016-01-08 23:00:00,5218.866666666667,,,,3593.4666666666667,5755.4,,,1411.1333333333334,7957.8,
2016-01-08 23:15:00,5250.933333333333,,,,4038.0,4883.866666666667,,,1260.7333333333333,8530.866666666667,
2016-01-08 23:30:00,4935.4,,,,3916.866666666667,4194.333333333333,,,1141.8666666666666,8474.133333333333,
2016-01-08 23:45:00,4883.0,,,,3075.666666666666,4470.733333333334,,,1142.4666666666667,8184.466666666666,
2016-01-09 00:00:00,5535.466666666666,,,,6316.266666666666,4498.333333333333,,,1279.4,8504.266666666666,
2016-01-09 00:15:00,4378.866666666667,,,,6210.8,4759.866666666667,,,1047.3333333333333,7848.733333333334,
2016-01-09 00:30:00,10135.933333333332,,,,5870.466666666666,4669.0,,,1322.1333333333334,8239.266666666666,
2016-01-09 00:45:00,8870.866666666667,,,,4628.133333333333,5152.8,,,972.7333333333332,7787.4,
2016-01-09 01:00:00,6023.733333333334,,,,6137.666666666668,5333.533333333334,,,913.6666666666665,6282.866666666668,
2016-01-09 01:15:00,5346.266666666666,,,,3473.333333333333,5916.866666666668,,,816.4666666666667,6324.8,
2016-01-09 01:30:00,3925.266666666667,,,,3051.933333333333,4992.533333333334,,,832.6666666666665,6031.0666666666675,
2016-01-09 01:45:00,3088.8,,,,2707.6,5476.066666666667,,,834.4,6843.133333333332,
2016-01-09 02:00:00,2597.0666666666666,,,,2104.6,5334.0,,,934.6,9981.933333333332,
2016-01-09 02:15:00,4238.133333333333,,,,1728.666666666667,3071.4,,,788.0666666666667,9323.266666666666,
2016-01-09 02:30:00,5438.0,,,,1687.4,3038.066666666666,,,813.2,8116.6,
2016-01-09 02:45:00,8308.333333333334,,,,1535.0666666666666,2586.0666666666666,,,894.1333333333333,7895.733333333334,
2016-01-09 03:00:00,8130.533333333334,,,,2046.666666666667,2412.8,,,879.0666666666667,8494.533333333333,
2016-01-09 03:15:00,6609.9333333333325,,,,1614.666666666667,2205.4,,,859.9333333333333,8573.466666666667,
2016-01-09 03:30:00,5737.9333333333325,,,,1437.8,4654.2,,,913.8666666666667,7423.4,
2016-01-09 03:45:00,5566.333333333332,,,,1387.7333333333331,4203.066666666667,,,881.8666666666667,7140.266666666666,
2016-01-09 04:00:00,6834.4,,,,1271.2,4671.533333333334,,,867.8,8069.0,
2016-01-09 04:15:00,9133.0,,,,1274.8,5107.2,,,902.7333333333332,9193.866666666667,
2016-01-09 04:30:00,5415.333333333333,,,,1384.4,5058.066666666667,,,794.6666666666665,10325.333333333334,
2016-01-09 04:45:00,5073.6,,,,1255.4666666666667,2798.5333333333333,,,791.2,10733.266666666666,
2016-01-09 05:00:00,3409.733333333333,,,,874.8,2147.4,,,823.8,10069.466666666667,
2016-01-09 05:15:00,5802.9333333333325,,,,760.9333333333333,4278.266666666666,,,859.3333333333335,10148.866666666667,
2016-01-09 05:30:00,5828.8,,,,939.5333333333333,4183.333333333333,,,770.1333333333333,10471.133333333333,
2016-01-09 05:45:00,5020.8,,,,965.9333333333333,2657.4666666666667,,,998.8666666666667,10007.8,
2016-01-09 06:00:00,3739.0,,,,807.0666666666667,3362.5333333333333,,,781.9333333333333,9393.8,
2016-01-09 06:15:00,3127.6,,,,739.7333333333332,3845.666666666666,,,763.0666666666667,10034.533333333333,
2016-01-09 06:30:00,2681.6666666666665,,,,692.5333333333333,3426.8,,,869.5333333333333,9859.2,
2016-01-09 06:45:00,2962.6,,,,699.4666666666667,3175.8,,,918.6,9418.666666666666,
2016-01-09 07:00:00,2424.4666666666667,,,,658.8,3633.5333333333333,,,957.1333333333333,9572.333333333334,
2016-01-09 07:15:00,2381.733333333333,,,,662.4666666666667,3327.133333333333,,,992.0666666666667,8711.666666666666,
2016-01-09 07:30:00,1957.466666666667,,,,635.6,3308.266666666667,,,1060.2666666666667,8616.266666666666,
2016-01-09 07:45:00,2013.8666666666666,,,,600.1333333333333,3694.066666666666,,,1633.2,8389.066666666668,
2016-01-09 08:00:00,2218.733333333333,,,,624.6,3635.4,,,1318.0,8527.4,
2016-01-09 08:15:00,2115.6666666666665,,,,675.4,3752.666666666666,,,1035.1333333333334,9166.466666666667,
2016-01-09 08:30:00,2169.933333333333,,,,654.6666666666666,3743.2,,,587.6,9878.2,
2016-01-09 08:45:00,2736.4666666666667,,,,628.1333333333333,3547.0,,,514.7333333333332,10253.066666666668,
2016-01-09 09:00:00,2605.0666666666666,,,,555.3333333333334,3020.933333333333,,,443.6,10198.066666666668,
2016-01-09 09:15:00,2595.0666666666666,,,,487.86666666666673,2314.0666666666666,,,409.4,10471.0,
2016-01-09 09:30:00,2081.0666666666666,,,,486.53333333333336,2219.8,,,404.66666666666674,10734.666666666666,
2016-01-09 09:45:00,2173.5333333333333,,,,462.4666666666666,1887.8666666666666,,,416.33333333333326,9685.666666666666,
2016-01-09 10:00:00,2561.8,,,,467.73333333333335,1005.8,,,468.6,9340.2,
2016-01-09 10:15:00,2022.1333333333332,,,,419.4,357.2,,,386.0,5500.333333333332,
2016-01-09 10:30:00,692.3333333333335,,,,339.3333333333333,349.53333333333336,,,403.06666666666666,3919.066666666666,
2016-01-09 10:45:00,454.06666666666666,,,,341.3333333333333,299.26666666666665,,,344.46666666666664,3418.733333333333,
2016-01-09 11:00:00,419.0,,,,289.6666666666667,267.4,,,330.0,2690.133333333333,
2016-01-09 11:15:00,353.66666666666674,,,,253.86666666666667,279.46666666666664,,,356.33333333333326,2075.733333333333,
2016-01-09 11:30:00,380.66666666666674,,,,272.53333333333336,305.06666666666666,,,404.73333333333335,1692.2666666666669,
2016-01-09 11:45:00,381.33333333333326,,,,250.46666666666667,305.93333333333334,,,378.9333333333333,1219.4,
2016-01-09 12:00:00,337.3333333333333,,,,255.33333333333331,313.6666666666667,,,305.93333333333334,785.4,
2016-01-09 12:15:00,319.93333333333334,,,,254.9333333333333,344.46666666666664,,,346.8,586.2666666666668,
2016-01-09 12:30:00,368.06666666666666,,,,266.06666666666666,365.2,,,441.4666666666666,570.6,
2016-01-09 12:45:00,437.9333333333333,,,,265.93333333333334,372.53333333333336,,,475.66666666666674,539.0,
2016-01-09 13:00:00,469.26666666666665,,,,306.1333333333333,363.06666666666666,,,434.4,538.3333333333334,
2016-01-09 13:15:00,462.9333333333333,,,,347.33333333333326,367.9333333333333,,,406.73333333333335,562.8,
2016-01-09 13:30:00,778.4,,,,372.13333333333327,347.06666666666666,,,380.66666666666674,635.4,
2016-01-09 13:45:00,689.0,,,,379.86666666666673,338.4,,1035.5,362.13333333333327,762.8666666666667,
2016-01-09 14:00:00,613.6,,,,371.86666666666673,333.46666666666664,,2833.866666666667,417.0,801.2666666666668,
2016-01-09 14:15:00,459.8,,,,364.26666666666665,336.2,,2136.4,475.2,703.6666666666665,
