Date/Time,6132_O_MONG,2020_O_CASM_CA,4087_O_OKDL,8676_O_SWVL,8898_O_NBRD,5281_O_EDWD,6994_O_ALPK,7830_O_MERF_ME,5733_O_VARN_VA,2041_O_SWVL,6170_O_MTLE,8750_O_DOWN,6254_O_FXCP,7833_O_VARN_VA,2674_O_FRHL,1094_O_SQHL,2430_O_GRBG,4431_O_WBG
2022-01-12 07:30:00,,1442.9333333333334,781.9333333333333,649.4,1213.4,788.6666666666666,,3391.9333333333334,3368.4666666666667,681.4666666666667,695.6,529.8666666666667,800.6,6510.2,670.6,856.1333333333333,1399.8666666666666,
2022-01-12 07:45:00,,1539.6,827.0666666666667,668.8666666666667,1273.1333333333334,931.0666666666667,,2726.0666666666666,3217.4,724.0666666666667,678.3333333333334,709.2,841.7333333333333,6815.0,659.3333333333334,928.8666666666667,3002.133333333333,
2022-01-12 08:00:00,,1676.4666666666667,855.0,716.2666666666667,1415.6666666666667,846.9333333333333,437.4,2554.0666666666666,2997.4,739.6666666666666,689.7333333333333,811.0666666666667,828.8,7767.4,677.8,880.4666666666667,16116.0,
2022-01-12 08:15:00,,1622.9333333333334,823.0,661.4,1495.7333333333333,899.6,625.7333333333333,2723.5333333333333,3729.6666666666665,691.7333333333333,752.6,579.3333333333334,825.6,7757.333333333333,678.8666666666667,844.9333333333333,5359.066666666667,
2022-01-12 08:30:00,,1583.3333333333333,826.5333333333333,648.3333333333334,1452.4,783.9333333333333,613.7333333333333,2716.3333333333335,3791.8,677.2666666666667,758.0666666666667,609.0,841.1333333333333,7206.266666666666,685.8666666666667,896.2666666666667,2452.9333333333334,
2022-01-12 08:45:00,,1616.6666666666667,831.1333333333333,672.8666666666667,1197.4666666666667,844.2666666666667,614.9333333333333,2633.4666666666667,3785.866666666667,708.3333333333334,735.7333333333333,753.2666666666667,844.6,7244.266666666666,687.4,897.8666666666667,1510.8,
2022-01-12 09:00:00,,1598.4666666666667,809.1333333333333,656.5333333333333,1123.2,767.9333333333333,730.5333333333333,2734.6666666666665,4108.933333333333,690.1333333333333,725.9333333333333,778.7333333333333,848.4,7042.066666666667,696.4,837.4,1517.5333333333333,
2022-01-12 09:15:00,,1576.2666666666667,814.4,666.3333333333334,964.4,793.4666666666667,791.2666666666667,2699.0,3871.866666666667,693.2,740.1333333333333,725.2666666666667,842.5333333333333,6713.866666666667,702.2,849.4666666666667,11930.133333333333,
2022-01-12 09:30:00,,2202.5333333333333,829.9333333333333,717.4666666666667,1005.4666666666667,799.6,905.7333333333333,2679.4,4011.2,720.2666666666667,725.6666666666666,628.8666666666667,845.8,6807.666666666667,703.9333333333333,870.5333333333333,8183.6,
2022-01-12 09:45:00,,2382.6,845.7333333333333,713.2,1018.7333333333333,778.5333333333333,822.2,2660.866666666667,4236.933333333333,718.4,751.1333333333333,1553.1333333333334,869.2,4528.466666666666,738.9333333333333,862.0666666666667,4710.466666666666,
2022-01-12 10:00:00,,2572.9333333333334,879.6666666666666,745.5333333333333,936.8,802.6666666666666,869.4666666666667,2610.9333333333334,3821.4666666666667,745.4,730.1333333333333,2229.4666666666667,877.1333333333333,3714.133333333333,810.6,897.2,2415.4,
2022-01-12 10:15:00,,2565.133333333333,908.2666666666667,759.8666666666667,999.8666666666667,830.2,936.6,2668.4666666666667,3034.0,795.1333333333333,741.6,1401.9333333333334,889.4666666666667,3044.733333333333,805.8666666666667,922.4666666666667,1406.6,
