Date/Time,7459_O_SEWI,4431_O_WBG,8185_O_SWPK,5571_O_BUFF,6227_O_ELIB,5624_O_BUFF,8581_O_SOSD,2071_O_NOSD,4465_O_SOHL,4312_O_MCKP
2016-07-01 16:30:00,,,,,,68.33333333333333,,471.0,,
2016-07-01 16:45:00,,,,,,38.666666666666664,,468.93333333333334,,
2016-07-01 17:00:00,,,,,,40.266666666666666,,432.93333333333334,,
2016-07-01 17:15:00,38.666666666666664,,,,,46.8,,33.0,,
2016-07-01 17:30:00,,,,,,35.46666666666667,,34.06666666666667,,
2016-07-01 17:45:00,,,,,,48.733333333333334,,30.466666666666665,,
2016-07-01 18:00:00,,,,,,39.8,,27.733333333333334,,
2016-07-01 18:15:00,,,,,,36.666666666666664,,48.53333333333333,,
2016-07-01 18:30:00,,,,,,37.333333333333336,,117.33333333333333,,
2016-07-01 18:45:00,,,,,,134.73333333333332,,91.26666666666667,,
2016-07-01 19:00:00,,,,,,127.73333333333333,,69.66666666666667,,
2016-07-01 19:15:00,,,,,,87.46666666666667,,66.4,,
2016-07-01 19:30:00,,,,,,70.33333333333333,,59.86666666666667,,
2016-07-01 19:45:00,,,,,,52.8,,63.4,,
2016-07-01 20:00:00,,,,,,55.266666666666666,,63.13333333333333,,
2016-07-01 20:15:00,,,,,,58.333333333333336,,58.13333333333333,,
2016-07-01 20:30:00,,,,,,57.86666666666667,,49.06666666666667,,
2016-07-01 20:45:00,,,,,,62.46666666666667,,43.2,,
2016-07-01 21:00:00,,,,,,54.8,,41.46666666666667,,
2016-07-01 21:15:00,,,,,,53.4,,38.93333333333333,,
2016-07-01 21:30:00,,,,,,47.266666666666666,,36.666666666666664,,
2016-07-01 21:45:00,,,,,,43.13333333333333,,32.266666666666666,,
2016-07-01 22:00:00,,,,,,56.86666666666667,,35.333333333333336,,
2016-07-01 22:15:00,,,,,,55.93333333333333,,31.866666666666667,,
2016-07-01 22:30:00,,,,,,54.93333333333333,,29.733333333333334,,
2016-07-01 22:45:00,,,,,,55.666666666666664,,30.333333333333332,,
2016-07-01 23:00:00,,,,,,60.266666666666666,,30.866666666666667,,
2016-07-01 23:15:00,,,,,,60.13333333333333,,32.6,,
2016-07-01 23:30:00,,,,,,662.3333333333334,,33.53333333333333,,
2016-07-01 23:45:00,,,,,,140.26666666666668,,37.733333333333334,,
2016-07-02 00:00:00,,,,,,59.333333333333336,,34.4,,
2016-07-02 00:15:00,,,,,,255.13333333333333,,32.8,,
2016-07-02 00:30:00,,,,,,72.8,,27.066666666666666,,
2016-07-02 00:45:00,,,,,,48.333333333333336,,27.6,,
2016-07-02 01:00:00,,,,,,42.6,,30.466666666666665,,
2016-07-02 01:15:00,,,,,,40.333333333333336,,22.133333333333333,,
2016-07-02 01:30:00,,,,,,35.333333333333336,,24.866666666666667,,
2016-07-02 01:45:00,,,,,,35.266666666666666,,25.666666666666668,,
2016-07-02 02:00:00,,,,,,28.466666666666665,,27.666666666666668,,
2016-07-02 02:15:00,,,,,,27.066666666666666,,29.333333333333332,,
2016-07-02 02:30:00,,,,,,27.4,,27.0,,
2016-07-02 02:45:00,,,,,,28.466666666666665,,29.666666666666668,,
2016-07-02 03:00:00,,,,,,28.266666666666666,,43.333333333333336,,
2016-07-02 03:15:00,,,,,,39.0,,49.0,,
2016-07-02 03:30:00,,,,,,42.46666666666667,,40.93333333333333,,
2016-07-02 03:45:00,,,,,,43.93333333333333,,37.53333333333333,,
2016-07-02 04:00:00,,,,,,38.8,,36.0,,
2016-07-02 04:15:00,,,,,,49.53333333333333,,35.2,,
2016-07-02 04:30:00,,,,,,42.46666666666667,,43.333333333333336,,
2016-07-02 04:45:00,,,,,,436.8666666666667,,60.86666666666667,,
2016-07-02 05:00:00,,,,,,160.8,,59.333333333333336,,
2016-07-02 05:15:00,,,,,,40.6,,53.266666666666666,,
2016-07-02 05:30:00,,,,,,83.4,,52.46666666666667,,
2016-07-02 05:45:00,,,,,,266.3333333333333,,58.86666666666667,,
