Date/Time,1903_O_SWVL,2197_O_CLE,2330_O_nan,3422_O_HICK,4431_O_WBG,5165_O_GIBS,5571_O_BUFF,6227_O_ELIB,7204_O_AVNW,8185_O_SWPK,8755_O_MTLE,8972_O_SHADY
2016-05-28 01:30:00,,1675.2,,,,,1434.666666666667,2436.133333333333,,,,1834.9333333333332
2016-05-28 01:45:00,,1618.4,,,,,1409.0666666666666,2486.4,,,,1882.533333333333
2016-05-28 02:00:00,,1710.2,,,,,1414.666666666667,2599.133333333333,,,,1950.2666666666669
2016-05-28 02:15:00,,1785.666666666667,,,,,1466.666666666667,2637.266666666667,,,,2038.2666666666669
2016-05-28 02:30:00,,1702.533333333333,,,,,1598.9333333333334,2818.333333333333,,,,2430.866666666667
2016-05-28 02:45:00,,1906.333333333333,,,,,1628.8666666666666,3407.6,,,,2569.933333333333
2016-05-28 03:00:00,,2033.2666666666669,,,,,1596.2666666666669,3682.133333333333,,,,2434.4666666666667
2016-05-28 03:15:00,,2003.8666666666666,,,,,1568.1333333333334,3938.8,,,,2566.8
2016-05-28 03:30:00,,1902.0666666666666,,,,,1576.533333333333,3830.333333333334,,,,2653.6666666666665
2016-05-28 03:45:00,,1949.2,,,,,1550.2666666666669,2997.2,,,,2988.4
2016-05-28 04:00:00,,2080.5333333333333,,,,,1714.8,3326.2,,,,3109.4
2016-05-28 04:15:00,,2071.8,,,,,3652.0,3474.8,,,,2990.8
2016-05-28 04:30:00,,2271.866666666667,,,,,2547.6,3452.8,,,,3105.666666666666
2016-05-28 04:45:00,,2193.2,,,,,2442.133333333333,3423.333333333333,,,,3044.733333333333
2016-05-28 05:00:00,,2279.6666666666665,,,,,2213.0,3495.6,,,,3289.733333333333
2016-05-28 05:15:00,,2483.2,,,,,1928.9333333333332,3530.666666666666,,,,3340.6
2016-05-28 05:30:00,,2478.6,,,,,1926.1333333333332,3653.2,,,,3194.733333333333
2016-05-28 05:45:00,,2532.866666666667,,,,,2737.866666666667,3920.933333333333,,,,2914.4
2016-05-28 06:00:00,,2718.4666666666667,,,,,0.0,3901.866666666667,,,,2857.066666666666
2016-05-28 06:15:00,,2824.133333333333,,,,,3020.866666666667,3529.6,,,,2733.733333333333
2016-05-28 06:30:00,,2908.733333333333,,,,,2525.733333333333,3714.5333333333333,,,,3127.666666666666
2016-05-28 06:45:00,,2892.333333333333,,,,,2134.8,3950.066666666666,,,,2673.6
2016-05-28 07:00:00,,3267.2,,,,,1159.7333333333333,4111.866666666667,,,,2706.933333333333
2016-05-28 07:15:00,,2754.5333333333333,,,,,1053.2666666666667,3934.266666666667,,,,2788.866666666667
2016-05-28 07:30:00,,2000.9333333333332,,,,,902.4666666666667,3848.5333333333333,,,,2642.733333333333
2016-05-28 07:45:00,,1792.4,,,,,852.9333333333333,3122.6,,,,2110.266666666667
2016-05-28 08:00:00,,1702.4,,,,,763.2666666666668,1990.466666666667,,,,2083.0666666666666
