Date/Time,6132_O_MONG,2020_O_CASM_CA,4647_O_ORPO_OR,3490_O_GLSW,6995_O_FRSP,7109_O_MCCA,4197_O_FRHL,6584_O_OITP,2540_O_FXCP,8611_O_CPLS,8750_O_DOWN,2249_O_CAFF_CA,4057_O_MENA_ME,7904_O_WAWS_WA,5785_O_GNFD,6488_O_FRHL,7546_O_OKDL,4431_O_WBG
2021-10-09 08:00:00,720.8,447.26666666666665,4541.2,,,,1573.3333333333333,1155.8666666666666,,,349.53333333333336,,,,1038.7333333333333,846.7333333333333,,
2021-10-09 08:15:00,777.0,449.3333333333333,4602.466666666666,,,,1216.7333333333333,1128.7333333333333,1603.3846153846155,,357.73333333333335,,,,1114.3333333333333,829.2666666666667,,
2021-10-09 08:30:00,859.9333333333333,471.2,4570.533333333334,,,,1100.2,1095.6,1194.2666666666667,,366.26666666666665,,,,886.8,749.4666666666667,,
2021-10-09 08:45:00,916.4666666666667,442.2,4355.666666666667,,830.3333333333334,,955.9333333333333,1102.6,1122.9333333333334,,353.06666666666666,,,,1034.2,705.7333333333333,,
2021-10-09 09:00:00,829.0666666666667,419.73333333333335,4389.0,,743.4,,885.6,1098.2666666666667,1064.0,,337.8,,,,984.8,697.2,,
2021-10-09 09:15:00,759.7333333333333,423.53333333333336,4756.0,,683.1333333333333,,868.5333333333333,993.0666666666667,979.6666666666666,,327.73333333333335,,,,802.9333333333333,632.0,,
2021-10-09 09:30:00,752.0,401.2,3847.733333333333,,670.1333333333333,,833.5333333333333,951.0,848.9333333333333,,311.6,,,,657.7333333333333,598.9333333333333,,
2021-10-09 09:45:00,570.7333333333333,363.8666666666667,2762.0666666666666,,568.8,76.33333333333333,688.3333333333334,974.1333333333333,735.4666666666667,,287.8,,,,576.8666666666667,533.7333333333333,,
2021-10-09 10:00:00,564.2,358.26666666666665,1864.2,,535.4666666666667,99.4,633.1333333333333,973.6,660.4666666666667,,290.1333333333333,,,,537.4,490.6666666666667,,
2021-10-09 10:15:00,547.0666666666667,335.6666666666667,1375.1333333333334,,494.53333333333336,224.93333333333334,573.6666666666666,956.7333333333333,617.6,,278.53333333333336,,,,505.26666666666665,457.93333333333334,,
2021-10-09 10:30:00,452.06666666666666,347.93333333333334,1111.0,,475.6,261.93333333333334,517.6666666666666,831.3333333333334,585.5333333333333,,256.26666666666665,,,,447.6,431.93333333333334,,
2021-10-09 10:45:00,441.26666666666665,280.26666666666665,1149.9333333333334,,376.93333333333334,274.8666666666667,542.4666666666667,806.5333333333333,583.7333333333333,,241.26666666666668,,,,400.4,426.4,,
2021-10-09 11:00:00,407.93333333333334,302.26666666666665,1095.0,,364.26666666666665,387.2,511.0,825.6,597.6,,230.13333333333333,,,,352.53333333333336,389.1333333333333,,
2021-10-09 11:15:00,388.46666666666664,344.0,1060.6,,403.06666666666666,322.53333333333336,486.4,766.2666666666667,576.0,,223.53333333333333,,,,337.26666666666665,391.8666666666667,,
2021-10-09 11:30:00,376.26666666666665,405.4,980.5333333333333,,366.46666666666664,294.4,435.8666666666667,752.4,571.8666666666667,,205.73333333333332,,,,337.93333333333334,342.4,,
2021-10-09 11:45:00,376.93333333333334,459.6666666666667,997.2,,437.26666666666665,261.2,486.1333333333333,747.4,549.4666666666667,,196.13333333333333,,,,280.0,353.06666666666666,,
2021-10-09 12:00:00,369.73333333333335,480.46666666666664,1177.4,,345.8666666666667,230.06666666666666,486.53333333333336,650.5333333333333,404.4,,178.26666666666668,,,,248.2,372.46666666666664,,
2021-10-09 12:15:00,392.0,504.2,1225.4666666666667,,351.8666666666667,222.53333333333333,493.06666666666666,542.2666666666667,359.3333333333333,,164.26666666666668,,,,237.0,353.8,,
2021-10-09 12:30:00,346.2,523.6666666666666,1196.3333333333333,,297.46666666666664,214.93333333333334,442.4,567.8666666666667,316.8666666666667,,160.0,,,,250.2,340.4,,
2021-10-09 12:45:00,293.0,544.1333333333333,859.1333333333333,,307.2,188.86666666666667,391.26666666666665,512.2666666666667,307.8,,156.4,,,,248.0,317.6666666666667,,
2021-10-09 13:00:00,245.66666666666666,534.6666666666666,889.5333333333333,,288.6666666666667,189.93333333333334,372.8,476.73333333333335,327.2,,174.2,,,,247.2,306.06666666666666,,
2021-10-09 13:15:00,237.8,588.9333333333333,870.0666666666667,,316.1333333333333,195.26666666666668,390.4,440.0,354.93333333333334,,196.46666666666667,,,,258.93333333333334,309.93333333333334,,
2021-10-09 13:30:00,309.0,588.4,726.8,,313.0,214.33333333333334,477.3333333333333,434.6666666666667,424.46666666666664,,210.13333333333333,,,,317.73333333333335,403.53333333333336,,
2021-10-09 13:45:00,366.26666666666665,558.0666666666667,734.7333333333333,,371.8,200.86666666666667,538.0,464.8666666666667,554.5333333333333,,208.6,,,,450.73333333333335,424.93333333333334,,
