Date/Time,5388_O_OHRA,9991_O_ALTO,5635_O_SEWY,8445_O_LNPL,9063_O_COLS,1400_O_MCCA,4749_O_JEFF,9267_O_SQHL,3050_O_OHCO,1266_O_WLKG
2026-05-16 20:00:00,623.1333333333333,688.8,648.9333333333333,605.3333333333334,541.8666666666667,,1104.3333333333333,553.6,,761.8
2026-05-16 20:15:00,601.0,521.7333333333333,712.8666666666667,669.8666666666667,545.0,,915.3333333333334,581.6,,817.2
2026-05-16 20:30:00,596.2,425.93333333333334,745.6,729.9333333333333,599.4,,1402.6666666666667,625.5333333333333,,828.8666666666667
2026-05-16 20:45:00,604.8,499.8,790.9333333333333,726.6,651.4,,1917.8666666666666,614.5333333333333,,887.7333333333333
2026-05-16 21:00:00,618.2666666666667,588.4666666666667,830.0666666666667,776.4666666666667,759.2,,1867.6666666666667,622.4666666666667,,995.5333333333333
2026-05-16 21:15:00,665.2,668.2,892.6666666666666,795.6666666666666,755.5333333333333,,2713.866666666667,626.2666666666667,,1069.9333333333334
2026-05-16 21:30:00,688.0,828.4,986.7333333333333,1043.3333333333333,809.4,,2110.866666666667,633.8,,1067.8
2026-05-16 21:45:00,781.0,779.2666666666667,1074.3333333333333,930.3333333333334,795.6666666666666,,1407.3333333333333,666.0,,1105.6
2026-05-16 22:00:00,785.0,761.6,1060.2,818.7333333333333,770.4666666666667,,3969.0,691.8,,1085.6666666666667
2026-05-16 22:15:00,717.4666666666667,815.1333333333333,1041.7333333333333,825.9333333333333,791.6666666666666,,2327.2,702.3333333333334,,1122.4666666666667
2026-05-16 22:30:00,639.4,988.2,1058.9333333333334,835.6,844.2666666666667,676.6363636363636,1470.2666666666667,708.2666666666667,,1359.2
2026-05-16 22:45:00,686.6,1018.2666666666667,1063.4666666666667,905.7333333333333,852.8,794.4,1560.4666666666667,734.7333333333333,,1298.1333333333334
2026-05-16 23:00:00,742.4,1092.3333333333333,1111.2,1036.8,894.4666666666667,852.4666666666667,1504.2666666666667,743.5333333333333,,1492.1333333333334
2026-05-16 23:15:00,762.1333333333333,1237.2,1168.3333333333333,992.2666666666667,911.6666666666666,879.7333333333333,2996.8,780.4666666666667,,1440.1333333333334
2026-05-16 23:30:00,774.4,1342.2666666666667,1242.5333333333333,1045.4666666666667,914.8666666666667,939.8666666666667,1834.0666666666666,821.4,,1673.2
2026-05-16 23:45:00,789.8666666666667,1333.0,1304.8,1133.4,835.6666666666666,999.2666666666667,1727.2666666666667,828.4666666666667,,1298.8666666666666
2026-05-17 00:00:00,832.3333333333334,1318.4,1378.4,1150.4666666666667,743.7333333333333,1036.9333333333334,1802.4666666666667,852.4666666666667,,1176.8666666666666
2026-05-17 00:15:00,905.4666666666667,1163.0,1443.3333333333333,1149.7333333333333,721.0,1058.8,1661.4,859.8,,1104.9333333333334
2026-05-17 00:30:00,899.6666666666666,1032.1333333333334,1485.6666666666667,1165.1333333333334,805.4,1122.7333333333333,1576.4666666666667,853.9333333333333,,1068.4
2026-05-17 00:45:00,902.2666666666667,1065.9333333333334,1511.7333333333333,1196.4,825.0666666666667,1165.6666666666667,1751.2666666666667,862.3333333333334,,1199.6666666666667
2026-05-17 01:00:00,911.9333333333333,1028.7333333333333,1615.3333333333333,1227.2,833.0,1198.4666666666667,1797.8666666666666,860.4,,1242.8666666666666
2026-05-17 01:15:00,921.1333333333333,3691.0,1626.4666666666667,1239.1333333333334,812.0666666666667,1229.7333333333333,1965.9333333333334,865.6,,2323.5333333333333
2026-05-17 01:30:00,902.8666666666667,4179.4,1562.2,1259.9333333333334,757.6,1336.7333333333333,1893.4666666666667,891.4666666666667,,1469.3333333333333
2026-05-17 01:45:00,906.0666666666667,2841.3333333333335,1598.4666666666667,1245.2,693.2666666666667,1359.6,1745.0,885.4666666666667,,1288.7333333333333
2026-05-17 02:00:00,884.6,2322.6,1590.8,1282.2,607.6666666666666,1335.4666666666667,1881.3333333333333,872.8666666666667,,1164.0666666666666
2026-05-17 02:15:00,1067.3333333333333,2862.733333333333,1602.7333333333333,1312.8,628.2666666666667,1336.8,1807.8,859.7333333333333,,1320.4
2026-05-17 02:30:00,907.4666666666667,2308.266666666667,1735.0666666666666,1320.8666666666666,682.9333333333333,1355.4,1966.0,834.0666666666667,,1711.0
2026-05-17 02:45:00,915.6666666666666,1577.6666666666667,1819.8,1352.3333333333333,703.5333333333333,1332.4,2299.266666666667,860.1333333333333,,1675.3333333333333
2026-05-17 03:00:00,933.0666666666667,1516.5333333333333,1906.1333333333334,1406.8666666666666,668.4,1364.6666666666667,5304.533333333334,883.4666666666667,,1724.7333333333333
2026-05-17 03:15:00,939.3333333333334,1315.8,2059.266666666667,1466.6,633.0,1462.5333333333333,5525.733333333334,924.4,,1489.7333333333333
2026-05-17 03:30:00,955.6666666666666,1108.2,2141.133333333333,1477.1333333333334,632.2666666666667,1547.9333333333334,2637.266666666667,941.6,,1710.0
2026-05-17 03:45:00,1015.9333333333333,1320.8,2178.4,1442.2666666666667,616.7333333333333,1592.2,2206.6,997.0,,1663.6666666666667
2026-05-17 04:00:00,1096.8,1327.4,2177.866666666667,1550.8,611.1333333333333,1665.4666666666667,1553.4666666666667,1135.0666666666666,,1535.1333333333334
2026-05-17 04:15:00,1130.2666666666667,1388.5333333333333,2390.5333333333333,1948.9333333333334,621.7333333333333,1790.1333333333334,1480.5333333333333,1249.2666666666667,,1712.3333333333333
2026-05-17 04:30:00,1113.9333333333334,1441.2,2453.6666666666665,2761.0666666666666,641.8666666666667,1737.4666666666667,1462.2666666666667,1312.6666666666667,,2184.3333333333335
2026-05-17 04:45:00,1077.9333333333334,1538.8,2489.4,3461.0,681.0666666666667,1797.0666666666666,2872.0666666666666,1443.9333333333334,,2502.6
2026-05-17 05:00:00,1149.8666666666666,1544.8,3165.266666666667,2922.733333333333,730.2,1961.8666666666666,2980.866666666667,2012.0,,3065.4
2026-05-17 05:15:00,1218.0,1561.6,3524.0666666666666,2759.6,760.6666666666666,2101.0666666666666,3781.6,2111.9333333333334,,3533.866666666667
2026-05-17 05:30:00,1305.2666666666667,1874.7333333333333,3518.733333333333,3006.0666666666666,841.6,2227.733333333333,3234.0,2172.4666666666667,,2769.133333333333
2026-05-17 05:45:00,1361.8,1811.7333333333333,3007.4,3201.6666666666665,810.1333333333333,2177.2,2098.6,2330.133333333333,,2549.266666666667
2026-05-17 06:00:00,1252.0666666666666,1920.9333333333334,2971.5333333333333,3455.0,826.3333333333334,2198.9333333333334,1956.4666666666667,2370.133333333333,,2519.6
2026-05-17 06:15:00,1345.5333333333333,1959.2666666666667,3234.8,3442.3333333333335,789.1333333333333,2342.6,2092.9333333333334,2387.0666666666666,,2676.866666666667
2026-05-17 06:30:00,1534.6666666666667,1717.4,2995.9333333333334,3016.8,791.4666666666667,2453.733333333333,3083.3333333333335,2353.0,,2489.9333333333334
2026-05-17 06:45:00,1973.2,1971.9333333333334,2894.6,2659.0666666666666,800.1333333333333,2509.6,1831.4666666666667,2005.8666666666666,,2277.5333333333333
2026-05-17 07:00:00,2079.0666666666666,2108.4,2467.9333333333334,2377.3333333333335,856.4,2704.133333333333,1991.8,1685.2,,2214.9333333333334
2026-05-17 07:15:00,2511.4666666666667,1736.4666666666667,2254.266666666667,2112.733333333333,840.1333333333333,2319.133333333333,2363.266666666667,1505.6666666666667,,2594.266666666667
2026-05-17 07:30:00,2334.6,1674.2666666666667,2040.9333333333334,1748.4,772.1333333333333,2166.5333333333333,2144.0,1360.2666666666667,,2183.133333333333
2026-05-17 07:45:00,1857.5333333333333,1570.8,1855.1333333333334,1485.0,840.8666666666667,2065.2,2117.0666666666666,1215.0666666666666,,1956.5333333333333
2026-05-17 08:00:00,1436.8666666666666,1363.7333333333333,1513.0666666666666,1269.0,905.2666666666667,1664.0,1951.0666666666666,1031.6666666666667,,2017.6666666666667
2026-05-17 08:15:00,1239.0,1158.8,1298.0,1123.0,1010.2666666666667,1418.1333333333334,1719.7333333333333,898.1333333333333,,1668.8666666666666
2026-05-17 08:30:00,1063.0666666666666,1065.0,1100.8,985.8,976.8666666666667,1176.0666666666666,1588.3333333333333,801.9333333333333,,1521.6
2026-05-17 08:45:00,911.1333333333333,996.7333333333333,975.4,906.8,1176.6666666666667,955.6,3735.6666666666665,715.6666666666666,,1494.8
2026-05-17 09:00:00,815.4,1223.4,892.8666666666667,866.5333333333333,1132.7333333333333,793.4666666666667,1351.8666666666666,699.4,,1292.8
2026-05-17 09:15:00,778.9333333333333,1256.7333333333333,890.7333333333333,832.7333333333333,1204.8666666666666,672.5333333333333,7796.933333333333,656.5333333333333,,911.5333333333333
2026-05-17 09:30:00,749.6,1125.0,793.0,767.0,1080.6,619.8,2912.0666666666666,616.6,,719.8666666666667
2026-05-17 09:45:00,679.9333333333333,992.9333333333333,657.1333333333333,714.9333333333333,864.3333333333334,612.6666666666666,796.4,540.7333333333333,,742.0666666666667
2026-05-17 10:00:00,597.4,753.2666666666667,582.6666666666666,603.6,856.8,566.7333333333333,1462.5333333333333,502.1333333333333,,674.4666666666667
2026-05-17 10:15:00,514.6666666666666,715.4666666666667,535.9333333333333,508.26666666666665,879.1666666666666,520.6,1949.4,504.6,,614.5333333333333
2026-05-17 10:30:00,506.4,752.6,517.1333333333333,511.8666666666667,,460.26666666666665,516.8,478.4,,512.8888888888889
2026-05-17 10:45:00,474.06666666666666,685.0666666666667,504.26666666666665,501.73333333333335,,435.0,512.8666666666667,446.26666666666665,,
2026-05-17 11:00:00,469.73333333333335,567.9333333333333,494.0,451.6,,423.3333333333333,594.2,404.4,,108.0
2026-05-17 11:15:00,445.3333333333333,499.93333333333334,462.3333333333333,454.6,,392.06666666666666,2979.2,403.53333333333336,,
2026-05-17 11:30:00,411.6,467.2,456.6,446.46666666666664,,396.2,529.5333333333333,414.53333333333336,,
2026-05-17 11:45:00,425.8666666666667,397.93333333333334,453.46666666666664,434.06666666666666,,397.53333333333336,533.2666666666667,408.3333333333333,,
2026-05-17 12:00:00,437.46666666666664,382.46666666666664,460.1333333333333,420.2,,384.93333333333334,464.46666666666664,388.1333333333333,,
2026-05-17 12:15:00,434.93333333333334,367.0,453.6,418.1333333333333,,365.06666666666666,754.0,377.73333333333335,,
2026-05-17 12:30:00,401.93333333333334,363.73333333333335,425.06666666666666,430.3333333333333,,367.3333333333333,324.4,370.93333333333334,,
2026-05-17 12:45:00,409.0,352.1333333333333,427.8,401.6666666666667,,775.0666666666667,316.1333333333333,371.8,,753.0
2026-05-17 13:00:00,411.4,306.73333333333335,413.46666666666664,400.8,,364.8666666666667,294.1333333333333,357.53333333333336,,346.6666666666667
2026-05-17 13:15:00,424.93333333333334,265.6666666666667,418.73333333333335,385.2,,333.06666666666666,633.2666666666667,351.6666666666667,,281.8666666666667
2026-05-17 13:30:00,462.1333333333333,250.8,424.73333333333335,426.93333333333334,,327.0,1963.9333333333334,369.26666666666665,,280.3333333333333
2026-05-17 13:45:00,429.26666666666665,240.46666666666667,425.53333333333336,545.6,,345.73333333333335,2137.9333333333334,417.4,,308.26666666666665
2026-05-17 14:00:00,460.93333333333334,244.86666666666667,468.06666666666666,524.2666666666667,,350.6666666666667,2054.0,430.6666666666667,,310.1333333333333
2026-05-17 14:15:00,451.2,238.46666666666667,518.2,527.8666666666667,,361.1333333333333,516.7333333333333,463.6,,346.1333333333333
2026-05-17 14:30:00,479.2,239.0,521.8666666666667,507.73333333333335,,360.73333333333335,364.1333333333333,448.93333333333334,,328.53333333333336
2026-05-17 14:45:00,479.0,235.8,511.1333333333333,467.0,,394.1333333333333,388.93333333333334,456.1333333333333,,333.73333333333335
2026-05-17 15:00:00,522.6666666666666,253.93333333333334,469.53333333333336,441.6666666666667,,400.93333333333334,1014.4666666666667,423.4,,379.73333333333335
2026-05-17 15:15:00,498.6666666666667,255.0,402.53333333333336,409.93333333333334,,386.46666666666664,417.4,406.73333333333335,,390.3333333333333
2026-05-17 15:30:00,464.6,260.06666666666666,382.26666666666665,384.8,,386.0,485.2,379.6,,379.93333333333334
2026-05-17 15:45:00,530.2,257.1333333333333,447.4,373.26666666666665,,363.06666666666666,401.93333333333334,362.46666666666664,,381.93333333333334
2026-05-17 16:00:00,419.8,264.2,466.2,408.06666666666666,,330.1333333333333,506.0,348.1333333333333,,411.6666666666667
2026-05-17 16:15:00,386.1333333333333,270.4,396.73333333333335,364.8666666666667,,348.46666666666664,419.6666666666667,380.53333333333336,,418.0
2026-05-17 16:30:00,424.4,279.26666666666665,399.2857142857143,351.46666666666664,,388.06666666666666,428.73333333333335,363.26666666666665,,418.2
2026-05-17 16:45:00,510.6666666666667,287.8,,376.8666666666667,,399.53333333333336,664.9333333333333,344.06666666666666,,413.26666666666665
2026-05-17 17:00:00,487.6666666666667,292.8,301.6666666666667,375.93333333333334,,375.06666666666666,524.8666666666667,438.93333333333334,,397.6
2026-05-17 17:15:00,424.3333333333333,311.73333333333335,301.6666666666667,366.6666666666667,,372.06666666666666,404.2,377.2,,398.1333333333333
2026-05-17 17:30:00,448.8,300.53333333333336,,350.26666666666665,462.8,384.8666666666667,385.2,367.6666666666667,,404.3333333333333
2026-05-17 17:45:00,511.73333333333335,315.46666666666664,,339.73333333333335,469.6,384.06666666666666,813.5333333333333,370.3333333333333,,408.3333333333333
2026-05-17 18:00:00,461.8,331.6,,344.0,502.6666666666667,361.1333333333333,471.0,409.1333333333333,,424.06666666666666
2026-05-17 18:15:00,680.4666666666667,338.8,,326.8666666666667,607.0666666666667,354.6,522.3333333333334,363.06666666666666,,758.4
2026-05-17 18:30:00,427.3333333333333,333.0,,332.0,631.5333333333333,353.06666666666666,1904.5333333333333,363.1333333333333,,781.8
2026-05-17 18:45:00,417.8666666666667,326.0,,344.2,625.1333333333333,350.8666666666667,465.8666666666667,371.0,,818.9333333333333
2026-05-17 19:00:00,491.46666666666664,351.73333333333335,,319.1333333333333,633.7333333333333,350.8,502.2,366.06666666666666,,663.8
2026-05-17 19:15:00,511.46666666666664,364.73333333333335,,324.26666666666665,578.8,365.2,566.7333333333333,376.53333333333336,,525.6
2026-05-17 19:30:00,477.53333333333336,390.26666666666665,,352.2,556.8666666666667,371.06666666666666,573.0,351.06666666666666,,931.8666666666667
2026-05-17 19:45:00,428.26666666666665,369.53333333333336,,372.73333333333335,594.7333333333333,372.4,699.9333333333333,383.8666666666667,,1780.3333333333333
2026-05-17 20:00:00,905.2,400.26666666666665,,425.8,564.6,377.2,644.2,407.6,,741.1333333333333
2026-05-17 20:15:00,509.8,755.6,,397.8666666666667,518.8666666666667,404.6666666666667,550.9333333333333,408.1333333333333,,669.8
2026-05-17 20:30:00,483.8,548.5333333333333,,398.53333333333336,523.6,404.46666666666664,669.4,403.73333333333335,,716.2666666666667
2026-05-17 20:45:00,540.4,682.5333333333333,,424.1333333333333,555.4666666666667,424.53333333333336,659.7333333333333,425.1333333333333,,745.2
2026-05-17 21:00:00,641.5333333333333,2358.6666666666665,,433.6,552.5333333333333,445.6,955.6666666666666,401.6,,761.8666666666667
2026-05-17 21:15:00,705.6666666666666,757.2666666666667,,447.1333333333333,520.5333333333333,473.6666666666667,791.0,420.2,,783.1333333333333
2026-05-17 21:30:00,703.2,790.0,,521.8,538.9333333333333,495.8,837.2,429.6,,932.6666666666666
2026-05-17 21:45:00,706.2666666666667,828.0666666666667,,616.4,561.0,510.53333333333336,1097.7333333333333,446.93333333333334,,877.4666666666667
2026-05-17 22:00:00,643.0666666666667,881.1333333333333,,609.0666666666667,594.5333333333333,519.5333333333333,1124.5333333333333,494.8,,903.6
2026-05-17 22:15:00,710.4,875.6,,611.6,688.1333333333333,567.6666666666666,1495.4,522.0666666666667,,974.4
2026-05-17 22:30:00,774.4666666666667,907.4,,587.3333333333334,745.9333333333333,744.0666666666667,3861.266666666667,522.2666666666667,,991.6
2026-05-17 22:45:00,1003.0666666666667,940.2666666666667,,570.0,695.6666666666666,641.5333333333333,1156.7333333333333,514.2,,990.0
2026-05-17 23:00:00,1071.6,996.4666666666667,,968.1333333333333,756.8,676.3333333333334,997.7333333333333,500.46666666666664,,1004.0666666666667
2026-05-17 23:15:00,1080.8,1043.3333333333333,,647.3333333333334,765.6,700.8,1065.3333333333333,491.4,,1093.0666666666666
2026-05-17 23:30:00,1075.7333333333333,1043.2666666666667,,1069.6666666666667,828.5333333333333,676.2666666666667,1151.1333333333334,513.4,,1086.3333333333333
2026-05-17 23:45:00,1126.9333333333334,1069.1333333333334,,1947.0,809.2,687.3333333333334,1171.4,607.6,,1160.6
2026-05-18 00:00:00,1193.2,1001.6,,2987.8,709.6666666666666,710.0,1188.3333333333333,665.0666666666667,,1218.5333333333333
2026-05-18 00:15:00,1341.9333333333334,979.6,,2843.6,682.6,841.5333333333333,1291.2,765.4,,1829.6
2026-05-18 00:30:00,1176.6,1044.6,,2522.9333333333334,655.6666666666666,811.7333333333333,1310.6,1039.2,,1484.4
2026-05-18 00:45:00,1174.6,957.0,,1613.3333333333333,659.4666666666667,821.0,1353.7333333333333,1217.0666666666666,,1595.9333333333334
2026-05-18 01:00:00,1203.6,1006.9333333333333,,1168.3333333333333,679.2,810.4,1443.9333333333334,1640.9333333333334,,1330.0666666666666
2026-05-18 01:15:00,1247.6,1009.6666666666666,,850.4666666666667,704.2,822.8,1306.6666666666667,1979.1333333333334,,1435.6666666666667
2026-05-18 01:30:00,1196.5333333333333,993.9333333333333,,678.8,743.1333333333333,878.9333333333333,1303.0,1818.6,,1900.7333333333333
2026-05-18 01:45:00,1204.4,929.4,,636.5333333333333,768.2,976.0,1386.0666666666666,1710.4,,1325.3333333333333
2026-05-18 02:00:00,1256.2666666666667,974.0666666666667,,642.8666666666667,765.5333333333333,994.2,1457.0666666666666,1740.8666666666666,,1401.4666666666667
2026-05-18 02:15:00,1299.2,1033.7333333333333,,629.8666666666667,818.0,922.9333333333333,1424.9333333333334,1636.1333333333334,,1197.6
2026-05-18 02:30:00,1273.3333333333333,1041.8666666666666,,637.7333333333333,937.5333333333333,925.5333333333333,1414.0,1440.7333333333333,,1087.9333333333334
2026-05-18 02:45:00,1321.4666666666667,1033.3333333333333,,920.5333333333333,1127.4,931.9333333333333,1405.7333333333333,1444.1333333333334,,1273.4666666666667
2026-05-18 03:00:00,1399.8,973.3333333333334,,2468.3333333333335,1305.2,1040.0,1417.7333333333333,1898.2666666666667,,1278.9333333333334
2026-05-18 03:15:00,1463.2666666666667,970.0666666666667,,2752.0666666666666,1300.0666666666666,1056.6,1430.0666666666666,2251.4,,1180.9333333333334
2026-05-18 03:30:00,1256.6,1024.5333333333333,,2313.4666666666667,1234.1333333333334,1058.4,1405.8666666666666,2469.2,,1337.6666666666667
2026-05-18 03:45:00,1341.8666666666666,1042.0,,2365.3333333333335,1162.4,1089.8666666666666,1426.8666666666666,2515.0666666666666,,1253.8666666666666
2026-05-18 04:00:00,1437.0,1064.9333333333334,,2782.8,1065.0666666666666,1133.7333333333333,1354.9333333333334,2373.6,,1443.0
2026-05-18 04:15:00,1436.1333333333334,1079.7333333333333,,2166.4666666666667,1050.7333333333333,1176.8666666666666,1348.6,3429.866666666667,,1436.8
2026-05-18 04:30:00,1452.4,1066.4666666666667,,1867.0666666666666,1042.0666666666666,1216.9333333333334,1430.8,3091.4666666666667,,1382.9333333333334
2026-05-18 04:45:00,1499.9333333333334,1005.0,,2345.6666666666665,1043.4666666666667,1231.2,1410.1333333333334,2919.133333333333,,1492.6
2026-05-18 05:00:00,1531.3333333333333,1035.1333333333334,,2066.2,1055.4,1253.4,1482.8,3086.733333333333,,1699.4666666666667
2026-05-18 05:15:00,1498.4,1173.3333333333333,,3323.866666666667,1133.5333333333333,1380.4666666666667,1528.6,3282.8,,1850.6
2026-05-18 05:30:00,1548.0,1237.1333333333334,,4087.9333333333334,997.3333333333334,1475.3333333333333,1542.4,3902.266666666667,,2112.266666666667
2026-05-18 05:45:00,1648.1333333333334,1235.9333333333334,,4877.8,1209.8666666666666,1680.4666666666667,1535.6,4115.466666666666,,1769.6666666666667
2026-05-18 06:00:00,1763.1333333333334,1252.8,,5721.533333333334,1113.8,1865.7333333333333,1530.8,2940.0666666666666,,2030.2
2026-05-18 06:15:00,1638.2666666666667,1441.2,,5955.933333333333,1101.2,2137.0666666666666,1400.2666666666667,2595.3333333333335,,1842.1333333333334
2026-05-18 06:30:00,1712.9333333333334,1394.4,,6899.6,1124.6,2309.3333333333335,1422.5333333333333,2670.2,,1607.6666666666667
2026-05-18 06:45:00,1655.4,1386.4666666666667,,5389.066666666667,1106.0666666666666,2047.0666666666666,1468.2,2519.133333333333,,1568.6666666666667
2026-05-18 07:00:00,1703.2666666666667,1337.8666666666666,,4742.066666666667,1057.9333333333334,2251.4,1496.0,3056.266666666667,,2169.4666666666667
2026-05-18 07:15:00,1669.8,1424.5333333333333,,3228.6,1069.8,2243.0666666666666,3526.2,2844.4666666666667,,1732.2666666666667
2026-05-18 07:30:00,1642.2,1154.2,,2112.866666666667,1035.8666666666666,2312.133333333333,1624.6,2479.4,,1405.9333333333334
2026-05-18 07:45:00,1598.6666666666667,1115.0666666666666,,1536.4,918.2,2080.133333333333,1400.6666666666667,1938.0666666666666,,1441.0666666666666
2026-05-18 08:00:00,1491.4,1035.0666666666666,,1428.7333333333333,953.6666666666666,1689.2666666666667,1325.7333333333333,1369.3333333333333,,1004.7333333333333
2026-05-18 08:15:00,1294.4,973.6,,1258.0666666666666,921.2,1298.2666666666667,1181.5333333333333,1109.5333333333333,,785.1333333333333
2026-05-18 08:30:00,1152.0,799.8666666666667,,1049.6666666666667,863.0666666666667,901.0666666666667,1144.6666666666667,948.9333333333333,,641.4
2026-05-18 08:45:00,1169.3333333333333,575.9333333333333,,1145.5333333333333,777.0666666666667,678.0666666666667,1248.0666666666666,870.4666666666667,,661.4666666666667
2026-05-18 09:00:00,1188.8,571.7333333333333,,1417.4666666666667,756.8666666666667,641.2666666666667,1136.9333333333334,825.9333333333333,,818.4666666666667
2026-05-18 09:15:00,1133.4,611.1333333333333,,961.3333333333334,750.2666666666667,620.4666666666667,2021.2666666666667,875.5333333333333,,890.6666666666666
2026-05-18 09:30:00,959.9333333333333,609.4666666666667,,747.4666666666667,721.2666666666667,624.2666666666667,3489.2,859.4666666666667,,829.6
2026-05-18 09:45:00,914.6,583.6666666666666,,729.0,717.6666666666666,618.0666666666667,810.9333333333333,711.8666666666667,,797.2
2026-05-18 10:00:00,877.6,578.1333333333333,,831.4666666666667,712.0666666666667,600.0,779.0,639.8666666666667,,747.4666666666667
2026-05-18 10:15:00,769.8,581.0666666666667,,876.8666666666667,699.0,583.5333333333333,735.8666666666667,630.7333333333333,,722.4
2026-05-18 10:30:00,702.2666666666667,544.6666666666666,,785.4666666666667,667.0,578.5333333333333,722.1333333333333,600.3333333333334,,706.6666666666666
2026-05-18 10:45:00,726.5333333333333,536.8666666666667,,690.8,660.4666666666667,566.5333333333333,697.9333333333333,583.4666666666667,,677.7333333333333
2026-05-18 11:00:00,717.2666666666667,489.3333333333333,,837.4,623.6,564.9333333333333,1813.6,589.0666666666667,,663.7333333333333
2026-05-18 11:15:00,730.2666666666667,463.6666666666667,,680.0666666666667,582.6,535.5333333333333,1806.1333333333334,588.8,,670.0666666666667
2026-05-18 11:30:00,637.4,421.46666666666664,,647.4666666666667,552.4,528.1333333333333,897.7333333333333,585.0,,670.6
2026-05-18 11:45:00,633.0,422.2,,654.6666666666666,532.8,533.2666666666667,691.4,589.8666666666667,,661.4
2026-05-18 12:00:00,643.3333333333334,430.2,,802.4,524.6666666666666,531.0,1017.6666666666666,563.6666666666666,,673.9333333333333
2026-05-18 12:15:00,669.6666666666666,422.3333333333333,,644.1333333333333,513.6666666666666,538.9333333333333,1993.8,553.2,,672.0666666666667
2026-05-18 12:30:00,623.7333333333333,423.8666666666667,,616.4666666666667,501.8666666666667,523.3333333333334,677.4666666666667,530.7333333333333,,659.6
2026-05-18 12:45:00,630.7333333333333,436.46666666666664,,614.9333333333333,527.1333333333333,482.0,669.0666666666667,496.6666666666667,,655.1333333333333
2026-05-18 13:00:00,862.3333333333334,428.8666666666667,,626.6,518.4666666666667,465.8666666666667,664.7333333333333,484.73333333333335,,656.8666666666667
2026-05-18 13:15:00,557.4,364.6666666666667,,566.1333333333333,521.0,452.93333333333334,1722.4666666666667,494.26666666666665,,646.2666666666667
2026-05-18 13:30:00,550.0,346.0,,607.4,508.8666666666667,454.2,2415.2,483.06666666666666,,623.5333333333333
2026-05-18 13:45:00,531.8666666666667,369.93333333333334,,586.1333333333333,492.1333333333333,469.73333333333335,1006.7333333333333,485.4,,623.8666666666667
2026-05-18 14:00:00,562.4,348.0,,597.0666666666667,493.93333333333334,497.4,996.8666666666667,474.93333333333334,,606.2666666666667
2026-05-18 14:15:00,539.0,336.6666666666667,,714.4666666666667,474.06666666666666,463.26666666666665,866.0666666666667,489.93333333333334,,600.7333333333333
2026-05-18 14:30:00,527.4,362.26666666666665,,644.3333333333334,461.1333333333333,481.06666666666666,589.6666666666666,527.3333333333334,,581.0
2026-05-18 14:45:00,603.4,371.3333333333333,,651.3333333333334,464.46666666666664,501.6,591.2666666666667,503.26666666666665,,597.1333333333333
2026-05-18 15:00:00,704.6666666666666,385.73333333333335,,629.1333333333333,493.0,515.9333333333333,571.2666666666667,493.4,,587.2
2026-05-18 15:15:00,552.8,373.8,,672.7333333333333,446.8,499.26666666666665,593.0,481.93333333333334,,563.4666666666667
2026-05-18 15:30:00,520.2,371.73333333333335,,744.6666666666666,438.8666666666667,524.1333333333333,610.4,487.26666666666665,,582.6
2026-05-18 15:45:00,516.8,351.6,,593.4,413.3333333333333,537.2,574.9333333333333,474.93333333333334,,565.2666666666667
2026-05-18 16:00:00,1142.5333333333333,347.73333333333335,,590.2666666666667,408.06666666666666,494.06666666666666,578.8666666666667,486.93333333333334,,586.6
2026-05-18 16:15:00,537.7333333333333,357.73333333333335,,523.8,395.93333333333334,490.26666666666665,690.8666666666667,481.06666666666666,,573.6
2026-05-18 16:30:00,486.73333333333335,387.8666666666667,,502.46666666666664,395.26666666666665,629.6,2164.4666666666667,481.8666666666667,,575.7333333333333
2026-05-18 16:45:00,462.6666666666667,395.6666666666667,,522.6666666666666,408.6666666666667,658.7333333333333,1011.2,453.26666666666665,,559.4
2026-05-18 17:00:00,468.53333333333336,379.06666666666666,,540.2,419.06666666666666,494.4,543.9333333333333,460.46666666666664,,562.4666666666667
2026-05-18 17:15:00,574.0666666666667,366.3333333333333,,490.1333333333333,436.6666666666667,522.8666666666667,595.5333333333333,443.53333333333336,,554.9333333333333
2026-05-18 17:30:00,483.0,348.8666666666667,,514.2,430.06666666666666,468.6666666666667,536.8666666666667,448.0,,522.0
2026-05-18 17:45:00,508.26666666666665,376.1333333333333,,500.53333333333336,429.8666666666667,416.26666666666665,522.8666666666667,429.8666666666667,,509.93333333333334
2026-05-18 18:00:00,500.3333333333333,402.46666666666664,,463.93333333333334,445.06666666666666,404.2,508.26666666666665,436.26666666666665,,502.0
2026-05-18 18:15:00,480.4,446.26666666666665,,454.2,428.1333333333333,421.26666666666665,3321.5333333333333,428.3333333333333,,498.8666666666667
2026-05-18 18:30:00,481.0,548.7333333333333,,423.73333333333335,468.26666666666665,462.0,464.8666666666667,418.2,,511.93333333333334
2026-05-18 18:45:00,466.46666666666664,750.6,,406.2,456.8666666666667,461.6666666666667,442.8,405.93333333333334,,527.4666666666667
2026-05-18 19:00:00,489.3333333333333,644.5333333333333,,413.6,440.46666666666664,416.8,525.6666666666666,411.2,,476.26666666666665
2026-05-18 19:15:00,450.6666666666667,465.8666666666667,,422.2,457.53333333333336,439.26666666666665,457.0,414.8,,480.73333333333335
2026-05-18 19:30:00,533.3333333333334,491.26666666666665,,478.8666666666667,489.2,1482.2,695.6666666666666,420.26666666666665,,493.0
