Date/Time,6227_O_ELIB,1282_O_BCVW,1404_O_TROY,1639_O_ELIB,5679_O_BLOO,2071_O_NOSD,5624_O_BUFF,1502_O_BLPK,8941_O_MTLE,5008_O_HWD,4576_O_EMSW,6809_O_SQHS,8183_O_MILL,5571_O_BUFF,4431_O_WBG,6582_O_OAKD,4386_O_MTLE,7543_O_MILL
2017-05-16 03:45:00,43.06666666666667,,36.46666666666667,37.13333333333333,98.66666666666667,,,,0.0,,31.0,320.8666666666667,26.933333333333334,,,,,30.733333333333334
2017-05-16 04:00:00,47.2,,39.46666666666667,37.0,137.46666666666667,,,,0.0,,30.466666666666665,285.6666666666667,27.2,,,,,29.6
2017-05-16 04:15:00,49.13333333333333,,37.13333333333333,39.6,169.73333333333332,,,,0.0,,31.666666666666668,248.6,28.133333333333333,,,,,29.133333333333333
2017-05-16 04:30:00,51.06666666666667,,38.0,39.2,180.46666666666667,,,,0.0,,36.8,278.06666666666666,28.4,,,,,26.733333333333334
2017-05-16 04:45:00,50.0,,37.733333333333334,36.86666666666667,163.26666666666668,,,,0.0,,38.8,236.93333333333334,27.933333333333334,,,,,29.866666666666667
2017-05-16 05:00:00,52.266666666666666,,35.666666666666664,39.2,101.0,,,,0.0,,41.6,298.06666666666666,28.466666666666665,,,,,30.933333333333334
2017-05-16 05:15:00,52.4,,37.8,38.06666666666667,102.4,,,,0.0,,48.2,321.6666666666667,27.733333333333334,,,,,30.333333333333332
2017-05-16 05:30:00,52.666666666666664,36.0,42.06666666666667,43.666666666666664,99.66666666666667,,,,0.13333333333333333,,48.2,391.3333333333333,31.066666666666666,,,,,31.066666666666666
2017-05-16 05:45:00,53.0,43.06666666666667,43.8,41.8,81.53333333333333,,,,0.0,,43.06666666666667,500.93333333333334,67.2,,,,,31.866666666666667
2017-05-16 06:00:00,55.8,45.6,44.6,44.0,59.93333333333333,,,,0.0,,42.0,317.6,46.6,,,,,38.4
2017-05-16 06:15:00,59.2,50.93333333333333,62.8,42.666666666666664,60.0,,,,0.06666666666666667,,45.06666666666667,292.1333333333333,42.46666666666667,,,,,46.2
2017-05-16 06:30:00,62.2,51.0,59.13333333333333,47.06666666666667,107.53333333333333,,,,0.0,,53.4,253.2,40.6,,,,,47.266666666666666
2017-05-16 06:45:00,63.46666666666667,69.66666666666667,70.6,48.53333333333333,132.0,,,,0.0,,55.86666666666667,284.26666666666665,44.06666666666667,,,,,46.46666666666667
2017-05-16 07:00:00,85.33333333333333,82.53333333333333,77.93333333333334,57.733333333333334,156.66666666666666,,,,0.0,,62.8,198.13333333333333,52.2,,,,,44.733333333333334
2017-05-16 07:15:00,98.73333333333333,100.8,70.46666666666667,106.73333333333333,113.33333333333333,,,,0.0,,69.06666666666666,143.66666666666666,50.53333333333333,,,,,49.06666666666667
2017-05-16 07:30:00,83.73333333333333,110.86666666666666,73.8,73.06666666666666,111.53333333333333,,,,0.06666666666666667,,72.53333333333333,142.4,56.266666666666666,,,,,50.733333333333334
2017-05-16 07:45:00,123.46666666666667,104.2,82.06666666666666,88.8,134.13333333333333,,,,0.0,,90.86666666666666,150.13333333333333,71.06666666666666,,,,,51.333333333333336
2017-05-16 08:00:00,162.2,103.0,91.6,128.13333333333333,129.33333333333334,,,,0.2,,90.13333333333334,160.0,73.93333333333334,,,,,72.8
2017-05-16 08:15:00,151.13333333333333,90.33333333333333,101.4,158.86666666666667,130.4,,,,2.6,,106.93333333333334,178.53333333333333,87.13333333333334,,,,,92.8
2017-05-16 08:30:00,128.4,94.4,107.86666666666666,125.53333333333333,134.53333333333333,,,,5.133333333333334,,110.33333333333333,155.13333333333333,105.66666666666667,,,,,128.8
2017-05-16 08:45:00,147.73333333333332,74.93333333333334,104.86666666666666,111.8,139.4,,,,23.933333333333334,,127.46666666666667,188.8,98.33333333333333,,,,,109.6
2017-05-16 09:00:00,164.06666666666666,46.53333333333333,114.66666666666667,111.8,146.6,,,,279.0,,146.33333333333334,158.4,98.4,,,,,106.46666666666667
2017-05-16 09:15:00,156.6,44.333333333333336,117.66666666666667,102.66666666666667,109.4,,,,349.26666666666665,,161.53333333333333,128.33333333333334,100.8,,,,,115.33333333333333
