Date/Time,6582_O_OAKD,1712_O_SQHS,1502_O_BLPK,1441_O_CARN,4530_O_CNTP,4431_O_WBG,5624_O_BUFF,8941_O_MTLE,3037_O_BLPK,2071_O_NOSD,5679_O_BLOO,7075_O_BLOO
2018-02-16 07:15:00,90.0,73.46666666666667,60.666666666666664,121.33333333333333,37.6,,39.06666666666667,69.4,86.66666666666667,81.06666666666666,45.733333333333334,
2018-02-16 07:30:00,102.06666666666666,77.46666666666667,48.53333333333333,1375.7333333333333,36.733333333333334,,41.06666666666667,73.86666666666666,81.66666666666667,79.26666666666667,45.93333333333333,
2018-02-16 07:45:00,75.6,81.46666666666667,43.266666666666666,41.8,20.466666666666665,,48.666666666666664,125.53333333333333,71.33333333333333,89.46666666666667,51.8,
2018-02-16 08:00:00,76.06666666666666,79.26666666666667,44.93333333333333,43.13333333333333,14.6,,44.46666666666667,93.8,95.2,94.93333333333334,53.86666666666667,
2018-02-16 08:15:00,82.46666666666667,59.2,41.93333333333333,48.06666666666667,22.666666666666668,,39.666666666666664,115.6,66.46666666666667,117.4,61.93333333333333,
2018-02-16 08:30:00,64.8,56.333333333333336,36.06666666666667,39.733333333333334,20.4,,33.13333333333333,110.53333333333333,57.86666666666667,133.06666666666666,73.33333333333333,
2018-02-16 08:45:00,38.53333333333333,48.8,31.466666666666665,29.933333333333334,20.866666666666667,,43.06666666666667,108.46666666666667,42.93333333333333,91.93333333333334,75.6,
2018-02-16 09:00:00,31.666666666666668,45.93333333333333,23.8,26.666666666666668,23.733333333333334,,41.93333333333333,86.86666666666666,32.733333333333334,49.46666666666667,81.13333333333334,
2018-02-16 09:15:00,31.4,28.533333333333335,21.933333333333334,28.6,65.6,,35.8,109.53333333333333,32.0,33.93333333333333,68.6,
2018-02-16 09:30:00,28.733333333333334,31.333333333333332,20.4,29.333333333333332,92.2,,34.8,107.66666666666667,31.866666666666667,40.53333333333333,70.8,
2018-02-16 09:45:00,28.8,32.06666666666667,21.333333333333332,30.2,100.73333333333333,,36.2,94.73333333333333,33.46666666666667,52.06666666666667,43.266666666666666,
2018-02-16 10:00:00,55.666666666666664,30.466666666666665,23.266666666666666,48.4,103.46666666666667,,36.93333333333333,118.2,35.46666666666667,74.0,32.06666666666667,
2018-02-16 10:15:00,113.4,62.06666666666667,26.333333333333332,55.86666666666667,94.33333333333333,,67.26666666666667,74.0,41.8,118.8,29.466666666666665,
2018-02-16 10:30:00,143.26666666666668,44.666666666666664,48.733333333333334,80.46666666666667,74.73333333333333,,141.6,77.46666666666667,61.2,172.33333333333334,33.13333333333333,
2018-02-16 10:45:00,176.6,,71.13333333333334,97.26666666666667,62.8,,128.2,75.26666666666667,64.93333333333334,200.66666666666666,32.06666666666667,
2018-02-16 11:00:00,167.66666666666666,,103.86666666666666,108.66666666666667,54.53333333333333,,148.66666666666666,66.66666666666667,98.8,144.93333333333334,40.733333333333334,
2018-02-16 11:15:00,142.46666666666667,,148.2,97.73333333333333,58.2,,162.73333333333332,74.66666666666667,133.93333333333334,140.53333333333333,117.4,
2018-02-16 11:30:00,110.46666666666667,,204.33333333333334,87.2,59.666666666666664,,138.4,93.26666666666667,145.06666666666666,117.93333333333334,182.26666666666668,
2018-02-16 11:45:00,107.26666666666667,,187.13333333333333,74.53333333333333,58.13333333333333,,115.86666666666666,115.26666666666667,99.26666666666667,116.2,224.26666666666668,
2018-02-16 12:00:00,95.06666666666666,,128.26666666666668,79.26666666666667,44.53333333333333,,118.6,114.6,84.33333333333333,94.86666666666666,163.6,
2018-02-16 12:15:00,99.86666666666666,,125.0,73.93333333333334,37.733333333333334,,133.33333333333334,104.2,94.6,77.86666666666666,293.53333333333336,
2018-02-16 12:30:00,94.4,,139.8,64.8,35.333333333333336,,155.33333333333334,123.4,103.66666666666667,78.53333333333333,257.46666666666664,
2018-02-16 12:45:00,84.33333333333333,,143.13333333333333,66.6,35.6,,138.0,103.4,105.33333333333333,82.0,145.06666666666666,
2018-02-16 13:00:00,65.46666666666667,,133.6,59.46666666666667,34.8,,139.4,94.93333333333334,93.8,63.8,120.13333333333334,
2018-02-16 13:15:00,56.4,,130.93333333333334,49.86666666666667,40.8,,137.2,82.26666666666667,94.46666666666667,55.06666666666667,111.66666666666667,
2018-02-16 13:30:00,56.13333333333333,,118.0,44.4,44.13333333333333,,95.66666666666667,91.06666666666666,82.93333333333334,57.4,106.4,
2018-02-16 13:45:00,64.6,,103.13333333333334,43.666666666666664,43.53333333333333,,69.33333333333333,97.93333333333334,73.06666666666666,61.6,72.0,
2018-02-16 14:00:00,78.8,,104.73333333333333,39.13333333333333,41.4,,66.33333333333333,89.6,68.6,66.33333333333333,71.13333333333334,
2018-02-16 14:15:00,84.46666666666667,,98.6,40.93333333333333,40.666666666666664,,74.13333333333334,70.0,68.6,72.46666666666667,71.93333333333334,
2018-02-16 14:30:00,84.8,,102.06666666666666,46.46666666666667,41.4,,84.73333333333333,67.8,46.375,71.33333333333333,63.266666666666666,
2018-02-16 14:45:00,70.86666666666666,,110.73333333333333,53.2,40.13333333333333,,99.86666666666666,82.66666666666667,33.42857142857143,71.6,82.2,
2018-02-16 15:00:00,64.33333333333333,,123.53333333333333,54.46666666666667,35.266666666666666,,116.33333333333333,63.53333333333333,72.66666666666667,72.26666666666667,89.93333333333334,
2018-02-16 15:15:00,64.77777777777777,,129.33333333333334,48.4,35.4,,112.46666666666667,42.5,85.66666666666667,82.4,91.93333333333334,
2018-02-16 15:30:00,,,134.4,41.266666666666666,37.86666666666667,,116.13333333333334,,82.06666666666666,81.6,83.73333333333333,
2018-02-16 15:45:00,,,110.06666666666666,37.13333333333333,36.53333333333333,,118.13333333333334,36.0,70.73333333333333,83.0,80.73333333333333,
2018-02-16 16:00:00,,,89.8,35.53333333333333,37.0,,117.53333333333333,55.2,67.86666666666666,73.53333333333333,84.6,
2018-02-16 16:15:00,,,82.2,34.2,35.4,,102.46666666666667,46.53333333333333,60.93333333333333,68.13333333333334,96.66666666666667,
2018-02-16 16:30:00,,,79.26666666666667,35.733333333333334,37.93333333333333,,107.13333333333334,50.2,55.13333333333333,65.46666666666667,75.2,
2018-02-16 16:45:00,,,70.8,37.53333333333333,38.733333333333334,,103.6,53.13333333333333,53.93333333333333,63.53333333333333,71.26666666666667,
2018-02-16 17:00:00,,,70.13333333333334,38.06666666666667,38.666666666666664,,97.33333333333333,62.86666666666667,56.8,62.266666666666666,62.0,
2018-02-16 17:15:00,,,72.6,41.266666666666666,38.86666666666667,,93.8,79.2,56.86666666666667,72.93333333333334,63.06666666666667,
2018-02-16 17:30:00,,,72.46666666666667,38.6,37.4,,83.26666666666667,114.26666666666667,56.86666666666667,71.33333333333333,67.26666666666667,
2018-02-16 17:45:00,,,75.0,35.333333333333336,33.333333333333336,,75.26666666666667,87.13333333333334,58.666666666666664,64.6,69.8,
2018-02-16 18:00:00,,,71.13333333333334,38.4,32.0,,76.0,86.0,57.46666666666667,66.0,64.2,
2018-02-16 18:15:00,,,72.13333333333334,37.666666666666664,27.333333333333332,,74.73333333333333,91.53333333333333,53.266666666666666,54.666666666666664,59.266666666666666,
2018-02-16 18:30:00,,,68.06666666666666,36.86666666666667,27.866666666666667,,64.86666666666666,81.6,55.2,50.86666666666667,62.4,
2018-02-16 18:45:00,,,64.2,34.0,26.133333333333333,,61.4,125.27272727272727,52.0,44.13333333333333,62.333333333333336,
2018-02-16 19:00:00,,,59.8,,26.666666666666668,,57.93333333333333,,50.333333333333336,43.266666666666666,60.733333333333334,
2018-02-16 19:15:00,,,58.733333333333334,,27.6,,54.13333333333333,,46.0,40.0,52.53333333333333,
2018-02-16 19:30:00,,,49.13333333333333,6.428571428571429,28.0,,52.666666666666664,73.35714285714286,43.4,38.46666666666667,51.06666666666667,
2018-02-16 19:45:00,,,49.0,10.0,28.333333333333332,,54.46666666666667,74.75,46.13333333333333,41.666666666666664,48.93333333333333,
2018-02-16 20:00:00,,,51.733333333333334,6.916666666666667,27.933333333333334,,55.733333333333334,,46.06666666666667,40.86666666666667,45.4,
2018-02-16 20:15:00,,,49.0,,29.266666666666666,,56.333333333333336,,47.266666666666666,42.06666666666667,47.13333333333333,
2018-02-16 20:30:00,,,50.4,,28.4,,52.13333333333333,76.6,46.53333333333333,44.13333333333333,42.666666666666664,
2018-02-16 20:45:00,,,49.46666666666667,,29.133333333333333,,52.6,57.0,44.266666666666666,42.4,39.0,
2018-02-16 21:00:00,,,45.333333333333336,,27.733333333333334,,47.93333333333333,,42.4,42.4,39.333333333333336,
2018-02-16 21:15:00,,,48.13333333333333,,28.333333333333332,,46.13333333333333,,46.333333333333336,41.2,44.0,
