Date/Time,5260_O_USCL,5078_O_JNTP,6704_O_PERN,5870_O_ETNA,6170_O_OAKM,5284_O_MTLE,2711_O_MAAC,3446_O_OHBE,6530_O_CASC,2508_O_DOWN,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,4351_O_DORM,7867_O_STDT
2020-09-14 14:15:00,263.53333333333336,313.93333333333334,307.73333333333335,284.2,244.86666666666667,296.06666666666666,194.66666666666666,,4163.266666666666,398.46666666666664,377.26666666666665,304.73333333333335,304.73333333333335,264.06666666666666,244.8
2020-09-14 14:30:00,260.06666666666666,319.73333333333335,290.8,212.8,247.73333333333332,252.8,207.66666666666666,,3993.266666666667,464.93333333333334,377.6,274.46666666666664,274.46666666666664,226.46666666666667,251.2
2020-09-14 14:45:00,271.0,301.26666666666665,253.8,207.33333333333334,259.8666666666667,229.4,209.93333333333334,,8811.866666666667,380.53333333333336,347.3333333333333,277.3333333333333,277.3333333333333,232.6,248.93333333333334
2020-09-14 15:00:00,241.73333333333332,307.06666666666666,242.73333333333332,202.86666666666667,262.8666666666667,257.3333333333333,231.13333333333333,,6892.666666666667,275.1333333333333,345.2,279.2,279.2,270.6666666666667,226.86666666666667
2020-09-14 15:15:00,211.86666666666667,312.06666666666666,248.6,214.8,259.8666666666667,266.1333333333333,241.13333333333333,,14865.266666666666,517.5333333333333,292.2,265.4,265.4,233.2,215.33333333333334
2020-09-14 15:30:00,209.73333333333332,312.46666666666664,256.93333333333334,224.46666666666667,249.33333333333334,237.46666666666667,248.53333333333333,,13364.866666666667,765.8,273.8666666666667,250.26666666666668,250.26666666666668,221.66666666666666,223.6
2020-09-14 15:45:00,211.13333333333333,347.93333333333334,249.53333333333333,229.73333333333332,248.26666666666668,238.66666666666666,246.33333333333334,,6456.933333333333,612.0666666666667,285.26666666666665,249.86666666666667,249.86666666666667,217.2,219.53333333333333
2020-09-14 16:00:00,226.13333333333333,380.4,247.8,226.46666666666667,235.6,231.2,241.66666666666666,,11393.933333333332,267.4,265.0,245.93333333333334,245.93333333333334,217.4,225.86666666666667
2020-09-14 16:15:00,210.6,332.06666666666666,275.93333333333334,213.46666666666667,227.4,239.8,239.93333333333334,,6385.933333333333,593.2666666666667,273.8666666666667,258.3333333333333,258.3333333333333,224.0,222.13333333333333
2020-09-14 16:30:00,204.2,334.8,461.53333333333336,213.46666666666667,219.06666666666666,242.46666666666667,244.13333333333333,386.3636363636364,15832.133333333333,466.46666666666664,275.93333333333334,258.3333333333333,258.3333333333333,221.33333333333334,213.26666666666668
2020-09-14 16:45:00,211.0,333.26666666666665,349.3333333333333,204.6,216.06666666666666,231.0,245.33333333333334,400.8666666666667,12765.333333333334,313.4,281.4,256.06666666666666,256.06666666666666,219.13333333333333,206.06666666666666
2020-09-14 17:00:00,216.6,334.6,356.0,1175.2,214.26666666666668,226.86666666666667,255.8,390.26666666666665,11214.4,289.6666666666667,263.46666666666664,251.93333333333334,251.93333333333334,209.66666666666666,199.0
2020-09-14 17:15:00,226.66666666666666,342.4,322.06666666666666,446.4,214.53333333333333,221.73333333333332,258.1333333333333,352.93333333333334,9563.2,458.6666666666667,275.1333333333333,252.8,252.8,277.8666666666667,198.46666666666667
2020-09-14 17:30:00,225.4,350.6666666666667,455.1333333333333,228.46666666666667,211.73333333333332,237.93333333333334,254.86666666666667,354.1333333333333,21312.8,424.3333333333333,273.0,267.1333333333333,267.1333333333333,220.13333333333333,192.73333333333332
2020-09-14 17:45:00,221.46666666666667,346.1333333333333,344.8,216.8,228.06666666666666,258.46666666666664,226.86666666666667,356.0,12996.2,609.5333333333333,246.46666666666667,266.73333333333335,266.73333333333335,231.33333333333334,205.53333333333333
2020-09-14 18:00:00,237.86666666666667,356.4,288.06666666666666,218.66666666666666,214.86666666666667,249.73333333333332,187.2,348.73333333333335,17511.133333333335,546.6666666666666,262.4,283.73333333333335,283.73333333333335,230.26666666666668,213.66666666666666
2020-09-14 18:15:00,240.13333333333333,372.1333333333333,289.93333333333334,222.93333333333334,251.8,260.6,159.46666666666667,436.8,13353.133333333333,442.3333333333333,340.1333333333333,253.6,253.6,242.26666666666668,230.2
2020-09-14 18:30:00,236.6,424.6666666666667,6179.133333333333,234.6,275.4,411.1333333333333,138.86666666666667,384.4,21119.133333333335,513.6,269.8,237.53333333333333,237.53333333333333,222.13333333333333,235.2
2020-09-14 18:45:00,236.26666666666668,417.73333333333335,330.6666666666667,240.6,280.46666666666664,284.06666666666666,117.66666666666667,386.8666666666667,25257.866666666665,349.8666666666667,274.3333333333333,246.6,246.6,237.06666666666666,304.6
2020-09-14 19:00:00,263.8,428.8666666666667,334.6,274.26666666666665,375.1333333333333,283.3333333333333,109.06666666666666,396.3333333333333,22444.2,312.0,354.6666666666667,273.0,273.0,251.0,317.3333333333333
2020-09-14 19:15:00,289.1333333333333,466.8,331.53333333333336,279.6,290.8666666666667,313.46666666666664,99.06666666666666,375.0,20488.0,393.26666666666665,366.46666666666664,292.8,292.8,370.3333333333333,306.1333333333333
2020-09-14 19:30:00,360.46666666666664,488.0,374.6666666666667,284.53333333333336,302.46666666666664,318.2,83.66666666666667,392.93333333333334,17875.866666666665,292.26666666666665,377.46666666666664,305.6,305.6,314.6,372.1333333333333
2020-09-14 19:45:00,368.6666666666667,498.3333333333333,396.46666666666664,367.4,323.73333333333335,372.6666666666667,69.33333333333333,407.6666666666667,19886.333333333332,302.6666666666667,374.26666666666665,324.1333333333333,324.1333333333333,356.3333333333333,390.53333333333336
2020-09-14 20:00:00,366.26666666666665,490.73333333333335,429.53333333333336,477.26666666666665,336.93333333333334,402.0,72.13333333333334,395.53333333333336,17842.666666666668,294.3333333333333,372.3333333333333,336.4,336.4,371.46666666666664,419.0
2020-09-14 20:15:00,390.3333333333333,498.4,453.26666666666665,793.9333333333333,413.93333333333334,395.93333333333334,72.53333333333333,419.1333333333333,20261.866666666665,305.0,437.26666666666665,349.73333333333335,349.73333333333335,360.4,476.6
2020-09-14 20:30:00,393.8,505.6,814.4,758.0,502.73333333333335,417.93333333333334,68.46666666666667,396.46666666666664,22339.866666666665,330.26666666666665,489.4,362.3333333333333,362.3333333333333,414.93333333333334,456.73333333333335
2020-09-14 20:45:00,401.1333333333333,505.93333333333334,495.8,681.8666666666667,517.1333333333333,444.2,73.4,376.73333333333335,14005.333333333334,332.73333333333335,506.2,379.6666666666667,379.6666666666667,422.6,478.3333333333333
2020-09-14 21:00:00,409.0,491.53333333333336,507.8,553.8666666666667,581.0666666666667,506.8666666666667,86.26666666666667,380.0,14093.266666666666,413.6666666666667,613.2,402.8,402.8,438.6666666666667,544.0
2020-09-14 21:15:00,427.3333333333333,485.4,522.2666666666667,615.2,718.6666666666666,542.2666666666667,101.86666666666666,419.0,13894.4,567.0666666666667,697.4,413.6666666666667,413.6666666666667,452.3333333333333,549.6
2020-09-14 21:30:00,440.26666666666665,485.46666666666664,542.8,734.2666666666667,667.2,520.2666666666667,102.46666666666667,413.8,15999.8,623.8,524.7333333333333,429.3333333333333,429.3333333333333,460.6,558.2
2020-09-14 21:45:00,459.73333333333335,505.53333333333336,544.6,632.2666666666667,611.4666666666667,541.4,106.06666666666666,394.6666666666667,27273.666666666668,518.1333333333333,585.6666666666666,452.8666666666667,452.8666666666667,476.8666666666667,526.7333333333333
