Date/Time,1502_O_BLPK,1637_O_BELL,2071_O_NOSD,2130_O_MTOV,2281_O_HiPK,2535_O_RGSQ,3555_O_SCLL,3798_O_BRKN,4363_O_SQHS,4431_O_WBG,4530_O_CNTP,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,5761_O_SOSD,6360_O_PTBR,7543_O_MILL,8183_O_MILL,8304_O_SQHS,8356_O_OHRA,8941_O_MTLE
2017-10-01 21:45:00,,,1081.5333333333333,,1918.466666666667,,787.4666666666667,,,1664.533333333333,489.06666666666666,736.8666666666667,736.8666666666667,,,,928.1333333333333,939.1333333333333,504.53333333333336,,892.6666666666665
2017-10-01 22:00:00,,,1071.6666666666667,,1891.4,,941.8,,,1335.4666666666667,474.4666666666666,838.7333333333332,838.7333333333332,,,,891.2666666666668,874.9333333333333,556.2666666666668,,854.8
2017-10-01 22:15:00,,,1092.2,,2598.4,,592.0666666666667,,,1088.9333333333334,595.4,675.3333333333334,675.3333333333334,,,,1035.2,862.6666666666665,824.7333333333332,,951.0666666666667
2017-10-01 22:30:00,,,1103.6666666666667,,2498.4666666666667,,564.4666666666667,,,1086.4,868.2666666666668,587.8,587.8,,,,1057.6,835.4,1019.2,,922.0
2017-10-01 22:45:00,,,1138.4,,2275.266666666667,,682.6666666666666,,,1089.8666666666666,1217.2666666666667,743.6,743.6,,,,1120.8,883.5333333333333,989.6666666666665,,888.2
2017-10-01 23:00:00,,,1156.4666666666667,,2348.933333333333,,539.8,,,849.6666666666665,1066.7333333333333,785.6666666666665,785.6666666666665,,,,1157.0,878.8666666666667,1017.4666666666667,,899.8666666666667
2017-10-01 23:15:00,,,1187.3333333333333,,2297.6666666666665,,569.6,,,791.4666666666667,1055.5333333333333,863.0666666666667,863.0666666666667,,,,1184.4666666666667,927.1333333333333,1026.4666666666667,,923.8666666666667
2017-10-01 23:30:00,,,1141.8666666666666,,2755.266666666667,,550.6666666666666,,,746.4666666666667,854.7333333333332,885.0666666666667,885.0666666666667,,,,1202.0666666666666,991.2666666666668,1114.8,,969.0
2017-10-01 23:45:00,,,1143.5333333333333,,3053.6,,470.13333333333327,,,742.6,1102.8666666666666,863.4666666666667,863.4666666666667,,,,1277.0,1022.4666666666667,1257.2,,988.9333333333333
2017-10-02 00:00:00,,,1141.4,,3106.133333333333,,427.13333333333327,,,905.2666666666668,1220.2,792.4666666666667,792.4666666666667,,,,1273.6,1028.3333333333333,1583.333333333333,,928.2
2017-10-02 00:15:00,,,1197.2,,2486.6,,449.4666666666666,,,933.3333333333335,1214.6,783.5333333333333,783.5333333333333,,,,1337.4,1101.1333333333334,1665.666666666667,,1004.6
2017-10-02 00:30:00,,,1215.4666666666667,,3875.5333333333333,,481.2,,,1072.8666666666666,1005.4,903.6666666666665,903.6666666666665,,,,1421.9333333333334,1119.1333333333334,1763.9333333333334,,1016.7333333333332
2017-10-02 00:45:00,,,1250.1333333333334,,5121.266666666666,,477.8,,,1204.1333333333334,901.6,917.7333333333332,917.7333333333332,,,,1375.8666666666666,1087.0666666666666,1670.1333333333334,,888.7333333333332
2017-10-02 01:00:00,,,1252.8666666666666,,3655.133333333333,,532.4,,,2076.0,835.4666666666667,910.8,910.8,,,,1389.466666666667,1000.0666666666667,1626.0666666666666,,834.9333333333333
2017-10-02 01:15:00,,,1276.6,,2616.266666666667,,562.7333333333332,,,2029.8,872.9333333333333,1000.2666666666668,1000.2666666666668,,,,1419.2,993.1333333333333,1659.0,,829.7333333333332
2017-10-02 01:30:00,,,1271.6,,2643.8,,552.0,,,1902.7333333333331,849.2666666666668,1051.4,1051.4,,,,1405.0,1027.0,1563.2666666666669,,848.2666666666668
2017-10-02 01:45:00,,,1273.2,,3149.4666666666667,,519.2666666666668,,,1995.333333333333,894.9333333333333,1046.8,1046.8,,,,1340.6,1008.9333333333333,1498.9333333333334,,841.1333333333333
2017-10-02 02:00:00,,,1247.8,,2794.0,,529.4,,,1590.2,1019.7333333333332,1049.4,1049.4,,,,1333.5333333333333,1013.0,1480.6,,820.9333333333333
2017-10-02 02:15:00,,,1263.1333333333334,,2400.933333333333,,489.6,,,1202.8666666666666,1033.8,1111.6666666666667,1111.6666666666667,,,,1278.8666666666666,1070.2,1295.8,,831.7333333333332
2017-10-02 02:30:00,,,1259.6,,1900.0,,586.2666666666668,,,1137.6,1046.8,1051.2,1051.2,,,,1332.8666666666666,1007.6666666666665,1174.8666666666666,,834.8666666666667
2017-10-02 02:45:00,,,1312.5333333333333,,1398.6,,648.3333333333334,,,1119.0666666666666,924.3333333333335,1135.6666666666667,1135.6666666666667,,,,1396.533333333333,1005.6,1084.6666666666667,,848.2666666666668
2017-10-02 03:00:00,,,1305.6666666666667,,1495.333333333333,,689.2666666666668,,,1087.2,906.6,1165.3333333333333,1165.3333333333333,,,,1343.7333333333333,1015.6,1015.4,,876.0666666666667
2017-10-02 03:15:00,,,1308.5333333333333,,2672.4666666666667,,839.0,,,1170.1333333333334,835.6,1167.2,1167.2,,,,1361.3333333333333,1070.6,953.2,,909.4666666666667
