Date/Time,1441_O_CARN,1502_O_BLPK,2071_O_NOSD,3108_O_STDT,3259_O_BRAD,3555_O_SCLL,3732_O_BCVW,4387_O_EDWD,4431_O_WBG,4530_O_CNTP,4533_O_ALPK,5052_O_PennHills,5060_O_LWCV,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6030_O_BELL,6560_O_MTLE,6582_O_OAKD,7543_O_MILL,8100_O_PTBZ,8941_O_MTLE
2018-03-27 19:00:00,5784.2,,4565.4,425.0,4699.666666666667,1224.0,,,1370.6,,2850.866666666667,,24603.6,1824.7333333333331,1824.7333333333331,4736.266666666666,,4580.533333333334,3024.6,5543.866666666668,,2066.733333333333
2018-03-27 19:15:00,5687.666666666668,,4185.933333333333,419.9333333333333,5550.533333333334,1227.7333333333333,,,1219.6666666666667,,3050.0666666666666,,25344.53333333333,1853.666666666667,1853.666666666667,4878.133333333333,,4519.733333333334,3154.933333333333,5796.6,,2236.5333333333333
2018-03-27 19:30:00,5778.0666666666675,,4244.533333333334,410.86666666666673,7176.733333333334,1228.4,,,1244.5333333333333,,3028.7333333333336,,18812.0,1831.6,1831.6,4756.066666666667,,4500.533333333334,2659.0666666666666,6202.733333333334,,2156.6666666666665
2018-03-27 19:45:00,6309.4,,4395.866666666667,415.4,6322.4,1243.6,,,1436.2666666666669,2872.166666666666,3151.4333333333334,,12143.0,1812.8666666666666,1812.8666666666666,4221.133333333333,,4409.933333333333,2512.2,7999.0666666666675,,2156.2
2018-03-27 20:00:00,5852.133333333332,,4360.0,416.06666666666666,6224.0,1175.3333333333333,,,1251.6666666666667,2696.133333333333,3550.0333333333338,,15606.066666666668,1854.7333333333331,1854.7333333333331,3785.8,,4600.866666666667,2429.733333333333,7179.266666666666,,1909.2666666666669
2018-03-27 20:15:00,5790.0666666666675,,,401.66666666666674,6958.266666666666,1151.3333333333333,,,1308.0,2468.5333333333333,3187.8,,13589.333333333336,1991.466666666667,1991.466666666667,3569.133333333333,,4700.333333333333,2508.133333333333,6855.9333333333325,,1762.666666666667
2018-03-27 20:30:00,6089.8,,,404.8,6584.0,1200.8,,,1274.6,2511.2,2944.9,,14252.466666666667,2119.266666666667,2119.266666666667,3403.0,,4838.866666666667,2822.0,6839.6,,1855.6
2018-03-27 20:45:00,6250.133333333332,,,395.06666666666666,6463.733333333334,1206.0,,,1399.8,2501.866666666667,3046.9666666666667,,11071.733333333335,2266.4,2266.4,3489.0,,4773.4,3265.0,6876.866666666668,,1798.2666666666669
2018-03-27 21:00:00,5713.466666666666,,,397.53333333333336,7011.8,1343.8,,,1554.8,2445.133333333333,2990.6666666666665,,16813.0,2274.6666666666665,2274.6666666666665,3728.0,,4574.733333333334,3268.5333333333333,6500.333333333332,,1877.533333333333
2018-03-27 21:15:00,5833.133333333332,,,387.4,7036.266666666666,1401.466666666667,,,1470.2,2541.0666666666666,2748.366666666667,,10569.533333333333,2377.733333333333,2377.733333333333,3734.933333333333,,4617.066666666667,3394.4666666666667,6196.0,,1933.466666666667
2018-03-27 21:30:00,6225.133333333332,,,383.26666666666665,7222.8,1372.3333333333333,,,1536.466666666667,2587.4,2490.666666666667,,11249.733333333335,2408.5333333333333,2408.5333333333333,3895.6,,4564.2,3361.066666666666,6297.266666666666,,1959.666666666667
2018-03-27 21:45:00,6598.8,,,375.4,7481.0,1331.8666666666666,,,1446.0,2582.266666666667,2228.433333333333,,22104.2,2347.6,2347.6,3825.066666666666,,4673.4,3791.8,6201.666666666668,,2012.6
2018-03-27 22:00:00,6970.133333333332,,,369.73333333333335,7584.6,1318.6666666666667,,,1401.0666666666666,2715.133333333333,2370.7333333333336,,9801.0,2332.4666666666667,2332.4666666666667,4129.533333333334,,4881.266666666666,4073.5333333333333,6272.333333333332,,2083.933333333333
2018-03-27 22:15:00,6413.0,,,361.2,8051.133333333332,1367.6,,,1470.6,2740.8,2315.9333333333334,,8390.666666666666,2065.4,2065.4,4483.333333333333,,4993.6,4672.2,6609.133333333332,,2156.2
2018-03-27 22:30:00,6717.2,,,351.53333333333336,8118.666666666668,1429.466666666667,,,1331.2,2795.4,2222.0333333333333,,9491.666666666666,2055.733333333333,2055.733333333333,4660.8,,5196.866666666667,4754.866666666667,6300.533333333334,,2265.133333333333
2018-03-27 22:45:00,6454.733333333334,,,344.46666666666664,7782.2,1489.9333333333334,,,1498.9333333333334,2746.0,2235.9333333333334,,9961.0,2202.5333333333333,2202.5333333333333,4840.6,,5503.533333333334,4592.533333333334,6363.666666666668,,2456.0666666666666
2018-03-27 23:00:00,5956.6,,,345.8,7779.733333333334,1603.533333333333,,,1895.8,2610.4666666666667,2316.3,,10301.666666666666,2478.0666666666666,2478.0666666666666,5154.4,,5902.4,4275.866666666667,6451.666666666668,,2563.866666666667
2018-03-27 23:15:00,6044.0666666666675,,,342.06666666666666,7880.2,1657.466666666667,,,2158.4666666666667,2427.6,2858.633333333333,,10829.2,3169.266666666667,3169.266666666667,5363.133333333333,,5946.8,4553.466666666666,6392.9333333333325,,2781.0
2018-03-27 23:30:00,5864.0,,,336.2,8550.8,1602.7333333333331,,,1759.2666666666669,2262.333333333333,2534.7,,10837.733333333334,3569.8,3569.8,5533.8,,6142.8,4440.466666666666,6301.4,,2990.6
2018-03-27 23:45:00,4501.066666666667,,,330.2,8402.266666666666,1620.0666666666666,,,1596.7333333333331,2413.333333333333,2291.0333333333338,,11609.733333333335,2776.066666666666,2776.066666666666,5782.466666666666,,6056.666666666668,5733.9333333333325,6962.866666666668,,3508.933333333333
2018-03-28 00:00:00,3478.866666666667,,,325.93333333333334,8452.066666666668,1651.8,,,1901.8666666666666,2480.4,2274.6666666666665,,11463.533333333333,2547.0666666666666,2547.0666666666666,5917.9333333333325,,5941.266666666666,6876.866666666668,6959.9333333333325,,4034.666666666666
2018-03-28 00:15:00,2884.6,,,331.06666666666666,8392.2,1910.666666666667,,,2125.133333333333,2448.4666666666667,2184.8666666666663,,10220.666666666666,2493.4,2493.4,6190.6,,6257.266666666666,5137.4,6503.8,,4321.4
2018-03-28 00:30:00,3022.933333333333,,,335.46666666666664,8489.066666666668,2002.2666666666669,,,2628.933333333333,2560.2,2193.5333333333333,,10212.4,9071.866666666667,9071.866666666667,6280.0666666666675,,6670.333333333332,6716.266666666666,6108.533333333334,,4245.2
2018-03-28 00:45:00,2927.866666666667,,,331.6,9316.0,3007.0,,,2043.1333333333332,2392.2,2047.5666666666666,,10056.066666666668,7018.466666666666,7018.466666666666,6428.0666666666675,,6946.333333333332,6034.4,6120.0666666666675,,4213.333333333333
2018-03-28 01:00:00,2188.733333333333,,,335.2,10044.933333333332,3160.066666666666,,,2060.0,2097.0666666666666,1764.8,,10598.933333333332,1828.9333333333332,1828.9333333333332,6254.466666666666,,6561.533333333334,5117.866666666667,5442.933333333333,,4175.4
