Date/Time,5571_O_BUFF,5624_O_BUFF,4482_O_VLVW,8941_O_MTLE,3555_O_SCLL,4431_O_WBG,7543_O_MILL,1404_O_TROY,6809_O_SQHS,8183_O_MILL,8698_O_NOSD,2071_O_NOSD,1502_O_BLPK,7870_O_MILL,6745_O_STDT,5679_O_BLOO,8109_O_FXCP,1369_O_GIBS,2281_O_HiPK
2017-08-09 01:00:00,49.93333333333333,49.93333333333333,44.53333333333333,,28.733333333333334,87.33333333333333,51.4,,71.4,0.0,62.53333333333333,75.5,60.46666666666667,,67.73333333333333,31.8,0.0,,16.666666666666668
2017-08-09 01:15:00,49.2,49.2,45.2,,28.0,111.06666666666666,42.53333333333333,,65.06666666666666,0.0,66.86666666666666,76.13333333333334,70.26666666666667,,77.26666666666667,30.733333333333334,0.0,,21.866666666666667
2017-08-09 01:30:00,51.6,51.6,48.333333333333336,,27.4,86.33333333333333,44.06666666666667,,75.8,0.0,71.06666666666666,79.13333333333334,55.266666666666666,,72.06666666666666,41.6,0.0,,23.866666666666667
2017-08-09 01:45:00,53.333333333333336,53.333333333333336,48.2,,38.06666666666667,276.4,42.86666666666667,,100.6,0.0,69.73333333333333,80.93333333333334,54.13333333333333,,67.13333333333334,42.8,0.06666666666666667,,26.666666666666668
2017-08-09 02:00:00,52.93333333333333,52.93333333333333,49.2,,46.0,90.2,43.46666666666667,,112.2,0.0,67.46666666666667,80.53333333333333,56.266666666666666,,83.8,41.8,0.06666666666666667,,35.06666666666667
2017-08-09 02:15:00,56.06666666666667,56.06666666666667,44.4,,36.733333333333334,75.8,45.0,,100.46666666666667,0.0,67.26666666666667,84.66666666666667,57.8,,79.53333333333333,46.733333333333334,0.0,,40.93333333333333
2017-08-09 02:30:00,54.666666666666664,54.666666666666664,47.4,,36.2,80.53333333333333,43.266666666666666,,96.8,0.0,66.06666666666666,82.93333333333334,57.93333333333333,,83.0,42.8,0.0,,37.8
2017-08-09 02:45:00,56.333333333333336,56.333333333333336,59.4,,42.46666666666667,105.93333333333334,44.53333333333333,,109.46666666666667,0.0,69.93333333333334,81.13333333333334,56.93333333333333,,73.86666666666666,48.13333333333333,0.3333333333333333,,42.06666666666667
2017-08-09 03:00:00,57.4,57.4,65.66666666666667,,40.266666666666666,82.33333333333333,45.93333333333333,,143.2,0.0,60.6,79.8,59.86666666666667,,69.26666666666667,49.46666666666667,0.8666666666666667,,52.46666666666667
2017-08-09 03:15:00,60.2,60.2,54.733333333333334,,37.13333333333333,44.2,46.4,,139.73333333333332,0.0,59.333333333333336,84.13333333333334,66.46666666666667,,68.33333333333333,48.06666666666667,0.5333333333333333,,47.86666666666667
2017-08-09 03:30:00,52.46666666666667,52.46666666666667,52.4,,41.93333333333333,40.4,45.4,,144.93333333333334,0.0,58.6,91.86666666666666,75.0,,65.8,50.93333333333333,1.0,,48.53333333333333
2017-08-09 03:45:00,54.06666666666667,54.06666666666667,55.53333333333333,,39.266666666666666,47.13333333333333,46.6,,142.53333333333333,0.0,62.86666666666667,91.33333333333333,72.26666666666667,,78.2,52.8,1.0,,46.0
2017-08-09 04:00:00,63.13333333333333,63.13333333333333,55.53333333333333,,43.8,53.0,60.53333333333333,,96.46666666666667,0.0,61.86666666666667,93.73333333333333,68.4,,79.13333333333334,55.0,0.9333333333333333,,40.733333333333334
2017-08-09 04:15:00,54.266666666666666,54.266666666666666,64.4,,56.4,61.333333333333336,56.46666666666667,,98.0,0.0,61.46666666666667,89.33333333333333,70.53333333333333,,88.2,58.86666666666667,0.26666666666666666,,33.53333333333333
2017-08-09 04:30:00,55.666666666666664,55.666666666666664,61.0,,40.53333333333333,68.73333333333333,46.46666666666667,,135.53333333333333,0.0,61.13333333333333,83.46666666666667,83.93333333333334,,90.73333333333333,64.0,0.0,,35.13333333333333
2017-08-09 04:45:00,57.6,57.6,62.53333333333333,,43.53333333333333,69.13333333333334,46.13333333333333,,148.8,0.0,77.33333333333333,81.26666666666667,89.73333333333333,,109.0,72.06666666666666,0.0,,37.6
2017-08-09 05:00:00,54.8,54.8,57.8,,43.13333333333333,52.6,50.13333333333333,,144.0,0.0,75.13333333333334,86.26666666666667,80.0,,96.0,84.26666666666667,0.0,,39.2
2017-08-09 05:15:00,56.06666666666667,56.06666666666667,60.266666666666666,,47.0,40.733333333333334,54.13333333333333,,138.46666666666667,0.0,65.66666666666667,86.86666666666666,89.6,,91.2,101.6,0.0,,39.2
2017-08-09 05:30:00,57.2,57.2,61.266666666666666,,42.86666666666667,52.6,54.266666666666666,,198.66666666666666,0.0,65.53333333333333,83.13333333333334,78.06666666666666,,86.6,107.8,0.0,,39.46666666666667
2017-08-09 05:45:00,55.93333333333333,55.93333333333333,63.53333333333333,,47.06666666666667,43.46666666666667,50.86666666666667,,205.2,0.0,63.8,86.33333333333333,72.06666666666666,,87.13333333333334,107.06666666666666,0.0,,47.6
2017-08-09 06:00:00,53.266666666666666,53.266666666666666,62.0,,53.733333333333334,47.46666666666667,46.266666666666666,,200.8,0.0,74.33333333333333,88.13333333333334,79.6,,102.4,114.86666666666666,0.0,,48.733333333333334
2017-08-09 06:15:00,54.46666666666667,54.46666666666667,66.33333333333333,,52.06666666666667,47.86666666666667,45.8,,185.53333333333333,0.0,72.53333333333333,90.86666666666666,76.26666666666667,,110.13333333333334,127.66666666666667,0.0,,47.666666666666664
2017-08-09 06:30:00,60.2,60.2,62.46666666666667,,52.13333333333333,66.4,47.0,,143.6,0.0,72.53333333333333,103.53333333333333,79.13333333333334,,127.53333333333333,131.26666666666668,0.0,,46.4
2017-08-09 06:45:00,56.666666666666664,56.666666666666664,63.93333333333333,,59.06666666666667,74.26666666666667,58.2,,137.4,0.0,73.6,127.0,81.13333333333334,,129.8,127.6,0.0,,49.4
2017-08-09 07:00:00,59.06666666666667,59.06666666666667,65.46666666666667,,48.0,91.0,60.733333333333334,,188.33333333333334,0.0,75.66666666666667,153.6,84.53333333333333,,154.86666666666667,119.46666666666667,0.0,,45.266666666666666
2017-08-09 07:15:00,52.8,52.8,69.26666666666667,,46.6,89.93333333333334,61.53333333333333,,167.13333333333333,0.0,85.13333333333334,190.66666666666666,91.33333333333333,,201.73333333333332,184.6,0.0,,45.266666666666666
2017-08-09 07:30:00,46.93333333333333,46.93333333333333,66.33333333333333,,46.46666666666667,80.0,67.46666666666667,,111.0,0.0,90.53333333333333,231.46666666666667,88.13333333333334,,236.66666666666666,214.06666666666666,0.0,,38.8
2017-08-09 07:45:00,45.666666666666664,45.666666666666664,70.53333333333333,,36.46666666666667,93.53333333333333,69.66666666666667,,106.13333333333334,0.0,91.86666666666666,211.06666666666666,86.46666666666667,,281.3333333333333,216.26666666666668,0.0,,35.666666666666664
2017-08-09 08:00:00,45.06666666666667,45.06666666666667,96.33333333333333,,33.666666666666664,77.93333333333334,79.66666666666667,,132.53333333333333,0.0,107.73333333333333,202.06666666666666,83.4,,264.46666666666664,219.33333333333334,0.0,,35.53333333333333
2017-08-09 08:15:00,43.333333333333336,43.333333333333336,139.33333333333334,,37.46666666666667,69.06666666666666,101.0,,153.6,0.0,116.86666666666666,209.8,79.4,,268.8666666666667,217.06666666666666,0.0,,40.13333333333333
2017-08-09 08:30:00,36.4,36.4,134.6,,37.266666666666666,55.266666666666666,170.6,,144.13333333333333,0.0,137.46666666666667,208.33333333333334,75.93333333333334,,250.13333333333333,200.53333333333333,0.0,,33.0
2017-08-09 08:45:00,25.333333333333332,25.333333333333332,147.73333333333332,,25.933333333333334,92.06666666666666,185.26666666666668,,156.13333333333333,0.0,151.66666666666666,209.53333333333333,74.13333333333334,,251.13333333333333,172.53333333333333,0.0,,31.266666666666666
2017-08-09 09:00:00,24.266666666666666,24.266666666666666,136.46666666666667,,20.0,75.86666666666666,149.86666666666667,,131.73333333333332,0.0,154.06666666666666,198.26666666666668,75.4,,249.53333333333333,154.26666666666668,0.0,,26.6
2017-08-09 09:15:00,27.6,27.6,129.46666666666667,,14.466666666666667,73.06666666666666,153.4,,120.4,0.0,173.26666666666668,169.26666666666668,74.13333333333334,,252.33333333333334,139.13333333333333,0.0,,26.533333333333335
2017-08-09 09:30:00,28.2,28.2,109.6,,15.6,75.4,165.46666666666667,,136.0,0.0,157.06666666666666,128.6,63.53333333333333,,237.93333333333334,114.33333333333333,0.0,,24.066666666666666
2017-08-09 09:45:00,20.933333333333334,20.933333333333334,87.2,,15.066666666666666,57.13333333333333,144.66666666666666,,129.86666666666667,0.0,144.13333333333333,99.46666666666667,55.4,,208.13333333333333,99.06666666666666,0.0,,24.133333333333333
2017-08-09 10:00:00,27.333333333333332,27.333333333333332,75.4,,12.4,67.53333333333333,124.2,,115.53333333333333,0.0,154.8181818181818,83.06666666666666,70.6,,204.4,79.4,0.0,,23.666666666666668
2017-08-09 10:15:00,26.2,26.2,84.46666666666667,,14.933333333333334,57.6,115.06666666666666,,87.26666666666667,0.0,153.8181818181818,74.66666666666667,55.93333333333333,,180.46666666666667,59.733333333333334,0.0,,17.466666666666665
