Date/Time,1128_O_HIPK,2071_O_NOSD,2348_O_HILL,2610_O_INGM,2759_O_BRHT,3555_O_SCLL,4431_O_WBG,4514_O_MCCA,5182_O_DORM,5571_O_BUFF,5593_O_WLIB,5624_O_BUFF,6582_O_OAKD,7112_O_FRHL,7783_O_HZWD,8637_O_HIPK,8798_O_FRHL,8941_O_MTLE
2018-10-01 20:15:00,643.6666666666666,,580.3333333333334,1054.4,,,,704.8666666666667,698.5333333333333,592.7333333333332,855.1333333333333,592.7333333333332,1486.0666666666666,1048.1333333333334,695.8,643.6666666666666,704.3333333333335,939.0
2018-10-01 20:30:00,814.8,,541.6666666666666,1179.6666666666667,,,,724.9333333333333,706.6,629.9333333333333,914.0,629.9333333333333,1452.466666666667,1095.8666666666666,750.0666666666667,814.8,734.6666666666665,988.2
2018-10-01 20:45:00,947.6,,689.9333333333333,1190.1333333333334,,,,751.0,817.5333333333333,652.4666666666667,984.9333333333333,652.4666666666667,1509.1333333333334,1136.7333333333333,698.3333333333335,947.6,797.2666666666668,1031.6666666666667
2018-10-01 21:00:00,981.8,,723.5333333333333,1254.1333333333334,,,,772.7333333333332,751.9333333333333,607.2,1049.2666666666667,607.2,1639.0666666666666,1172.2666666666667,716.1333333333333,981.8,1196.6,989.4666666666667
2018-10-01 21:15:00,941.0,,639.5333333333333,1351.5333333333333,,,,817.2666666666668,708.7333333333332,590.6,1179.0666666666666,590.6,1878.666666666667,1281.1333333333334,735.1333333333333,941.0,735.6666666666665,1254.7333333333333
2018-10-01 21:30:00,886.6666666666665,,761.2666666666668,1371.8666666666666,,,,846.8666666666667,727.9333333333333,644.8666666666667,1587.2666666666669,644.8666666666667,2493.866666666667,1477.2,780.7333333333332,886.6666666666665,707.4,1388.2666666666669
2018-10-01 21:45:00,1061.9333333333334,,824.4666666666667,1470.2,,,,881.3333333333335,855.6,623.2666666666668,1566.466666666667,623.2666666666668,2482.333333333333,1761.0,953.4666666666667,1061.9333333333334,742.3333333333335,1194.4
2018-10-01 22:00:00,1288.0666666666666,,777.0,1458.9333333333334,,,,954.6666666666665,820.4666666666667,612.0666666666667,1940.8,612.0666666666667,2425.133333333333,2125.0,1004.2666666666668,1288.0666666666666,754.0,1112.5333333333333
2018-10-01 22:15:00,1396.4,,826.2,1467.466666666667,,,,954.8666666666667,719.1333333333333,566.4,2241.4666666666667,566.4,2187.866666666667,4689.0,4889.066666666667,1396.4,754.2,1162.7333333333333
2018-10-01 22:30:00,1423.533333333333,,840.4666666666667,1848.466666666667,,,,1101.2666666666667,704.0666666666667,624.2666666666668,2069.733333333333,624.2666666666668,2168.333333333333,3322.933333333333,1537.1333333333334,1423.533333333333,770.1333333333333,1127.1333333333334
