Date/Time,2197_O_CLE,1903_O_SWVL,7204_O_AVNW,8755_O_MTLE,6227_O_ELIB,8972_O_SHADY,5165_O_GIBS,8185_O_SWPK,3422_O_HICK,2330_O_nan
2016-05-29 10:00:00,47.53333333333333,96.0,,,81.33333333333333,62.733333333333334,,,,
2016-05-29 10:15:00,68.53333333333333,,,,78.73333333333333,61.4,,,,
2016-05-29 10:30:00,75.0,,,,72.73333333333333,63.266666666666666,,,,
2016-05-29 10:45:00,66.4,,,,69.73333333333333,68.33333333333333,,,,
2016-05-29 11:00:00,62.2,66.0,,,62.53333333333333,66.46666666666667,,,,
2016-05-29 11:15:00,44.333333333333336,,,,56.46666666666667,51.333333333333336,,,,
2016-05-29 11:30:00,50.06666666666667,,,,48.8,47.0,,395.5,,
2016-05-29 11:45:00,43.53333333333333,,,,50.06666666666667,43.266666666666666,,456.1333333333333,,
2016-05-29 12:00:00,39.6,117.0,,,53.333333333333336,50.4,,366.6666666666667,,
2016-05-29 12:15:00,44.53333333333333,,,,56.46666666666667,61.266666666666666,,252.0,,
2016-05-29 12:30:00,39.8,,,,67.33333333333333,76.46666666666667,,166.13333333333333,,
2016-05-29 12:45:00,40.4,,,,82.53333333333333,65.26666666666667,,125.33333333333333,,
2016-05-29 13:00:00,36.86666666666667,114.0,,,87.33333333333333,58.0,,128.13333333333333,,
2016-05-29 13:15:00,39.266666666666666,,,,95.53333333333333,48.06666666666667,,132.73333333333332,,
2016-05-29 13:30:00,36.666666666666664,,,,88.46666666666667,45.333333333333336,,131.4,,
2016-05-29 13:45:00,48.0,,,,76.73333333333333,44.46666666666667,,106.73333333333333,,
2016-05-29 14:00:00,35.733333333333334,46.0,,,51.06666666666667,34.2,,126.06666666666666,,
2016-05-29 14:15:00,47.6,,,,59.2,45.06666666666667,,118.0,,
2016-05-29 14:30:00,46.4,,100.5,,59.0,45.666666666666664,,93.46666666666667,,
2016-05-29 14:45:00,42.53333333333333,,68.66666666666667,,66.46666666666667,46.8,,96.93333333333334,,
2016-05-29 15:00:00,42.93333333333333,53.0,54.333333333333336,,72.53333333333333,41.4,,89.86666666666666,,
2016-05-29 15:15:00,73.33333333333333,,46.333333333333336,,59.13333333333333,41.46666666666667,,111.73333333333333,,
2016-05-29 15:30:00,64.93333333333334,,41.46666666666667,,62.8,46.86666666666667,,122.86666666666666,,
2016-05-29 15:45:00,47.06666666666667,,63.266666666666666,,55.333333333333336,42.333333333333336,,126.0,,
2016-05-29 16:00:00,57.666666666666664,43.0,49.86666666666667,,51.733333333333334,37.2,,97.73333333333333,,
2016-05-29 16:15:00,53.93333333333333,,46.0,,45.8,39.266666666666666,,85.0,,
2016-05-29 16:30:00,47.4,,41.53333333333333,,46.13333333333333,47.86666666666667,,77.06666666666666,,
2016-05-29 16:45:00,49.86666666666667,,40.266666666666666,,48.266666666666666,46.0,,101.0,,
2016-05-29 17:00:00,50.06666666666667,44.0,48.06666666666667,,47.93333333333333,48.0,,146.26666666666668,,
2016-05-29 17:15:00,48.733333333333334,,82.06666666666666,,46.53333333333333,40.8,,114.13333333333334,,
2016-05-29 17:30:00,52.2,,75.86666666666666,,43.4,36.8,,87.0,,
2016-05-29 17:45:00,76.86666666666666,,52.86666666666667,,39.86666666666667,35.46666666666667,,102.2,,
