Date/Time,6294_O_GNFD,8859_O_SQHL,8755_O_MTLE,5906_O_OH,1354_O_SHADY
2015-11-26 05:30:00,173.26666666666668,,27.266666666666666,,
2015-11-26 05:45:00,122.26666666666667,,27.6,,
2015-11-26 06:00:00,100.46666666666667,,26.2,,
2015-11-26 06:15:00,97.66666666666667,,27.533333333333335,,
2015-11-26 06:30:00,89.6,,27.8,,
2015-11-26 06:45:00,71.13333333333334,,26.466666666666665,,
2015-11-26 07:00:00,56.4,,28.666666666666668,,
2015-11-26 07:15:00,58.0,,27.266666666666666,,
2015-11-26 07:30:00,64.73333333333333,,28.533333333333335,,
2015-11-26 07:45:00,61.8,,29.2,,
2015-11-26 08:00:00,58.733333333333334,,28.533333333333335,,
2015-11-26 08:15:00,69.86666666666666,,29.933333333333334,,
2015-11-26 08:30:00,92.33333333333333,,30.0,,
2015-11-26 08:45:00,77.26666666666667,,32.06666666666667,,
2015-11-26 09:00:00,82.33333333333333,,31.266666666666666,,
2015-11-26 09:15:00,57.46666666666667,,34.0,,
2015-11-26 09:30:00,33.666666666666664,,32.13333333333333,,
2015-11-26 09:45:00,32.666666666666664,,32.6,,
2015-11-26 10:00:00,32.733333333333334,,32.53333333333333,,
2015-11-26 10:15:00,35.46666666666667,,32.86666666666667,,
2015-11-26 10:30:00,39.53333333333333,,33.46666666666667,,
2015-11-26 10:45:00,34.93333333333333,,34.0,,
2015-11-26 11:00:00,35.333333333333336,,36.8,,
2015-11-26 11:15:00,36.4,,33.53333333333333,,
2015-11-26 11:30:00,37.733333333333334,,37.266666666666666,,
2015-11-26 11:45:00,36.93333333333333,,36.53333333333333,,
2015-11-26 12:00:00,38.4,,37.6,,
2015-11-26 12:15:00,35.46666666666667,,37.333333333333336,,
2015-11-26 12:30:00,37.06666666666667,,38.53333333333333,,
2015-11-26 12:45:00,38.06666666666667,,40.46666666666667,,
2015-11-26 13:00:00,38.733333333333334,,40.2,,
2015-11-26 13:15:00,56.4,,40.53333333333333,,
2015-11-26 13:30:00,39.666666666666664,,39.46666666666667,,
2015-11-26 13:45:00,42.93333333333333,,42.2,,
2015-11-26 14:00:00,56.8,,53.93333333333333,,
2015-11-26 14:15:00,44.13333333333333,,46.53333333333333,,
2015-11-26 14:30:00,40.0,,41.93333333333333,,
2015-11-26 14:45:00,47.0,,44.733333333333334,,
2015-11-26 15:00:00,46.86666666666667,,46.13333333333333,,
2015-11-26 15:15:00,48.733333333333334,,48.93333333333333,,
2015-11-26 15:30:00,53.4,,49.0,,
2015-11-26 15:45:00,50.86666666666667,,53.8,,
2015-11-26 16:00:00,54.666666666666664,,50.86666666666667,,
2015-11-26 16:15:00,49.733333333333334,,49.0,,
2015-11-26 16:30:00,65.86666666666666,,48.8,,
2015-11-26 16:45:00,60.93333333333333,,49.0,,
2015-11-26 17:00:00,66.2,,50.93333333333333,,
2015-11-26 17:15:00,61.4,,54.93333333333333,,
2015-11-26 17:30:00,192.06666666666666,,52.333333333333336,,
2015-11-26 17:45:00,85.2,,52.06666666666667,,
2015-11-26 18:00:00,66.8,,54.266666666666666,,
2015-11-26 18:15:00,67.66666666666667,,54.333333333333336,,
2015-11-26 18:30:00,73.2,,53.93333333333333,,
2015-11-26 18:45:00,76.66666666666667,,62.46666666666667,,
2015-11-26 19:00:00,75.4,,58.06666666666667,,
2015-11-26 19:15:00,72.4,,60.333333333333336,,
2015-11-26 19:30:00,73.2,,59.06666666666667,,
2015-11-26 19:45:00,80.73333333333333,,59.86666666666667,,
2015-11-26 20:00:00,86.33333333333333,,60.6,,
2015-11-26 20:15:00,89.73333333333333,,61.666666666666664,,
2015-11-26 20:30:00,86.6,,60.53333333333333,,
2015-11-26 20:45:00,85.0,,62.86666666666667,,
2015-11-26 21:00:00,89.0,,64.6,,
2015-11-26 21:15:00,68.13333333333334,,63.86666666666667,,
2015-11-26 21:30:00,58.333333333333336,,59.06666666666667,,
2015-11-26 21:45:00,57.6,,56.6,,
2015-11-26 22:00:00,54.0,,52.06666666666667,,
2015-11-26 22:15:00,49.2,,47.6,,
2015-11-26 22:30:00,46.86666666666667,,44.733333333333334,,
2015-11-26 22:45:00,44.93333333333333,,44.46666666666667,,
2015-11-26 23:00:00,43.53333333333333,,42.0,,
2015-11-26 23:15:00,43.4,,41.13333333333333,,
2015-11-26 23:30:00,41.6,,39.93333333333333,,
2015-11-26 23:45:00,41.53333333333333,,40.333333333333336,,
2015-11-27 00:00:00,41.86666666666667,,41.4,,
2015-11-27 00:15:00,41.666666666666664,,40.666666666666664,,
2015-11-27 00:30:00,42.4,,40.8,,
2015-11-27 00:45:00,42.266666666666666,,41.333333333333336,,
2015-11-27 01:00:00,42.6,,42.6,,
2015-11-27 01:15:00,43.266666666666666,,44.06666666666667,,
2015-11-27 01:30:00,42.6,,43.733333333333334,,
2015-11-27 01:45:00,43.6,,44.86666666666667,,
2015-11-27 02:00:00,42.93333333333333,,42.06666666666667,,
2015-11-27 02:15:00,43.53333333333333,,45.86666666666667,,
2015-11-27 02:30:00,46.46666666666667,,43.86666666666667,,
2015-11-27 02:45:00,45.46666666666667,,43.86666666666667,,
2015-11-27 03:00:00,47.733333333333334,,45.266666666666666,,
2015-11-27 03:15:00,47.733333333333334,,46.6,,
2015-11-27 03:30:00,47.13333333333333,,46.2,,
2015-11-27 03:45:00,51.0,,46.666666666666664,,
2015-11-27 04:00:00,49.2,,48.6,,
2015-11-27 04:15:00,50.53333333333333,,49.13333333333333,,
2015-11-27 04:30:00,52.46666666666667,,50.06666666666667,,
2015-11-27 04:45:00,51.93333333333333,,53.2,,
2015-11-27 05:00:00,54.2,,53.2,,
2015-11-27 05:15:00,55.666666666666664,,54.13333333333333,,
2015-11-27 05:30:00,55.2,,53.06666666666667,,
2015-11-27 05:45:00,57.2,,58.06666666666667,,
2015-11-27 06:00:00,58.2,,58.333333333333336,,
2015-11-27 06:15:00,61.2,,59.6,,
2015-11-27 06:30:00,61.6,,60.333333333333336,,
2015-11-27 06:45:00,64.0,,60.733333333333334,,
2015-11-27 07:00:00,64.86666666666666,,62.8,,
2015-11-27 07:15:00,71.46666666666667,,64.26666666666667,,
2015-11-27 07:30:00,71.33333333333333,,66.0,,
2015-11-27 07:45:00,69.66666666666667,,65.0,,
2015-11-27 08:00:00,69.8,,65.6,,
2015-11-27 08:15:00,69.13333333333334,,66.2,,
2015-11-27 08:30:00,76.46666666666667,,67.46666666666667,,
2015-11-27 08:45:00,72.0,,67.53333333333333,,
2015-11-27 09:00:00,75.0,,74.6,,
2015-11-27 09:15:00,73.4,,72.33333333333333,,
2015-11-27 09:30:00,76.13333333333334,,69.66666666666667,,
2015-11-27 09:45:00,79.46666666666667,,69.86666666666666,,
2015-11-27 10:00:00,71.6,,67.93333333333334,,
2015-11-27 10:15:00,71.2,,67.46666666666667,,
2015-11-27 10:30:00,93.0,,67.8,,
2015-11-27 10:45:00,124.2,,66.4,,
2015-11-27 11:00:00,66.0,,66.93333333333334,,
2015-11-27 11:15:00,60.266666666666666,,62.06666666666667,,
2015-11-27 11:30:00,63.4,,63.93333333333333,,
2015-11-27 11:45:00,61.0,,60.6,,
2015-11-27 12:00:00,62.4,,60.8,,
2015-11-27 12:15:00,62.93333333333333,,67.13333333333334,,
2015-11-27 12:30:00,62.4,,71.53333333333333,,
2015-11-27 12:45:00,69.0,,77.2,,
2015-11-27 13:00:00,63.93333333333333,,74.0,,
2015-11-27 13:15:00,71.6,,75.73333333333333,,
2015-11-27 13:30:00,71.8,,73.06666666666666,,
2015-11-27 13:45:00,70.33333333333333,,72.46666666666667,,
2015-11-27 14:00:00,68.33333333333333,,71.93333333333334,,
2015-11-27 14:15:00,77.46666666666667,,74.26666666666667,,
2015-11-27 14:30:00,116.46666666666667,,74.66666666666667,,
2015-11-27 14:45:00,88.73333333333333,,78.53333333333333,,
2015-11-27 15:00:00,114.53333333333333,,79.46666666666667,,
