Date/Time,1519_O_WHLL,5676_O_ELIB,7752_O_ELIZ,2251_O_MILL,2794_O_LWCV
2016-02-08 10:45:00,59.93333333333333,,101.53333333333333,69.33333333333333,89.13333333333334
2016-02-08 11:00:00,64.26666666666667,,106.13333333333334,62.53333333333333,92.53333333333333
2016-02-08 11:15:00,61.46666666666667,,132.93333333333334,68.8,84.6
2016-02-08 11:30:00,67.6,,97.06666666666666,68.8,87.2
2016-02-08 11:45:00,62.8,,80.6,66.6,82.46666666666667
2016-02-08 12:00:00,53.666666666666664,,81.8,64.06666666666666,72.13333333333334
2016-02-08 12:15:00,39.46666666666667,,63.4,67.33333333333333,79.06666666666666
2016-02-08 12:30:00,32.46666666666667,,70.66666666666667,56.53333333333333,57.93333333333333
2016-02-08 12:45:00,34.86666666666667,,63.666666666666664,43.666666666666664,56.333333333333336
2016-02-08 13:00:00,34.13333333333333,,59.8,38.266666666666666,61.0
2016-02-08 13:15:00,32.6,,50.8,43.46666666666667,54.93333333333333
2016-02-08 13:30:00,32.666666666666664,,49.0,38.13333333333333,71.06666666666666
2016-02-08 13:45:00,37.266666666666666,,39.6,39.86666666666667,60.0
2016-02-08 14:00:00,45.333333333333336,,40.333333333333336,37.6,62.0
2016-02-08 14:15:00,40.53333333333333,,35.2,49.6,159.6
2016-02-08 14:30:00,34.6,,32.333333333333336,40.733333333333334,46.266666666666666
2016-02-08 14:45:00,33.6,,34.4,34.46666666666667,44.266666666666666
2016-02-08 15:00:00,32.333333333333336,,36.86666666666667,31.2,37.266666666666666
2016-02-08 15:15:00,30.266666666666666,,63.8,33.4,35.4
2016-02-08 15:30:00,28.2,,38.733333333333334,35.4,39.6
2016-02-08 15:45:00,29.4,,32.333333333333336,38.53333333333333,39.46666666666667
2016-02-08 16:00:00,32.86666666666667,,31.666666666666668,43.266666666666666,38.46666666666667
2016-02-08 16:15:00,32.06666666666667,,31.533333333333335,39.266666666666666,41.13333333333333
2016-02-08 16:30:00,34.13333333333333,,27.133333333333333,38.8,41.0
2016-02-08 16:45:00,31.266666666666666,,31.266666666666666,33.86666666666667,40.93333333333333
2016-02-08 17:00:00,29.266666666666666,,31.066666666666666,29.933333333333334,39.8
2016-02-08 17:15:00,28.0,,32.666666666666664,28.6,38.4
2016-02-08 17:30:00,36.2,,33.2,28.2,29.266666666666666
2016-02-08 17:45:00,21.066666666666666,,32.13333333333333,22.333333333333332,26.866666666666667
2016-02-08 18:00:00,13.466666666666667,,32.8,170.06666666666666,22.6
2016-02-08 18:15:00,12.733333333333333,,30.866666666666667,13.866666666666667,19.133333333333333
2016-02-08 18:30:00,10.266666666666667,,29.266666666666666,8.533333333333333,15.8
2016-02-08 18:45:00,6.466666666666667,,25.933333333333334,8.8,13.2
2016-02-08 19:00:00,7.666666666666667,6.571428571428571,23.866666666666667,7.8,10.2
2016-02-08 19:15:00,7.4,10.266666666666667,17.933333333333334,7.533333333333333,11.333333333333334
2016-02-08 19:30:00,7.866666666666666,10.533333333333333,12.466666666666667,7.866666666666666,10.4
2016-02-08 19:45:00,8.8,9.666666666666666,10.266666666666667,7.4,12.733333333333333
2016-02-08 20:00:00,10.533333333333333,11.2,12.533333333333333,8.333333333333334,11.066666666666666
2016-02-08 20:15:00,12.8,12.6,7.533333333333333,7.866666666666666,13.4
2016-02-08 20:30:00,9.266666666666667,13.666666666666666,7.533333333333333,8.533333333333333,15.2
2016-02-08 20:45:00,10.133333333333333,13.933333333333334,7.4,8.666666666666666,14.333333333333334
2016-02-08 21:00:00,10.733333333333333,13.533333333333333,8.0,8.866666666666667,16.066666666666666
2016-02-08 21:15:00,14.133333333333333,14.666666666666666,8.066666666666666,10.266666666666667,14.533333333333333
2016-02-08 21:30:00,15.266666666666667,15.8,8.333333333333334,8.8,12.8
2016-02-08 21:45:00,13.666666666666666,16.2,8.266666666666667,9.8,15.933333333333334
2016-02-08 22:00:00,14.133333333333333,18.333333333333332,8.333333333333334,8.6,17.8
2016-02-08 22:15:00,16.266666666666666,18.0,8.2,10.933333333333334,20.0
2016-02-08 22:30:00,14.466666666666667,16.466666666666665,8.933333333333334,12.266666666666667,20.466666666666665
2016-02-08 22:45:00,14.4,17.333333333333332,8.266666666666667,11.266666666666667,19.8
2016-02-08 23:00:00,15.533333333333333,18.666666666666668,8.733333333333333,11.4,19.266666666666666
2016-02-08 23:15:00,16.333333333333332,22.466666666666665,24.266666666666666,13.466666666666667,23.066666666666666
2016-02-08 23:30:00,19.0,25.4,29.2,15.0,25.466666666666665
2016-02-08 23:45:00,15.333333333333334,25.733333333333334,12.666666666666666,16.2,27.266666666666666
2016-02-09 00:00:00,15.733333333333333,31.666666666666668,11.266666666666667,18.533333333333335,30.533333333333335
2016-02-09 00:15:00,18.133333333333333,36.53333333333333,14.133333333333333,21.8,45.2
2016-02-09 00:30:00,20.933333333333334,35.53333333333333,12.066666666666666,26.866666666666667,32.53333333333333
2016-02-09 00:45:00,22.133333333333333,37.13333333333333,14.8,25.933333333333334,30.666666666666668
2016-02-09 01:00:00,23.2,32.266666666666666,14.4,24.466666666666665,53.06666666666667
2016-02-09 01:15:00,26.533333333333335,30.4,13.933333333333334,23.333333333333332,30.533333333333335
2016-02-09 01:30:00,26.333333333333332,26.8,14.533333333333333,20.333333333333332,24.933333333333334
2016-02-09 01:45:00,28.333333333333332,28.933333333333334,18.733333333333334,18.0,26.066666666666666
2016-02-09 02:00:00,30.0,29.733333333333334,15.0,17.533333333333335,26.8
2016-02-09 02:15:00,38.06666666666667,29.866666666666667,15.866666666666667,17.733333333333334,29.2
2016-02-09 02:30:00,35.0,30.733333333333334,43.06666666666667,17.0,29.866666666666667
2016-02-09 02:45:00,36.4,28.733333333333334,23.4,16.533333333333335,28.933333333333334
2016-02-09 03:00:00,37.0,27.866666666666667,19.333333333333332,18.933333333333334,28.4
2016-02-09 03:15:00,36.2,25.8,19.933333333333334,19.066666666666666,28.0
2016-02-09 03:30:00,36.2,26.0,21.466666666666665,19.2,24.733333333333334
2016-02-09 03:45:00,41.93333333333333,31.266666666666666,25.733333333333334,23.0,27.666666666666668
2016-02-09 04:00:00,41.46666666666667,31.0,25.266666666666666,26.533333333333335,26.666666666666668
2016-02-09 04:15:00,39.46666666666667,28.4,24.8,25.533333333333335,26.866666666666667
2016-02-09 04:30:00,40.2,30.133333333333333,26.6,25.133333333333333,28.266666666666666
2016-02-09 04:45:00,37.06666666666667,29.933333333333334,25.066666666666666,24.2,27.066666666666666
2016-02-09 05:00:00,34.666666666666664,32.2,25.533333333333335,25.266666666666666,28.466666666666665
2016-02-09 05:15:00,32.8,29.8,25.333333333333332,23.8,28.133333333333333
2016-02-09 05:30:00,29.8,34.266666666666666,25.866666666666667,26.066666666666666,33.13333333333333
2016-02-09 05:45:00,35.2,32.53333333333333,31.4,29.466666666666665,35.13333333333333
2016-02-09 06:00:00,36.46666666666667,31.866666666666667,28.066666666666666,24.133333333333333,38.93333333333333
2016-02-09 06:15:00,43.333333333333336,37.06666666666667,26.733333333333334,27.6,44.2
2016-02-09 06:30:00,59.86666666666667,37.93333333333333,25.933333333333334,72.4,48.266666666666666
2016-02-09 06:45:00,58.8,39.6,27.066666666666666,66.93333333333334,69.93333333333334
2016-02-09 07:00:00,53.266666666666666,52.06666666666667,33.8,66.6,109.53333333333333
2016-02-09 07:15:00,59.86666666666667,67.13333333333334,43.13333333333333,81.4,124.73333333333333
2016-02-09 07:30:00,60.333333333333336,90.66666666666667,45.666666666666664,73.33333333333333,107.73333333333333
2016-02-09 07:45:00,61.13333333333333,107.93333333333334,82.33333333333333,66.33333333333333,181.46666666666667
2016-02-09 08:00:00,74.4,121.06666666666666,45.666666666666664,63.666666666666664,134.93333333333334
2016-02-09 08:15:00,73.93333333333334,134.46666666666667,59.666666666666664,71.2,132.4
2016-02-09 08:30:00,78.8,120.33333333333333,62.46666666666667,71.53333333333333,121.93333333333334
2016-02-09 08:45:00,75.86666666666666,126.2,45.0,68.93333333333334,123.13333333333334
2016-02-09 09:00:00,75.2,133.26666666666668,38.06666666666667,65.86666666666666,133.66666666666666
2016-02-09 09:15:00,70.86666666666666,152.46666666666667,37.666666666666664,71.86666666666666,131.6
2016-02-09 09:30:00,69.13333333333334,163.4,42.53333333333333,64.6,128.13333333333333
2016-02-09 09:45:00,53.0,196.6,45.2,67.6,127.6
2016-02-09 10:00:00,51.4,163.73333333333332,42.666666666666664,46.733333333333334,116.86666666666666
