Date/Time,8749_O_CRFT,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,1282_O_BCVW,2071_O_NOSD,1502_O_BLPK,4632_O_BNAR,8941_O_MTLE,4880_O_ELIB,2281_O_HiPK,5679_O_BLOO,6227_O_ELIB,4669_O_ELIB,7543_O_MILL,4492_O_MOON
2017-04-21 09:45:00,,109.93333333333334,90.2,90.2,107.2,151.8,,,,119.86666666666666,,99.06666666666666,141.2,,,
2017-04-21 10:00:00,,103.0,80.86666666666666,80.86666666666666,110.46666666666667,136.33333333333334,,,,127.2,,116.2,152.46666666666667,,,
2017-04-21 10:15:00,,119.73333333333333,68.33333333333333,68.33333333333333,125.46666666666667,97.53333333333333,,,,208.46666666666667,,126.86666666666666,170.8,,,
2017-04-21 10:30:00,,113.2,60.733333333333334,60.733333333333334,126.93333333333334,75.0,,,,169.93333333333334,,117.73333333333333,177.6,,,
2017-04-21 10:45:00,,103.4,45.8,45.8,119.13333333333334,59.13333333333333,,,,182.0,,112.73333333333333,213.73333333333332,,,
2017-04-21 11:00:00,,96.53333333333333,43.53333333333333,43.53333333333333,103.86666666666666,53.2,,,,295.53333333333336,,107.2,173.46666666666667,,,
2017-04-21 11:15:00,,93.13333333333334,41.46666666666667,41.46666666666667,76.53333333333333,42.733333333333334,,,,243.8,,88.73333333333333,129.8,,,
2017-04-21 11:30:00,,88.06666666666666,38.53333333333333,38.53333333333333,71.93333333333334,42.6,,,,268.93333333333334,,71.8,108.4,,,
2017-04-21 11:45:00,,82.13333333333334,32.333333333333336,32.333333333333336,52.8,41.666666666666664,,,,427.2,,69.8,94.93333333333334,,,
2017-04-21 12:00:00,,80.46666666666667,34.333333333333336,34.333333333333336,43.8,36.53333333333333,,,,1097.1333333333334,,51.6,83.26666666666667,,,
2017-04-21 12:15:00,,81.0,32.333333333333336,32.333333333333336,36.13333333333333,35.2,,,,348.2,,45.8,67.46666666666667,,,
2017-04-21 12:30:00,,83.26666666666667,30.066666666666666,30.066666666666666,33.333333333333336,25.8,,,,397.46666666666664,,35.266666666666666,43.53333333333333,,,
2017-04-21 12:45:00,,62.93333333333333,29.933333333333334,29.933333333333334,33.0,22.666666666666668,,,,350.93333333333334,,41.0,42.53333333333333,,,
