Date/Time,3003_O_YORK,5362_O_NOEA,3380_O_STCG,1100_O_WYBG,6448_O_SEWY,2294_O_GARF,6546_O_MILL,4165_O_ROSS,6680_O_DQTN,2875_O_DUQH,1793_O_SEWY,5180_O_BAVN,6218_O_N0SD,7242_O_SPHL,4885_O_MTLE,5726_O_HZWD,7946_O_MONG,3375_O_GRFD
2024-04-21 01:00:00,327.06666666666666,415.2,,,629.0666666666667,,606.8,418.4,338.93333333333334,487.06666666666666,,396.53333333333336,444.8,476.3333333333333,,,822.1333333333333,545.6
2024-04-21 01:15:00,285.8666666666667,418.6,,,572.0,,622.4,440.4,368.1333333333333,533.0666666666667,,363.53333333333336,451.4,523.6666666666666,,,900.0666666666667,522.1333333333333
2024-04-21 01:30:00,265.73333333333335,423.6,,,659.4666666666667,,677.4,437.8666666666667,416.3333333333333,472.8666666666667,,408.8,434.06666666666666,539.0,,,946.4666666666667,519.2
2024-04-21 01:45:00,238.06666666666666,442.26666666666665,,,681.0,,614.0666666666667,424.53333333333336,409.4,547.8,,349.0,420.73333333333335,729.8666666666667,,,910.9333333333333,550.4666666666667
2024-04-21 02:00:00,246.8,457.8666666666667,,,673.9333333333333,,601.4,462.0,513.0666666666667,582.8666666666667,,418.8666666666667,429.53333333333336,599.8,,,941.4666666666667,566.2
2024-04-21 02:15:00,289.0,439.53333333333336,,,685.4,,544.4666666666667,489.6666666666667,546.4,612.9333333333333,,690.4,462.4,610.6666666666666,,,978.6,522.4666666666667
2024-04-21 02:30:00,257.26666666666665,427.26666666666665,,,670.0,,625.2666666666667,503.26666666666665,452.2,563.0666666666667,,924.6666666666666,515.7333333333333,725.0666666666667,,,927.6666666666666,503.8
2024-04-21 02:45:00,231.73333333333332,414.73333333333335,,,669.4,,648.1333333333333,501.6666666666667,424.06666666666666,480.3333333333333,,927.8666666666667,594.4,663.1333333333333,,,997.4666666666667,534.7333333333333
2024-04-21 03:00:00,211.73333333333332,403.93333333333334,,,669.0,,660.1333333333333,617.8666666666667,427.26666666666665,458.1333333333333,,831.4,631.7333333333333,736.3333333333334,,,1055.8,525.0
2024-04-21 03:15:00,210.8,424.46666666666664,,,676.5333333333333,,714.1333333333333,763.5333333333333,416.46666666666664,507.8,,649.2666666666667,698.4666666666667,626.7333333333333,,,1049.4,541.4666666666667
2024-04-21 03:30:00,209.73333333333332,444.1333333333333,,,694.9333333333333,,808.0,758.2,391.53333333333336,510.06666666666666,,592.5333333333333,719.7333333333333,703.8666666666667,,,964.8,517.1333333333333
